H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
NID2,65,72,65,19,26,82,34
PTGDR,6,13,6,6,3,23,2
PTGER2,40,30,50,54,19,78,7
TXNDC16,389,529,538,397,182,337,164
GPR137C,84,88,96,126,38,139,20
ERO1A,1037,1415,986,959,663,1549,1179
PSMC6,7142,4942,7762,4954,4741,6255,6465
STYX,1250,978,1014,1212,711,1279,815
GNPNAT1,3816,3249,3033,2924,1979,4180,2866
FERMT2,5084,2444,3287,4011,4329,2912,3879
DDHD1,497,495,397,678,292,761,293
LOC101927620,0,5,4,3,4,8,3
MIR5580,0,0,0,0,0,0,0
BMP4,728,257,284,408,264,183,5127
CDKN3,5549,6496,4973,3508,2989,5333,5608
CNIH1,3741,4017,4871,3458,2820,5393,4235
GMFB,2733,2113,2176,2229,2533,3043,2612
CGRRF1,1185,1162,1199,999,1071,1280,924
SAMD4A,343,119,73,454,322,217,363
GCH1,223,173,201,207,215,322,292
MIR4308,0,0,0,0,0,0,0
WDHD1,2003,1611,1682,1322,994,1632,1440
SOCS4,963,882,682,756,798,738,766
MAPK1IP1L,4122,2777,5594,3375,2619,4070,3327
LGALS3,1219,718,720,2119,3805,644,2664
DLGAP5,5295,5935,5972,4602,2133,4626,2931
FBXO34,383,351,279,427,225,425,388
ATG14,447,321,320,450,343,291,247
TBPL2,0,1,1,1,0,0,2
KTN1-AS1,160,228,175,162,98,192,84
KTN1,9260,7007,6983,9904,4963,6713,5123
RPL13AP3,4,4,4,7,7,4,3
LINC00520,0,0,1,1,5,0,1
PELI2,313,246,256,422,179,477,76
LOC101927690,0,0,0,0,0,0,1
TMEM260,387,283,359,295,213,326,263
OTX2,2128,1396,941,1384,558,771,423
OTX2-AS1,2,3,2,3,0,2,0
EXOC5,1571,1428,1317,1554,1069,1863,1325
AP5M1,941,836,900,818,717,1236,799
NAA30,788,611,627,657,556,722,610
CCDC198,1,1,0,1,4,1,0
SLC35F4,1,0,8,1,2,3,0
ARMH4,512,428,493,731,152,405,214
ACTR10,2140,1892,2839,1322,1695,1665,2520
PSMA3,19592,16314,23306,13543,13287,17992,19660
PSMA3-AS1,1136,938,1073,1197,862,1305,732
LINC00216,0,0,0,0,1,1,0
ARID4A,837,593,854,640,493,604,455
TOMM20L,2,6,4,1,2,4,1
TIMM9,4540,3825,4324,3669,3190,3221,2450
KIAA0586,1061,1052,1073,770,472,1024,506
DACT1,229,43,129,568,259,369,1041
LINC01500,0,0,0,0,0,0,0
DAAM1,1578,940,1389,1550,1007,1189,1347
GPR135,66,72,46,50,23,65,10
L3HYPDH,418,255,478,360,352,303,443
JKAMP,1841,1810,2589,1467,1156,2287,2067
CCDC175,5,7,2,3,3,1,2
RTN1,102,154,166,120,67,172,17
MIR5586,0,0,0,0,0,0,0
LRRC9,25,50,39,29,20,18,13
PCNX4,1112,872,742,972,777,1039,631
DHRS7,1385,1400,2031,1126,1100,1432,1633
PPM1A,901,896,960,1137,611,1843,881
LINC02322,2,2,1,3,1,2,3
C14orf39,25,20,35,23,71,36,7
SIX6,6,8,383,13,36,18,0
SALRNA1,0,0,0,0,0,0,0
SIX1,3,10,73,17,25,24,26
MIR9718,0,0,0,0,0,0,0
SIX4,442,381,232,638,468,831,283
MNAT1,2295,1920,2333,2171,2111,1981,1722
TRMT5,1074,924,1311,924,772,952,659
SLC38A6,254,201,303,254,204,339,158
TMEM30B,343,336,215,275,223,466,207
PRKCH,67,103,74,89,59,215,48
LINC01303,0,0,1,0,7,0,1
FLJ22447,1,2,1,2,0,3,0
HIF1A-AS1,12,3,12,16,23,5,5
HIF1A,3955,2753,3391,3833,2692,4460,2336
HIF1A-AS3,4,21,2,2,16,2,2
HIF1A-AS2,3,9,1,3,10,5,3
SNAPC1,2137,1510,1208,963,1608,1423,956
SYT16,49,64,21,61,40,80,26
LINC00643,1,2,1,2,9,2,4
LINC00644,0,0,0,0,0,0,0
KCNH5,11,3,14,2,7,32,15
RHOJ,1,0,18,4,3,3,1
GPHB5,0,0,0,0,0,0,0
PPP2R5E,3301,2681,2866,3068,2519,3641,2284
LOC112268140,34,42,28,27,28,15,13
WDR89,1066,897,840,856,462,1024,577
SGPP1,108,172,96,111,100,327,152
SYNE2,1742,2078,3262,1673,767,1849,1537
MIR548H1,0,0,0,0,0,0,0
ESR2,26,63,36,55,15,35,28
TEX21P,3,5,1,3,2,6,5
MTHFD1,3452,2447,2756,2890,1036,2766,1906
ZBTB25,379,520,326,383,209,477,239
AKAP5,168,138,96,139,79,106,97
ZBTB1,812,554,921,712,674,708,855
LOC102723809,0,0,0,0,0,0,1
HSPA2,1002,1297,416,806,1029,1108,1035
PPP1R36,23,18,5,10,58,12,17
PLEKHG3,1167,516,414,971,684,689,524
SPTB,29,17,15,35,20,27,21
MIR7855,0,0,0,0,0,0,0
CHURC1,5737,6920,3328,3250,3984,3924,4664
CHURC1-FNTB,1,0,0,0,0,0,0
GPX2,43,15,63,34,48,34,143
RAB15,1061,434,787,1206,455,906,685
FNTB,0,4,3,1,0,0,0
MAX,1373,784,1469,1282,1113,1145,922
MIR4706,0,0,0,0,0,0,0
LOC100506321,1,0,0,0,0,0,0
LINC02324,0,0,0,0,0,0,0
MIR4708,0,0,0,0,0,0,0
FUT8,468,415,862,599,234,702,306
FUT8-AS1,60,65,86,39,22,73,50
MIR625,0,0,0,0,0,0,0
CCDC196,0,0,0,0,0,0,0
GPHN,293,206,328,293,156,290,90
FAM71D,1,0,0,0,0,0,0
MPP5,514,440,470,528,299,599,441
ATP6V1D,5822,4099,5525,4783,6487,4558,3277
EIF2S1,7607,5354,9296,5445,5923,4678,5681
PLEK2,30,33,14,45,153,44,21
MIR5694,0,0,0,0,0,0,0
TMEM229B,13,16,2,10,1,20,15
PLEKHH1,152,297,132,222,159,281,148
PIGH,519,395,575,402,477,364,443
ARG2,2538,2362,2450,2024,2880,2128,2126
VTI1B,5785,4938,5669,4385,3526,4364,4332
RDH11,5721,4130,6123,5074,2733,5101,3438
RDH12,118,152,133,149,226,193,75
ZFYVE26,184,189,141,229,138,219,115
RAD51B,151,172,157,141,83,158,106
LOC100996664,1,1,0,1,3,0,2
ZFP36L1,4750,4065,2740,5109,3963,7097,2807
ACTN1,9144,4274,5461,7350,5987,5559,8980
ACTN1-AS1,0,1,1,1,0,1,0
DCAF5,520,491,533,572,440,586,282
EXD2,412,495,365,439,393,519,352
GALNT16,96,41,151,83,23,71,5
ERH,26668,27250,39880,26495,21497,37341,27402
SLC39A9,502,558,349,522,337,649,349
PLEKHD1,13,23,23,31,4,20,5
CCDC177,97,56,40,141,9,68,3
SUSD6,45,108,82,74,36,105,122
LOC100289511,1,2,0,0,2,0,0
SRSF5,7167,9254,8925,5902,4174,5014,6235
SLC10A1,1,0,1,2,0,1,0
LOC100506358,1,1,1,0,7,0,0
SMOC1,28,38,43,18,8,26,8
SNORD169,0,0,0,0,0,0,0
SLC8A3,0,15,0,3,2,4,9
LOC646548,1,6,0,4,3,3,3
ADAM21P1,0,0,0,0,0,0,0
COX16,1273,1447,1062,1180,594,970,456
SYNJ2BP-COX16,1,3,5,5,1,3,3
SYNJ2BP,1948,1693,1848,1560,1311,1859,1216
ADAM21,0,2,1,1,0,0,0
ADAM20P1,13,16,14,18,25,13,7
ADAM20,5,7,7,6,7,5,2
MED6,2199,1790,2967,1647,1744,1849,1863
LOC101928075,1,6,3,9,2,14,0
TTC9,696,805,939,1308,495,1813,324
LINC01269,0,0,0,0,0,0,0
MAP3K9,352,450,247,526,234,700,203
PCNX1,660,605,501,718,350,751,341
SIPA1L1,1398,1231,1151,1536,959,1449,788
SNORD56B,0,0,0,0,0,0,0
LOC145474,136,104,74,153,73,158,89
RGS6,26,13,8,33,26,32,19
MIR7843,0,0,0,0,0,0,0
DPF3,1,2,3,0,4,5,3
DCAF4,280,155,252,220,254,250,269
ZFYVE1,166,189,230,192,214,159,128
RBM25,10885,5262,10170,8544,6594,5428,5039
PSEN1,445,382,523,419,384,472,454
PAPLN,31,82,66,167,16,140,16
LOC101928123,5,7,1,3,4,1,38
NUMB,602,540,448,579,419,628,485
LOC101928143,0,0,0,0,0,0,0
HEATR4,4,3,4,6,4,3,0
RIOX1,855,625,961,635,426,908,734
ACOT1,2,2,1,9,3,4,0
ACOT2,17,18,18,31,80,49,35
ACOT4,67,85,84,80,115,70,55
ACOT6,7,14,3,2,3,7,3
DNAL1,733,817,522,623,423,602,314
PNMA1,1340,1063,2047,928,1152,1041,619
ELMSAN1,168,156,314,154,165,282,187
MIR4505,0,0,0,0,0,0,0
LOC100506476,3,18,10,20,12,11,2
LINC02274,0,0,1,0,0,0,0
PTGR2,775,836,905,405,412,1185,633
ZNF410,409,296,449,420,497,424,295
FAM161B,17,16,31,12,21,3,12
COQ6,221,177,259,160,172,188,206
ENTPD5,137,201,114,134,109,119,92
BBOF1,29,27,28,15,25,14,14
ALDH6A1,478,676,736,499,345,797,230
LIN52,608,592,551,572,327,726,421
VSX2,7,4,1,1,0,2,0
ABCD4,1165,1326,1696,1289,1008,1401,1255
VRTN,5583,3668,3465,4730,2093,4535,3559
SYNDIG1L,16,90,21,18,8,64,6
NPC2,10235,9552,8356,8499,5252,10549,7045
MIR4709,0,0,0,0,0,0,0
ISCA2,5776,6067,6532,4994,3392,6258,3257
LTBP2,25,12,11,13,14,8,22
AREL1,234,240,230,294,160,349,218
FCF1,564,648,421,438,423,465,302
YLPM1,2265,1537,1398,2055,864,1755,1048
PROX2,1,2,0,0,0,2,1
DLST,938,777,1794,854,936,938,867
RPS6KL1,201,191,190,119,126,115,82
PGF,231,372,121,194,175,288,228
EIF2B2,2054,1479,2290,1177,1598,1203,1510
MLH3,583,685,495,426,285,605,390
ACYP1,1071,2116,1210,1177,1110,1815,615
ZC2HC1C,66,52,91,53,80,43,36
NEK9,181,242,263,246,300,418,170
TMED10,5469,4537,6063,5111,2978,5638,5447
FOS,174,155,517,199,549,256,502
LINC01220,4,5,2,5,1,2,6
JDP2,997,511,775,746,1157,800,1589
BATF,1,1,0,0,0,0,1
LOC102724153,0,0,0,0,1,0,0
FLVCR2,110,172,101,195,88,172,98
ERG28,16810,6474,14018,8610,3598,7188,9980
TTLL5,390,321,287,354,147,362,176
TGFB3,3,7,13,5,8,10,3
IFT43,1262,1261,1381,892,1145,888,1100
GPATCH2L,1988,1724,1889,1854,1362,2119,1064
ESRRB,2,4,3,1,0,2,1
VASH1,67,72,90,70,22,96,14
VASH1-AS1,154,137,103,166,62,241,57
ANGEL1,160,193,151,236,74,360,82
LRRC74A,0,0,0,1,0,0,0
LINC01629,1,0,0,0,2,0,1
IRF2BPL,1436,1159,1992,1375,835,2257,906
LINC02288,1,5,3,3,0,3,0
LINC02289,0,1,3,2,0,0,0
CIPC,400,341,315,667,188,644,215
ZDHHC22,248,276,480,834,165,851,32
TMEM63C,28,26,11,44,12,31,10
NGB,22,25,26,13,22,20,5
MIR1260A,0,0,0,0,0,0,0
POMT2,500,308,501,455,294,373,269
GSTZ1,2994,2911,2789,1713,1935,1894,2096
TMED8,461,623,311,556,369,766,330
SAMD15,63,31,135,46,42,11,25
NOXRED1,1,3,3,2,4,2,1
VIPAS39,330,351,344,288,299,347,261
AHSA1,5444,3610,6637,3609,3121,3899,3542
ISM2,3,7,7,3,3,8,0
SPTLC2,1255,1092,1270,1243,631,1153,888
ALKBH1,468,258,488,378,416,507,343
SLIRP,28894,23115,17016,32930,14202,17529,13512
SNW1,5103,3717,4629,3781,3539,3396,2631
C14orf178,2,0,11,3,2,0,12
ADCK1,248,227,216,289,107,295,181
NRXN3,34,38,109,105,22,98,144
LOC105370586,1,1,0,1,0,2,1
DIO2,13,3,3,12,45,7,9
DIO2-AS1,0,0,0,0,0,0,0
CEP128,318,245,375,304,255,228,133
TSHR,0,2,0,0,1,0,0
GTF2A1,1110,1205,1334,1024,779,1255,664
SNORA79,0,0,0,0,0,0,0
LOC101928504,80,168,93,62,72,113,35
STON2,581,351,884,847,280,660,235
LINC02308,11,5,4,25,3,2,10
SEL1L,472,488,540,528,324,587,390
LINC01467,3,3,3,1,11,1,109
LINC02311,0,0,0,0,0,0,0
LINC02301,0,0,0,0,0,0,0
SNORD3P3,0,0,0,0,0,0,0
LINC02329,0,2,0,0,0,0,0
LINC00911,0,4,0,0,0,0,0
FLRT2,68,112,122,102,95,205,360
LINC02328,27,39,18,11,9,6,11
LINC01148,0,0,0,0,0,0,0
LINC02330,0,0,0,0,0,0,0
GALC,142,186,118,149,99,223,100
GPR65,1,0,0,0,1,0,1
LINC01147,0,0,0,0,0,0,0
LINC01146,0,0,0,0,0,0,0
KCNK10,42,33,158,43,69,45,13
SPATA7,186,312,320,264,161,316,143
PTPN21,321,186,151,368,217,244,220
ZC3H14,3151,2007,2819,2513,1718,2368,1523
EML5,29,35,30,40,20,34,7
TTC8,249,278,476,216,292,371,230
FOXN3,3191,3925,3215,3745,1467,4421,3092
FOXN3-AS1,265,243,166,177,220,140,160
FOXN3-AS2,1,0,1,1,0,1,0
EFCAB11,695,780,732,686,648,726,625
TDP1,1359,1095,1466,1058,743,1431,574
KCNK13,6,5,21,14,17,6,11
PSMC1,8193,5167,9808,5450,6310,4117,5466
NRDE2,338,327,279,320,220,272,177
CALM1,46655,29262,39391,33638,21592,19187,23745
LINC02317,0,1,1,1,0,1,0
LINC00642,0,1,1,0,0,0,0
LOC105370619,0,0,0,0,0,0,0
TTC7B,273,274,206,266,194,313,187
LOC101928909,0,0,0,0,1,1,0
LOC105370622,0,0,0,0,0,0,0
RPS6KA5,143,180,125,160,101,239,195
DGLUCY,419,409,425,293,148,351,227
SNORA11B,0,1,0,0,0,0,0
GPR68,6,7,6,8,10,6,0
CCDC88C,626,607,735,951,335,791,483
PPP4R3A,2009,1825,1808,1953,1484,2505,1676
CATSPERB,1,0,0,1,3,1,1
TC2N,258,326,209,365,219,498,274
FBLN5,47,68,53,65,70,75,103
TRIP11,1728,1379,1822,1515,1248,1023,928
ATXN3,1457,1501,1662,1044,1099,1277,1083
NDUFB1,6105,6844,4030,6467,3296,5099,3131
CPSF2,2299,2288,1705,2183,1460,2532,1334
SLC24A4,10,4,12,4,6,22,0
RIN3,28,24,35,25,24,68,50
LGMN,1453,1627,1525,1286,951,1659,1648
GOLGA5,555,587,610,538,455,619,445
LINC02287,0,0,1,0,0,1,0
CHGA,452,692,435,818,230,1471,60
ITPK1,2156,1392,2515,2621,659,2419,519
ITPK1-AS1,12,18,16,30,7,12,4
MOAP1,631,598,732,559,549,799,300
TMEM251,2325,2349,2896,2447,1800,3538,2187
GON7,1110,915,1547,1010,1039,1153,1004
UBR7,838,777,1159,609,484,758,416
BTBD7,1392,1178,877,1324,678,1191,863
UNC79,47,53,99,118,55,94,88
COX8C,0,0,0,0,0,0,0
PRIMA1,68,45,87,104,29,69,47
FAM181A-AS1,0,0,1,0,0,0,0
FAM181A,0,0,233,0,6,0,0
ASB2,139,104,68,73,403,38,43
MIR4506,0,0,0,0,0,0,0
CCDC197,0,0,0,0,0,0,0
OTUB2,116,149,68,116,42,158,53
DDX24,7853,4416,5450,6303,4024,4701,3465
IFI27L1,2013,2359,900,749,515,1063,1217
IFI27,21,31,28,18,31,21,58
IFI27L2,1268,1824,621,1694,887,1100,643
PPP4R4,231,179,104,257,120,261,55
SERPINA10,2,3,0,0,1,5,0
SERPINA6,0,0,0,0,1,0,0
SERPINA2,0,0,0,0,0,0,0
SERPINA1,1,0,3,0,0,0,2
SERPINA11,8,1,12,25,2,9,0
SERPINA9,1,0,0,0,0,0,0
SERPINA12,0,0,1,0,0,0,0
SERPINA4,0,0,0,0,0,0,0
SERPINA5,67,41,32,60,14,38,10
SERPINA3,0,0,1,0,3,0,0
SERPINA13P,0,0,0,0,0,0,0
GSC,10,14,54,10,32,5,113
GSC-DT,0,0,0,0,0,0,0
DICER1,2215,1995,2019,2127,1358,2676,1249
MIR3173,0,0,0,0,0,0,0
DICER1-AS1,47,181,39,50,50,160,30
CLMN,85,77,98,55,43,156,28
LINC02292,0,0,0,0,0,0,0
SYNE3,1,0,0,0,0,0,15
SNHG10,785,834,1108,807,485,850,497
SCARNA13,0,0,0,0,0,0,0
GLRX5,16836,14815,21496,15149,8806,18962,10273
LINC02318,1,0,3,0,1,0,0
TCL6,1,2,0,2,2,1,0
TCL1B,219,240,115,167,76,314,70
TCL1A,12,11,3,1,1,1,0
LOC107984703,0,4,0,3,0,5,0
TUNAR,1410,2005,704,911,623,1190,795
C14orf132,568,731,533,627,179,703,223
BDKRB2,0,0,2,10,3,12,24
BDKRB1,2,1,0,2,2,9,16
ATG2B,160,210,175,200,136,261,125
GSKIP,1815,1524,2094,1243,1490,2100,1681
AK7,30,56,29,22,13,37,16
LOC730202,132,278,123,98,77,194,113
PAPOLA,6105,6693,6003,5935,3128,8716,3349
LINC02299,1,1,0,0,0,2,1
VRK1,2691,2378,3054,2104,1699,3366,2361
LINC00618,7,6,5,4,4,3,4
LINC02304,0,0,0,0,0,0,0
LINC02325,1,0,2,0,1,3,1
LINC02291,0,1,1,0,1,1,0
LINC02312,0,0,0,0,0,0,0
LINC01550,2,5,0,6,5,0,0
C14orf177,0,0,0,0,0,0,0
BCL11B,259,266,296,352,118,321,222
SETD3,1500,1168,1667,1675,970,1881,1230
CCNK,1781,1346,1137,1891,1232,1864,1238
CCDC85C,514,356,480,486,247,535,526
HHIPL1,172,72,123,196,198,46,159
CYP46A1,19,9,60,17,8,22,21
EML1,441,214,517,426,184,374,520
EVL,2035,1762,2840,1848,672,2439,954
MIR151B,0,0,0,0,0,0,0
MIR342,0,0,0,0,0,0,0
DEGS2,26,71,26,7,79,15,22
YY1,9789,6194,7073,8256,5856,8786,5498
MIR6764,0,0,0,0,0,0,0
SLC25A29,1782,1835,2503,1822,1013,1907,1643
MIR345,0,0,0,0,0,0,0
SLC25A47,0,0,0,2,0,1,1
WARS1,3114,1839,1735,2470,5543,2037,4865
WDR25,627,560,641,399,465,351,616
BEGAIN,39,35,40,27,27,48,8
LINC00523,0,0,0,0,0,0,0
DLK1,189,65,188,55,218,67,71
MIR2392,0,0,0,0,0,0,0
MEG3,1,1,2,3,5,3,20
MIR770,0,0,0,0,0,0,0
MIR493,0,0,0,0,0,0,0
MIR337,0,0,0,0,0,0,0
MIR665,0,0,0,0,0,0,0
RTL1,0,0,0,0,2,0,0
MIR431,0,0,0,0,0,0,0
MIR433,0,0,0,0,0,0,0
MIR127,0,0,0,0,0,0,0
MIR432,0,0,0,0,0,0,0
MIR136,0,0,0,0,0,0,0
MEG8,0,0,0,1,3,0,0
SNORD112,0,0,0,0,0,0,0
MIR370,0,0,0,0,0,0,0
SNORD113-1,0,0,0,0,0,0,0
SNORD113-2,0,0,0,0,0,0,0
SNORD113-3,0,0,0,0,0,0,0
SNORD113-4,0,0,0,0,0,0,0
SNORD113-5,0,0,0,0,0,0,0
SNORD113-6,0,0,0,0,0,0,0
SNORD113-7,0,0,0,0,0,0,0
SNORD113-8,0,0,0,0,0,0,0
SNORD113-9,0,0,0,0,0,0,0
SNORD114-1,0,0,0,0,0,0,0
SNORD114-2,0,0,0,0,0,0,0
SNORD114-3,0,0,0,0,0,0,0
SNORD114-4,0,0,0,0,0,0,0
SNORD114-5,0,0,0,0,0,0,0
SNORD114-6,0,0,0,0,0,0,0
SNORD114-7,0,0,0,0,0,0,0
SNORD114-8,0,0,0,0,0,0,0
SNORD114-9,0,0,0,0,0,0,0
SNORD114-10,0,0,0,0,0,0,0
SNORD114-11,0,0,0,0,0,0,0
SNORD114-12,0,0,0,0,0,0,0
SNORD114-13,0,0,0,0,0,0,0
SNORD114-14,0,0,0,0,0,0,0
SNORD114-15,0,0,0,0,0,0,0
SNORD114-16,0,0,0,0,0,0,0
SNORD114-17,0,0,0,0,0,0,0
SNORD114-18,0,0,0,0,0,0,0
SNORD114-19,0,0,0,0,0,0,0
SNORD114-20,0,0,0,0,0,0,0
SNORD114-21,0,0,0,0,0,0,0
SNORD114-22,0,0,0,0,0,0,0
SNORD114-23,0,0,0,0,0,0,0
SNORD114-24,0,0,0,0,0,0,0
SNORD114-25,0,0,0,0,0,0,0
SNORD114-26,0,0,0,0,0,0,0
SNORD114-27,0,0,0,0,0,0,0
SNORD114-28,0,0,0,0,0,0,0
SNORD114-29,0,0,0,0,0,0,0
SNORD114-30,0,0,0,0,0,0,0
SNORD114-31,0,0,0,0,0,0,0
MIR379,0,0,0,0,0,0,0
MIR411,0,0,0,0,0,0,0
MIR299,0,0,0,0,0,0,0
MIR380,0,0,0,0,0,0,0
MIR1197,0,0,0,0,0,0,0
MIR323A,0,0,0,0,0,0,0
MIR758,0,0,0,0,0,0,0
MIR329-1,0,0,0,0,0,0,0
MIR329-2,0,0,0,0,0,0,0
MIR494,0,0,0,0,0,0,0
MIR1193,0,0,0,0,0,0,0
MIR543,0,0,0,0,0,0,0
MIR495,0,0,0,0,0,0,0
MIR376C,0,0,0,0,0,0,0
MIR376A2,0,0,0,0,0,0,0
MIR654,0,0,0,0,0,0,0
MIR376B,0,0,0,0,0,0,0
MIR376A1,0,0,0,0,0,0,0
MIR300,0,0,0,0,0,0,0
MIR1185-1,0,0,0,0,0,0,0
MIR1185-2,0,0,0,0,0,0,0
MIR381HG,0,0,0,0,0,0,0
MIR381,0,0,0,0,0,0,0
MIR487B,0,0,0,0,0,0,0
MIR539,0,0,0,0,0,0,0
MIR889,0,0,0,0,0,0,0
MIR544A,0,0,0,0,0,0,0
MIR655,0,0,0,0,0,0,0
MIR487A,0,0,0,0,0,0,0
MIR382,0,0,0,0,0,0,0
MIR134,0,0,0,0,0,0,0
MIR668,0,0,0,0,0,0,0
MIR485,0,0,0,0,0,0,0
MIR323B,0,0,0,0,0,0,0
MIR154,0,0,0,0,0,0,0
MIR496,0,0,0,0,0,0,0
MIR377,0,0,0,0,0,0,0
MIR541,0,0,0,0,0,0,0
MIR409,0,0,0,0,0,0,0
MIR412,0,0,0,0,0,0,0
MIR369,0,0,0,0,0,0,0
MIR410,0,0,0,0,0,0,0
MIR656,0,0,0,0,0,0,0
MEG9,0,0,0,3,4,2,1
LINC02285,0,0,0,0,0,0,0
LINC00524,0,0,0,0,0,0,2
LINC02314,0,0,0,0,0,0,0
DIO3OS,1,1,7,0,23,3,16
MIR1247,0,0,0,0,0,0,0
DIO3,3,4,44,8,660,7,180
LINC00239,13,20,0,12,8,12,49
PPP2R5C,778,777,720,688,442,935,737
DYNC1H1,5554,5075,4372,5009,2497,4331,3605
HSP90AA1,106104,66065,102771,66714,68548,56664,77233
WDR20,744,693,979,696,558,868,656
MOK,65,61,88,35,56,20,35
ZNF839,179,233,259,190,198,226,114
CINP,2786,2534,2495,1969,1523,2450,1797
TECPR2,366,511,483,298,196,318,266
ANKRD9,2827,3361,2517,2140,958,2906,1862
MIR4309,0,0,0,0,0,0,0
LINC02323,2,4,6,12,5,4,16
RCOR1,1063,699,1052,763,569,692,699
TRAF3,287,233,369,286,206,330,120
AMN,50,113,46,30,26,28,31
CDC42BPB,1418,1515,1663,1604,934,1783,954
LBHD2,41,17,3,1,3,4,6
EXOC3L4,2,8,2,0,8,4,2
LINC00677,1,1,0,2,0,0,1
TNFAIP2,103,138,74,153,220,264,404
LINC00605,24,61,10,41,23,96,19
LOC105378183,0,0,0,0,0,0,0
LOC105370687,99,107,93,70,58,71,24
EIF5,26469,15313,20749,16636,26157,11230,11023
SNORA28,3,0,1,5,2,1,0
MARK3,1702,1168,1302,1494,1264,1735,766
CKB,26507,24573,38951,20370,21158,22915,33847
TRMT61A,2000,878,2051,1209,1070,941,1042
BAG5,1961,1599,2350,1646,1528,1508,1265
COA8,4315,3422,4138,3911,4229,3668,3478
KLC1,2173,1789,1559,1553,1256,1715,1343
XRCC3,502,465,630,337,289,438,251
ZFYVE21,3766,3233,4241,2984,2042,3559,2353
PPP1R13B,201,128,135,134,86,123,85
LINC00637,3,5,1,2,3,1,0
ATP5MPL,15800,14395,11914,12995,8519,11996,9915
TDRD9,1,0,0,2,1,0,0
RD3L,0,0,0,0,0,0,0
ASPG,7,11,6,28,9,20,3
MIR203A,0,0,0,0,0,0,0
MIR203B,0,0,0,0,0,0,0
LOC105370708,27,36,49,27,3,22,11
KIF26A,614,488,542,795,105,706,310
LINC02691,0,4,0,0,2,2,0
C14orf180,0,0,0,0,0,0,0
TMEM179,11,5,37,26,24,54,8
LINC02280,0,0,0,1,1,1,0
MIR4710,0,0,0,0,0,0,0
INF2,1145,621,1071,956,460,1056,988
ADSS1,112,127,152,109,87,120,34
SIVA1,27520,18105,20755,19281,14452,17954,13508
AKT1,1559,1309,3448,1718,1150,2362,1328
ZBTB42,99,96,124,73,51,73,127
LINC00638,6,6,11,7,11,5,6
CEP170B,688,467,402,545,395,510,373
MIR12121,0,0,0,0,0,0,0
PLD4,0,0,0,0,0,2,1
AHNAK2,89,102,49,49,154,28,189
CLBA1,54,66,102,44,86,44,27
CDCA4,3597,3235,4127,2885,1619,3332,3062
GPR132,1,0,1,0,1,0,1
LINC02298,6,7,9,6,3,8,10
JAG2,120,152,98,126,88,174,94
MIR6765,0,0,0,0,0,0,0
NUDT14,2537,2067,2221,2304,1843,2234,3052
BRF1,524,355,520,348,259,302,281
BTBD6,1318,655,1139,793,1092,517,674
PACS2,1198,792,910,1073,645,1147,573
TEX22,21,49,38,12,28,24,8
LOC100507437,183,160,182,116,110,68,58
MTA1,3194,3285,4104,3557,1942,5016,1987
CRIP2,85,77,210,122,166,82,205
CRIP1,483,578,358,181,1064,110,920
TEDC1,1502,887,1441,732,802,704,679
TMEM121,164,197,394,73,208,162,33
LOC105370697,0,0,1,1,5,0,0
MIR8071-1,0,0,0,0,0,0,0
MIR8071-2,0,0,0,0,0,0,0
ELK2AP,0,0,0,0,0,0,0
MIR4539,0,0,0,0,0,0,0
MIR4507,0,0,0,0,0,0,0
MIR4538,0,0,0,0,0,0,0
MIR4537,0,0,0,0,0,0,0
FAM30A,0,0,0,0,0,0,0
ADAM6,0,0,0,0,0,0,0
LINC00226,0,0,0,0,0,0,0
LINC00221,2,0,0,0,0,0,0
MIR5195,0,0,0,0,0,0,0
MAFIP,1,0,334,0,220,0,78
CHEK2P2,0,0,0,0,4,0,0
HERC2P3,1,0,0,0,7,1,0
HERC2P9,5,5,2,7,1,2,1
GOLGA6L6,0,0,0,0,0,0,0
GOLGA8CP,0,0,0,0,0,0,0
NBEAP1,0,0,1,0,1,0,0
MIR3118-2,0,0,0,0,0,0,0
MIR3118-3,0,0,0,0,0,0,0
MIR3118-4,0,0,0,0,0,0,0
POTEB,0,0,0,0,0,0,0
POTEB2,0,0,0,0,0,0,0
NF1P2,0,1,0,0,0,0,0
MIR5701-1,0,0,0,0,0,0,0
MIR5701-2,0,0,0,0,0,0,0
MIR5701-3,0,0,0,0,0,0,0
LINC01193,2,1,1,0,0,0,0
FAM30C,1,0,0,0,0,1,0
LOC646214,28,56,21,2,28,4,9
CXADRP2,2,4,3,0,3,2,0
POTEB3,0,0,0,0,0,0,0
LINC02203,3,2,1,0,0,0,0
LOC105369274,0,0,0,0,0,0,0
IGHV1OR15-1,0,0,0,0,0,0,0
LOC102724760,0,0,0,0,0,0,0
IGHV1OR15-3,0,0,0,0,0,0,0
LOC642131,0,0,0,0,0,0,0
LOC101927079,1,1,0,0,0,0,0
OR4M2,0,0,0,0,0,0,0
OR4N4,0,0,1,0,0,0,0
OR4N3P,3,2,1,0,1,0,0
MIR1268A,0,0,0,0,0,0,0
REREP3,0,0,1,1,27,0,0
GOLGA8EP,0,0,0,0,0,0,0
HERC2P7,0,0,3,4,0,3,1
HERC2P2,325,370,653,789,213,1024,200
HERC2,1258,1302,1245,1446,509,1726,576
GOLGA8J,0,1,0,0,0,2,0
GOLGA8IP,10,22,7,16,10,11,6
