H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
C11orf98,407,124,130,138,41,62,64
LBHD1,9,9,9,4,1,4,4
CSKMT,228,308,396,181,107,304,209
SNORA57,77,66,77,44,23,37,31
UQCC3,5614,6511,7482,3325,2643,3939,4545
UBXN1,13032,14253,16185,9874,4563,7815,10290
LRRN4CL,22,44,163,4,1,3,17
BSCL2,18,16,17,13,22,8,7
HNRNPUL2-BSCL2,0,0,0,0,0,0,0
GNG3,4,3,8,1,5,6,10
HNRNPUL2,1500,1852,2755,683,918,675,2084
TTC9C,2975,2121,2211,1713,1014,1934,1604
ZBTB3,82,134,136,30,42,81,79
POLR2G,5747,6589,7155,3941,1910,3419,4658
TAF6L,619,643,653,442,209,356,462
TMEM179B,9231,9342,8346,7303,5352,10746,10276
MIR6748,0,0,0,0,0,0,0
TMEM223,3727,3271,4132,2046,1356,2010,2794
NXF1,930,999,989,423,356,320,786
MIR6514,0,0,0,0,0,0,0
STX5,2825,3174,3453,1514,998,1466,2148
LOC105369332,2,1,2,1,1,3,4
WDR74,3112,2718,3303,1657,1188,1363,1506
SNHG1,2517,1646,2760,1017,832,2077,1311
SNORD22,1,0,1,0,0,1,1
SNORD31,0,0,0,0,0,0,0
SNORD30,0,0,0,0,0,0,0
SNORD29,0,0,0,0,0,0,0
SNORD28,1,0,0,1,0,0,0
SNORD27,0,0,0,0,0,0,0
SNORD26,0,0,0,0,0,0,0
SNORD25,0,0,0,0,0,0,0
SLC3A2,40956,27119,18917,17457,8144,13572,24182
CHRM1,0,0,0,0,0,0,0
SLC22A6,0,0,0,0,0,0,0
SLC22A8,0,0,0,0,0,0,0
SLC22A24,0,0,0,0,0,0,0
SLC22A25,0,0,0,0,0,0,0
SLC22A10,0,0,0,0,0,0,0
SLC22A9,0,2,0,0,0,0,0
PLAAT5,0,0,0,0,0,0,3
LGALS12,0,2,0,0,0,2,0
PLAAT4,6,35,138,0,30,147,23
PLAAT2,1,1,2,3,3,5,0
PLAAT3,1311,2374,736,2625,127,231,1234
ATL3,3618,4348,4794,1639,1883,1378,3778
RTN3,6195,6637,7949,4802,2587,4839,6798
C11orf95,855,581,732,501,425,296,570
SPINDOC,1266,705,987,860,382,592,637
MARK2,1627,1284,1489,1175,653,569,1128
RCOR2,47,126,113,57,26,78,74
NAA40,464,519,642,431,198,334,515
COX8A,41009,41153,38353,21712,17572,26729,30713
OTUB1,3913,4134,5517,2706,1631,2223,3228
MACROD1,508,635,1500,284,185,508,1100
FLRT1,4,8,7,1,3,12,5
STIP1,6755,7044,8496,5007,2765,2127,4326
FERMT3,136,52,55,224,19,8,32
TRPT1,2370,1894,2118,2225,1007,1929,2764
NUDT22,4418,3638,4295,2818,1391,2308,4681
DNAJC4,4642,4223,3685,2643,1638,4331,3220
VEGFB,7630,6930,9823,5464,4036,5253,8717
FKBP2,70,45,56,62,24,17,31
LOC114841035,15,7,8,10,5,5,17
PPP1R14B,95376,95402,91438,62505,49620,56272,59908
PPP1R14B-AS1,2594,1875,1593,1661,1463,1749,2567
PLCB3,1438,1798,1726,942,924,463,1235
BAD,6925,7171,7734,5514,2351,3039,4702
GPR137,2660,2310,2008,1898,1245,1444,2186
KCNK4,0,0,0,0,0,0,0
KCNK4-TEX40,0,0,0,0,0,0,0
CATSPERZ,0,0,0,0,0,1,0
ESRRA,2007,1347,1628,1058,987,734,975
TRMT112,23299,23326,28656,14150,11300,18295,22038
PRDX5,47429,52497,44040,31657,20626,47651,62448
CCDC88B,123,263,175,98,79,127,69
MIR7155,0,0,0,0,0,0,0
RPS6KA4,1687,1565,3144,809,749,697,1199
MIR1237,0,0,0,0,0,0,0
LINC02724,0,0,0,2,0,0,0
SLC22A11,0,0,0,0,0,0,0
SLC22A12,0,0,0,0,0,0,0
NRXN2,5,5,57,1,5,4,7
RASGRP2,689,327,179,280,103,132,90
PYGM,7,6,10,7,1,51,7
SF1,3630,4081,5714,1766,1851,1857,3286
MAP4K2,542,791,1318,305,253,230,882
MEN1,616,827,1294,463,287,562,757
CDC42BPG,18,23,25,17,2,2,16
EHD1,2717,2722,2983,2049,1185,1290,2328
MIR10392,0,0,0,0,0,0,0
MIR194-2HG,1,1,1,0,1,1,15
MIR192,0,0,0,0,0,0,0
MIR194-2,0,0,0,0,0,0,0
ATG2A,439,434,570,261,166,186,481
MIR6750,0,0,0,0,0,0,0
MIR6749,0,0,0,0,0,0,0
PPP2R5B,1731,1472,1348,1048,820,594,1763
GPHA2,4,6,2,0,1,114,6
MAJIN,0,0,0,0,0,0,0
BATF2,1,12,6,3,2,3,3
ARL2-SNX15,5,2,3,6,2,0,3
ARL2,13076,12833,17811,8172,5019,6185,9321
MIR6879,0,0,0,0,0,0,0
SNX15,0,2,3,1,0,1,0
SAC3D1,3555,3797,5994,1848,1600,2219,2181
NAALADL1,1,11,0,0,31,0,0
CDCA5,350,363,1327,61,170,107,59
ZFPL1,3440,3770,4104,1756,1534,2274,2933
TMEM262,0,0,1,0,0,2,0
VPS51,1983,2569,4504,1171,863,1401,1787
TM7SF2,681,825,340,1918,212,1538,597
ZNHIT2,1799,1528,1413,1273,606,1165,1258
FAU,119029,123716,122390,66167,39784,68611,83400
MRPL49,2295,2273,2761,1327,931,1377,1480
SYVN1,771,930,754,473,473,639,1064
MIR6751,0,0,0,0,0,0,0
SPDYC,0,0,1,1,0,1,0
LOC728975,331,295,261,205,217,225,198
CAPN1,5077,6139,7330,4047,2532,2488,4500
SLC22A20P,5,3,2,4,5,3,10
POLA2,725,760,1739,328,301,232,331
CDC42EP2,1921,1339,1754,1135,637,791,1983
DPF2,2851,2356,2256,1861,1265,1361,1786
TIGD3,7,11,8,7,4,5,3
SLC25A45,36,30,59,26,24,21,36
FRMD8,1553,1488,1107,748,734,459,1311
NEAT1,50605,69101,48329,37367,36551,43023,144750
MIR612,0,0,0,0,0,0,0
LOC101927789,476,525,96,67,131,96,228
MALAT1,2039294,1958250,2042048,1474901,686048,957678,1480843
TALAM1,1863,2515,3354,1734,803,1484,2358
MASCRNA,0,0,0,0,0,0,0
SCYL1,4079,4385,4435,2287,2116,2737,3414
LTBP3,4105,4321,5349,2105,1762,1938,5447
ZNRD2-AS1,22,32,31,21,11,25,22
ZNRD2,5857,7060,8417,3279,3037,5046,5129
FAM89B,12712,11845,14023,10853,9636,7187,10519
EHBP1L1,1369,1321,601,543,947,338,1362
KCNK7,6,8,8,6,2,2,6
MAP3K11,1848,1358,2433,1101,616,443,1119
PCNX3,997,1326,1628,747,646,780,1746
MIR4690,0,0,0,0,0,0,0
SIPA1,1954,2142,1935,364,1121,381,911
MIR4489,0,0,0,0,0,0,0
RELA,3666,3447,3749,1998,1712,1245,3157
KAT5,1512,1831,1970,812,720,663,1041
RNASEH2C,7974,9790,10237,4011,4485,5986,6206
AP5B1,599,697,648,568,294,304,478
OVOL1,0,0,1,0,0,0,1
OVOL1-AS1,0,1,26,5,1,4,1
SNX32,40,49,61,10,13,71,37
CFL1,184751,192976,201046,117195,79653,104798,149042
MUS81,2501,2411,2730,1374,1230,990,1271
EFEMP2,15493,12659,3882,9024,4007,10637,15478
CTSW,1,0,6,1,0,0,2
FIBP,14436,16576,16006,10497,6319,10612,10543
CCDC85B,18521,25390,37680,18480,12397,11315,12784
FOSL1,2830,1263,5132,1127,1626,355,1056
C11orf68,3867,3311,4485,1748,1514,1615,2659
DRAP1,38572,29976,41278,18003,15559,16421,25933
TSGA10IP,2,2,8,0,7,22,4
SART1,1360,1743,2607,762,745,689,1208
EIF1AD,1483,1021,1212,883,655,678,1047
BANF1,21788,22956,34528,13358,8741,12704,16616
CST6,113,139,10,21,166,22,539
CATSPER1,102,131,252,150,39,9,60
GAL3ST3,132,53,108,40,4,6,24
SF3B2,9108,9797,11447,5890,3412,3806,6286
SNORD13F,0,0,0,0,0,0,0
PACS1,5219,3837,2655,4542,2783,3069,4405
KLC2,1992,1634,1885,1053,1067,838,1392
RAB1B,4287,4206,4804,2069,2034,1703,3542
CNIH2,717,852,794,920,517,419,1097
YIF1A,18979,23384,20472,9309,8036,16773,18487
TMEM151A,103,105,24,1204,51,687,185
CD248,3075,6455,6882,1566,1178,1433,2568
RIN1,896,1045,3123,531,336,452,595
BRMS1,3491,3909,5873,2219,1841,1607,2252
B4GAT1,1961,1779,2568,1544,972,1628,1756
LOC102724064,16,30,88,16,13,10,17
SLC29A2,145,147,74,155,48,10,56
NPAS4,6,8,3,0,6,4,8
MRPL11,7364,10590,13570,4318,2716,5371,5348
PELI3,188,237,477,135,184,234,276
LOC101928069,346,288,301,354,121,139,217
DPP3,2104,2482,2727,1978,1105,1040,1757
BBS1,325,381,450,197,213,267,390
ZDHHC24,2981,3594,3570,2573,1729,2954,3944
ACTN3,1,0,1,1,0,0,0
CTSF,22,18,35,26,6,44,17
CCDC87,16,17,10,6,15,7,5
CCS,3129,4453,4017,980,1235,2555,3420
RBM14-RBM4,4,1,5,1,0,0,2
RBM14,804,1534,1892,484,517,530,964
RBM4,644,825,711,579,247,350,579
RBM4B,677,715,966,483,384,648,728
SPTBN2,285,386,340,252,117,587,616
C11orf80,401,601,273,571,263,416,574
RCE1,1474,1192,1561,833,443,576,1022
PC,279,345,531,70,310,116,496
LRFN4,2657,2229,2874,1552,1094,391,1485
MIR3163,0,0,0,0,0,0,0
C11orf86,0,0,6,1,0,1,3
SYT12,148,126,41,6,251,1,580
MIR6860,0,0,0,0,0,0,0
RHOD,3711,4012,2356,2771,2900,3540,5704
LOC107984341,3,3,1,0,0,1,1
KDM2A,2049,1893,2308,1301,824,942,1917
GRK2,1277,1192,1725,676,597,512,1045
ANKRD13D,1905,1357,1243,1322,1041,814,1207
SSH3,688,956,631,718,269,477,726
LOC100130987,16,30,42,16,10,10,13
POLD4,11049,12148,11243,6086,4960,8851,14506
CLCF1,390,454,858,114,164,105,559
RAD9A,212,190,286,133,94,101,185
PPP1CA,11459,12092,13722,6014,3737,4371,8333
TBC1D10C,3,2,6,1,1,0,1
CARNS1,18,14,7,96,3,62,26
RPS6KB2,5233,6837,6540,4711,2783,3665,4696
PTPRCAP,0,0,0,0,0,0,0
CORO1B,7499,8978,7382,6196,3190,3452,4393
GPR152,0,0,0,0,0,0,0
CABP4,5,3,4,7,1,4,0
TMEM134,5807,5705,5512,4685,3010,4116,8520
AIP,4957,5548,5874,3122,1822,2566,4568
MIR6752,0,0,0,0,0,0,0
PITPNM1,810,929,1139,764,497,238,700
CDK2AP2,5881,6403,7068,6323,3564,3250,3239
CABP2,0,0,0,0,0,0,0
GSTP1,116838,120285,101214,102775,45254,74945,119796
C11orf72,1,5,1,0,1,0,2
NDUFV1,6345,7766,10220,3768,2441,4045,5520
DOC2GP,0,0,1,0,0,0,0
NUDT8,1167,970,1201,610,414,653,702
TBX10,0,0,0,0,0,0,0
ACY3,0,0,0,0,0,0,0
ALDH3B2,0,0,0,0,0,0,0
FAM86C2P,97,99,158,74,65,101,82
UNC93B1,680,781,841,432,366,361,844
ALDH3B1,53,184,355,49,123,202,225
NDUFS8,20459,25584,22692,12745,9174,15008,17092
MIR7113,0,0,0,0,0,0,0
MIR4691,0,0,0,0,0,0,0
TCIRG1,1638,3404,71,246,1225,868,2054
MIR6753,0,0,0,0,0,0,0
CHKA,769,723,1109,582,299,314,356
KMT5B,2206,2228,2071,1335,787,891,1774
C11orf24,3174,3491,4225,2257,2041,1860,3261
LRP5,1246,810,894,664,535,389,962
PPP6R3,1909,1910,1959,1197,871,915,1692
GAL,2334,304,626,521,754,5209,1161
TESMIN,88,102,310,63,23,114,98
CPT1A,767,209,663,983,244,234,481
MRPL21,7731,8814,6842,5135,2703,4499,3964
IGHMBP2,454,370,475,417,172,181,291
MRGPRD,0,0,0,0,0,0,0
MRGPRF,428,468,254,62,176,486,386
MRGPRF-AS1,2,2,3,0,3,22,2
TPCN2,255,253,340,112,134,140,230
MIR3164,0,0,0,0,0,0,0
LOC338694,0,1,0,0,2,0,0
SMIM38,13,13,28,9,7,5,41
MYEOV,41,10,75,19,12,7,3
LOC102724265,0,0,0,0,0,0,0
LINC01488,0,0,0,0,0,0,0
CCND1,97656,39696,68699,89653,60191,10581,46896
LTO1,418,393,431,291,182,187,512
FGF19,0,0,0,0,4,0,0
FGF4,0,0,0,0,0,0,0
FGF3,0,0,0,0,0,0,0
LINC02753,0,0,0,0,0,0,0
LINC02584,2,1,0,0,9,0,0
ANO1,16,6,1,3,330,0,5
FADD,3346,2826,3152,1956,1458,1218,2356
PPFIA1,4526,3628,3842,3982,2165,1750,2530
MIR548K,0,0,0,0,0,0,0
CTTN,13329,11091,12451,10703,7850,11375,16752
SHANK2,95,88,2,193,42,46,144
SHANK2-AS1,0,3,0,5,1,0,1
SHANK2-AS3,3,0,3,1,1,2,1
MIR3664,0,0,0,0,0,0,0
FLJ42102,0,1,0,0,0,0,0
DHCR7,1403,1764,1123,1253,722,1664,1430
NADSYN1,680,855,823,605,308,342,788
MIR6754,0,0,0,0,0,0,0
KRTAP5-7,0,1,0,1,0,0,1
KRTAP5-8,3,4,1,0,4,1,2
KRTAP5-9,2,3,3,0,2,2,7
KRTAP5-10,1,6,5,0,1,4,8
KRTAP5-11,0,0,0,0,0,0,0
FAM86C1,319,324,571,154,209,306,250
ALG1L9P,9,18,16,9,9,3,18
ZNF705E,0,1,4,1,0,1,1
DEFB108B,0,0,0,0,0,0,0
LOC100133315,50,55,51,33,17,33,28
DEFB131B,0,0,0,0,0,0,0
RNF121,1938,2170,1761,1422,1131,1517,1759
IL18BP,58,69,68,48,18,44,75
NUMA1,1996,2591,3565,1432,1004,850,2133
LOC100128494,22,41,41,16,21,27,25
MIR3165,0,0,0,0,0,0,0
LRTOMT,162,266,426,133,138,199,236
LAMTOR1,18869,17657,20761,13770,7821,13674,14556
ANAPC15,4581,6654,7581,2904,2371,3386,3527
FOLR3,5,0,90,4,18,2,33
FOLR1,9,4,0,22,4,3,1
FOLR2,0,0,0,2,0,0,1
INPPL1,2684,2906,2876,1600,1923,1676,3161
PHOX2A,0,0,2,2,1,49,0
CLPB,703,779,1204,464,321,370,579
LINC01537,0,0,0,1,0,0,3
PDE2A,4,7,3,7,15,3,4
MIR139,0,0,0,0,0,0,0
ARAP1,391,518,794,230,188,295,695
ARAP1-AS2,0,0,1,0,0,0,0
STARD10,962,1553,3002,366,743,959,1872
MIR4692,0,0,0,0,0,0,0
ATG16L2,149,190,541,42,62,72,249
FCHSD2,2227,944,903,2169,814,445,701
P2RY2,2,7,5,6,6,4,6
P2RY6,10,7,317,1,5,95,36
LOC100287837,38,55,32,25,18,36,34
ARHGEF17,2022,1645,1726,1442,927,690,1332
RELT,294,151,359,216,126,143,264
FAM168A,552,753,955,272,480,583,1181
PLEKHB1,38,47,3,34,16,88,13
RAB6A,2735,2559,2687,1485,1506,1138,3671
MRPL48,2240,2573,3738,1078,874,1557,1715
COA4,12520,11916,14179,7508,4935,7417,8038
PAAF1,1090,1174,1544,515,422,812,962
DNAJB13,33,28,6,7,6,2,8
UCP2,1831,2681,344,1470,387,248,211
UCP3,11,12,24,7,12,11,30
C2CD3,550,494,490,280,232,175,725
PPME1,7036,5379,3848,2917,894,1389,6554
P4HA3,203,348,1030,186,222,1243,1941
P4HA3-AS1,0,1,1,1,0,0,0
PGM2L1,2978,2570,2059,2667,2190,774,3566
MIR548AL,0,0,0,0,0,0,0
KCNE3,1,3,4,0,2,23,2
LIPT2,155,185,195,133,87,203,167
LOC100287896,139,145,170,115,120,118,195
POLD3,749,583,1200,219,222,242,295
CHRDL2,1,4,3,3,1,13,8
MIR4696,0,0,0,0,0,0,0
RNF169,1127,967,1105,799,498,543,848
XRRA1,470,608,1122,165,134,174,254
SPCS2,21849,20493,18756,14935,7938,12529,13649
NEU3,273,416,419,187,128,134,243
OR2AT4,0,1,1,0,0,0,0
SLCO2B1,5,20,1,1,0,3,2
TPBGL,8,7,6,4,3,0,13
ARRB1,247,401,734,249,192,318,266
MIR326,0,0,0,0,0,0,0
RPS3,197710,255287,329017,132543,61546,207643,177670
SNORD15A,0,2,1,0,0,0,0
SNORD15B,0,0,0,0,0,1,0
KLHL35,1128,507,418,468,294,362,603
GDPD5,162,177,568,138,127,104,287
SERPINH1,27508,31686,31423,16892,11604,23624,31519
LOC105369391,34,60,34,10,9,33,70
MAP6,276,314,343,502,119,59,286
MOGAT2,0,0,0,0,0,0,0
LOC283214,0,0,0,0,0,0,0
DGAT2,54,98,234,27,17,152,43
UVRAG-DT,5,2,6,4,8,10,3
UVRAG,1907,995,1087,1141,662,604,731
WNT11,6,7,39,7,86,9,4
THAP12,1213,1354,2349,712,596,817,1171
GVQW3,113,152,134,115,61,94,108
EMSY,415,365,543,270,179,289,351
LRRC32,1059,645,670,204,1222,2083,839
GUCY2EP,0,0,0,0,0,0,0
TSKU,796,924,897,465,252,865,1444
LOC101928837,28,44,41,27,7,43,76
ACER3,890,1042,1043,552,412,459,733
B3GNT6,0,0,1,0,0,0,0
CAPN5,290,436,932,168,130,248,335
OMP,0,0,0,0,0,0,0
MYO7A,0,1,0,0,2,0,0
GDPD4,0,1,0,0,0,0,0
PAK1,607,723,1318,293,214,281,495
LOC646029,2,0,1,1,0,25,0
AQP11,199,184,118,86,86,444,178
CLNS1A,8202,8785,11161,5482,3256,6549,6746
RSF1,7904,6696,6347,5767,2475,2568,4186
AAMDC,7704,8343,6445,5418,3256,4472,5947
INTS4,421,474,577,198,166,290,301
KCTD14,0,0,0,0,0,0,0
NDUFC2-KCTD14,2,4,1,1,0,2,3
THRSP,1,0,6,1,0,0,1
NDUFC2,27882,32241,28758,19407,15916,24541,32996
ALG8,1004,1284,2150,614,520,1069,1123
KCTD21-AS1,4,8,12,3,3,5,3
KCTD21,302,435,381,175,187,124,327
USP35,130,125,210,98,67,61,170
GAB2,267,158,191,185,110,122,306
LINC02728,8,5,21,9,6,7,7
NARS2,578,548,838,329,241,275,329
LOC101928896,0,0,0,0,0,4,0
TENM4,229,366,298,15,282,117,789
MIR708,0,0,0,0,0,0,0
MIR5579,0,0,0,0,0,0,0
LINC02720,0,0,0,0,0,0,0
MIR4300HG,0,0,0,0,0,0,0
MIR4300,0,0,0,0,0,0,0
FAM181B,12,7,2,16,44,6,4
PRCP,1730,2299,2527,882,772,1139,1721
DDIAS,90,100,261,27,69,27,17
RAB30,912,1015,657,691,449,394,707
SNORA70E,0,0,0,0,0,0,0
RAB30-DT,726,1112,1467,379,330,363,413
PCF11,1157,1055,1258,514,489,522,770
LOC100506282,117,126,141,77,55,104,86
PCF11-AS1,67,112,131,54,24,63,68
ANKRD42,753,641,447,421,342,301,447
CCDC90B,9449,9531,9549,6812,3955,6562,7452
DLG2,25,24,27,28,10,24,23
TMEM126B,5341,6050,7373,3178,2277,3717,4159
TMEM126A,5770,7651,7681,3178,2253,4913,4974
CREBZF,1471,1593,2369,1332,641,1132,1641
CCDC89,0,2,3,2,0,9,1
SYTL2,251,332,575,2029,123,1308,340
CCDC83,1,0,0,0,0,1,0
PICALM,7005,5609,7435,4204,4263,2597,8295
EED,881,782,1174,524,336,551,715
MIR6755,0,0,0,0,0,0,0
HIKESHI,8173,10055,10852,5617,3574,8077,7874
CCDC81,1388,601,54,3297,608,292,793
ME3,308,348,407,122,131,104,164
PRSS23,24952,31065,32895,12854,39146,14602,25227
OR7E2P,0,0,0,0,0,1,0
FZD4,744,193,231,896,184,94,345
FZD4-DT,25,20,28,14,17,17,14
TMEM135,219,282,329,145,109,217,400
LINC02711,0,0,0,0,0,0,0
RAB38,387,145,23,75,60,36,75
MIR3166,0,0,0,0,0,0,0
CTSC,16313,7414,12532,5026,4821,5694,4291
GRM5-AS1,0,0,0,1,0,0,0
GRM5,7,3,1,4,2,0,18
TYR,0,0,0,0,0,0,0
NOX4,403,489,504,201,288,258,1668
FOLH1B,0,2,0,0,0,0,0
TRIM77,0,0,0,0,0,0,0
TRIM49,0,0,0,0,0,0,0
TRIM53AP,0,0,0,0,0,0,0
TRIM51EP,0,3,0,0,3,1,0
TRIM64B,0,0,0,0,0,0,0
TRIM49D2,0,0,0,0,0,0,0
TRIM49D1,0,0,0,0,0,0,0
TRIM64,0,0,0,0,0,0,0
TRIM49C,0,0,0,0,0,0,0
UBTFL1,0,0,0,0,0,0,0
NAALAD2,118,57,34,151,10,59,25
CHORDC1,4696,2840,3560,2367,2256,1257,1572
DISC1FP1,0,1,0,0,0,1,0
MIR4490,0,0,0,0,0,0,0
MIR1261,0,0,0,0,0,0,0
FAT3,49,66,403,39,16,83,270
LINC02746,0,1,0,0,0,0,0
MTNR1B,0,0,0,0,0,0,0
SLC36A4,1082,1230,1836,685,673,1097,1511
DEUP1,6,12,1,1,7,1,11
SMCO4,1251,1892,2564,554,661,1618,1422
CEP295,883,777,849,364,354,229,332
SCARNA9,0,1,0,1,1,0,0
TAF1D,6251,6304,7964,4204,1922,4240,4272
SNORA25,7,7,9,3,4,7,6
SNORA32,1,0,2,3,0,1,0
SNORD6,0,0,0,0,0,0,0
SNORA1,0,0,0,1,0,1,0
SNORA8,0,0,0,0,0,0,0
SNORD5,0,0,0,0,0,0,1
SNORA18,3,2,4,1,0,1,1
MIR1304,0,0,0,0,0,0,0
SNORA40,1,2,3,3,0,0,2
C11orf54,675,626,677,478,330,355,777
MED17,1214,1230,1227,763,566,421,1035
VSTM5,2,8,0,3,2,2,12
HEPHL1,0,2,0,1,0,0,2
PANX1,723,752,806,424,370,473,1230
IZUMO1R,0,0,0,0,0,0,0
GPR83,0,0,1,0,3,0,0
MRE11,825,971,1318,478,296,299,497
MIR548L,0,0,0,0,0,0,0
ANKRD49,1012,759,835,488,333,332,597
C11orf97,0,0,0,0,1,0,0
FUT4,375,328,195,23,103,147,286
LOC105369438,2,0,1,0,0,0,1
PIWIL4,34,30,11,0,24,10,32
AMOTL1,1864,1571,1554,574,644,887,1657
CWC15,7810,8552,9377,4355,2961,4246,5993
KDM4D,36,50,81,13,11,29,23
KDM4E,0,0,0,0,0,0,0
SRSF8,2996,2631,2517,1764,1575,3822,2774
ENDOD1,1466,886,2101,410,1032,1412,2342
LOC101929295,7,1,1,2,1,0,1
SESN3,1195,472,731,1215,1128,2836,762
LOC100129203,18,18,18,12,17,29,10
FAM76B,575,544,558,458,219,282,380
CEP57,2418,2325,3133,1318,934,1212,1326
MTMR2,1995,2430,2886,884,871,722,1718
MAML2,2667,1733,2013,1995,740,1334,1900
MIR1260B,0,0,0,0,0,0,0
CCDC82,3271,1971,2207,1796,866,942,1694
JRKL,829,772,890,713,396,485,744
JRKL-AS1,0,0,0,0,0,0,0
LINC02737,0,0,0,0,0,0,0
CNTN5,15,15,9,6,2,15,6
LOC100128386,2,4,12,5,0,1,4
ARHGAP42,648,436,515,402,148,343,231
SNORD13I,0,0,0,0,0,0,0
PGR,2,14,0,3,0,1,2
PGR-AS1,0,2,0,0,0,0,0
TRPC6,49,13,6,1,0,5,17
MIR3920,0,0,0,0,0,0,0
ANGPTL5,0,0,5,0,0,0,0
CEP126,294,278,542,108,66,129,439
CFAP300,42,51,19,12,43,67,306
YAP1,3134,3564,4605,1336,1898,2013,4567
BIRC3,111,141,59,27,26,47,75
BIRC2,4574,3507,5128,2306,1991,1112,3292
TMEM123,5069,5529,9844,4111,2311,2204,5674
LOC101928424,6,13,30,10,11,15,14
LOC102723838,0,0,0,0,0,0,0
MMP7,14,36,68,10,12,1,15
MMP20,0,0,0,0,0,0,0
MMP27,0,0,0,0,0,0,0
MMP8,0,3,10,0,1,1,2
MMP10,80,15,13,168,27,117,37
WTAPP1,6,0,0,1,1,0,2
MMP1,17277,47492,8354,11533,91,855,4775
MMP3,2,15,23,3,1,214,7
MMP12,0,1,0,0,1,1,6
MMP13,0,2,15,0,1,0,1
DCUN1D5,9963,9969,11713,6336,3796,7082,9645
DYNC2H1,381,698,1240,204,199,494,524
MIR4693,0,0,0,0,0,0,0
PDGFD,65,67,48,40,59,55,202
DDI1,0,0,0,0,0,0,0
LINC02552,0,0,0,0,0,1,0
CASP12,11,1,0,15,2,0,0
CASP17P,13,7,0,17,0,3,6
CASP4,2758,1144,431,1048,550,608,935
CASP5,0,0,0,1,0,0,0
CASP1,57,144,49,2,10,206,64
CARD16,14,40,63,1,3,144,32
CASP1P2,0,0,0,0,0,0,0
CARD17,0,0,0,0,0,0,0
CARD18,0,0,0,1,0,0,0
GRIA4,0,1,0,1,0,0,0
MSANTD4,1172,1036,820,851,264,617,791
KBTBD3,227,365,303,219,114,163,342
AASDHPPT,4574,3394,3653,3527,1405,2609,2627
LINC02719,0,0,0,0,0,0,0
LOC101928535,0,0,0,0,0,8,0
GUCY1A2,122,57,38,200,13,148,134
CWF19L2,1000,803,844,444,253,299,439
ALKBH8,373,369,472,168,175,160,212
ELMOD1,7,4,5,4,4,8,13
SLN,2,1,1,100,3,2,16
SLC35F2,696,446,1255,350,211,101,272
RAB39A,0,3,1,0,1,0,0
CUL5,4420,3683,3653,3170,1596,2067,3068
ACAT1,2049,3165,4231,1408,890,1326,1884
NPAT,730,570,694,519,185,226,422
ATM,1456,1888,2400,781,657,930,1213
C11orf65,25,41,38,13,12,24,16
POGLUT3,1073,1403,1838,212,760,771,1132
EXPH5,126,87,61,51,97,30,75
DDX10,1401,1383,3408,634,1013,442,1366
C11orf87,67,42,192,35,72,0,39
ZC3H12C,227,151,268,113,56,55,257
RDX,11968,13210,12517,6232,4928,5399,7869
LINC02732,0,0,0,0,0,0,0
FDX1,5414,4936,5336,2530,2146,3769,3442
ARHGAP20,9,21,28,6,23,344,25
LINC02550,0,0,2,0,2,0,0
C11orf53,0,0,0,0,0,0,0
COLCA1,1,7,0,0,6,5,0
COLCA2,1,1,2,1,7,2,2
MIR4491,0,0,0,0,0,0,0
POU2AF1,1,0,0,0,0,0,0
LOC100132078,0,0,0,0,0,0,0
BTG4,8,5,0,0,1,4,3
LOC728196,3,3,3,2,5,7,9
MIR34B,0,0,0,0,0,0,0
MIR34C,0,0,0,0,0,0,0
C11orf88,4,12,1,0,5,3,5
LAYN,4656,5599,6588,919,4711,1765,4332
SIK2,395,346,564,319,292,199,418
PPP2R1B,1196,1152,1370,909,573,330,745
ALG9,651,804,1341,427,364,607,907
FDXACB1,170,157,207,101,69,71,93
C11orf1,1665,1741,2100,1138,798,1520,1288
CRYAB,122929,18752,3556,142100,44267,1223,2704
HSPB2,123,46,19,206,192,12,8
HSPB2-C11orf52,0,0,0,0,0,0,0
C11orf52,0,0,0,0,0,0,0
DIXDC1,1379,1399,2347,1132,1110,443,1455
DLAT,878,998,1494,509,496,528,764
PIH1D2,39,66,71,38,23,47,33
NKAPD1,2074,2183,2302,1332,897,1227,1305
TIMM8B,20226,16877,14165,10004,5822,7086,9115
SDHD,4561,4293,5572,2393,2116,4526,4223
IL18,227,32,34,2185,5,458,98
TEX12,9,9,8,6,5,9,23
BCO2,16,17,20,15,18,291,37
PTS,15994,13385,9163,10736,5441,8203,10017
PLET1,1,0,1,0,1,0,0
LOC100132686,9,11,11,13,6,12,11
LINC02762,172,156,199,185,44,43,85
LINC02763,0,0,2,0,0,0,1
LINC02764,0,0,0,0,0,0,0
LOC101928847,2,5,6,0,1,9,24
NCAM1,16,61,147,8,5,114,925
NCAM1-AS1,0,0,0,0,0,0,0
TTC12,101,104,145,89,49,73,160
ANKK1,0,0,0,0,1,0,4
DRD2,0,0,3,0,2,3,0
MIR4301,0,0,0,0,0,0,0
TMPRSS5,8,11,14,7,4,6,16
ZW10,672,781,1056,357,248,333,438
CLDN25,0,0,0,0,0,0,0
USP28,463,677,937,418,225,300,526
HTR3B,0,0,0,0,0,0,0
HTR3A,0,0,0,1,0,0,0
ZBTB16,161,233,551,1,77,15,534
NNMT,59918,75329,48223,16409,14309,58679,81659
LOC101928940,1,1,2,1,0,0,0
