H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
ROBO3,1,26,33,0,1,1,9
ROBO4,0,0,1,0,0,0,0
HEPACAM,0,0,0,0,0,0,0
HEPN1,0,0,0,0,0,0,0
CCDC15,0,6,12,0,1,0,4
SLC37A2,0,5,3,0,0,0,0
TMEM218,22,244,117,5,4,25,132
PKNOX2-AS1,0,0,0,0,0,0,0
PKNOX2,0,53,6,0,0,0,7
FEZ1,88,417,168,27,38,15,262
LOC403312,0,3,1,0,0,0,1
EI24,159,1261,671,39,59,129,1045
STT3A-AS1,0,0,0,0,0,0,0
STT3A,29,299,127,14,8,33,327
CHEK1,17,170,105,6,9,4,54
ACRV1,0,0,0,0,0,0,0
PATE1,0,0,0,0,0,0,0
PATE2,0,0,0,0,0,0,0
PATE3,0,0,0,0,0,0,0
PATE4,0,0,0,0,0,0,0
HYLS1,3,37,15,0,1,2,16
PUS3,9,95,60,0,0,12,58
DDX25,0,1,0,0,0,0,0
VSIG10L2,0,0,0,0,0,0,0
CDON,1,14,3,0,2,0,9
RPUSD4,7,68,51,2,2,10,44
FAM118B,14,147,77,7,2,8,100
SRPRA,71,589,175,30,21,49,337
FOXRED1,2,46,44,1,4,3,17
TIRAP,4,16,4,0,2,2,10
DCPS,19,182,113,9,6,20,110
GSEC,3,14,10,0,0,0,9
ST3GAL4,13,134,115,6,3,5,116
KIRREL3,0,6,5,0,0,0,2
LOC101929427,0,3,4,0,0,0,3
KIRREL3-AS2,0,0,0,0,0,0,0
MIR3167,0,0,0,0,0,0,0
KIRREL3-AS3,0,0,1,0,0,0,0
LOC101929473,0,0,0,0,0,0,0
LINC02712,0,0,0,0,0,0,0
LINC02098,0,0,0,0,0,0,0
ETS1,15,156,130,3,1,1,169
MIR6090,0,0,0,0,0,0,0
ETS1-AS1,0,0,0,0,0,0,0
LOC101929538,0,0,0,0,0,0,0
FLI1,3,33,41,0,0,3,57
SENCR,7,11,43,2,1,1,55
KCNJ1,0,0,0,0,0,0,0
KCNJ5,0,0,0,0,0,0,0
C11orf45,0,2,1,0,0,0,3
TP53AIP1,0,0,0,0,0,0,1
ARHGAP32,1,21,17,0,3,4,27
LOC399975,0,2,2,0,0,0,5
BARX2,0,0,0,0,0,0,0
LINC01395,0,0,0,0,0,0,0
TMEM45B,0,0,0,0,0,0,0
NFRKB,8,43,21,2,0,2,31
PRDM10,4,19,1,0,0,0,23
LINC00167,0,0,0,0,0,0,2
APLP2,280,1621,564,77,107,94,749
ST14,0,0,0,0,0,0,0
ZBTB44,10,110,54,3,4,3,110
ZBTB44-DT,0,0,0,0,0,0,1
ADAMTS8,0,0,1,0,0,0,0
ADAMTS15,0,1,3,0,0,0,2
MIR8052,0,0,0,0,0,0,0
C11orf44,0,0,0,0,0,0,1
LINC02551,1,3,0,1,0,0,0
LOC103611081,3,23,3,0,1,2,18
SNX19,12,200,51,1,7,8,131
NTM,177,2042,343,61,57,6,975
LOC101929653,0,0,0,0,0,0,0
NTM-AS1,0,0,0,0,0,0,0
NTM-IT,0,1,0,0,0,0,0
OPCML,3,8,6,0,0,0,11
LINC02743,0,0,0,0,0,0,0
SPATA19,0,0,0,0,0,0,0
MIR4697HG,0,3,1,0,0,0,0
MIR4697,0,0,0,0,0,0,0
IGSF9B,0,2,0,0,0,0,0
LINC02731,0,0,1,0,0,0,1
JAM3,33,179,75,6,13,19,131
NCAPD3,16,67,69,1,4,5,30
SNORD153,0,0,0,0,0,0,0
VPS26B,32,264,119,15,17,27,230
THYN1,82,656,190,19,17,33,432
ACAD8,11,94,42,3,1,6,108
GLB1L3,0,0,0,0,0,0,0
GLB1L2,0,0,0,0,0,0,0
B3GAT1,1,1,0,3,0,1,0
LOC283177,0,0,0,0,0,0,0
LINC02714,0,0,0,0,0,0,0
LOC100507548,0,0,0,0,0,0,0
OR8U9,0,0,0,0,0,0,0
WASH8P,2,20,7,0,0,5,5
IQSEC3,0,0,0,0,0,2,1
LOC574538,0,0,0,0,0,0,0
SLC6A12,0,0,0,0,0,0,0
LOC101929384,0,0,0,0,0,0,0
SLC6A13,0,1,0,0,1,0,1
LOC102723544,0,0,0,0,0,0,0
KDM5A,61,457,166,6,7,13,309
CCDC77,7,49,24,2,1,4,23
B4GALNT3,0,0,0,0,0,1,0
NINJ2,0,1,1,1,0,0,0
LOC105369595,0,0,0,0,0,0,0
NINJ2-AS1,1,16,0,0,0,0,6
WNK1,93,904,275,9,39,28,543
RAD52,1,24,11,0,0,0,15
ERC1,45,306,107,8,5,7,131
LINC00942,0,0,0,0,0,0,1
LOC107984507,0,1,2,0,0,0,0
FBXL14,0,5,3,0,0,1,1
WNT5B,28,523,514,5,46,9,614
MIR3649,0,0,0,0,0,0,0
ADIPOR2,11,147,59,1,6,5,109
CACNA2D4,0,0,0,0,0,0,0
LRTM2,0,0,0,0,0,0,0
LINC00940,0,0,0,0,0,0,0
DCP1B,9,62,33,2,4,2,57
CACNA1C-IT2,0,0,0,0,0,0,0
CACNA1C,1,17,17,0,1,0,27
CACNA1C-AS4,0,0,0,0,0,0,0
CACNA1C-IT3,0,0,0,0,0,0,0
CACNA1C-AS2,0,1,0,0,0,0,0
CACNA1C-AS1,0,0,0,0,0,0,0
ITFG2-AS1,1,4,4,1,0,1,2
FKBP4,80,345,183,39,11,29,265
ITFG2,6,50,27,3,2,4,22
NRIP2,0,0,0,0,0,0,0
TEX52,0,0,0,0,0,0,0
FOXM1,1,4,89,0,0,0,3
RHNO1,20,169,83,4,0,4,91
TULP3,22,205,88,1,6,5,114
TEAD4,11,48,71,1,3,11,23
TSPAN9,17,187,61,9,9,36,224
LOC100128253,0,0,0,0,0,0,0
LINC02417,0,0,0,0,0,0,0
PRMT8,0,0,0,0,0,0,0
THCAT155,0,0,0,0,0,0,0
CRACR2A,0,2,0,0,1,0,0
PARP11,5,28,20,1,0,6,37
CCND2-AS1,8,114,20,0,2,2,24
CCND2,549,2555,418,123,54,309,1755
TIGAR,112,795,226,30,8,59,666
FGF23,0,3,0,0,0,0,0
FGF6,0,0,0,0,0,0,0
C12orf4,10,80,38,4,1,3,57
RAD51AP1,2,16,65,0,0,0,8
DYRK4,53,418,159,14,10,21,192
AKAP3,0,2,1,0,0,0,1
NDUFA9,93,672,336,24,26,55,359
GAU1,0,0,0,0,0,0,0
GALNT8,0,0,1,0,0,0,0
KCNA6,0,0,0,0,0,0,1
KCNA1,0,1,1,0,0,0,0
KCNA5,0,0,0,0,0,0,0
LINC02443,0,0,0,0,0,0,0
NTF3,7,28,25,11,4,1,110
ANO2,0,1,0,0,0,0,0
VWF,0,0,0,0,0,0,0
SNORA120,0,0,0,0,0,0,0
CD9,182,822,246,92,46,65,291
PLEKHG6,0,0,0,0,0,0,0
TNFRSF1A,95,1040,543,14,26,73,1236
SCNN1A,0,0,2,0,0,0,3
LTBR,0,54,0,0,0,16,126
CD27-AS1,9,144,0,3,4,4,28
CD27,0,2,0,0,0,0,0
TAPBPL,0,20,0,0,1,2,2
VAMP1,2,24,10,0,0,1,11
MRPL51,497,4072,1514,139,125,274,2990
NCAPD2,10,74,96,4,1,3,40
SCARNA10,0,1,0,0,0,0,0
GAPDH,6833,27348,18605,3029,2441,5515,52223
IFFO1,16,95,38,3,4,11,77
NOP2,16,107,53,2,1,13,61
CHD4,119,788,384,31,27,29,358
SCARNA11,0,0,0,0,0,0,0
LPAR5,0,0,0,0,0,0,0
ACRBP,0,0,0,0,0,0,0
ING4,22,214,81,10,6,15,158
ZNF384,7,108,35,3,3,2,73
PIANP,2,18,32,2,0,1,44
COPS7A,68,460,188,22,20,32,373
MLF2,261,2109,748,86,96,208,2014
PTMS,790,4230,2659,304,293,252,2575
LAG3,0,0,0,0,0,0,1
CD4,1,0,0,0,0,0,0
GPR162,1,5,4,1,0,0,5
P3H3,52,365,279,9,6,58,448
GNB3,1,13,12,0,1,0,17
CDCA3,1,11,137,0,0,0,5
USP5,47,279,95,14,11,17,174
TPI1,629,3399,2492,309,212,414,8851
SPSB2,18,191,76,3,4,4,64
LOC105369632,0,0,0,0,0,0,0
RPL13P5,7,25,5,0,0,0,10
DSTNP2,5,28,13,0,0,3,6
LRRC23,23,90,34,7,3,7,69
ENO2,4,25,48,3,1,6,375
ATN1,46,327,152,23,12,17,236
C12orf57,431,2701,991,110,148,315,1642
RNU7-1,0,0,0,0,0,0,0
PTPN6,0,2,0,0,0,1,4
MIR200CHG,0,0,0,0,0,0,0
MIR200C,0,0,0,0,0,0,0
MIR141,0,0,0,0,0,0,0
PHB2,137,1026,807,59,41,131,839
SCARNA12,0,0,0,0,0,0,0
EMG1,47,343,208,8,5,27,211
LPCAT3,6,62,34,1,1,5,53
C1S,7,77,79,0,0,73,146
C1R,1,33,120,0,1,38,58
C1RL,2,69,26,1,1,5,23
C1RL-AS1,0,12,1,0,0,0,1
RBP5,0,0,0,0,0,0,1
CLSTN3,4,40,1,0,0,3,36
PEX5,7,44,26,2,3,4,38
ACSM4,0,0,0,0,0,0,0
CD163L1,0,2,3,0,1,0,1
CD163,0,0,0,0,0,0,0
APOBEC1,0,0,0,0,0,0,0
GDF3,0,0,0,0,0,0,0
DPPA3,0,0,0,0,0,0,0
CLEC4C,0,0,0,0,0,0,0
NANOGNB,0,0,0,0,0,0,0
NANOG,0,2,0,0,0,0,1
SLC2A14,0,0,0,0,0,0,0
SLC2A3,6,100,71,1,3,4,224
FOXJ2,7,74,18,2,2,1,33
C3AR1,0,2,2,0,0,1,10
NECAP1,12,112,30,4,5,5,81
CLEC4A,0,6,5,0,2,0,5
POU5F1P3,0,0,0,0,0,0,0
ZNF705A,0,0,0,0,0,0,0
FAM66C,0,8,2,0,0,0,5
FAM90A1,0,1,0,0,0,0,0
FAM86FP,1,19,3,0,3,14,46
LINC02449,0,0,0,0,0,0,0
LINC00937,0,0,0,0,0,0,0
CLEC6A,0,0,0,0,0,0,0
CLEC4D,0,0,0,0,0,0,0
CLEC4E,0,7,0,0,0,0,0
AICDA,1,1,0,0,0,0,0
MFAP5,144,1181,192,41,64,199,1067
RIMKLB,6,50,20,1,1,2,47
A2ML1,0,0,0,0,0,0,0
PHC1,10,77,33,4,2,2,34
M6PR,76,647,237,22,22,35,473
KLRG1,0,12,10,2,2,1,7
LINC00612,0,0,0,0,0,0,0
A2M-AS1,0,6,0,0,0,0,2
A2M,4,9,0,0,1,2,0
PZP,0,0,0,0,0,0,0
A2MP1,0,0,0,0,0,0,0
MIR1244-1,0,0,0,0,0,0,0
MIR1244-2,0,0,0,0,0,0,0
MIR1244-3,0,0,0,0,0,0,0
MIR1244-4,0,0,0,0,0,0,0
LINC00987,0,0,1,0,0,1,0
LOC642846,2,5,0,0,1,0,1
LINC02367,0,0,0,0,0,0,0
LOC101928030,0,0,0,0,0,0,0
LOC728715,0,0,0,0,0,0,0
DDX12P,0,3,4,0,0,0,0
OVOS,0,0,1,0,0,0,0
KLRB1,0,0,0,0,0,0,0
LOC374443,3,39,46,0,0,5,87
LOC105369728,0,0,0,0,0,0,0
CLEC2D,0,34,29,0,0,1,53
CLECL1,0,0,0,0,0,0,0
CD69,0,0,0,0,0,0,0
KLRF1,0,0,0,0,0,0,1
CLEC2B,0,15,3,1,0,151,235
KLRF2,0,0,0,0,0,0,0
CLEC2A,0,0,0,0,0,6,2
LINC02470,0,0,0,0,0,0,0
CLEC12A-AS1,0,0,0,0,0,0,0
CLEC12A,0,0,0,0,0,0,0
CLEC1B,0,3,0,0,1,1,9
CLEC12B,0,0,0,0,0,0,0
LOC102724020,0,0,0,0,0,0,0
CLEC9A,0,0,0,0,0,0,0
CLEC1A,0,0,0,0,0,0,0
CLEC7A,0,0,0,0,0,0,0
OLR1,0,6,2,1,2,17,74
TMEM52B,0,0,0,0,0,3,3
GABARAPL1,41,338,144,27,17,148,528
KLRD1,0,3,17,2,0,0,8
LINC02617,0,3,3,0,0,1,0
LOC101928100,0,3,2,0,0,2,11
KLRC4-KLRK1,0,0,0,0,0,0,0
KLRK1,0,0,0,0,0,0,0
KLRC4,0,0,1,0,0,0,0
KLRC3,0,0,7,0,0,0,0
KLRC2,0,1,1,0,0,0,0
KLRC1,0,0,0,0,0,0,0
EIF2S3B,0,1,1,0,0,2,3
LINC02446,0,0,0,0,0,0,0
KLRA1P,0,1,1,0,0,0,0
MAGOHB,74,619,256,17,27,44,398
STYK1,0,3,1,0,0,0,5
YBX3,383,2095,1351,78,103,210,1572
LINC02366,0,0,0,0,0,0,0
TAS2R7,0,0,0,0,0,0,0
TAS2R8,0,0,0,0,0,0,0
TAS2R9,0,0,0,0,0,0,0
TAS2R10,1,0,0,0,0,0,1
PRH1-PRR4,0,0,0,0,0,0,0
PRR4,0,1,0,0,0,0,0
PRH1,1,8,5,0,1,1,13
TAS2R13,0,0,0,0,0,0,0
PRH2,1,0,0,0,0,0,0
PRH1-TAS2R14,2,13,6,0,0,1,13
TAS2R14,0,0,0,0,0,0,1
TAS2R50,0,1,0,0,0,0,0
TAS2R20,7,69,27,1,4,6,46
TAS2R19,0,0,0,0,1,0,0
TAS2R31,0,2,0,0,0,0,2
TAS2R46,0,1,0,0,0,0,0
TAS2R43,0,0,0,0,0,0,0
TAS2R30,0,0,2,0,0,0,1
SMIM10L1,116,944,259,49,38,54,553
TAS2R42,0,0,0,0,0,0,0
PRB3,0,0,0,0,0,0,0
PRB4,0,0,0,0,0,0,0
PRB1,0,0,0,0,0,0,0
PRB2,0,0,0,0,0,0,0
LOC440084,0,0,0,0,0,0,0
LINC01252,0,6,8,0,0,0,17
ETV6,21,131,65,4,4,8,228
BCL2L14,0,0,0,0,0,0,0
LRP6,11,103,46,2,4,4,60
MANSC1,11,73,17,3,3,3,11
LOH12CR2,0,32,9,2,0,3,11
BORCS5,3,66,40,1,3,4,55
DUSP16,10,38,7,1,0,0,15
CREBL2,7,121,52,5,5,14,124
GPR19,1,0,0,0,0,0,0
CDKN1B,15,71,41,2,2,2,70
APOLD1,1,5,17,0,1,0,3
MIR613,0,0,0,0,0,0,0
DDX47,37,254,131,13,4,23,241
RPL13AP20,0,5,2,0,1,1,16
GPRC5A,1,20,29,0,0,27,349
MIR614,0,0,0,0,0,0,0
GPRC5D-AS1,0,0,0,0,0,6,5
GPRC5D,0,0,0,0,0,0,0
HEBP1,125,1105,373,41,28,70,764
HTR7P1,0,8,3,0,0,0,13
FAM234B,0,11,3,1,0,1,7
GSG1,0,11,0,0,1,0,2
EMP1,4,60,153,1,3,0,101
LINC01559,0,0,0,0,0,0,0
GRIN2B,0,0,0,0,0,0,0
ATF7IP,29,142,75,4,4,3,112
PLBD1,3,47,1,0,1,1,1
PLBD1-AS1,0,0,0,0,0,0,0
GUCY2C,0,0,0,1,0,0,0
H4-16,0,0,2,0,0,0,0
H2AJ,220,979,690,15,43,83,750
WBP11,43,339,177,9,15,14,183
C12orf60,1,12,10,0,0,1,9
SMCO3,0,3,0,3,0,4,24
ART4,1,1,1,0,0,0,0
MGP,103,13,1003,12,30,328,329
ERP27,1,0,0,0,0,1,0
ARHGDIB,39,169,292,31,23,5,88
PDE6H,0,0,0,0,0,0,0
LINC01489,0,0,0,0,0,0,0
RERG,0,7,28,0,0,0,2
RERG-AS1,0,0,0,0,0,0,0
PTPRO,3,18,1,0,0,0,5
EPS8,60,513,185,11,12,14,394
STRAP,325,1954,1030,123,94,212,1989
DERA,26,284,238,9,3,16,212
SLC15A5,0,0,0,0,0,0,0
MGST1,182,2470,1108,86,74,264,1573
LMO3,3,19,0,0,0,0,3
SKP1P2,1,2,1,1,0,0,0
LINC02378,0,0,0,0,0,0,0
MIR3974,0,0,0,0,0,0,0
RERGL,0,0,0,0,0,0,1
PIK3C2G,0,0,0,0,0,0,0
PLCZ1,0,0,0,0,0,0,0
CAPZA3,0,0,0,0,0,0,0
PLEKHA5,14,159,103,6,3,12,103
AEBP2,12,88,49,1,1,3,74
LINC02398,0,0,0,0,0,0,0
LINC02468,0,0,0,0,0,0,0
PDE3A,4,5,5,0,3,0,2
SLCO1C1,0,0,0,0,0,0,0
SLCO1B3,0,0,0,0,0,0,0
SLCO1B3-SLCO1B7,0,0,0,0,0,0,0
SLCO1B7,0,0,0,0,0,0,0
SLCO1B1,0,0,0,0,0,0,0
SLCO1A2,0,0,0,0,0,0,0
IAPP,0,0,0,0,0,0,0
PYROXD1,20,192,47,4,8,16,130
RECQL,45,381,220,10,14,26,251
GOLT1B,107,481,175,12,32,75,640
SPX,4,39,7,2,0,0,39
GYS2,0,0,0,0,0,0,0
LDHB,918,4199,2231,181,152,579,2508
KCNJ8,1,12,16,0,0,1,4
ABCC9,0,1,3,0,0,0,0
CMAS,57,361,152,20,14,17,294
ST8SIA1,0,11,33,0,0,0,3
C2CD5,5,44,18,0,0,2,46
LOC105369691,0,0,0,0,0,0,0
ETNK1,27,139,55,4,8,17,179
LOC101928441,0,0,0,0,0,0,0
SOX5,0,7,4,0,1,3,15
MIR920,0,0,0,0,0,0,0
SOX5-AS1,0,0,0,0,0,0,0
LINC00477,0,0,0,0,0,0,0
BCAT1,181,1871,604,30,39,110,1837
C12orf77,0,0,0,0,0,0,0
LOC645177,0,0,0,0,0,0,0
LRMP,0,0,0,0,0,0,0
CASC1,0,0,0,0,0,0,1
ETFRF1,45,338,103,8,12,29,263
KRAS,52,388,217,9,9,11,297
LMNTD1,0,0,0,0,0,0,0
MIR4302,0,0,0,0,0,0,0
RASSF8-AS1,8,90,40,1,2,7,98
RASSF8,28,242,116,9,16,7,189
BHLHE41,1,24,12,2,2,4,89
SSPN,52,386,187,3,9,7,212
ITPR2,26,100,55,3,2,19,181
INTS13,19,108,80,1,0,16,156
FGFR1OP2,42,352,178,7,15,28,260
TM7SF3,193,992,201,40,37,105,485
MED21,51,340,151,17,12,28,288
C12orf71,0,0,0,0,0,0,0
STK38L,74,258,90,40,34,31,531
ARNTL2,7,25,26,3,1,7,24
ARNTL2-AS1,0,0,0,0,0,0,0
SMCO2,0,1,0,0,0,0,1
PPFIBP1,39,389,206,14,20,38,279
REP15,0,10,4,0,0,0,2
MRPS35,50,483,210,16,12,51,301
MANSC4,0,0,0,0,0,0,2
KLHL42,18,213,123,3,6,16,181
PTHLH,3,16,15,0,5,35,189
LOC729291,0,6,3,0,0,0,5
CCDC91,39,348,79,12,8,21,180
FAR2,14,58,11,3,0,0,18
LOC100506606,0,2,0,0,0,0,0
ERGIC2,97,1029,436,36,34,75,850
OVCH1-AS1,0,0,0,0,0,0,0
OVCH1,0,1,0,0,0,0,1
TMTC1,2,177,54,0,1,3,112
IPO8,9,117,42,0,2,4,89
CAPRIN2,10,112,35,1,2,5,68
LOC645485,0,0,0,0,0,0,1
LINC00941,4,19,4,1,2,6,33
TSPAN11,0,7,4,1,1,2,6
DDX11-AS1,1,5,2,0,0,0,1
DDX11,1,42,12,0,1,0,18
OVOS2,0,1,0,0,0,0,0
SINHCAF,32,231,110,10,12,9,198
FLJ13224,0,0,1,0,0,0,0
LINC02387,0,0,0,0,0,0,0
DENND5B,12,99,50,5,1,5,94
DENND5B-AS1,0,0,0,0,0,0,0
ETFBKMT,2,32,10,0,1,0,13
AMN1,13,75,27,7,2,3,78
H3-5,0,2,5,0,0,0,1
LINC02422,0,0,0,0,0,0,0
RESF1,10,72,29,1,0,3,43
BICD1,13,102,51,5,5,9,97
FGD4,25,116,2,6,9,1,8
DNM1L,37,292,142,10,12,14,222
YARS2,26,269,129,6,4,21,117
PKP2,19,222,65,6,2,17,193
SYT10,0,0,0,0,0,0,0
ALG10,2,11,3,0,1,0,7
ALG10B,0,15,6,0,0,0,22
CPNE8,18,128,21,3,1,2,5
KIF21A,10,61,22,1,2,6,56
ABCD2,0,1,0,0,0,0,1
C12orf40,0,0,0,0,0,0,0
SLC2A13,4,30,16,0,1,5,31
LINC02471,0,0,0,0,0,0,0
LRRK2,0,2,0,0,0,0,0
MUC19,0,0,0,0,0,0,0
CNTN1,0,2,0,0,0,3,2
PDZRN4,0,0,0,0,0,0,3
LINC02400,0,0,0,0,0,0,0
GXYLT1,17,136,76,7,6,8,84
YAF2,43,224,78,13,10,13,177
ZCRB1,151,1412,522,47,30,51,827
MIR7851,0,0,1,0,0,0,0
PPHLN1,80,462,212,23,8,13,348
PRICKLE1,8,285,111,1,2,3,91
LINC02402,0,0,0,0,0,0,0
LINC02451,0,0,0,0,0,0,0
LINC02450,0,0,0,0,0,0,0
LINC02461,0,0,0,0,0,0,0
ADAMTS20,0,0,0,0,0,0,0
PUS7L,9,156,41,1,0,13,217
IRAK4,4,43,10,2,0,16,76
TWF1,90,562,245,33,19,32,495
TMEM117,7,46,17,0,1,2,42
NELL2,0,0,0,0,0,0,0
DBX2,0,0,0,0,0,0,0
RACGAP1P,0,0,0,0,0,0,0
PLEKHA8P1,0,9,1,2,0,1,5
ANO6,46,281,92,10,13,19,249
LINC00938,5,41,23,1,0,2,45
ARID2,5,80,29,1,0,7,72
SCAF11,103,744,283,19,13,33,383
SLC38A1,96,1096,449,24,21,36,609
SLC38A2,120,1117,740,8,15,69,1523
LOC100288798,3,27,15,2,4,10,52
SLC38A4,1,20,4,0,0,1,13
AMIGO2,219,1282,185,50,122,132,1388
PCED1B,6,28,12,0,4,7,41
MIR4698,0,0,0,0,0,0,0
PCED1B-AS1,0,0,0,0,0,0,0
LOC105369747,0,4,0,0,0,0,6
MIR4494,0,0,0,0,0,0,0
LINC02156,0,2,0,0,0,0,2
RPAP3,20,208,72,10,7,15,133
ENDOU,0,0,0,0,0,0,1
RAPGEF3,1,3,4,0,0,0,5
SLC48A1,10,105,42,6,6,19,82
HDAC7,32,257,168,3,9,14,258
VDR,0,24,57,0,0,2,74
TMEM106C,124,709,338,56,68,54,290
COL2A1,0,0,3,0,0,0,0
SENP1,9,75,38,2,0,7,33
PFKM,16,144,59,5,6,13,99
MIR6505,0,0,0,0,0,0,0
ASB8,29,265,99,5,7,11,138
CCDC184,0,1,2,0,0,8,7
OR10AD1,0,0,0,0,0,0,0
H1-7,0,0,0,0,0,0,0
ZNF641,5,37,19,1,2,9,18
ANP32D,0,0,0,0,0,0,0
C12orf54,0,1,0,0,0,0,5
OR8S1,0,0,0,0,0,0,0
LALBA,0,0,0,0,0,0,0
KANSL2,16,90,34,0,3,3,52
SNORA2C,0,0,0,0,0,0,0
MIR1291,0,0,0,0,0,0,0
SNORA2A,0,0,0,0,0,0,0
SNORA2B,0,0,0,0,0,0,0
CCNT1,6,107,37,1,4,8,112
TEX49,0,0,0,0,0,0,0
ADCY6,15,165,32,4,6,7,142
MIR4701,0,0,0,0,0,0,0
ADCY6-DT,0,2,1,0,0,1,2
CACNB3,11,56,35,4,2,4,52
DDX23,31,235,108,8,6,16,130
RND1,0,0,0,0,0,0,0
CCDC65,0,3,2,0,0,2,0
FKBP11,53,687,8,1,14,78,739
ARF3,81,501,253,33,35,71,586
WNT10B,0,0,0,0,0,0,1
WNT1,0,0,0,0,0,0,0
DDN,0,2,0,0,0,0,0
DDN-AS1,1,3,4,1,1,0,4
PRKAG1,52,264,97,2,6,26,218
KMT2D,2,64,18,1,1,3,64
RHEBL1,3,4,2,1,1,0,10
DHH,0,0,0,1,0,1,0
LMBR1L,15,51,31,2,6,10,108
TUBA1B,966,4273,6714,180,157,230,2064
TUBA1A,873,4545,3649,299,324,278,4326
TUBA1C,364,1912,1950,64,69,140,1134
LOC101927267,0,0,0,0,0,0,0
PRPH,0,0,1,0,0,0,0
TROAP,0,6,52,1,0,1,1
C1QL4,1,1,1,0,0,0,0
DNAJC22,2,1,5,0,0,0,1
SPATS2,61,428,237,34,19,19,466
LOC100335030,1,5,6,0,0,0,12
KCNH3,0,0,0,0,0,0,2
MCRS1,52,324,190,11,6,14,210
FAM186B,0,0,0,0,0,0,0
PRPF40B,8,32,10,0,1,2,35
FMNL3,9,59,40,1,3,3,43
TMBIM6,500,4107,1604,207,155,633,2873
NCKAP5L,17,212,59,2,4,7,134
BCDIN3D-AS1,0,7,5,0,0,0,0
BCDIN3D,5,77,29,2,3,2,42
FAIM2,0,3,0,0,0,0,5
LINC02396,0,0,0,0,0,0,0
LINC02395,0,0,0,0,0,0,0
AQP2,0,0,0,0,0,0,0
LOC101927318,0,0,0,0,0,0,0
AQP5,1,0,0,0,0,0,2
AQP6,0,0,0,0,0,0,0
RACGAP1,9,29,75,0,1,1,24
ASIC1,1,18,14,1,0,4,35
SMARCD1,28,173,94,3,6,12,128
GPD1,0,0,0,0,0,0,0
COX14,196,1328,426,70,81,120,971
CERS5,42,259,108,13,13,19,218
LIMA1,200,1029,651,38,36,66,897
MIR1293,0,0,0,0,0,0,0
FAM186A,0,0,0,0,0,0,0
LARP4,23,273,105,9,3,16,234
SNORD133,0,0,0,0,0,0,0
DIP2B,5,104,35,3,4,6,92
ATF1,16,130,68,3,11,12,106
TMPRSS12,0,0,0,0,0,0,0
METTL7A,0,4,4,0,0,4,27
HIGD1C,0,0,0,0,0,0,0
SLC11A2,5,75,49,4,1,2,135
LETMD1,16,119,71,2,1,18,63
CSRNP2,10,86,27,2,3,4,89
TFCP2,12,109,36,1,2,0,81
POU6F1,4,34,15,0,0,1,15
DAZAP2,27,257,144,15,8,30,338
SMAGP,49,261,228,6,9,8,135
BIN2,0,0,0,0,0,0,0
CELA1,0,0,0,0,0,0,0
GALNT6,15,116,73,0,4,12,138
SLC4A8,2,14,9,1,2,2,21
SCN8A,3,79,25,1,0,1,48
FIGNL2,0,0,1,0,0,0,1
FIGNL2-DT,0,0,0,0,0,0,0
ANKRD33,0,0,0,0,0,0,0
ACVRL1,0,8,0,0,0,3,2
ACVR1B,1,50,21,0,1,3,65
GRASP-AS1,0,0,1,0,0,0,0
GRASP,6,65,47,2,0,0,18
NR4A1,3,11,2,1,0,9,8
ATG101,104,1039,350,23,27,50,718
SMIM41,0,0,0,0,0,0,0
OR7E47P,0,1,0,0,0,0,0
KRT80,3,48,18,3,1,0,5
C12orf80,0,0,0,0,0,0,0
LINC00592,1,4,2,0,0,0,1
KRT7,1332,4383,20,619,169,4,336
KRT7-AS,0,0,0,0,0,0,0
KRT87P,0,0,0,0,0,0,0
KRT86,1,3,4,0,0,0,0
KRT81,4,25,541,0,0,0,369
KRT83,0,0,0,0,0,0,0
KRT85,0,0,0,0,0,0,0
KRT84,0,0,0,0,0,0,0
KRT82,0,0,0,0,0,0,0
KRT75,0,0,0,0,0,0,0
KRT6B,0,0,0,0,0,0,0
KRT6C,0,0,0,0,0,0,0
KRT6A,0,0,0,0,0,0,0
KRT5,0,1,0,0,0,0,0
KRT71,0,0,0,0,0,0,0
KRT74,0,0,0,0,0,0,0
KRT72,0,0,0,0,0,0,0
KRT73,0,0,0,0,0,0,0
KRT73-AS1,0,0,0,0,0,0,0
KRT2,0,0,0,0,0,0,0
KRT1,0,0,0,0,0,0,0
KRT77,0,0,0,0,0,0,0
KRT76,0,0,0,0,0,0,0
KRT3,0,0,0,0,0,0,0
KRT4,0,1,0,0,0,0,0
KRT79,0,2,0,0,0,0,2
KRT78,0,0,0,0,0,0,0
KRT8,273,602,607,88,274,1260,4851
MIR9898,0,0,0,0,0,0,0
KRT18,760,3906,2618,426,611,2514,11226
EIF4B,139,960,612,23,30,87,667
LOC283335,4,17,11,2,3,2,9
TNS2,6,123,75,0,4,1,25
MIR6757,0,0,0,0,0,0,0
SPRYD3,18,101,31,4,4,6,100
IGFBP6,50,929,895,17,22,381,1156
SOAT2,0,1,5,0,0,0,2
CSAD,7,148,40,0,4,2,73
ZNF740,2,27,14,0,2,2,29
ITGB7,0,0,0,0,0,0,0
RARG,8,58,67,1,8,5,47
MFSD5,15,130,54,0,4,3,80
ESPL1,0,2,10,1,0,0,2
PFDN5,1375,6878,3398,499,405,1077,5786
C12orf10,56,442,238,20,15,32,277
AAAS,21,139,82,2,1,10,97
