H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
PABPN1,475,428,403,406,254,372,319
SLC22A17,369,236,213,295,93,318,90
EFS,366,178,239,316,80,337,97
IL25,0,1,0,1,0,1,0
CMTM5,9,1,4,4,1,11,0
MYH6,4,0,0,2,0,0,0
MIR208A,0,0,0,0,0,0,0
MYH7,0,0,0,0,0,0,0
MHRT,0,0,0,0,0,0,0
MIR208B,0,0,0,0,0,0,0
NGDN,999,577,1106,496,619,483,995
THTPA,554,315,470,512,156,444,202
ZFHX2,599,195,218,700,220,453,151
AP1G2,351,206,139,185,212,123,409
LOC102724814,14,25,4,7,6,12,8
JPH4,467,363,375,490,118,788,18
DHRS2,29,7,57,6,60,8,14
DHRS4-AS1,254,262,271,211,233,282,140
DHRS4,140,87,69,49,92,53,75
DHRS4L2,3,0,0,0,0,0,0
DHRS4L1,1,1,0,0,1,0,0
CARMIL3,17,11,15,18,9,21,0
CPNE6,0,0,0,0,0,1,0
NRL,85,36,40,32,62,32,56
PCK2,782,493,541,467,1619,464,1791
DCAF11,879,666,657,545,364,608,489
FITM1,1,4,4,3,0,2,0
PSME1,1420,1514,1008,644,533,878,942
EMC9,3888,2188,1797,1978,1264,1521,1489
PSME2,3945,2623,3198,1400,1243,1347,2644
MIR7703,0,0,0,0,0,0,0
RNF31,284,174,161,234,148,210,190
IRF9,66,83,34,50,63,60,87
REC8,353,142,111,136,133,113,339
IPO4,1168,565,656,754,369,400,575
TM9SF1,638,441,548,290,299,261,732
TSSK4,1,0,1,1,0,0,2
CHMP4A,2013,1175,1484,1000,1286,539,1871
MDP1,207,126,131,86,149,81,105
NEDD8-MDP1,15,12,13,17,8,4,2
NEDD8,19337,13397,9937,10363,7097,9659,12083
GMPR2,1839,1460,1813,1188,805,991,1124
TINF2,634,484,535,357,293,348,341
TGM1,9,7,3,2,6,1,8
RABGGTA,296,221,179,124,92,141,304
DHRS1,137,164,82,85,69,57,112
NOP9,244,158,75,165,68,156,121
CIDEB,0,1,0,1,49,0,30
LTB4R2,10,3,8,8,6,2,5
LTB4R,109,53,72,76,76,64,57
ADCY4,0,5,3,1,0,2,0
RIPK3,2,5,0,2,3,1,1
NFATC4,312,426,109,275,107,298,47
NYNRIN,100,73,62,100,39,100,44
CBLN3,4,1,1,1,4,5,5
KHNYN,122,95,75,108,109,108,130
SDR39U1,1341,904,988,736,553,942,582
LOC101927045,10,10,4,11,9,1,11
CMA1,0,0,0,0,0,0,0
CTSG,0,1,0,1,0,0,0
GZMH,0,0,0,0,0,0,0
GZMB,0,0,0,0,0,0,0
STXBP6,621,353,469,942,191,630,549
NOVA1,1178,934,686,1139,475,987,347
LINC02588,0,1,1,3,1,2,0
LINC02294,0,0,0,0,0,0,0
LINC02293,0,1,0,0,0,1,0
MIR4307HG,0,0,0,0,0,0,0
MIR4307,0,0,0,0,0,0,0
LOC728755,15,24,5,4,2,2,27
LINC00645,0,1,0,0,0,0,1
MIR3171,0,0,0,0,0,0,0
FOXG1-AS1,0,0,0,0,1,1,2
FOXG1,1,2,0,0,1,3,17
LINC01551,4,3,2,1,0,0,2
LINC02282,2,2,2,3,0,2,1
PRKD1,41,10,23,79,37,44,9
G2E3-AS1,0,0,0,0,0,0,0
G2E3,1200,938,877,695,438,850,689
SCFD1,1151,848,842,486,607,488,995
COCH,273,143,200,400,69,156,256
LOC100506071,6,2,0,2,0,3,0
STRN3,893,553,594,598,430,696,945
MIR624,0,0,0,0,0,0,0
AP4S1,244,138,189,185,234,98,189
HECTD1,1983,993,1152,935,801,800,1139
HEATR5A,438,295,250,235,196,315,391
LOC101927124,1,1,1,1,0,0,1
DTD2,186,131,92,176,61,147,102
GPR33,0,0,0,0,0,0,0
NUBPL,274,227,179,147,120,158,188
LINC02313,0,0,0,0,2,0,0
ARHGAP5-AS1,80,83,57,71,31,51,62
ARHGAP5,708,432,382,529,332,519,547
AKAP6,1,1,2,3,6,4,1
NPAS3,16,8,84,28,37,52,26
SNORA89,0,0,0,0,0,0,0
EGLN3,709,358,366,483,255,258,231
SPTSSA,2322,1784,1284,1526,1516,1899,2788
EAPP,1111,877,1063,719,831,566,1283
SNX6,2981,2084,2154,1583,1900,1304,2331
CFL2,483,332,638,288,398,485,436
BAZ1A,878,453,1022,751,571,747,870
LOC112268124,54,48,69,43,37,53,43
SRP54-AS1,46,16,25,53,15,30,19
IGBP1P1,0,0,0,0,2,0,0
SRP54,960,667,1149,504,464,353,1039
FAM177A1,1257,698,551,886,796,562,1082
LOC101927178,0,2,3,2,2,1,4
PPP2R3C,1018,839,527,714,432,689,866
PRORP,857,528,703,468,367,391,626
PSMA6,7943,5175,7065,3134,3594,2764,9838
NFKBIA,729,562,616,337,369,515,956
INSM2,0,0,0,1,0,1,0
RALGAPA1,188,137,149,180,147,215,141
SNORA101B,0,0,0,0,1,0,0
BRMS1L,381,268,271,175,102,167,327
LINC00609,0,0,0,0,0,0,0
PTCSC3,0,0,0,0,0,1,0
MBIP,611,407,695,341,345,331,559
SFTA3,0,0,0,0,0,0,0
NKX2-1,0,0,0,0,0,0,0
NKX2-1-AS1,0,0,0,0,0,0,0
NKX2-8,0,0,0,1,0,0,1
PAX9,0,0,0,1,1,0,1
SLC25A21,231,201,369,202,198,182,100
MIR4503,0,0,0,0,0,0,0
SLC25A21-AS1,67,101,50,30,56,53,43
MIPOL1,204,220,269,180,103,140,97
FOXA1,0,0,12,0,5,0,0
TTC6,1,0,1,0,2,0,1
LINC00517,0,0,0,0,0,0,1
SSTR1,1,2,7,8,12,34,12
CLEC14A,4,1,9,9,22,0,1
LINC00639,4,0,1,0,0,0,0
LOC105370457,0,0,0,0,0,0,0
SEC23A,466,322,230,316,136,379,329
SEC23A-AS1,0,2,0,0,1,0,0
GEMIN2,782,776,1051,383,508,616,1403
TRAPPC6B,291,228,215,202,370,261,282
PNN,7374,4641,5460,4741,3394,3639,3582
MIA2,411,203,393,272,436,184,305
LOC100288846,10,11,4,8,9,15,7
FBXO33,251,134,143,203,102,258,216
LINC02315,240,335,76,78,67,79,156
LRFN5,72,166,52,23,14,27,302
FSCB,0,0,0,0,0,0,0
LOC105370473,0,0,0,0,0,0,0
LINC02302,3,0,0,3,0,0,1
C14orf28,222,192,40,50,47,112,82
LOC101927418,0,0,0,0,3,0,0
KLHL28,126,123,92,68,77,116,128
TOGARAM1,239,127,186,179,87,117,119
PRPF39,202,95,239,112,122,68,149
SNORD127,0,0,0,0,0,0,0
FKBP3,7861,4408,5571,4500,2666,2732,4876
FANCM,172,99,120,90,50,102,121
MIS18BP1,2812,1670,2441,1831,920,1233,1485
LINC02303,3,22,0,0,0,0,0
LINC00871,0,4,0,1,0,5,0
RPL10L,2,2,1,4,1,0,0
MDGA2,29,28,3,7,5,3,7
MIR548Y,0,0,0,0,0,0,0
LINC00648,11,25,5,3,6,3,7
RPS29,44317,33643,21189,44978,22463,25762,22274
RN7SL1,379,239,77,355,212,192,48
LRR1,1651,1085,1535,1215,722,1259,1430
RPL36AL,31337,20130,13738,22339,10743,12490,19624
MGAT2,507,243,430,329,169,313,358
DNAAF2,1435,914,1604,1048,682,1130,1421
POLE2,306,218,203,168,77,148,253
KLHDC1,0,1,0,0,0,0,0
KLHDC2,1692,1055,1462,996,1108,902,1447
NEMF,1069,512,714,570,456,548,814
RN7SL3,1,2,0,0,6,1,0
RN7SL2,77,113,16,52,149,17,34
ARF6,1666,1085,926,1129,877,1290,2057
MIR6076,0,0,0,0,0,0,0
LINC01588,0,2,2,0,1,1,10
LINC01599,0,1,0,0,0,0,0
VCPKMT,295,199,238,178,219,172,318
SOS2,106,69,73,78,53,99,78
L2HGDH,295,269,238,177,90,264,226
MIR4504,0,0,0,0,0,0,0
DMAC2L,870,732,686,478,326,400,584
CDKL1,21,26,28,20,10,27,18
MAP4K5,417,303,316,351,232,333,256
ATL1,146,147,156,108,193,94,65
SAV1,1277,1064,802,1169,671,1583,876
NIN,222,151,242,133,74,125,200
LOC105370489,0,0,0,0,0,0,0
ABHD12B,465,1417,25,76,78,19,3496
PYGL,395,289,196,184,158,148,556
TRIM9,49,35,20,68,27,99,7
TMX1,1572,739,1765,1339,987,1189,1376
LINC00519,0,0,0,1,0,0,1
LINC00640,1,3,0,0,2,9,0
LINC02310,0,0,0,0,0,0,0
FRMD6-AS2,0,0,1,0,2,1,1
FRMD6,103,48,53,124,136,111,224
FRMD6-AS1,112,154,46,73,72,85,86
GNG2,219,98,105,261,109,209,105
LOC102723604,0,0,0,0,0,0,0
RTRAF,16586,11009,14863,7321,7020,7224,14562
NID2,40,21,33,7,12,35,24
PTGDR,2,5,2,3,1,12,0
PTGER2,30,13,30,28,6,28,2
TXNDC16,203,195,221,156,63,97,92
GPR137C,48,28,36,56,14,54,11
ERO1A,605,509,401,388,233,547,668
PSMC6,3293,1796,2972,1386,1499,1322,3792
STYX,718,427,408,532,270,485,508
GNPNAT1,2282,1423,1245,1180,755,1563,1784
FERMT2,2749,978,1186,1570,1701,989,2441
DDHD1,279,185,137,293,128,302,133
LOC101927620,0,2,2,3,4,5,2
MIR5580,0,0,0,0,0,0,0
BMP4,508,143,132,201,87,68,3439
CDKN3,3078,2564,2084,1401,1289,2120,3699
CNIH1,2028,1691,2086,1300,1058,1845,2554
GMFB,1468,921,916,908,1047,1085,1603
CGRRF1,655,506,502,374,370,440,604
SAMD4A,209,57,13,230,145,83,229
GCH1,129,94,77,82,85,117,153
MIR4308,0,0,0,0,0,0,0
WDHD1,1061,709,655,478,335,475,841
SOCS4,582,423,236,331,279,265,457
MAPK1IP1L,2354,1147,2246,1423,1081,1383,2016
LGALS3,737,412,336,845,1629,170,1871
DLGAP5,2541,2071,2498,1536,782,1182,1841
FBXO34,211,121,106,172,87,166,229
ATG14,238,137,131,180,131,110,156
TBPL2,0,0,1,0,0,0,2
KTN1-AS1,92,84,85,85,43,80,55
KTN1,5049,2811,2858,4336,1977,2458,3008
RPL13AP3,2,2,0,2,1,2,2
LINC00520,0,0,0,0,0,0,0
PELI2,169,107,109,208,78,199,43
LOC101927690,0,0,0,0,0,0,1
TMEM260,198,97,142,133,79,113,157
OTX2,1138,514,368,631,225,298,216
OTX2-AS1,1,2,0,1,0,2,0
EXOC5,858,562,527,721,423,687,806
AP5M1,512,334,358,348,313,440,474
NAA30,453,235,257,277,215,283,343
CCDC198,0,0,0,1,2,0,0
SLC35F4,1,0,1,0,1,1,0
ARMH4,244,166,178,254,62,141,115
ACTR10,1046,743,1006,380,571,347,1566
PSMA3,9125,6195,9452,3735,4612,3791,11827
PSMA3-AS1,679,430,432,558,365,554,476
LINC00216,0,0,0,0,0,1,0
ARID4A,444,215,267,244,157,177,247
TOMM20L,1,1,1,0,0,2,1
TIMM9,2666,1714,1916,1729,1386,1258,1586
KIAA0586,557,375,393,249,162,315,310
DACT1,142,14,45,268,92,172,722
LINC01500,0,0,0,0,0,0,0
DAAM1,879,386,521,558,359,376,777
GPR135,25,26,15,20,8,23,6
L3HYPDH,224,105,189,113,131,108,273
JKAMP,997,745,1057,491,418,607,1232
CCDC175,4,2,0,0,2,0,2
RTN1,42,57,45,32,22,59,8
MIR5586,0,0,0,0,0,0,0
LRRC9,11,17,13,10,4,7,5
PCNX4,571,323,264,389,329,402,346
DHRS7,605,438,778,318,377,327,1029
PPM1A,514,391,331,530,216,719,489
LINC02322,1,0,0,1,1,1,2
C14orf39,9,3,13,10,23,13,5
SIX6,0,1,116,4,1,10,0
SALRNA1,0,0,0,0,0,0,0
SIX1,1,5,13,6,8,10,14
MIR9718,0,0,0,0,0,0,0
SIX4,258,173,94,297,193,359,180
MNAT1,1196,786,1003,775,789,553,1095
TRMT5,519,356,548,313,224,250,387
SLC38A6,124,88,98,102,65,108,97
TMEM30B,223,137,88,131,92,172,125
PRKCH,36,48,27,44,25,89,29
LINC01303,0,0,1,0,7,0,1
FLJ22447,1,1,0,0,0,1,0
HIF1A-AS1,6,3,3,7,13,3,4
HIF1A,2117,1052,1282,1583,1031,1585,1412
HIF1A-AS3,2,11,0,1,2,1,2
HIF1A-AS2,3,3,0,0,2,4,1
SNAPC1,1271,661,482,337,484,460,579
SYT16,29,28,10,33,20,19,20
LINC00643,0,0,0,2,2,1,0
LINC00644,0,0,0,0,0,0,0
KCNH5,6,2,5,0,4,13,4
RHOJ,0,0,2,1,1,2,0
GPHB5,0,0,0,0,0,0,0
PPP2R5E,1832,1056,1053,1315,1010,1422,1348
LOC112268140,18,18,12,13,8,9,6
WDR89,622,376,335,359,190,329,347
SGPP1,62,73,39,53,37,125,88
SYNE2,865,742,1193,572,267,516,944
MIR548H1,0,0,0,0,0,0,0
ESR2,14,26,11,20,4,14,10
TEX21P,2,2,1,3,1,3,2
MTHFD1,1826,1033,1055,1182,340,751,1153
ZBTB25,220,207,118,155,78,177,139
AKAP5,102,57,37,64,26,42,65
ZBTB1,376,202,297,260,181,219,507
LOC102723809,0,0,0,0,0,0,0
HSPA2,563,546,162,314,186,295,727
PPP1R36,14,8,4,5,24,2,9
PLEKHG3,742,204,162,468,314,302,340
SPTB,18,7,6,19,10,14,15
MIR7855,0,0,0,0,0,0,0
CHURC1,3283,3057,1470,1376,1698,1372,3053
CHURC1-FNTB,0,0,0,0,0,0,0
GPX2,29,11,37,12,17,19,31
RAB15,797,257,330,572,182,361,409
FNTB,0,1,2,0,0,0,0
MAX,804,357,631,595,445,460,580
MIR4706,0,0,0,0,0,0,0
LOC100506321,1,0,0,0,0,0,0
LINC02324,0,0,0,0,0,0,0
MIR4708,0,0,0,0,0,0,0
FUT8,218,126,313,251,89,271,155
FUT8-AS1,32,26,37,15,11,36,28
MIR625,0,0,0,0,0,0,0
CCDC196,0,0,0,0,0,0,0
GPHN,158,74,152,124,61,109,51
FAM71D,1,0,0,0,0,0,0
MPP5,299,175,169,225,106,237,250
ATP6V1D,2915,1503,2213,1833,2328,1333,1864
EIF2S1,3588,2102,3484,1319,1698,947,3278
PLEK2,14,17,2,23,66,18,14
MIR5694,0,0,0,0,0,0,0
TMEM229B,9,10,1,7,0,8,12
PLEKHH1,84,107,54,102,72,127,95
PIGH,299,144,221,165,183,132,271
ARG2,1103,879,935,667,998,545,1305
VTI1B,3588,2199,2349,2161,1603,1924,2714
RDH11,3079,1539,2662,1720,915,1563,2097
RDH12,65,69,62,64,110,101,54
ZFYVE26,99,77,68,108,57,104,67
RAD51B,73,69,72,55,28,50,73
LOC100996664,1,0,0,1,2,0,2
ZFP36L1,2856,1790,1065,2520,1616,3210,1836
ACTN1,4963,1816,1945,3069,2376,1827,5864
ACTN1-AS1,0,0,1,0,0,1,0
DCAF5,298,188,198,281,197,237,157
EXD2,238,195,156,196,168,219,224
GALNT16,50,17,51,42,11,32,1
ERH,14475,11446,15930,10886,8857,13340,17022
SLC39A9,313,229,142,246,146,295,211
PLEKHD1,7,12,11,9,3,9,2
CCDC177,56,9,14,74,2,25,2
SUSD6,28,47,34,45,17,46,69
LOC100289511,1,0,0,0,0,0,0
SRSF5,3560,3373,3510,2041,1520,1490,3695
SLC10A1,1,0,1,0,0,1,0
LOC100506358,1,1,0,0,1,0,0
SMOC1,9,14,9,4,3,12,6
SNORD169,0,0,0,0,0,0,0
SLC8A3,0,9,0,2,1,2,6
LOC646548,1,3,0,3,2,1,2
ADAM21P1,0,0,0,0,0,0,0
COX16,721,562,452,528,207,354,279
SYNJ2BP-COX16,1,1,3,1,0,1,2
SYNJ2BP,1092,713,723,693,531,624,768
ADAM21,0,0,1,1,0,0,0
ADAM20P1,7,7,8,8,8,4,5
ADAM20,3,1,2,1,2,2,1
MED6,1031,657,1098,475,480,420,1127
LOC101928075,1,3,1,4,2,8,0
TTC9,380,271,377,607,208,797,163
LINC01269,0,0,0,0,0,0,0
MAP3K9,228,182,118,276,101,325,126
PCNX1,385,251,210,343,142,308,206
SIPA1L1,774,472,474,730,414,532,485
SNORD56B,0,0,0,0,0,0,0
LOC145474,88,44,35,63,34,68,58
RGS6,13,4,3,12,5,13,10
MIR7843,0,0,0,0,0,0,0
DPF3,1,1,1,0,2,3,1
DCAF4,167,82,104,88,86,91,167
ZFYVE1,94,82,80,94,99,61,79
RBM25,5729,2011,4139,3368,2369,1632,2993
PSEN1,262,174,177,192,156,155,284
PAPLN,19,39,27,73,4,65,12
LOC101928123,3,3,0,3,1,1,28
NUMB,354,216,189,263,156,269,302
LOC101928143,0,0,0,0,0,0,0
HEATR4,2,3,2,2,3,2,0
RIOX1,468,279,395,261,140,286,430
ACOT1,2,0,1,4,1,2,0
ACOT2,12,9,5,11,39,17,22
ACOT4,45,44,33,25,42,14,33
ACOT6,4,5,2,1,1,2,1
DNAL1,434,383,202,266,165,248,192
PNMA1,668,389,600,344,397,363,329
ELMSAN1,98,65,118,73,57,102,105
MIR4505,0,0,0,0,0,0,0
LOC100506476,1,6,5,10,5,5,1
LINC02274,0,0,0,0,0,0,0
PTGR2,386,278,351,122,136,280,396
ZNF410,228,126,142,189,209,170,199
FAM161B,8,6,9,4,13,1,5
COQ6,112,74,87,65,65,54,117
ENTPD5,75,84,38,71,49,50,53
BBOF1,19,8,4,9,9,6,6
ALDH6A1,238,273,273,190,136,254,127
LIN52,337,224,188,278,123,267,242
VSX2,6,0,0,0,0,0,0
ABCD4,651,551,706,567,379,518,699
VRTN,3508,1653,1619,2374,989,1835,2196
SYNDIG1L,9,27,9,4,5,27,2
NPC2,6094,4209,3624,3599,2159,3912,4381
MIR4709,0,0,0,0,0,0,0
ISCA2,3190,2547,2824,1992,1417,2206,2004
LTBP2,13,7,2,9,5,4,14
AREL1,141,106,88,147,68,160,147
FCF1,306,251,163,172,157,172,192
YLPM1,1233,578,582,861,359,636,612
PROX2,1,1,0,0,0,2,1
DLST,528,339,689,358,345,327,524
RPS6KL1,128,88,93,66,58,48,57
PGF,140,171,58,97,54,98,145
EIF2B2,1014,582,922,342,577,292,946
MLH3,250,261,183,177,118,185,237
ACYP1,606,819,463,505,435,659,359
ZC2HC1C,40,26,39,25,35,20,22
NEK9,98,92,110,120,135,190,110
TMED10,2895,1799,2610,1924,1063,1776,3255
FOS,83,65,261,87,79,93,323
LINC01220,3,4,0,1,0,0,5
JDP2,592,243,268,351,490,322,992
BATF,1,0,0,0,0,0,1
LOC102724153,0,0,0,0,0,0,0
FLVCR2,61,69,39,95,36,62,56
ERG28,9430,2728,6169,3561,1541,2690,6105
TTLL5,221,144,111,168,70,158,104
TGFB3,3,1,3,3,1,3,1
IFT43,709,514,512,346,486,287,686
GPATCH2L,1055,660,728,798,534,827,598
ESRRB,0,1,1,1,0,2,1
VASH1,32,27,18,36,8,37,8
VASH1-AS1,111,73,48,81,29,96,36
ANGEL1,86,82,63,114,34,152,48
LRRC74A,0,0,0,0,0,0,0
LINC01629,0,0,0,0,0,0,1
IRF2BPL,908,548,798,642,356,889,557
LINC02288,0,1,0,2,0,3,0
LINC02289,0,1,2,0,0,0,0
CIPC,238,132,121,333,82,309,150
ZDHHC22,125,107,191,414,81,362,21
TMEM63C,16,8,4,25,7,11,8
NGB,19,16,9,4,13,11,2
MIR1260A,0,0,0,0,0,0,0
POMT2,280,137,196,211,105,156,142
GSTZ1,1602,1155,1178,692,807,660,1325
TMED8,253,262,145,273,164,324,205
SAMD15,25,10,44,15,15,0,9
NOXRED1,1,1,2,2,1,1,0
VIPAS39,193,158,137,113,129,112,156
AHSA1,2711,1529,2522,1080,857,926,2013
ISM2,3,3,3,1,1,3,0
SPTLC2,649,461,545,439,236,383,537
ALKBH1,247,123,186,143,127,156,201
SLIRP,16917,10721,7309,14112,5576,5973,8569
SNW1,2700,1519,1873,1363,1335,987,1578
C14orf178,2,0,4,1,1,0,7
ADCK1,135,91,82,134,49,113,129
NRXN3,21,16,43,51,6,39,98
LOC105370586,0,0,0,0,0,0,0
DIO2,6,3,1,8,8,4,4
DIO2-AS1,0,0,0,0,0,0,0
CEP128,170,90,136,116,85,80,70
TSHR,0,1,0,0,0,0,0
GTF2A1,569,444,465,406,277,452,405
SNORA79,0,0,0,0,0,0,0
LOC101928504,41,62,28,27,27,41,24
STON2,293,117,331,355,102,246,129
LINC02308,7,2,1,17,1,1,7
SEL1L,242,193,182,212,109,228,217
LINC01467,2,1,3,0,4,0,19
LINC02311,0,0,0,0,0,0,0
LINC02301,0,0,0,0,0,0,0
SNORD3P3,0,0,0,0,0,0,0
LINC02329,0,0,0,0,0,0,0
LINC00911,0,3,0,0,0,0,0
FLRT2,32,52,52,49,31,92,182
LINC02328,22,29,7,5,6,3,9
LINC01148,0,0,0,0,0,0,0
LINC02330,0,0,0,0,0,0,0
GALC,80,75,48,61,40,87,56
GPR65,0,0,0,0,0,0,0
LINC01147,0,0,0,0,0,0,0
LINC01146,0,0,0,0,0,0,0
KCNK10,21,20,27,18,25,17,7
SPATA7,98,124,119,116,55,101,86
PTPN21,178,68,47,180,87,102,128
ZC3H14,1606,763,1092,999,685,805,944
EML5,21,14,15,20,6,15,2
TTC8,112,110,190,67,102,110,130
FOXN3,1934,1742,1410,1714,640,1818,1995
FOXN3-AS1,166,113,73,91,83,68,114
FOXN3-AS2,1,0,1,0,0,0,0
EFCAB11,348,280,302,254,247,249,385
TDP1,674,418,560,393,281,460,356
KCNK13,5,1,11,6,8,2,4
PSMC1,3854,1935,3721,1528,2042,840,3200
NRDE2,180,147,107,133,87,90,112
CALM1,24845,12182,15325,11814,7709,5497,14259
LINC02317,0,0,0,0,0,0,0
LINC00642,0,1,1,0,0,0,0
LOC105370619,0,0,0,0,0,0,0
TTC7B,173,113,71,137,92,135,108
LOC101928909,0,0,0,0,0,0,0
LOC105370622,0,0,0,0,0,0,0
RPS6KA5,75,76,56,74,47,87,114
DGLUCY,225,174,175,135,60,129,138
SNORA11B,0,1,0,0,0,0,0
GPR68,3,3,2,2,3,0,0
CCDC88C,368,239,256,455,138,336,300
PPP4R3A,1112,743,680,912,565,924,1025
CATSPERB,0,0,0,1,0,1,0
TC2N,140,130,88,172,92,219,163
FBLN5,30,34,25,29,27,28,61
TRIP11,876,509,738,560,455,296,543
ATXN3,744,640,606,383,400,378,680
NDUFB1,3315,2897,1712,3029,1302,1929,2014
CPSF2,1272,947,692,882,608,894,798
SLC24A4,2,3,5,1,2,9,0
RIN3,13,11,20,14,10,27,30
LGMN,771,664,585,485,308,536,1057
GOLGA5,276,227,238,231,179,218,239
LINC02287,0,0,1,0,0,0,0
CHGA,170,141,162,289,81,369,27
ITPK1,1200,556,1070,1235,266,1002,292
ITPK1-AS1,5,7,8,7,0,4,2
MOAP1,291,240,267,210,180,291,168
TMEM251,1267,930,1167,1142,792,1499,1322
GON7,579,406,606,435,408,456,639
UBR7,429,313,390,218,175,271,221
BTBD7,786,488,325,587,264,501,519
UNC79,24,22,43,49,29,41,43
COX8C,0,0,0,0,0,0,0
PRIMA1,40,23,31,45,13,42,28
FAM181A-AS1,0,0,0,0,0,0,0
FAM181A,0,0,6,0,0,0,0
ASB2,74,30,24,32,140,14,30
MIR4506,0,0,0,0,0,0,0
CCDC197,0,0,0,0,0,0,0
OTUB2,63,66,22,53,21,62,32
DDX24,4269,1778,2150,2522,1436,1454,2084
IFI27L1,1159,951,355,326,213,408,780
IFI27,11,13,2,11,15,8,36
IFI27L2,719,730,254,789,358,498,405
PPP4R4,116,68,47,122,50,102,34
SERPINA10,0,2,0,0,0,2,0
SERPINA6,0,0,0,0,1,0,0
SERPINA2,0,0,0,0,0,0,0
SERPINA1,0,0,1,0,0,0,2
SERPINA11,6,0,9,9,0,2,0
SERPINA9,0,0,0,0,0,0,0
SERPINA12,0,0,1,0,0,0,0
SERPINA4,0,0,0,0,0,0,0
SERPINA5,25,11,17,23,7,11,5
SERPINA3,0,0,0,0,2,0,0
SERPINA13P,0,0,0,0,0,0,0
GSC,7,8,21,5,4,2,17
GSC-DT,0,0,0,0,0,0,0
DICER1,1245,782,733,983,575,1117,769
MIR3173,0,0,0,0,0,0,0
DICER1-AS1,26,76,13,24,20,67,12
CLMN,42,32,32,28,19,60,16
LINC02292,0,0,0,0,0,0,0
SYNE3,0,0,0,0,0,0,3
SNHG10,438,350,421,382,166,375,273
SCARNA13,0,0,0,0,0,0,0
GLRX5,9593,6332,9121,7011,3526,8115,6255
LINC02318,0,0,2,0,0,0,0
TCL6,0,1,0,2,0,1,0
TCL1B,151,143,58,80,24,112,45
TCL1A,10,7,2,1,0,0,0
LOC107984703,0,1,0,2,0,3,0
TUNAR,947,1065,322,474,287,501,493
C14orf132,317,329,193,316,82,320,128
BDKRB2,0,0,0,4,0,7,16
BDKRB1,0,0,0,2,0,5,4
ATG2B,83,79,73,94,54,111,74
GSKIP,940,594,824,403,498,591,976
AK7,14,21,6,6,5,10,10
LOC730202,82,120,44,48,29,79,63
PAPOLA,3388,2773,2329,2789,1217,3618,2003
LINC02299,1,0,0,0,0,2,1
VRK1,1259,890,1145,625,584,728,1421
LINC00618,5,3,1,2,3,1,3
LINC02304,0,0,0,0,0,0,0
LINC02325,0,0,0,0,0,1,0
LINC02291,0,1,1,0,0,1,0
LINC02312,0,0,0,0,0,0,0
LINC01550,1,4,0,2,0,0,0
C14orf177,0,0,0,0,0,0,0
BCL11B,169,148,140,182,39,114,126
SETD3,813,481,662,724,367,632,681
CCNK,1082,591,479,930,573,815,803
CCDC85C,322,160,176,233,110,246,343
HHIPL1,110,29,49,92,79,18,116
CYP46A1,12,4,17,6,1,7,11
EML1,268,97,156,196,66,151,337
EVL,1161,748,1006,884,249,1002,574
MIR151B,0,0,0,0,0,0,0
MIR342,0,0,0,0,0,0,0
DEGS2,20,34,11,4,36,4,15
YY1,5587,2620,2769,3509,2265,3348,3312
MIR6764,0,0,0,0,0,0,0
SLC25A29,1076,841,1053,844,458,777,1023
MIR345,0,0,0,0,0,0,0
SLC25A47,0,0,0,2,0,0,0
WARS1,1861,889,789,1241,2627,827,3273
WDR25,359,250,262,164,169,115,429
BEGAIN,18,13,15,20,10,23,3
LINC00523,0,0,0,0,0,0,0
DLK1,68,25,67,27,58,28,48
MIR2392,0,0,0,0,0,0,0
MEG3,0,0,0,2,2,1,9
MIR770,0,0,0,0,0,0,0
MIR493,0,0,0,0,0,0,0
MIR337,0,0,0,0,0,0,0
MIR665,0,0,0,0,0,0,0
RTL1,0,0,0,0,0,0,0
MIR431,0,0,0,0,0,0,0
MIR433,0,0,0,0,0,0,0
MIR127,0,0,0,0,0,0,0
MIR432,0,0,0,0,0,0,0
MIR136,0,0,0,0,0,0,0
MEG8,0,0,0,1,1,0,0
SNORD112,0,0,0,0,0,0,0
MIR370,0,0,0,0,0,0,0
SNORD113-1,0,0,0,0,0,0,0
SNORD113-2,0,0,0,0,0,0,0
SNORD113-3,0,0,0,0,0,0,0
SNORD113-4,0,0,0,0,0,0,0
SNORD113-5,0,0,0,0,0,0,0
SNORD113-6,0,0,0,0,0,0,0
SNORD113-7,0,0,0,0,0,0,0
SNORD113-8,0,0,0,0,0,0,0
SNORD113-9,0,0,0,0,0,0,0
SNORD114-1,0,0,0,0,0,0,0
SNORD114-2,0,0,0,0,0,0,0
SNORD114-3,0,0,0,0,0,0,0
SNORD114-4,0,0,0,0,0,0,0
SNORD114-5,0,0,0,0,0,0,0
SNORD114-6,0,0,0,0,0,0,0
SNORD114-7,0,0,0,0,0,0,0
SNORD114-8,0,0,0,0,0,0,0
SNORD114-9,0,0,0,0,0,0,0
SNORD114-10,0,0,0,0,0,0,0
SNORD114-11,0,0,0,0,0,0,0
SNORD114-12,0,0,0,0,0,0,0
SNORD114-13,0,0,0,0,0,0,0
SNORD114-14,0,0,0,0,0,0,0
SNORD114-15,0,0,0,0,0,0,0
SNORD114-16,0,0,0,0,0,0,0
SNORD114-17,0,0,0,0,0,0,0
SNORD114-18,0,0,0,0,0,0,0
