H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
RPL6,103711,158827,173804,88977,40824,134149,111524
PTPN11,5688,4011,4530,4449,2373,2535,4387
RPH3A,0,0,0,0,0,0,0
MIR1302-1,0,0,0,0,0,0,0
OAS1,0,2,0,5,34,1,0
OAS3,8,40,0,5,9,0,0
OAS2,1,1,0,0,7,0,0
DTX1,3,1,0,12,2,0,3
RASAL1,0,0,0,0,0,2,0
CFAP73,3,0,3,0,0,0,0
DDX54,2020,2481,3838,1396,1046,1083,1591
MIR7106,0,0,0,0,0,0,0
RITA1,1239,1626,2595,1001,845,990,1097
IQCD,16,47,54,26,8,15,21
TPCN1,219,544,700,157,185,462,857
MIR6762,0,0,0,0,0,0,0
SLC8B1,86,161,211,65,39,74,219
PLBD2,711,937,774,602,481,521,1175
SDS,0,0,0,0,0,0,0
SDSL,614,900,922,712,285,999,731
LHX5,0,0,0,0,0,0,1
LHX5-AS1,0,0,0,0,0,0,0
LINC01234,0,0,0,1,0,0,0
RBM19,518,673,926,449,188,332,387
LINC02459,0,0,0,0,0,0,0
TBX5,0,0,0,0,0,6,1
TBX5-AS1,0,0,0,0,0,3,0
TBX3,843,1130,1031,337,351,2166,1026
MED13L,1873,2230,2609,1322,1375,1047,1518
MIR620,0,0,0,0,0,0,0
MIR4472-2,0,0,0,0,0,0,0
LINC00173,4,32,67,20,3,50,10
MAP1LC3B2,331,232,165,291,316,97,211
C12orf49,2158,2325,1964,2085,1531,1230,2222
RNFT2,45,90,91,128,50,32,61
HRK,39,4,5,209,6,0,7
FBXW8,399,723,645,411,231,383,431
LOC100506551,1,9,8,4,3,5,8
TESC,36,7,3,30,13,40,12
TESC-AS1,0,0,0,0,0,0,0
FBXO21,1287,1703,1690,1542,763,1122,2066
NOS1,1,1,0,0,0,0,18
KSR2,5,2,19,3,10,2,11
RFC5,344,542,1183,180,208,208,215
WSB2,4849,3800,7674,4466,3390,2373,8665
VSIG10,164,167,420,129,53,80,263
PEBP1,32500,41536,46405,53247,22199,27368,27713
TAOK3,1949,1670,2014,1829,796,948,1494
SUDS3,2185,2353,2536,2407,1233,1382,2139
LINC02423,0,0,0,0,0,0,0
LINC02439,0,0,0,0,0,0,0
SRRM4,2,3,2,8,3,5,6
LOC105370024,0,0,1,1,1,0,2
HSPB8,554,1139,572,982,1313,988,2056
LINC00934,0,0,0,0,0,0,0
CCDC60,0,0,0,0,0,0,0
TMEM233,0,12,1,0,0,0,1
PRKAB1,721,753,453,329,165,257,524
CIT,87,258,723,22,114,44,24
MIR1178,0,0,0,0,0,0,0
BICDL1,2,9,1,7,2,32,6
RAB35,1144,1176,1416,774,601,472,1153
GCN1,1474,2006,2370,1065,819,921,1919
MIR4498,0,0,0,0,0,0,0
RPLP0,71063,134742,147772,57509,34345,72650,92074
PXN-AS1,133,253,259,121,71,312,124
PXN,2303,1749,5176,1402,1407,777,3781
RNU4-2,4,3,2,3,4,4,4
RNU4-1,2,1,1,2,0,4,2
SIRT4,102,122,76,125,69,93,82
PLA2G1B,0,10,0,3,2,8,4
MSI1,0,0,11,3,2,34,3
COX6A1,29213,35006,32661,25284,16410,25206,32314
TRIAP1,6589,6627,4878,5874,3151,6126,5312
GATC,751,1071,1069,837,479,604,802
SRSF9,22775,26816,31703,20215,11781,25406,36535
DYNLL1,94883,109877,94858,80760,54849,64853,97744
NRAV,379,402,501,287,271,376,277
COQ5,1261,1830,2088,1326,847,1452,1735
RNF10,2847,3716,3698,3058,1808,1980,4041
POP5,4189,5594,6060,4079,2644,4257,3084
CABP1,1,0,0,0,1,0,1
MLEC,9055,11879,14292,9689,6518,9631,9189
UNC119B,411,546,512,377,390,319,921
MIR4700,0,0,0,0,0,0,0
ACADS,217,285,274,263,117,144,365
SPPL3,1070,1750,1622,1282,792,1134,1991
XLOC-009911,0,0,0,0,0,0,0
HNF1A-AS1,0,5,2,3,1,1,0
HNF1A,0,1,0,0,0,0,0
C12orf43,1432,1668,1785,1312,561,908,959
OASL,0,0,0,0,67,0,0
P2RX7,0,9,3,3,1,1,1
P2RX4,367,436,410,602,187,430,551
CAMKK2,963,1413,1590,1080,495,508,991
ANAPC5,5445,8182,7662,5009,3755,4367,4956
RNF34,1679,1768,2329,1110,839,935,1260
KDM2B,379,403,681,318,214,229,653
MIR7107,0,0,0,0,0,0,0
ORAI1,2466,2072,3021,1054,787,854,1237
MORN3,12,59,21,30,7,26,32
TMEM120B,382,804,868,507,266,423,713
RHOF,169,476,291,123,63,504,1190
LINC01089,409,722,589,401,275,793,607
SETD1B,366,578,473,254,212,290,639
HPD,0,0,0,0,1,0,0
PSMD9,11784,13628,12851,10514,6169,7419,11009
WDR66,201,189,99,127,60,149,254
BCL7A,1848,513,577,875,219,279,396
LOC100506691,109,183,219,54,11,88,149
MLXIP,2115,2549,3665,1599,952,1095,3851
LRRC43,2,2,0,3,4,5,4
IL31,0,0,0,0,0,0,0
B3GNT4,47,51,61,90,20,11,133
DIABLO,5734,5711,5171,5372,2434,4744,5762
LOC101593348,0,8,0,5,1,3,1
VPS33A,789,1109,1202,1040,451,762,959
CLIP1,3743,3777,3637,3583,1990,1717,3167
CLIP1-AS1,0,0,0,0,1,0,0
ZCCHC8,570,484,486,381,150,278,382
RSRC2,4766,5549,5253,4034,2172,2743,3154
KNTC1,103,148,451,39,58,59,62
MIR9902-1,0,0,0,0,0,0,0
MIR9902-2,0,0,0,0,0,0,0
HCAR2,0,0,0,0,0,0,0
HCAR3,0,0,0,1,0,0,0
HCAR1,0,1,0,1,0,0,1
DENR,4879,4758,5406,3856,2512,2463,4339
CCDC62,11,10,17,7,6,10,8
HIP1R,289,285,362,362,106,67,336
VPS37B,1285,786,633,820,475,279,921
ABCB9,84,121,193,64,40,80,138
OGFOD2,337,399,519,292,237,453,383
ARL6IP4,20564,26888,29483,14585,9467,12090,24224
PITPNM2,112,111,314,27,40,84,155
MIR4304,0,0,0,0,0,0,0
PITPNM2-AS1,0,0,1,0,0,0,0
MPHOSPH9,307,506,716,238,200,254,286
C12orf65,1877,2136,2327,1309,675,1043,1135
CDK2AP1,17611,23395,31252,16113,16945,19251,34191
SBNO1,3328,4091,4111,2724,1973,1718,3066
MIR8072,0,0,0,0,0,0,0
SBNO1-AS1,119,238,201,258,61,334,363
KMT5A,4305,2848,2858,3543,2391,1865,3726
RILPL2,966,1160,1219,1979,822,691,690
SNRNP35,2111,2486,2114,1757,774,943,994
RILPL1,2084,2059,1834,2503,1401,819,1988
MIR3908,0,0,0,0,0,0,0
TMED2-DT,6,11,18,6,5,11,4
TMED2,7881,12430,12723,9469,6478,9999,15173
DDX55,886,1176,1260,997,506,514,572
SNORA9B,0,1,0,0,0,0,0
EIF2B1,1955,2756,3912,1789,1344,1301,1658
GTF2H3,1423,1782,2034,1124,583,1320,1269
TCTN2,68,105,97,47,51,65,106
ATP6V0A2,472,542,546,385,250,259,443
DNAH10,2,4,4,4,3,6,1
CCDC92,1707,1740,2298,2079,1458,1272,2130
ZNF664,589,830,1063,729,481,527,1159
ZNF664-RFLNA,0,0,0,0,0,0,0
RFLNA,0,0,0,0,0,1,1
NCOR2,4750,5366,4501,3500,2709,1280,5714
MIR6880,0,0,0,0,0,0,0
SCARB1,221,247,586,174,82,325,329
UBC,61357,85073,57427,60248,30265,34073,53749
MIR5188,0,0,0,0,1,0,0
DHX37,386,377,543,238,226,190,325
BRI3BP,683,527,827,339,401,363,302
THRIL,10,4,6,1,7,2,1
AACS,473,682,754,501,275,479,810
TMEM132B,54,68,69,34,9,9,246
LINC00939,0,0,0,0,0,0,0
LINC02359,0,0,0,0,0,0,0
LINC02825,0,0,0,0,0,0,0
LINC02350,0,0,0,0,0,0,0
LINC02347,0,0,0,0,0,0,0
LOC100996671,0,0,0,0,0,0,0
LINC00944,0,0,0,0,0,0,0
LINC00943,0,0,0,0,0,0,0
LINC02372,0,0,0,0,0,0,0
LINC02405,0,0,0,0,0,0,0
LINC02376,1,1,4,0,0,0,2
LINC02375,0,0,0,0,0,0,0
LINC02411,0,0,0,0,0,0,0
LOC105370068,0,0,1,0,0,1,8
LINC02393,0,0,0,0,0,0,0
LINC00508,1,0,0,0,0,0,1
LINC00507,0,0,0,4,0,0,0
LINC02441,0,0,0,0,0,0,0
LINC02369,0,0,0,0,0,0,0
LINC02368,0,0,0,0,0,0,0
TMEM132C,0,0,0,0,0,1,0
MIR3612,0,0,0,0,0,0,0
SLC15A4,939,1088,1074,1178,182,476,1695
LOC100128276,0,0,0,0,0,0,0
GLT1D1,0,2,1,42,0,1,1
TMEM132D,1,181,23,0,0,0,21
TMEM132D-AS1,0,0,0,0,0,0,0
TMEM132D-AS2,0,0,0,0,0,0,0
LINC02418,0,0,0,0,0,0,0
LINC02419,0,0,0,0,0,0,0
FZD10-AS1,0,0,0,0,0,1,1
FZD10,0,0,1,0,0,0,0
PIWIL1,0,0,0,0,0,0,0
RIMBP2,0,1,1,0,1,69,1
STX2,2824,2758,2883,2280,1444,1067,1999
RAN,69734,60179,81495,49728,25506,39166,48876
ADGRD1,242,7,0,80,10,6,0
ADGRD1-AS1,0,0,0,0,0,0,0
LINC01257,0,0,0,0,0,0,0
LINC02415,0,0,0,0,0,0,0
LINC02370,0,0,0,0,0,0,0
LINC02414,0,0,0,0,0,0,0
SFSWAP,1601,1863,2017,1606,713,1154,1171
MMP17,49,245,94,25,44,17,28
ULK1,752,738,593,726,569,316,1262
PUS1,762,822,1158,580,464,436,699
EP400,1084,1519,2004,852,522,682,1060
SNORA49,0,0,0,0,0,0,0
EP400P1,23,66,72,30,16,33,54
DDX51,441,630,846,382,315,305,410
NOC4L,1436,1691,1900,862,731,880,857
LINC02361,50,66,47,21,16,61,86
GALNT9,30,10,2,61,1,35,17
LOC100130238,0,0,0,1,0,0,0
LOC101928416,0,0,0,0,0,0,0
FBRSL1,673,645,888,573,418,439,787
MIR6763,0,0,0,0,0,0,0
LRCOL1,0,0,0,0,0,1,0
P2RX2,0,0,0,0,0,0,0
POLE,199,250,538,107,121,62,104
PXMP2,2025,3917,4123,1451,1004,2812,1442
PGAM5,901,879,991,713,426,506,680
ANKLE2,2769,3126,3233,2455,1666,1664,3372
GOLGA3,2322,3941,3160,2777,1746,1834,3567
CHFR,665,865,798,627,446,331,943
LOC101928530,19,27,17,28,19,61,25
ZNF605,632,826,646,730,439,446,793
ZNF26,510,543,447,482,227,322,495
ZNF84-DT,2,1,1,1,0,1,0
ZNF84,618,737,677,782,379,452,891
ZNF140,415,496,405,462,172,344,536
ZNF891,64,63,86,44,25,56,47
ZNF10,96,152,101,89,80,87,140
ZNF268,420,500,689,388,299,314,676
ANHX,0,0,0,0,0,0,0
TAS2R45,3,11,7,5,2,6,3
FAM230C,0,0,0,0,0,0,0
LINC00417,0,0,0,0,0,0,0
ANKRD20A9P,0,0,0,0,0,1,0
LINC00408,0,0,0,0,0,0,0
LINC00442,0,0,0,0,0,0,0
LOC107984132,0,0,0,0,0,0,0
TUBA3C,0,0,0,0,0,0,0
LOC101928697,0,0,0,0,0,0,0
ANKRD26P3,0,0,0,0,0,0,0
LINC00421,0,0,0,0,0,0,0
TPTE2,1,0,1,0,0,0,0
LINC00350,0,0,0,0,0,0,0
MPHOSPH8,3736,4621,3574,3708,1754,2076,2535
PSPC1,1251,1643,1483,1455,631,1057,1083
ZMYM5,1000,1201,847,1098,497,1031,1246
ZMYM2,936,1115,912,1041,546,894,1832
LINC01072,0,0,0,2,0,0,0
GJA3,41,20,3,28,29,1,21
GJB2,3,3,1,5,0,4,49
GJB6,0,0,0,0,0,0,0
CRYL1,1043,856,920,1064,443,349,925
MIR4499,0,0,0,0,0,0,0
IFT88,382,495,625,398,197,392,386
IL17D,243,177,209,170,112,91,209
EEF1AKMT1,1123,1448,757,476,650,1216,573
XPO4,311,455,659,207,183,231,357
LINC00367,0,0,0,0,0,0,0
LATS2,2728,2763,1636,2715,1276,608,2039
SAP18,23927,26323,24502,22518,12052,18510,22853
SKA3,201,350,1005,36,163,88,33
MRPL57,10314,10616,10857,8086,4784,8667,7231
LINC01046,0,0,0,0,0,0,0
LOC101928764,2,7,7,5,1,5,7
MIPEPP3,24,27,39,46,15,37,101
LINC00539,1,0,0,0,0,4,2
GRK6P1,3,1,3,2,0,0,2
ZDHHC20,882,1023,1090,626,690,467,1387
MICU2,2152,2589,2675,2368,1156,1744,1839
FGF9,4,4,0,230,60,29,3
LINC00424,0,0,0,0,0,0,0
LINC00540,0,0,0,0,0,1,0
LINC00621,1,2,1,2,0,5,1
BASP1P1,0,0,0,0,0,0,0
SGCG,18,40,8,19,4,69,68
SACS,7811,6028,4673,4362,3151,667,4675
SACS-AS1,6,13,3,4,6,0,6
LINC00327,274,80,8,22,47,28,210
TNFRSF19,328,185,73,305,299,74,487
MIPEP,197,330,581,228,166,173,307
PCOTH,193,141,267,162,159,72,131
C1QTNF9B,0,0,16,1,2,0,0
ANKRD20A19P,0,0,0,0,0,0,0
SPATA13,82,65,123,56,50,51,50
MIR2276,0,0,0,0,0,0,0
SPATA13-AS1,0,0,0,0,0,0,0
C1QTNF9,1,0,0,0,0,0,0
LINC00566,0,0,0,0,0,0,0
PARP4,756,1199,1453,923,313,596,855
LOC105370295,0,0,0,0,0,0,0
TPTE2P6,0,0,2,3,1,3,1
ATP12A,0,0,0,0,0,2,0
RNF17,0,0,0,0,0,0,0
CENPJ,458,526,766,280,233,245,201
TPTE2P1,6,23,13,4,0,13,1
PABPC3,15,15,32,8,2,8,6
AMER2,1,0,0,1,0,0,0
LINC00463,0,0,0,0,0,0,0
LINC01053,0,0,0,0,0,0,0
MTMR6,1918,1580,1322,1156,793,587,1673
NUP58,1070,977,1484,763,564,616,1120
ATP8A2,69,189,93,46,22,2,83
SHISA2,188,1036,636,16,50,0,163
LINC00415,0,0,0,0,0,0,0
RNF6,1623,1665,1732,1427,1064,781,1764
CDK8,518,622,1082,462,345,399,812
WASF3,717,531,1192,840,289,551,597
GPR12,0,0,0,0,0,0,0
USP12,789,688,860,433,434,679,949
USP12-AS1,0,0,0,0,0,0,0
USP12-AS2,1,1,4,4,1,15,7
LINC00412,2,4,3,1,1,5,2
SNORD102,0,0,0,0,0,0,0
SNORA27,0,0,1,0,0,0,0
RASL11A,32,33,54,81,50,502,82
GTF3A,9176,10930,13664,7407,4683,7466,7076
MTIF3,3266,3719,3531,2874,1883,2309,3229
LNX2,157,216,192,198,95,177,218
POLR1D,10448,11298,10446,7959,3801,8555,7043
GSX1,0,0,0,0,0,0,0
PLUT,0,1,0,0,0,0,0
PDX1,0,0,0,0,0,0,0
LINC00543,8,9,4,3,11,11,14
CDX2,0,6,15,1,6,34,1
URAD,0,0,1,0,0,0,0
FLT3,1,1,3,9,0,1,2
PAN3-AS1,43,67,79,80,24,98,124
PAN3,504,529,572,437,280,456,820
FLT1,8960,2867,85,8316,1220,6005,8763
POMP,74240,64532,44549,49768,35369,46825,74393
SLC46A3,564,395,117,453,336,410,463
MTUS2,4,5,1,77,2,6,8
MTUS2-AS1,0,0,0,0,0,0,2
SLC7A1,2692,2555,3131,1128,1153,749,3278
LOC102723345,76,103,78,0,7,14,1
UBL3,2330,1885,2981,1513,1774,1708,3556
LINC00297,0,0,0,0,0,0,0
LINC00572,0,0,0,0,0,0,0
LINC00544,0,0,0,0,0,0,0
LINC00365,0,1,2,0,0,0,0
LINC00384,0,0,0,0,0,0,2
KATNAL1,1462,1332,1380,1961,1496,491,1800
LINC00426,0,1,0,0,8,5,1
LINC01058,0,0,0,0,0,0,0
UBE2L5,25,30,30,16,16,28,40
HMGB1,35160,57117,97355,26787,22309,23791,22503
USPL1,373,321,472,372,161,386,452
ALOX5AP,41,79,449,16,20,1297,181
LINC00398,0,0,0,0,0,1,0
LINC00545,10,18,492,4,12,122,64
TEX26-AS1,0,0,0,0,0,3,0
MEDAG,48,121,49,0,55,18,421
TEX26,0,4,0,1,3,1,0
HSPH1,4251,4626,6310,3879,2700,2117,2538
B3GLCT,327,437,746,206,208,177,364
RXFP2,0,0,0,1,0,0,1
EEF1DP3,2,2,0,6,0,0,1
FRY-AS1,18,30,2,181,3,18,93
FRY,234,169,4,1047,94,273,1706
ZAR1L,1,1,0,0,0,0,0
BRCA2,237,254,354,56,111,122,65
N4BP2L1,32,53,33,60,20,61,122
N4BP2L2,4599,4985,3938,5249,1651,4939,5399
MICOS10P1,91,178,164,127,50,137,181
N4BP2L2-IT2,54,98,68,64,20,53,82
PDS5B,1249,1160,1562,588,653,766,1079
LINC00423,0,0,0,0,0,0,0
KL,1,0,0,0,4,0,0
STARD13,474,413,413,50,324,135,524
STARD13-AS,4,3,3,1,5,2,6
LINC02344,0,0,0,0,0,0,0
RFC3,347,505,920,157,218,144,140
LINC02343,0,0,0,0,0,0,0
LINC00457,0,0,0,0,0,0,0
NBEA,172,392,135,417,216,217,467
MAB21L1,230,6,48,11,262,69,215
LINC00445,0,0,0,0,0,0,0
DCLK1,117,43,95,777,1239,3,73
CCDC169-SOHLH2,0,0,0,0,0,0,0
SOHLH2,0,0,0,0,0,0,0
CCDC169,5,6,28,1,1,30,44
SPART,2135,3016,2194,2618,1292,2661,2505
SPART-AS1,14,30,26,21,13,26,12
CCNA1,6,3,13,34,1,2,24
SERTM1,0,0,0,1,1,3,0
RFXAP,161,334,399,207,105,205,239
SMAD9,344,231,587,562,171,495,145
ALG5,3596,4360,3644,3680,1840,4262,4644
EXOSC8,3314,3625,4625,1460,1114,1692,1756
SUPT20H,1971,1964,2382,1700,824,1357,1785
CSNK1A1L,9,6,4,1,1,2,0
LINC01048,23,8,1,0,36,2,63
LINC00547,7,2,1,0,90,0,30
POSTN,7362,9384,6813,84,36326,1570,46080
TRPC4,502,352,985,220,88,162,218
LINC00571,3,6,4,2,0,2,0
UFM1,6531,6583,5360,4992,3561,5328,7150
LINC00437,0,0,0,0,0,0,0
LINC00366,0,0,0,0,0,0,0
FREM2,0,0,1,0,0,3,0
FREM2-AS1,0,0,0,0,0,0,0
STOML3,0,1,0,0,0,3,0
PROSER1,442,551,613,396,209,298,506
NHLRC3,220,251,227,204,122,212,197
LHFPL6,1386,1487,1819,507,815,813,1330
COG6,622,1288,870,569,615,1098,1725
MIR4305,0,0,0,0,0,0,0
LINC00332,0,0,0,0,0,4,0
LINC00548,0,0,1,0,0,3,0
LINC00598,0,0,1,4,0,3,0
FOXO1,258,199,202,489,98,751,433
MIR320D1,0,0,0,0,0,0,0
MRPS31,1139,1516,1832,810,491,831,949
SLC25A15,333,445,640,225,185,267,288
TPTE2P5,20,11,11,7,17,9,19
MIR621,0,0,0,0,0,0,0
SUGT1P3,18,11,4,7,9,9,9
ELF1,1746,1824,1144,1652,701,863,1484
WBP4,3147,3042,3062,2289,1472,1018,2594
MIR3168,0,0,0,0,0,0,0
KBTBD6,305,474,497,253,193,231,320
LOC101929140,6,17,16,8,1,20,13
KBTBD7,245,550,367,347,208,295,366
MTRF1,158,186,271,150,77,156,137
NAA16,328,303,407,246,111,227,235
OR7E37P,2,0,1,0,0,0,0
RGCC,13,15,76,47,11,24,57
VWA8,251,347,435,256,192,285,332
MIR5006,0,1,0,0,0,0,0
VWA8-AS1,0,2,3,3,2,6,0
DGKH,1134,695,856,1123,305,758,998
AKAP11,1106,1453,1623,941,616,937,2118
LINC02341,0,1,0,1,0,2,1
TNFSF11,1,2,0,0,0,0,0
FAM216B,0,0,0,0,0,5,0
LINC01050,1,0,5,2,1,2,4
LINC00428,0,0,0,0,0,0,0
EPSTI1,7,194,5,66,95,154,189
DNAJC15,4581,2830,5294,2387,2339,1628,4162
LINC00400,0,0,0,0,0,0,0
ENOX1,57,80,63,39,36,80,13
ENOX1-AS2,0,0,0,0,0,0,0
CCDC122,363,413,322,295,139,298,228
LACC1,363,315,144,354,114,256,276
NRAD1,0,0,0,0,0,0,0
LINC00390,0,0,0,0,0,0,0
SMIM2-AS1,21,27,12,7,2,13,18
SMIM2,0,0,0,0,2,3,0
SMIM2-IT1,0,0,0,0,0,0,0
MIR8079,0,0,0,0,0,0,0
SERP2,194,581,28,231,95,176,226
TUSC8,0,0,0,0,0,0,0
TSC22D1,3050,4060,3840,4643,2213,11452,4772
TSC22D1-AS1,35,64,53,90,35,46,66
LINC00407,0,0,1,0,0,0,2
LINC00330,0,0,0,2,0,1,1
NUFIP1,931,1055,1181,858,373,606,631
GPALPP1,931,1159,1255,1081,458,728,895
LOC101929259,1,4,0,3,1,4,1
GTF2F2,4892,6119,5584,4322,2358,4018,5137
KCTD4,254,181,73,119,114,51,225
TPT1,229570,316411,256354,232930,83520,334979,311773
SNORA31B,0,0,0,0,0,0,0
SNORA31,0,3,2,4,0,0,0
TPT1-AS1,228,320,467,295,100,169,523
SLC25A30,111,110,143,129,152,98,208
SLC25A30-AS1,1,1,2,1,0,1,1
COG3,428,502,510,275,192,335,638
ERICH6B,0,0,0,0,0,0,0
LINC01055,0,0,0,0,0,0,0
CBY2,0,0,0,0,0,0,0
SIAH3,1,1,0,2,0,0,1
ZC3H13,4055,5659,5745,3898,1703,2195,3292
CPB2-AS1,6,12,5,2,4,1,19
CPB2,0,0,0,0,0,0,0
LCP1,120,242,87,50,32,4,373
LRRC63,3,1,0,1,0,0,0
LINC00563,0,0,0,0,0,0,2
RUBCNL,2,13,15,1,4,12,33
LINC01198,1,1,1,1,1,2,4
LOC112268117,0,0,0,0,0,0,0
LRCH1,437,379,473,368,228,224,594
ESD,9287,11966,8450,7782,3643,7243,10446
HTR2A,0,0,0,1,0,1,162
HTR2A-AS1,0,0,0,0,0,0,0
LINC00562,27,63,100,18,16,34,71
SUCLA2,2412,3152,3056,2342,1292,1811,2232
NUDT15,1524,2005,2690,952,880,976,1008
MED4,3026,3460,3341,2529,1418,2234,2577
MED4-AS1,0,2,3,0,0,2,1
ITM2B,30451,27863,17458,46335,23352,35716,39028
RB1-DT,2,3,7,2,1,4,4
RB1,1860,1601,1611,1221,670,637,1324
LPAR6,63,92,66,114,50,32,154
RCBTB2,183,361,303,205,122,196,244
LINC00462,0,0,0,0,0,0,0
CYSLTR2,0,1,0,0,0,5,3
FNDC3A,2620,2229,2243,2078,1211,1139,1348
MLNR,0,0,0,0,0,0,0
LOC105370203,130,185,138,128,58,144,168
CDADC1,533,521,527,540,315,342,581
CAB39L,1083,751,367,745,102,93,384
SETDB2,237,289,133,131,48,94,138
SETDB2-PHF11,2,4,2,1,0,1,0
PHF11,86,57,8,84,23,20,28
RCBTB1,215,277,249,225,136,250,272
ARL11,1,0,0,0,0,1,0
EBPL,4266,7053,9561,6969,2653,5626,6400
KPNA3,3661,4527,5516,3915,2412,1984,4199
CTAGE10P,0,0,0,0,0,1,1
SPRYD7,3230,2883,2657,2167,2385,2338,3980
DLEU2,141,332,571,41,109,114,79
MIR3613,0,0,0,0,0,0,0
TRIM13,1735,2033,1169,1317,741,857,1819
KCNRG,27,60,48,37,12,19,28
MIR16-1,0,0,0,0,0,0,0
MIR15A,0,0,0,0,0,0,0
DLEU1,1088,1543,1580,503,755,1418,762
ST13P4,34,57,86,48,22,33,14
DLEU1-AS1,0,0,0,0,0,0,0
DLEU7,1,8,10,0,0,1,5
DLEU7-AS1,0,0,0,0,0,0,0
RNASEH2B-AS1,2,4,5,3,1,1,1
RNASEH2B,1419,1804,1561,1145,546,952,1467
GUCY1B2,0,0,0,0,0,0,0
C13orf42,0,0,0,0,0,0,0
FAM124A,13,22,1,16,13,17,6
SERPINE3,0,0,0,0,0,0,0
MIR5693,0,0,0,0,0,0,0
INTS6,984,1636,1818,727,587,826,1634
INTS6-AS1,75,133,98,60,27,139,95
MIR4703,0,0,0,0,0,0,0
WDFY2,643,599,1809,230,423,227,757
DHRS12,309,434,284,367,158,400,459
TMEM272,0,0,1,1,0,3,1
CCDC70,1,0,14,0,0,0,3
ATP7B,162,168,137,199,64,1058,328
ALG11,186,203,113,207,82,250,129
UTP14C,0,0,0,0,0,0,0
NEK5,51,79,43,166,33,467,67
LOC101929657,0,0,1,2,1,59,0
NEK3,581,621,731,509,219,372,398
MRPS31P5,100,133,123,118,63,148,153
LINC02333,1,0,0,0,0,0,0
THSD1,93,535,492,46,15,78,306
VPS36,3700,4023,3865,2505,1252,1729,2519
CKAP2,971,1947,4067,658,695,638,746
TPTE2P3,0,0,0,0,0,10,0
HNRNPA1L2,321,448,734,234,115,248,199
SUGT1,8259,10118,9387,5707,3688,4649,6691
CNMD,0,0,0,0,0,0,0
MIR759,0,0,0,0,0,0,0
PCDH8,0,0,0,0,1,22,0
OLFM4,0,0,0,0,0,0,0
LINC01065,0,0,0,0,0,0,0
LINC00558,0,0,0,0,0,0,0
LINC00458,0,0,0,0,0,0,0
MIR1297,0,0,0,0,0,0,0
MIR5007,0,0,0,0,0,0,0
PRR20A,0,0,0,0,0,0,0
PRR20B,0,0,0,0,0,0,0
PRR20C,0,0,0,0,0,0,0
PRR20D,0,0,0,0,0,0,0
PRR20E,0,0,0,0,0,0,0
PCDH17,255,37,333,567,14,230,24
LINC02338,0,0,0,0,0,0,0
LINC00374,0,0,0,0,0,0,0
DIAPH3,4076,3501,5837,2306,1131,988,1485
DIAPH3-AS1,0,0,0,0,0,0,0
DIAPH3-AS2,0,0,0,0,0,0,0
LINC00434,0,0,0,6,2,7,1
TDRD3,428,555,830,325,207,316,347
LINC00378,0,0,0,0,0,0,0
MIR3169,0,0,0,0,0,0,0
PCDH20,2,13,2,7,2,1,0
LINC02339,0,0,0,0,0,0,0
LINC00358,0,0,0,0,0,0,0
LINC01075,0,0,0,0,0,0,0
LINC01074,0,0,0,0,0,0,0
LINC00459,0,0,0,0,0,0,0
LINC00448,0,0,0,0,0,0,0
LINC00376,0,0,0,0,1,0,0
LINC00395,0,0,0,0,0,0,0
OR7E156P,0,0,0,0,0,0,0
LOC102723968,1,0,0,0,0,0,0
LOC647264,0,0,0,0,0,0,0
LINC00355,0,0,0,0,0,0,0
LINC01052,0,0,0,0,0,0,0
MIR548X2,0,0,0,0,0,0,0
MIR4704,0,0,0,0,0,0,0
PCDH9,217,163,533,55,1069,218,132
PCDH9-AS2,0,0,0,0,0,1,1
PCDH9-AS3,0,0,0,0,0,0,0
PCDH9-AS4,0,0,0,0,0,0,0
LINC00364,0,0,0,0,0,0,0
LINC00550,0,0,0,0,0,0,0
LINC00383,0,0,0,0,0,0,0
KLHL1,0,0,0,0,0,0,0
ATXN8OS,0,0,0,0,0,0,0
LINC00348,0,0,0,0,0,0,0
DACH1,5,8,10,48,9,370,8
MZT1,3122,3773,4914,2122,2024,1855,2707
BORA,54,166,391,47,56,98,61
DIS3,1845,2341,2449,1614,850,1197,2015
PIBF1,892,749,905,769,280,620,728
KLF5,428,289,285,326,126,426,499
LINC00392,0,0,0,0,0,0,0
KLF12,421,688,783,295,286,110,1278
LINC00402,2,31,15,1,8,8,34
LOC100288208,0,0,0,0,0,0,0
LINC00381,0,0,0,0,0,0,0
LINC00347,0,0,0,0,0,0,0
CTAGE11P,0,9,5,2,0,0,6
LINC01078,0,0,0,0,0,0,1
TBC1D4,462,434,1435,517,235,404,491
COMMD6,24258,31684,21139,20468,12744,20352,28741
UCHL3,6490,8839,9333,5407,3398,4613,8495
LMO7-AS1,1992,1071,31,6322,2564,29,1434
LMO7,12656,9599,8718,18966,8891,3323,9023
LMO7DN,45,26,3,77,24,8,29
LMO7DN-IT1,1,1,0,0,0,0,0
LINC00561,0,0,0,0,0,1,0
KCTD12,53,90,62,41,26,1384,88
BTF3P11,1,0,0,0,0,0,0
ACOD1,0,0,0,0,0,1,0
CLN5,1290,1605,1256,1248,537,2041,1620
FBXL3,846,1349,1402,550,528,387,1203
MYCBP2,3336,3851,3610,2517,1801,2137,2552
MYCBP2-AS1,0,0,0,0,0,0,0
SCEL,0,0,0,0,0,0,0
