H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
ADAMTS4,0,2,13,0,0,0,0
NDUFS2,932,2425,4460,187,993,670,122
FCER1G,0,8,14,0,4,1,0
APOA2,0,0,0,0,0,0,0
TOMM40L,25,65,109,4,14,11,2
MIR5187,0,0,0,0,0,0,0
NR1I3,0,0,0,0,0,0,0
PCP4L1,0,0,0,0,0,0,0
MPZ,1,2,3,0,0,1,0
SDHC,744,1625,3822,97,660,692,121
CFAP126,0,0,0,0,0,0,0
FCGR2A,0,1,7,0,2,10,0
HSPA6,2,0,4,1,0,1,0
FCGR3A,0,0,0,0,0,0,0
FCGR2C,0,0,0,0,0,0,0
HSPA7,0,0,0,0,0,0,0
FCGR3B,0,0,0,0,0,0,0
FCGR2B,0,0,1,0,0,0,0
RPL31P11,0,0,1,0,0,0,0
FCRLA,1,1,6,0,2,0,0
FCRLB,36,60,111,0,29,22,3
DUSP12,501,903,1385,69,352,250,49
ATF6,352,574,1079,56,232,136,20
OLFML2B,16,100,90,3,33,0,6
NOS1AP,3,5,5,5,2,8,0
MIR4654,0,0,0,0,0,0,0
MIR556,0,0,0,0,0,0,0
SPATA46,0,0,0,0,0,0,0
C1orf226,1,2,2,1,2,5,0
SH2D1B,0,0,2,0,0,0,0
UHMK1,410,471,1265,45,330,114,41
UAP1,1569,2309,4448,193,655,273,132
DDR2,506,710,2637,41,565,162,94
HSD17B7,21,78,241,7,9,14,0
CCDC190,29,56,77,11,9,0,2
RGS4,2708,6471,11062,241,2458,22,190
RGS5,87,66,363,69,36,317,2
LOC101928404,0,1,1,0,0,0,0
NUF2,522,1961,4255,120,925,345,118
LOC100422212,0,0,0,0,0,0,0
PBX1,38,223,735,6,107,307,2
PBX1-AS1,0,0,0,0,0,0,0
LMX1A,0,0,0,0,0,0,0
RXRG,0,0,0,0,0,0,0
LRRC52-AS1,0,0,0,0,0,0,0
LRRC52,0,0,0,0,0,0,0
MGST3,5224,8723,16082,686,3695,2058,565
ALDH9A1,572,900,2096,63,205,269,49
LOC440700,0,1,0,0,0,0,0
TMCO1,1539,1961,3727,222,1161,811,136
TMCO1-AS1,0,1,4,1,2,3,0
UCK2,553,819,1627,32,295,192,46
MIR3658,0,0,0,0,0,0,0
FAM78B,0,0,4,0,0,2,0
MIR921,0,0,0,0,0,0,0
LINC01675,0,0,0,0,0,0,0
FMO9P,0,0,0,0,0,0,0
POGK,158,221,393,19,90,38,6
TADA1,22,52,119,5,23,7,4
ILDR2,0,1,1,0,0,0,0
MAEL,0,0,0,0,0,0,0
GPA33,0,0,0,0,0,0,0
DUSP27,0,0,1,2,0,0,0
LINC01363,0,0,0,0,0,0,0
POU2F1,51,144,354,16,58,19,5
CD247,0,0,0,0,0,0,0
CREG1,81,103,201,8,90,87,6
RCSD1,0,1,1,0,3,0,0
MPZL1,635,727,1428,118,566,269,47
ADCY10,0,0,0,0,1,0,0
MPC2,2232,3074,5025,289,2137,725,118
DCAF6,184,465,1110,27,181,57,26
MIR1255B2,0,0,0,0,0,0,0
GPR161,225,284,1032,28,195,41,20
TIPRL,988,1777,3580,139,853,455,91
SFT2D2,256,404,1123,63,171,93,13
ANKRD36BP1,164,487,593,47,143,47,14
TBX19,13,16,34,1,9,1,0
MIR557,0,0,0,0,0,0,0
LOC100505918,0,3,0,0,0,0,0
LOC101928565,0,0,0,0,0,0,0
XCL2,0,0,0,0,0,0,0
XCL1,0,0,0,0,0,1,0
DPT,0,0,46,0,0,0,0
LINC00626,0,0,2,0,0,3,0
LINC00970,0,0,0,0,0,0,0
LOC101928596,0,0,0,0,0,0,0
ATP1B1,407,775,1964,32,447,359,68
NME7,207,545,1062,36,159,188,35
BLZF1,188,278,592,18,171,96,19
CCDC181,18,70,100,1,4,12,1
SLC19A2,13,19,51,1,26,9,1
F5,0,0,0,0,0,0,0
SELP,0,0,0,0,0,0,0
SELL,0,0,0,0,0,0,0
SELE,0,0,0,0,0,0,0
METTL18,105,157,280,8,54,62,11
C1orf112,113,137,340,11,60,54,10
SCYL3,34,61,132,3,28,16,4
KIFAP3,169,290,523,21,133,34,16
METTL11B,0,0,0,0,0,0,0
MIR3119-2,0,0,0,0,0,0,0
MIR3119-1,0,0,0,0,0,0,0
LINC01681,0,0,0,0,0,0,0
LINC01142,0,0,0,0,0,0,0
GORAB-AS1,2,1,4,0,0,0,0
GORAB,63,200,365,7,94,32,10
PRRX1,356,1899,3140,2,1196,53,64
MROH9,0,0,1,0,0,0,0
FMO3,0,1,1,0,0,0,0
MIR1295A,0,0,0,0,0,0,0
MIR1295B,0,0,0,0,0,0,0
FMO6P,0,0,0,0,0,0,0
FMO2,0,0,0,0,0,0,0
FMO1,0,0,4,0,0,0,0
FMO4,3,3,13,0,0,1,0
TOP1P1,0,2,6,0,2,1,0
PRRC2C,2695,5003,8730,383,1695,888,197
MYOCOS,0,0,0,0,0,0,0
MYOC,0,0,0,0,0,0,0
VAMP4,86,157,372,10,121,48,10
EEF1AKNMT,131,310,736,24,124,62,5
DNM3,12,116,28,2,83,3,1
DNM3-IT1,0,0,0,0,0,0,0
DNM3OS,85,780,1064,9,285,46,13
MIR214,0,0,0,0,0,0,0
MIR3120,0,0,0,0,0,0,0
MIR199A2,0,0,0,0,0,0,0
C1orf105,0,0,0,0,0,0,0
PIGC,162,310,899,21,187,119,19
SUCO,242,351,739,62,202,161,28
FASLG,0,0,0,0,0,0,0
TNFSF18,0,0,0,0,0,0,0
TNFSF4,54,2,9,5,5,3,0
LOC100506023,12,19,29,3,5,7,1
LOC101928673,9,17,52,3,11,2,3
PRDX6,5127,7409,12364,481,3426,3472,516
SLC9C2,0,0,0,0,0,1,0
ANKRD45,2,3,9,0,0,0,0
TEX50,0,0,0,0,0,0,0
KLHL20,117,203,436,18,143,47,7
CENPL,131,242,431,14,154,38,5
DARS2,75,170,409,14,86,41,7
GAS5-AS1,0,3,6,0,0,0,0
GAS5,1436,1891,3905,285,804,654,180
SNORD81,0,2,2,0,1,0,0
SNORD47,1,0,1,0,1,0,0
SNORD80,0,0,0,0,0,0,0
SNORD79,0,0,0,0,0,0,0
SNORD78,0,0,0,0,0,0,0
SNORD44,0,0,0,0,0,0,0
SNORA103,0,0,0,0,0,0,0
SNORD77,0,0,0,0,0,0,0
SNORD76,0,0,0,0,0,0,0
SNORD75,0,0,0,0,0,0,0
SNORD74,0,0,0,0,0,0,0
ZBTB37,45,80,162,8,31,20,2
SERPINC1,0,0,0,0,1,0,0
RC3H1,94,187,331,15,69,33,7
RABGAP1L-DT,0,0,0,0,1,0,0
RABGAP1L,57,90,210,7,33,15,3
GPR52,0,1,1,0,0,0,0
LOC101928696,0,0,0,0,0,0,0
CACYBP,2517,3768,13929,304,1938,1155,241
MRPS14,531,1052,3037,73,423,430,61
TNN,0,0,0,0,0,0,0
KIAA0040,3,3,5,0,21,1,0
TNR,0,0,0,0,0,0,0
LINC01657,0,0,0,0,0,0,0
COP1,154,278,648,14,121,58,12
MIR1843,0,0,0,0,0,0,0
SCARNA3,0,0,0,0,0,0,0
PAPPA2,12,16,54,0,0,4,2
ASTN1,0,0,0,0,0,0,0
MIR488,0,0,0,0,0,0,0
BRINP2,0,0,0,0,0,0,0
LINC01645,0,0,0,0,0,0,0
LINC01741,0,0,0,0,0,0,0
CRYZL2P-SEC16B,0,0,0,0,0,0,0
SEC16B,0,0,0,0,0,0,0
CRYZL2P,1,3,0,0,0,0,0
RASAL2-AS1,1,10,32,0,3,1,0
RASAL2,301,308,917,56,243,45,8
TEX35,0,0,0,0,0,0,0
C1orf220,4,16,27,0,3,3,0
MIR4424,0,0,0,0,0,0,0
RALGPS2,113,214,600,17,211,128,8
ANGPTL1,0,1,1,0,1,10,0
FAM20B,121,232,582,15,84,55,12
TOR3A,378,498,990,35,299,166,18
ABL2,463,460,1366,42,269,67,33
SOAT1,326,400,1053,23,293,67,10
AXDND1,10,2,0,0,0,0,0
NPHS2,0,0,0,0,0,0,0
TDRD5,1,1,0,0,0,0,0
FAM163A,0,0,0,0,0,0,0
MIR12116,0,0,0,0,0,0,0
TOR1AIP2,444,662,1558,59,360,281,45
TOR1AIP1,202,313,604,22,150,85,23
CEP350,329,636,1314,35,339,152,30
QSOX1,1852,1611,4788,235,1068,727,146
LHX4,2,9,3,0,3,1,0
LHX4-AS1,9,10,41,1,4,4,2
ACBD6,628,1292,2615,78,597,319,71
MIR3121,0,0,0,0,0,0,0
OVAAL,0,0,0,0,0,0,0
XPR1,70,96,226,10,72,32,9
KIAA1614,14,22,31,1,5,0,1
KIAA1614-AS1,2,7,19,0,7,0,0
STX6,240,217,379,22,92,35,5
MR1,7,11,0,0,1,2,0
IER5,345,671,2184,40,255,65,51
LINC01732,0,0,1,0,0,0,0
LINC01699,0,0,0,0,0,0,0
CACNA1E,0,0,0,0,0,0,0
ZNF648,0,0,0,0,0,0,0
LINC01344,0,0,0,0,0,0,0
GLUL,276,696,1859,33,323,173,30
TEDDM1,0,0,0,0,0,0,0
LINC00272,0,0,0,0,0,0,0
RGSL1,0,1,0,0,0,0,0
RNASEL,10,8,1,0,2,3,1
RGS16,1,5,1,2,0,4,1
LINC01686,2,2,3,0,2,1,0
RGS8,0,0,0,0,0,0,0
LINC01688,0,0,0,0,0,0,0
NPL,16,21,33,2,18,9,0
LOC647070,5,9,24,1,1,2,0
DHX9,559,1058,3045,66,445,257,67
SHCBP1L,0,0,0,0,0,0,0
LAMC1,747,1571,3701,44,929,368,98
LAMC1-AS1,0,0,0,0,0,0,0
LAMC2,73,176,255,2,110,16,32
NMNAT2,6,6,14,2,8,1,3
SMG7-AS1,2,0,2,1,0,0,0
SMG7,102,194,456,14,95,39,13
NCF2,88,48,87,3,36,0,25
ARPC5,5546,9650,12329,741,4833,1528,603
RGL1,23,42,65,4,26,45,0
APOBEC4,0,0,0,0,0,0,0
COLGALT2,14,4,14,1,10,1,0
TSEN15,514,875,1552,59,286,245,63
C1orf21,366,276,1020,27,157,193,19
EDEM3,127,189,420,13,107,64,11
NIBAN1,459,366,666,45,301,85,30
LINC01633,0,0,0,0,0,0,0
RNF2,138,266,619,18,109,59,15
TRMT1L,71,126,407,10,66,50,9
SWT1,5,9,34,3,9,3,1
IVNS1ABP,334,330,735,50,408,144,16
GS1-279B7.1,0,0,0,0,0,0,0
LINC01350,0,0,0,0,0,0,0
HMCN1,83,62,145,28,208,21,0
PRG4,0,0,0,0,0,0,0
TPR,1443,2773,5313,214,1044,514,122
ODR4,244,406,755,34,187,118,20
PDC-AS1,1,0,2,0,0,1,0
PDC,1,0,1,0,2,0,0
PTGS2,16,40,106,0,16,3,65
PACERR,2,3,3,0,0,0,3
PLA2G4A,2,27,9,0,2,5,1
LINC01036,0,0,0,0,0,0,0
LINC01037,0,0,0,0,0,0,0
BRINP3,0,0,0,0,0,3,0
LINC01351,1,2,0,0,0,4,0
LINC01720,0,0,0,0,0,0,0
LINC01680,0,0,0,0,0,0,0
RGS18,5,0,0,0,0,0,1
RGS21,0,0,0,0,0,0,0
RGS1,0,0,0,0,1,2,0
RGS13,0,0,0,0,0,62,0
MIR4426,0,0,0,0,0,0,0
RGS2,33,34,108,1,107,169,2
LINC01032,2,1,1,0,0,0,0
UCHL5,682,1005,1893,82,475,332,59
SCARNA18B,0,0,0,0,0,0,0
RO60,635,949,1752,70,436,296,55
GLRX2,1201,1613,2564,101,704,702,87
CDC73,633,846,1327,73,359,216,57
MIR1278,0,0,0,0,0,0,0
B3GALT2,5,2,33,0,1,4,0
LINC01031,0,0,0,0,0,0,0
LINC01724,0,0,0,0,0,0,0
KCNT2,7,11,27,1,1,2,0
MIR4735,0,0,0,0,0,0,0
CFH,56,139,393,15,5,54,2
CFHR3,0,0,0,0,0,0,0
CFHR1,2,2,13,0,1,0,0
CFHR4,0,0,0,0,0,0,0
CFHR2,0,0,0,0,0,0,0
CFHR5,0,0,0,0,0,0,0
F13B,0,0,0,0,0,0,0
ASPM,810,2721,5737,168,1141,448,89
ZBTB41,81,127,249,20,88,46,11
CRB1,1,2,3,0,0,1,0
DENND1B,76,101,206,6,96,22,6
C1orf53,245,282,395,18,146,96,14
LHX9,0,0,4,0,1,0,8
NEK7,912,847,1430,109,690,210,76
ATP6V1G3,0,0,0,1,0,10,0
PTPRC,0,0,0,35,0,0,0
MIR181A1HG,5,7,8,0,4,3,0
MIR181B1,0,0,0,0,0,0,0
MIR181A1,0,0,0,0,0,0,0
LINC01222,0,0,0,0,0,0,0
LINC01221,0,0,0,0,0,0,0
LINC02789,0,0,0,0,0,0,0
NR5A2,1,0,1,0,3,0,0
LINC00862,16,12,18,6,10,1,1
ZNF281,321,859,1478,39,412,126,47
KIF14,214,720,1375,36,320,185,14
DDX59,110,151,307,11,84,39,5
DDX59-AS1,1,5,5,0,1,2,0
CAMSAP2,282,425,753,35,206,96,16
GPR25,0,0,0,0,0,0,0
INAVA,18,48,33,4,19,14,3
MROH3P,0,0,0,0,0,0,0
KIF21B,12,13,61,1,5,5,2
CACNA1S,0,0,0,0,0,0,0
ASCL5,0,2,0,0,0,0,0
TMEM9,336,610,1524,74,292,228,67
IGFN1,0,0,2,0,0,0,0
PKP1,0,0,0,0,1,0,1
TNNT2,0,7,0,0,0,18,0
LAD1,0,1,0,0,0,0,0
TNNI1,8,1,0,1,0,1,0
PHLDA3,1274,1772,6257,228,841,414,158
CSRP1,2111,3080,71,181,2670,276,527
LOC107985246,5,2,1,0,2,1,0
RPS10P7,2,2,4,0,1,0,0
NAV1,790,2135,5231,92,857,157,104
IPO9-AS1,4,27,54,2,4,10,3
MIR5191,0,0,0,0,0,0,0
MIR1231,0,0,0,0,0,0,0
IPO9,352,848,1844,50,325,167,28
MIR6739,0,0,0,0,0,0,0
SHISA4,168,297,788,48,149,94,32
LMOD1,49,233,108,19,97,34,4
TIMM17A,1486,3164,5288,174,1293,773,139
SNORA70H,0,0,0,0,0,0,0
RNPEP,483,1216,2772,70,397,436,70
ELF3-AS1,0,1,1,0,0,1,0
MIR6740,0,0,0,0,0,0,0
ELF3,0,6,1,1,0,3,0
GPR37L1,0,1,0,0,1,1,0
ARL8A,558,610,1259,105,400,198,46
PTPN7,0,0,0,0,0,0,0
PTPRVP,0,0,1,0,0,0,0
LGR6,0,0,0,0,0,0,0
UBE2T,1084,1433,6274,76,301,311,192
PPP1R12B,25,39,103,4,19,13,1
SYT2,0,0,3,0,0,0,0
KDM5B,408,1014,1630,100,439,261,58
PCAT6,7,31,107,5,8,8,4
MGAT4EP,0,0,0,0,0,0,0
LOC148709,1,4,4,0,1,0,1
RABIF,567,562,1003,53,246,132,30
KLHL12,62,139,362,13,63,18,13
ADIPOR1,589,800,1827,70,495,366,47
CYB5R1,388,339,592,51,269,128,23
MGAT4FP,0,0,1,0,0,2,0
TMEM183A,239,453,948,32,181,139,16
PPFIA4,1,1,21,0,0,0,4
MYOG,0,0,0,0,0,0,0
MYOPARR,0,2,4,0,0,3,0
ADORA1,17,18,115,1,16,5,1
MYBPH,0,0,0,0,0,0,0
CHI3L1,0,2,5,0,0,4,0
CHIT1,0,0,0,0,0,0,0
LINC01353,0,0,1,0,0,0,0
LINC01136,0,0,0,0,0,0,0
BTG2,75,63,142,23,15,34,2
FMOD,0,0,0,0,0,1,1
PRELP,6,0,10,1,4,1,0
OPTC,0,0,0,0,0,0,0
ATP2B4,536,954,2395,98,556,437,49
SNORA77,0,0,0,0,0,0,0
LINC00260,32,123,249,14,47,41,5
LAX1,0,0,0,0,0,0,0
ZC3H11A,338,677,1245,35,287,167,35
ZBED6,28,47,94,2,21,14,2
SNRPE,4226,7279,11376,472,2830,1882,304
LINC00303,0,0,0,0,0,0,0
SOX13,13,14,17,5,8,3,0
ETNK2,69,90,268,7,31,9,1
ERLNC1,0,0,0,0,0,0,0
REN,2,1,2,0,3,0,0
KISS1,2580,1369,779,363,600,0,15
GOLT1A,0,0,1,1,0,0,0
PLEKHA6,0,1,4,0,0,7,0
LINC00628,0,0,0,0,0,0,0
PPP1R15B,110,236,430,15,85,93,11
PIK3C2B,2,13,24,0,3,26,2
MDM4,149,341,685,23,157,188,24
LRRN2,0,0,0,0,2,4,0
NFASC,0,1,89,0,5,0,0
CNTN2,0,0,0,0,0,0,0
TMEM81,4,5,26,0,10,0,1
RBBP5,117,217,428,14,96,84,15
DSTYK,90,203,609,22,81,95,16
TMCC2,11,23,44,3,12,6,1
NUAK2,50,88,95,8,18,20,6
KLHDC8A,1,4,0,0,1,0,0
LEMD1-AS1,0,1,0,0,0,0,0
LEMD1,0,0,2,0,0,0,0
BLACAT1,0,0,1,0,0,0,0
MIR135B,0,0,0,0,0,0,0
LEMD1-DT,0,1,0,0,0,1,0
CDK18,1,6,4,0,0,7,2
MFSD4A-AS1,0,0,0,0,0,0,0
MFSD4A,0,10,4,0,1,2,0
ELK4,88,168,365,10,83,40,15
SLC45A3,19,27,81,4,46,3,5
NUCKS1,3910,12550,20056,765,4991,1885,464
RAB29,134,216,386,26,80,42,17
SLC41A1,97,122,290,10,99,39,18
PM20D1,0,0,0,0,0,0,0
LOC284581,27,29,5,1,4,3,7
SLC26A9,1,0,0,0,0,0,0
SLC26A9-AS1,0,1,0,0,0,0,0
LOC103021295,0,0,0,0,0,0,0
RAB7B,2,13,19,0,1,25,0
CTSE,0,0,0,0,0,0,0
RHEX,0,0,0,0,0,0,0
AVPR1B,0,0,0,0,0,0,0
FAM72A,1,7,18,0,7,1,0
SRGAP2,110,190,555,28,80,39,12
IKBKE,104,138,249,9,41,34,16
MIR6769B,0,0,0,0,0,0,0
RASSF5,0,3,8,2,1,3,0
EIF2D,193,425,1061,24,141,92,36
DYRK3,65,109,427,7,83,27,3
MAPKAPK2,318,571,1807,53,400,109,21
IL10,0,0,0,0,0,0,0
IL19,1,0,0,0,0,0,0
IL20,0,0,1,0,0,0,0
IL24,5,16,85,0,2,0,0
FCMR,6,6,49,1,0,0,1
PIGR,0,0,0,0,0,0,0
FCAMR,0,0,0,0,0,0,0
C1orf116,0,0,1,0,0,0,0
YOD1,45,47,85,7,18,12,0
PFKFB2,9,12,29,3,7,3,1
C4BPB,5,14,1,2,5,9,0
C4BPA,0,0,0,0,0,0,0
CD55,147,148,334,24,117,150,10
CR2,0,0,0,0,0,0,0
CR1,0,0,1,0,0,0,0
CR1L,0,0,0,0,0,0,0
CD46,421,418,1093,32,331,185,54
MIR29B2CHG,4,7,12,0,4,0,0
MIR29C,0,0,0,0,0,0,0
MIR29B2,0,0,0,0,0,0,0
LOC148696,0,0,0,0,0,0,0
CD34,12,8,9,5,2,1,0
PLXNA2,283,71,153,37,99,3,6
LINC01717,0,0,0,0,0,0,0
LINC01774,0,0,0,0,0,0,0
LINC01696,0,0,0,0,0,0,0
LINC01698,1,0,5,0,0,1,0
MIR205HG,0,0,0,0,0,0,0
MIR205,0,0,0,0,0,0,0
CAMK1G,0,1,3,0,0,0,0
LAMB3,5,32,51,0,11,0,5
MIR4260,0,0,0,0,0,0,0
HSD11B1-AS1,0,0,0,0,1,0,0
G0S2,1,136,1098,0,8,1,181
HSD11B1,0,0,2,0,0,0,0
TRAF3IP3,0,5,9,0,2,0,1
C1orf74,34,50,141,4,24,18,2
IRF6,6,4,19,0,0,0,0
UTP25,194,309,531,16,166,38,12
SYT14,25,52,221,6,64,1,0
SERTAD4-AS1,511,1477,574,111,345,37,12
SERTAD4,111,595,159,28,132,5,1
HHAT,10,26,26,3,7,2,2
KCNH1,1,5,3,0,1,0,0
KCNH1-IT1,2,4,1,1,1,0,0
RCOR3,111,236,409,12,109,52,14
TRAF5,177,269,224,26,141,44,12
LINC00467,30,59,71,3,23,29,0
RD3,0,0,0,0,0,0,0
SLC30A1,78,185,528,5,54,56,15
LINC01693,0,0,4,0,0,0,0
NEK2,109,700,1604,36,396,143,31
LOC91548,0,2,3,0,1,0,0
LPGAT1,427,536,999,48,300,121,25
LPGAT1-AS1,0,0,0,0,0,0,0
INTS7,116,151,330,11,69,35,12
DTL,362,275,630,21,166,72,14
RPL21P28,20,36,108,2,18,12,3
MIR3122,0,0,0,0,0,0,0
LINC02608,0,0,0,0,0,0,0
PPP2R5A,85,157,431,7,56,38,7
SNORA16B,0,0,0,0,0,0,0
PACC1,177,186,395,33,84,46,16
NENF,1104,1934,3489,99,739,527,134
LINC01740,0,0,0,0,0,0,0
ATF3,70,56,81,5,10,17,6
FAM71A,0,0,0,0,0,0,0
BATF3,96,136,110,5,13,22,4
NSL1,458,911,1610,71,396,314,44
TATDN3,78,217,528,7,68,73,15
SPATA45,0,3,4,0,0,1,0
FLVCR1-DT,29,75,33,2,34,21,0
FLVCR1,32,105,210,5,21,22,1
VASH2,8,16,21,2,4,3,1
ANGEL2,59,118,293,8,51,52,10
RPS6KC1,65,162,266,9,74,32,8
PROX1-AS1,0,0,0,0,0,0,0
LINC00538,0,0,0,0,0,0,0
PROX1,0,1,1,0,4,3,0
SMYD2,344,589,1431,42,209,88,36
PTPN14,429,1056,1643,44,354,80,53
CENPF,1714,7501,14164,518,3144,1159,222
KCNK2,2,7,186,0,1,0,2
KCTD3,75,196,644,9,111,47,18
USH2A,0,0,0,0,0,0,0
LOC102723833,0,0,0,0,0,0,0
ESRRG,0,1,0,0,0,0,0
GPATCH2,208,414,400,42,175,93,16
SPATA17,1,7,3,0,0,6,0
SPATA17-AS1,0,0,0,0,0,0,0
LINC00210,0,0,0,0,0,0,0
LINC01653,0,0,0,0,0,0,0
RRP15,446,724,1148,51,343,137,32
TGFB2-AS1,4,11,30,0,0,1,2
TGFB2,289,384,781,77,131,7,13
MIR548F3,0,0,0,0,0,0,0
TGFB2-OT1,0,0,0,0,0,0,0
C1orf143,13,19,34,5,5,1,2
LINC01710,0,0,0,0,0,0,0
LYPLAL1-DT,3,0,10,0,7,1,0
LYPLAL1,211,325,692,43,149,204,34
LYPLAL1-AS1,0,0,11,0,0,5,0
ZC3H11B,0,3,2,0,0,0,0
SLC30A10,0,0,0,0,0,0,0
EPRS1,1699,2301,3199,174,806,703,174
BPNT1,82,165,368,19,91,62,9
IARS2,317,563,1727,47,280,173,36
MIR215,0,0,0,0,0,0,0
MIR194-1,0,0,0,0,0,0,0
RAB3GAP2,222,379,718,26,122,63,14
MIR664A,0,0,0,0,0,0,0
SNORA36B,0,1,1,0,0,1,0
AURKAP1,3,8,12,1,1,1,0
MARK1,34,24,21,3,3,0,0
C1orf115,12,10,14,7,2,1,1
MTARC2,49,54,170,3,13,2,6
MTARC1,10,12,17,3,6,7,2
RNU6ATAC35P,0,0,0,0,0,0,0
LINC01352,0,0,0,0,0,0,0
HLX-AS1,0,1,1,0,2,0,0
HLX,36,62,32,0,27,10,11
C1orf140,0,1,0,0,0,0,0
DUSP10,16,26,152,2,32,38,1
LINC01655,0,0,0,0,0,0,0
LINC02257,0,0,0,0,0,0,0
LINC02474,0,0,0,0,0,0,0
HHIPL2,1,0,1,0,0,0,0
TAF1A,39,76,122,5,64,36,7
TAF1A-AS1,1,7,12,0,3,7,0
MIA3,265,410,602,45,152,111,22
AIDA,517,869,2247,56,357,138,51
BROX,204,397,759,38,153,96,33
FAM177B,0,0,0,0,0,0,0
DISP1,6,12,64,1,11,20,1
TLR5,2,1,20,0,4,0,0
SUSD4,3,5,11,0,3,0,0
CCDC185,0,0,0,0,0,0,0
CAPN8,0,0,1,0,0,0,0
CAPN2,1446,2965,6896,163,1528,503,266
TP53BP2,183,347,634,21,133,85,11
GTF2IP20,7,13,73,1,5,8,0
LOC100287497,25,46,76,3,8,14,1
FBXO28,96,181,425,10,88,41,8
DEGS1,1211,1569,3467,135,971,544,119
LOC101927143,0,0,0,0,0,0,0
LOC101927164,0,0,1,1,0,1,1
NVL,148,234,395,18,115,53,9
MIR320B2,0,0,0,0,0,0,0
CNIH4,1835,3100,6158,256,1552,997,205
WDR26,156,267,712,31,156,62,23
MIR4742,0,0,0,0,0,0,0
CNIH3,7,19,19,1,9,7,0
DNAH14,108,175,275,8,86,57,12
LBR,283,816,1813,38,360,163,47
ENAH,1802,4034,5181,430,2095,739,165
SRP9,3059,6026,13039,497,2124,2041,451
EPHX1,110,164,319,18,72,140,12
TMEM63A,41,34,92,5,15,14,3
LEFTY1,0,0,2,0,0,0,0
PYCR2,441,407,945,43,250,158,42
MIR6741,0,0,0,0,0,0,0
LEFTY2,0,0,0,0,0,0,0
SDE2,93,215,360,15,103,44,10
H3-3A,70,93,108,11,18,5,0
H3P6,469,786,1480,58,387,127,32
LINC01703,3,8,9,0,5,1,2
ACBD3,775,1700,2315,135,854,322,74
ACBD3-AS1,0,0,0,0,0,0,0
MIXL1,1,12,3,0,0,0,0
LIN9,83,150,277,6,74,46,6
PARP1,1325,2319,4199,210,946,650,68
STUM,0,0,0,0,0,0,0
ITPKB,25,31,34,0,12,4,1
ITPKB-IT1,0,0,0,0,0,0,0
PSEN2,64,133,201,6,23,28,7
COQ8A,8,53,99,2,10,13,3
CDC42BPA,412,541,1067,71,277,123,27
ZNF678,43,53,115,7,30,16,3
ZNF847P,0,0,0,0,0,0,0
SNAP47,237,442,1014,36,225,109,24
JMJD4,124,306,562,20,105,101,10
PRSS38,0,0,0,0,0,0,0
WNT9A,2,1,5,1,1,0,1
MIR5008,0,0,0,0,0,0,0
LOC107985355,1,0,0,0,0,0,0
WNT3A,0,0,0,0,0,0,0
LINC02809,0,0,1,0,0,0,0
ARF1,4215,6218,12465,541,3110,1757,417
MIR3620,0,0,0,0,0,0,0
C1orf35,761,990,1403,106,452,226,68
MRPL55,1106,2068,3460,173,873,482,112
GUK1,5396,7092,12951,650,3583,2300,618
GJC2,1,6,14,4,5,0,1
IBA57-DT,0,0,1,0,0,0,0
IBA57,25,56,94,7,20,14,4
OBSCN-AS1,2,7,1,0,5,6,0
OBSCN,17,49,29,7,11,10,2
TRIM11,144,162,316,15,93,56,14
MIR6742,0,0,0,0,0,0,0
TRIM17,1,0,1,0,0,14,0
H3-4,0,0,0,0,0,0,0
H2AW,2,2,3,1,0,1,0
H2BU1,1,1,1,0,0,0,0
MIR4666A,0,0,0,0,0,0,0
RNF187,845,1167,2673,64,444,306,117
BTNL10,0,0,0,0,0,0,0
RNA5S1,0,0,0,0,0,0,0
RNA5S10,0,0,0,0,0,0,0
RNA5S11,0,0,0,0,0,0,0
RNA5S12,0,0,0,0,0,0,0
RNA5S13,0,0,0,0,0,0,0
RNA5S14,0,0,0,0,0,0,0
RNA5S15,0,0,0,0,0,0,0
RNA5S16,0,0,0,0,0,0,0
RNA5S17,0,0,0,0,0,0,0
RNA5S2,0,0,0,0,0,0,0
RNA5S3,0,0,0,0,0,0,0
RNA5S4,0,0,0,0,0,0,0
RNA5S5,0,0,0,0,0,0,0
RNA5S6,0,0,0,0,0,0,0
RNA5S7,0,0,0,0,0,0,0
RNA5S8,0,0,0,0,0,0,0
RNA5S9,0,0,0,0,0,0,0
RHOU,7,25,51,1,10,216,2
DUSP5P1,3,4,21,0,3,1,0
MIR4454,0,0,0,0,0,0,0
LOC105373159,6,8,11,1,3,3,0
RAB4A,822,1276,2664,122,764,316,81
CCSAP,98,169,248,15,170,37,14
ACTA1,3,2,1,0,4,0,0
NUP133,103,246,546,18,108,37,9
LOC101927478,0,1,0,0,0,0,0
ABCB10,93,103,306,2,61,25,12
TAF5L,61,129,290,9,64,29,2
URB2,51,94,224,7,63,22,0
LINC01682,0,0,0,0,0,0,0
LINC01736,0,0,0,0,0,0,0
GALNT2,463,1048,2137,55,347,432,47
PGBD5,0,0,5,0,4,0,0
LINC01737,0,0,0,0,0,0,0
COG2,99,205,355,11,68,41,7
AGT,1,2,1,0,0,0,0
CAPN9,0,0,1,0,0,0,0
C1orf198,563,511,577,68,267,70,16
LOC101927604,1,1,5,2,1,0,0
TTC13,58,86,138,7,34,27,4
