H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
RNA5S2,0,0,0,0,0,0,0
RNA5S3,0,0,0,0,0,0,0
RNA5S4,0,0,0,0,0,0,0
RNA5S5,0,0,0,0,0,0,0
RNA5S6,0,0,0,0,0,0,0
RNA5S7,0,0,0,0,0,0,0
RNA5S8,0,0,0,0,0,0,0
RNA5S9,0,0,0,0,0,0,0
RHOU,45,46,37,4,38,288,21
DUSP5P1,17,19,17,0,21,17,3
MIR4454,0,0,0,0,0,0,0
LOC105373159,9,7,6,3,5,6,0
RAB4A,848,611,265,33,521,397,421
CCSAP,221,104,29,14,106,54,74
ACTA1,0,2,0,0,1,2,2
NUP133,326,200,100,14,176,181,140
LOC101927478,0,0,0,0,0,0,1
ABCB10,245,194,42,3,103,53,68
TAF5L,104,81,46,12,59,52,52
URB2,80,69,32,7,46,47,50
LINC01682,0,0,0,0,0,0,0
LINC01736,0,0,1,0,0,0,0
GALNT2,1912,1239,606,115,1018,1566,1088
PGBD5,3,5,2,0,6,1,20
LINC01737,0,0,0,0,0,0,0
COG2,337,227,62,21,182,122,170
AGT,90,48,13,2,1,0,0
CAPN9,0,0,0,0,0,1,2
C1orf198,3862,1033,448,151,1653,423,444
LOC101927604,21,3,7,3,9,1,2
TTC13,197,153,30,22,153,118,57
ARV1,310,273,129,40,140,289,202
FAM89A,597,205,121,25,250,368,93
MIR1182,0,0,0,0,0,0,0
TRIM67,5,0,1,0,2,3,2
LOC149373,0,0,0,0,0,0,0
C1orf131,279,217,71,18,154,138,187
GNPAT,389,380,169,24,340,271,194
EXOC8,111,99,36,9,76,79,92
SPRTN,214,132,47,14,99,107,87
EGLN1,349,265,118,23,193,204,188
SNRPD2P2,0,0,0,0,0,0,0
TSNAX-DISC1,3,1,0,0,1,3,2
TSNAX,511,469,177,36,344,327,423
LINC00582,0,0,0,0,0,0,0
DISC1,4,7,2,0,6,3,11
DISC2,0,0,0,0,0,0,0
DISC1-IT1,2,1,0,0,1,0,1
SIPA1L2,92,31,9,5,33,426,123
LINC01745,0,0,0,0,0,0,0
LINC01744,0,0,0,0,0,0,0
MAP10,36,26,2,1,34,31,31
NTPCR,518,430,132,22,291,301,226
PCNX2,140,138,84,9,97,101,124
MAP3K21,8,5,0,0,2,3,2
KCNK1,7,29,25,0,13,45,62
MIR4427,0,0,0,0,0,0,0
SLC35F3,10,3,0,0,21,0,0
MIR4671,0,0,0,0,0,0,0
COA6-AS1,32,61,17,2,11,24,27
COA6,591,706,266,43,360,347,382
TARBP1,89,102,58,3,105,68,86
LINC01354,1,0,1,0,0,0,0
IRF2BP2,946,596,530,78,588,502,535
LINC00184,0,0,0,0,0,0,5
LOC101927787,0,0,0,0,0,0,0
LINC01132,0,0,0,0,1,0,0
PP2672,0,0,0,0,0,0,0
LOC101927851,6,1,2,0,4,1,1
LINC01348,0,0,0,0,0,0,1
TOMM20,2089,2242,858,262,1419,1923,1487
SNORA14B,0,0,0,0,0,0,1
RBM34,827,474,130,48,373,379,265
ARID4B,1290,774,239,138,490,649,380
MIR4753,0,0,0,0,0,0,0
GGPS1,569,389,185,37,268,343,323
TBCE,205,153,61,27,141,149,74
B3GALNT2,403,288,114,36,247,240,202
GNG4,0,2,0,0,2,107,3
LYST,276,194,93,22,129,91,132
MIR1537,0,0,0,0,0,0,0
NID1,1160,1086,431,49,480,174,551
GPR137B,230,258,112,22,255,248,310
ERO1B,29,21,7,3,21,8,19
EDARADD,3,5,0,0,1,0,1
LGALS8,583,376,10,37,295,55,170
LGALS8-AS1,1,0,0,0,1,2,2
HEATR1,326,308,144,19,197,198,222
ACTN2,1,0,1,0,0,1,0
MTR,386,319,144,25,206,150,158
MT1HL1,0,0,0,0,0,0,0
RYR2,0,0,0,1,0,0,0
MIR4428,0,0,0,0,0,0,0
LOC100130331,0,0,0,0,0,0,0
ZP4,0,0,0,0,0,0,0
LINC01139,0,0,110,1,68,1,19
CHRM3,1,0,0,2,1,2,4
CHRM3-AS2,0,0,0,0,0,0,0
CHRM3-AS1,0,0,0,0,0,0,0
RPS7P5,0,0,0,0,0,0,0
FMN2,170,72,21,37,108,46,59
GREM2,0,2,1,0,9,149,8
RGS7,17,8,1,5,12,0,11
MIR3123,0,0,0,0,0,0,0
FH,624,429,128,41,306,229,144
KMO,0,4,0,0,0,1,3
OPN3,931,424,189,40,712,1224,364
CHML,214,144,51,25,150,371,90
WDR64,0,1,1,0,0,0,0
EXO1,2,5,2,0,0,3,2
BECN2,0,0,0,0,0,0,0
MAP1LC3C,0,0,0,0,0,0,1
PLD5,0,1,0,0,0,243,1
LINC01347,4,0,1,1,0,0,1
CEP170,1251,727,351,202,501,511,484
SDCCAG8,326,262,94,69,215,157,150
MIR4677,0,0,0,0,0,0,0
AKT3,736,383,225,35,371,187,245
LINC02774,2,0,0,0,1,0,0
ZBTB18,246,79,32,6,77,100,80
C1orf100,0,0,0,0,0,0,0
ADSS2,932,508,232,46,430,464,457
CATSPERE,21,19,4,0,8,15,7
DESI2,1141,1077,292,62,678,359,435
COX20,1764,1276,279,107,901,591,802
HNRNPU,2388,1770,882,199,1179,1284,1431
SNORA100,0,0,0,0,0,0,0
LOC101928068,6,10,8,0,3,3,16
EFCAB2,86,94,23,8,59,113,65
KIF26B,308,617,544,1,280,412,613
KIF26B-AS1,0,0,0,0,0,0,0
SMYD3,287,461,485,15,831,1172,1003
LINC01743,0,0,0,0,0,0,0
TFB2M,145,99,59,7,70,135,193
CNST,427,224,207,33,224,135,160
SCCPDH,686,660,190,58,254,292,283
LINC01341,1,0,2,0,1,1,0
AHCTF1,369,315,108,25,117,270,158
ZNF695,8,4,0,1,0,0,0
ZNF670-ZNF695,0,1,0,0,0,0,0
ZNF670,29,21,8,3,6,21,24
ZNF669,48,49,15,4,15,29,12
FLJ39095,1,2,2,0,0,0,2
C1orf229,7,3,2,0,0,1,1
ZNF124,60,41,30,17,20,63,72
MIR3916,0,0,0,0,0,0,0
VN1R5,0,0,0,0,0,0,0
ZNF496,224,143,87,11,58,94,103
NLRP3,8,4,1,0,2,9,18
OR2B11,0,0,0,0,0,0,0
OR2W5,0,0,0,0,0,0,0
GCSAML,1,0,0,0,0,0,0
GCSAML-AS1,0,0,0,0,0,0,0
OR2C3,0,0,0,0,0,0,0
OR2G2,0,0,0,0,0,0,0
OR2G3,0,0,0,0,0,0,0
OR13G1,0,0,0,0,0,0,0
OR6F1,0,0,0,0,0,0,0
OR14A2,0,0,0,0,0,0,0
OR14K1,0,0,0,0,0,0,0
OR1C1,0,0,0,0,0,0,0
OR14A16,0,0,0,0,0,0,0
OR11L1,0,0,0,0,0,0,0
TRIM58,95,77,2,22,13,30,1
OR2W3,0,0,0,0,0,0,0
OR2T8,0,0,0,0,0,0,0
OR2AJ1,0,0,0,0,0,0,0
OR2L13,1,0,0,0,0,0,0
OR2L8,0,0,0,0,0,0,0
OR2AK2,0,0,0,0,0,0,0
OR2L1P,0,0,0,0,0,0,0
OR2L5,0,0,0,0,0,0,0
OR2L2,0,0,0,0,0,0,0
OR2L3,0,0,0,0,0,0,0
OR2M1P,0,0,0,0,0,0,0
OR2M5,0,0,0,0,0,0,0
OR2M2,0,0,0,0,0,0,0
OR2M3,0,0,0,0,0,0,0
OR2M4,0,0,0,0,0,0,0
OR2T33,0,0,0,0,0,0,0
OR2T12,0,0,0,0,0,0,0
OR2M7,0,0,0,0,0,0,0
OR14C36,0,0,0,0,0,0,0
OR2T4,0,0,0,0,0,0,0
OR2T6,0,0,0,0,0,0,0
OR2T1,0,0,0,0,0,0,0
OR2T7,0,0,0,0,0,0,0
OR2T2,0,0,0,0,0,0,0
OR2T3,0,0,0,0,0,0,0
OR2T5,0,0,0,0,0,0,0
OR2G6,0,0,0,0,0,0,0
OR2T29,0,0,0,0,0,0,0
OR2T34,0,0,0,0,0,0,0
OR2T10,0,0,0,0,0,0,0
OR2T11,0,0,0,0,0,0,0
OR2T35,0,0,0,0,0,0,0
OR2T27,0,0,0,0,0,0,0
OR14I1,0,0,0,0,0,0,0
LYPD9P,0,0,0,0,0,0,0
LYPD8,0,0,0,0,0,0,0
SH3BP5L,378,235,75,21,179,157,198
MIR3124,0,0,0,0,0,0,0
ZNF672,122,90,27,10,44,77,74
ZNF692,124,102,52,14,66,134,112
PGBD2,54,41,43,0,16,52,34
LINC02564,0,0,0,0,0,0,0
LOC102723376,0,0,0,0,0,0,0
TUBB8,0,0,0,0,0,0,0
ZMYND11,607,375,267,50,285,226,501
DIP2C,555,383,148,31,247,225,279
LOC101930421,0,3,0,0,0,0,1
MIR5699,0,0,0,0,0,0,0
PRR26,0,0,1,0,0,0,0
LARP4B,342,254,129,35,147,193,232
LOC101927762,0,0,0,0,0,0,1
GTPBP4,674,552,249,69,273,459,484
IDI2,0,0,0,0,0,3,2
IDI2-AS1,22,36,3,1,2,10,12
IDI1,586,316,97,43,284,320,272
WDR37,163,110,69,15,65,124,145
LINC00200,0,0,0,0,0,0,0
ADARB2,1,2,2,0,0,0,0
ADARB2-AS1,0,0,0,0,0,0,0
LINC00700,0,0,0,0,0,0,0
MIR6072,0,0,0,0,0,0,0
LINC00701,0,0,0,0,0,0,0
LINC02645,0,0,0,0,0,0,0
LOC101927824,3,3,0,0,0,3,1
PFKP,503,378,154,106,166,870,215
SNORD142,0,0,0,0,0,0,0
PITRM1,362,247,96,27,211,166,206
PITRM1-AS1,1,0,0,0,1,1,0
LOC105376353,0,1,0,0,2,0,2
LOC105376360,0,0,0,0,0,0,0
LINC02669,0,1,0,0,0,0,0
KLF6,1140,737,778,240,701,412,410
LINC02639,0,0,0,0,0,0,0
MIR6078,0,0,0,0,0,0,0
LOC101927964,0,0,0,0,0,0,0
LINC00702,2,1,0,0,1,0,0
LINC00703,0,0,0,0,0,0,0
MANCR,15,13,3,2,80,12,40
LINC00705,0,0,0,0,0,0,0
AKR1E2,3,1,1,0,0,1,0
AKR1C6P,0,0,0,0,0,0,0
AKR1C1,2,33,8,0,5,35,9
AKR1C2,0,2,0,0,0,0,3
AKR1C3,4,74,87,0,4,8,48
AKR1C8P,0,1,0,0,0,0,0
AKR1C4,0,0,0,0,0,0,0
LINC02561,0,0,0,0,0,0,0
UCN3,0,0,0,0,0,0,0
TUBAL3,0,0,0,0,0,0,0
NET1,35,27,56,4,34,89,128
CALML5,0,0,0,0,0,0,0
CALML3-AS1,0,0,0,0,0,0,0
CALML3,0,0,0,0,0,0,0
LINC02657,1,0,2,1,1,5,14
ASB13,39,43,18,3,24,30,29
TASOR2,385,282,197,28,138,310,392
GDI2,1120,790,678,74,645,840,1121
ANKRD16,80,59,28,9,36,34,31
FBH1,420,274,182,29,191,195,269
IL15RA,0,4,3,0,1,1,3
IL2RA,0,0,0,0,0,0,0
RBM17,516,412,285,50,178,290,469
PFKFB3,108,47,12,6,96,229,42
MIR3155A,0,0,0,0,0,0,0
MIR3155B,0,0,0,0,0,0,0
LINC02649,1,0,1,0,0,1,1
LINC02656,1,0,2,0,0,3,1
PRKCQ,0,12,2,1,0,2,2
PRKCQ-AS1,5,26,11,2,1,6,6
LINC02648,0,0,0,0,0,0,0
LINP1,0,0,0,0,2,0,7
LINC00706,0,0,0,0,0,0,2
LINC00707,0,0,0,1,0,0,1
SFMBT2,10,8,1,1,0,6,6
SNORD129,0,0,0,0,0,0,0
ITIH5,11,34,1,2,2,11,1
ITIH2,0,0,0,0,0,0,0
KIN,409,309,117,34,126,151,158
ATP5F1C,1537,1328,698,137,687,889,889
TAF3,199,120,81,8,78,106,135
GATA3-AS1,3,9,0,0,0,0,11
GATA3,119,266,12,1,0,10,398
LINC00708,0,0,0,0,0,0,0
LOC105376398,0,0,0,0,0,0,1
LINC02676,0,0,0,0,0,0,0
LOC101928272,0,0,0,0,0,0,0
LINC00709,0,0,0,0,0,0,0
LINC02670,0,0,0,0,0,0,0
CELF2-DT,0,0,0,0,0,0,0
CELF2,127,14,81,62,5,101,120
SFTA1P,75,17,27,29,8,7,1
LINC00710,0,0,0,0,0,0,0
CELF2-AS2,0,0,0,0,0,0,0
CELF2-AS1,0,0,0,0,0,0,1
USP6NL,56,49,20,7,17,32,47
LOC107984208,0,0,0,0,0,0,0
ECHDC3,25,19,0,1,2,1,1
PROSER2,88,69,20,9,33,46,39
PROSER2-AS1,0,0,0,0,0,0,0
UPF2,518,226,190,52,126,215,427
DHTKD1,127,77,31,8,57,41,61
SEC61A2,50,44,27,3,33,91,109
MIR548AK,0,0,0,0,0,0,0
NUDT5,736,570,297,69,377,482,654
CDC123,650,510,241,55,272,359,384
CAMK1D,387,102,74,58,180,35,52
MIR4480,0,0,0,0,0,0,0
MIR4481,0,0,0,0,0,0,0
MIR548Q,0,0,0,0,0,0,0
CCDC3,485,8,2,49,6,58,7
OPTN,1226,922,446,140,742,606,542
MCM10,0,0,2,0,1,1,1
UCMA,0,0,0,0,0,0,0
PHYH,190,190,120,13,147,106,152
SEPHS1,283,266,140,17,116,110,140
BEND7,117,55,45,17,39,63,52
PRPF18,160,116,69,13,56,96,142
FRMD4A,694,296,188,140,121,27,314
LOC101928453,0,0,0,0,0,0,0
MIR4293,0,0,0,0,0,0,0
MIR1265,0,0,0,0,0,0,0
FAM107B,211,189,100,47,112,98,86
CDNF,9,7,4,3,5,13,5
HSPA14,240,146,51,17,57,83,122
SUV39H2,25,21,11,2,9,23,24
DCLRE1C,67,64,46,22,38,42,60
MEIG1,5,5,3,0,1,3,2
ACBD7-DCLRE1CP1,0,0,0,0,0,0,0
DCLRE1CP1,0,0,0,0,0,0,0
OLAH,3,6,0,3,0,0,1
ACBD7,0,1,0,0,1,1,2
RPP38-DT,1,0,1,1,1,2,1
RPP38,254,204,72,15,77,98,139
NMT2,123,83,43,16,33,49,97
PPIAP30,0,0,0,0,0,0,0
FAM171A1,145,84,70,25,64,94,137
ITGA8,5,2,0,12,1,1,0
MINDY3,166,125,77,24,71,117,157
PTER,43,32,7,2,16,13,129
C1QL3,0,0,1,0,0,0,0
RSU1,952,587,293,54,681,529,656
CUBN,14,1,2,1,10,6,10
TRDMT1,63,32,38,5,24,28,58
VIM-AS1,37,31,12,2,22,14,18
VIM,43875,20833,16476,3751,16486,10468,13573
ST8SIA6,2,1,0,0,0,1,0
ST8SIA6-AS1,0,0,0,0,0,0,0
HACD1,657,414,81,96,436,411,522
STAM-AS1,5,7,8,0,13,10,7
STAM,310,239,128,33,136,162,268
TMEM236,0,1,2,0,1,6,11
MRC1,0,0,0,0,1,1,1
MIR511,0,0,0,0,0,0,0
SLC39A12,0,0,0,0,0,0,0
SLC39A12-AS1,0,0,0,0,0,0,0
CACNB2,0,0,3,0,8,11,3
NSUN6,77,54,33,5,33,55,53
ARL5B,184,109,102,20,65,175,238
MALRD1,0,0,0,0,0,0,1
LOC101928834,0,0,0,0,0,0,0
PLXDC2,200,364,513,32,340,384,811
MIR4675,0,0,0,0,0,0,0
NEBL,10,6,0,2,0,7,4
NEBL-AS1,0,0,0,0,0,0,0
LINC02643,0,0,0,0,0,0,0
MIR1915HG,177,92,26,9,83,43,52
MIR1915,0,0,0,0,0,0,0
SKIDA1,30,13,5,0,5,5,9
MLLT10,246,178,112,16,108,132,174
DNAJC1,820,756,308,94,261,522,500
EBLN1,0,0,0,0,0,0,0
LOC100130992,7,9,3,0,0,0,5
COMMD3-BMI1,0,1,0,0,0,0,1
COMMD3,539,556,303,39,233,383,434
BMI1,8,4,2,0,1,1,2
SPAG6,0,0,0,0,0,0,1
LOC100499489,71,34,11,6,11,3,13
PIP4K2A,152,134,123,18,90,97,223
ARMC3,0,0,0,0,0,0,0
MSRB2,444,539,370,41,146,574,514
PTF1A,0,0,0,0,0,0,0
C10orf67,1,0,0,2,0,1,3
LOC105376453,1,0,1,0,2,0,4
OTUD1,130,71,52,16,45,33,130
KIAA1217,187,251,424,4,11,365,424
MIR603,0,0,0,0,0,0,0
ARHGAP21,752,439,272,56,326,281,336
PRTFDC1,143,96,28,4,34,33,50
ENKUR,3,2,2,1,3,1,1
THNSL1,47,25,13,3,27,28,31
LINC01516,0,0,0,0,0,0,0
GPR158-AS1,0,0,0,0,0,0,0
GPR158,0,0,0,0,0,3,0
LINC00836,0,0,0,0,0,0,0
LOC101929073,0,0,0,0,0,0,0
MYO3A,0,0,0,0,2,0,0
GAD2,0,0,0,0,0,0,0
APBB1IP,0,5,0,0,3,0,1
LOC101929117,0,0,0,0,0,0,0
FAM238A,0,0,0,0,0,0,0
FAM238B,0,0,0,0,0,0,0
PDSS1,35,27,8,2,21,23,23
ABI1,387,288,182,33,158,290,486
FAM238C,1,0,1,1,2,3,1
ANKRD26,388,289,175,18,136,150,154
YME1L1,1184,826,464,82,539,763,950
MASTL,44,27,20,3,24,28,30
ACBD5,267,164,79,26,123,91,128
LRRC37A6P,0,0,0,0,0,0,0
ARMC4P1,0,0,0,0,0,0,0
PTCHD3,0,0,0,0,0,0,0
RAB18,980,664,320,59,440,564,1079
MKX,48,44,61,1,32,12,289
MKX-AS1,0,0,2,0,1,0,9
ARMC4,2,4,6,1,3,5,20
MPP7,76,24,15,3,27,2,35
SNORD130,0,0,0,0,0,0,0
MIR8086,0,0,0,0,0,0,0
LINC02652,0,0,0,0,0,0,0
WAC-AS1,524,393,128,27,365,207,185
WAC,732,579,342,66,318,448,683
BAMBI,262,117,65,13,125,2815,955
LINC01517,0,0,0,0,0,0,0
LINC00837,0,0,0,0,0,0,0
C10orf126,0,0,0,0,0,11,0
LYZL1,0,0,0,0,0,0,0
SVIL-AS1,40,13,0,1,55,23,19
SVIL,378,328,201,77,343,163,308
MIR604,0,0,0,0,0,0,0
MIR938,0,0,0,0,0,0,0
JCAD,364,392,135,6,294,1093,490
LOC101929279,0,0,0,0,0,2,0
MTPAP,121,97,88,16,85,110,137
GOLGA2P6,0,0,2,0,0,0,1
MIR7162,0,0,0,0,0,0,0
MAP3K8,17,19,27,4,11,118,50
LYZL2,0,0,0,0,0,0,0
SVIL2P,0,0,0,0,0,0,0
LINC02644,0,0,0,0,1,0,0
ZNF438,32,32,11,5,21,10,15
LINC02664,0,0,0,0,0,0,0
ZEB1-AS1,29,24,30,8,17,23,44
ZEB1,272,269,278,26,187,237,377
LOC100505502,0,0,2,0,0,1,0
ARHGAP12,182,129,96,20,65,118,155
KIF5B,2567,1689,816,222,1010,1129,1405
EPC1,395,321,192,49,142,208,284
LOC102031319,0,0,0,0,0,0,0
LOC101929431,0,1,0,0,1,5,2
CCDC7,28,29,10,5,17,21,17
ITGB1,18226,10443,5415,1414,9369,10039,16050
SNORA86,0,0,0,0,0,0,0
IATPR,0,0,0,0,0,0,0
NRP1,104,259,441,17,120,281,810
LINC00838,0,0,0,0,0,0,0
PARD3,162,151,112,19,58,98,124
PARD3-AS1,1,2,3,1,0,3,9
CUL2,349,303,131,26,157,213,223
MIR3611,0,0,0,0,0,0,0
CREM,230,188,100,14,105,164,286
CCNY,707,535,328,63,470,396,823
GJD4,0,2,0,1,0,0,0
FZD8,537,128,110,4,724,317,579
MIR4683,0,0,0,0,0,0,0
PCAT5,0,0,0,0,0,0,0
ANKRD30A,0,0,0,0,0,4,0
LINC00993,0,0,0,0,0,2,0
MTRNR2L7,0,0,0,0,0,0,0
ZNF248,0,0,50,8,53,70,89
ZNF33BP1,0,0,1,0,2,1,1
ZNF25,140,93,72,5,47,82,99
ZNF33A,170,133,116,20,71,116,103
ZNF37A,0,0,191,31,120,135,166
LOC100129055,0,0,0,0,0,0,0
HSD17B7P2,0,0,1,1,0,0,1
SEPTIN7P9,0,0,0,0,0,0,0
LINC00999,0,0,6,0,4,1,0
ACTR3BP5,0,0,0,0,0,0,0
LOC441666,2,1,3,2,4,1,5
CCNYL2,0,0,0,0,0,0,0
LINC00839,0,0,0,0,0,0,0
ZNF37BP,75,81,88,12,42,43,65
ZNF33B,44,52,60,15,13,29,18
LINC01518,0,0,0,0,0,0,0
LOC283028,2,0,1,1,0,0,0
LOC105378269,2,1,1,1,0,2,1
BMS1,447,315,143,38,177,296,255
LINC02623,0,0,0,0,0,0,0
LINC01264,0,0,0,0,0,0,0
MIR5100,0,0,0,0,0,0,0
RET,2,3,0,0,2,4,2
CSGALNACT2,214,190,184,22,149,458,462
RASGEF1A,1,2,1,0,0,9,4
FXYD4,0,0,0,0,0,0,0
HNRNPF,929,809,604,81,364,579,888
SNORD3J,0,0,0,0,0,0,0
ZNF487,5,6,1,0,3,2,1
ZNF239,53,51,11,0,24,28,18
ZNF485,17,21,8,1,6,7,8
ZNF32-AS3,0,0,0,0,0,0,0
ZNF32,597,541,197,46,304,211,324
ZNF32-AS1,0,0,0,0,0,0,0
ZNF32-AS2,0,0,0,0,0,1,0
LINC02658,0,0,0,0,0,0,0
HNRNPA3P1,0,1,0,0,1,1,0
LINC00619,7,11,1,0,18,0,1
LINC00840,0,0,0,0,1,0,0
LINC00841,0,0,0,0,0,0,0
C10orf142,0,0,0,0,0,0,0
CXCL12,725,711,535,102,508,674,337
TMEM72-AS1,0,1,0,1,0,0,0
TMEM72,0,0,0,0,0,0,0
RASSF4,225,122,5,14,28,68,29
DEPP1,1630,477,95,31,365,34,117
C10orf25,27,21,4,1,7,5,6
ZNF22,438,303,34,28,156,77,133
RSU1P2,0,0,0,0,0,0,0
ANKRD30BP3,0,0,0,0,0,0,0
MIR3156-1,0,0,0,0,0,0,0
OR13A1,0,0,0,0,0,0,0
ALOX5,0,0,0,0,0,0,0
LOC102724323,0,0,0,0,0,0,0
MARCHF8,100,99,88,6,58,59,86
ZFAND4,17,11,6,0,12,3,7
AGAP10P,0,0,0,1,0,0,0
WASHC2C,201,156,61,18,117,101,175
FAM25E,0,0,0,0,0,1,1
AGAP4,0,0,0,0,0,0,0
PARGP1-AGAP4,4,2,0,1,0,0,0
PARGP1,3,1,1,1,0,2,1
TIMM23,284,218,88,31,127,228,212
SNORA74C-1,0,0,0,0,0,0,0
NCOA4,698,498,306,43,277,615,676
MSMB,0,0,0,0,0,0,0
AGAP7P,3,1,0,0,1,0,0
ANTXRLP1,0,0,0,0,0,0,0
LOC105378577,0,0,0,1,2,1,0
ANTXRL,0,0,0,0,0,0,0
FAM25BP,0,0,0,0,0,0,0
ANXA8L1,12,8,0,0,43,70,6
LINC00842,163,58,5,7,98,258,150
HNRNPA1P33,0,1,0,0,1,2,1
NPY4R,0,0,0,0,0,0,0
GPRIN2,28,6,1,3,0,0,0
SYT15,27,17,2,0,4,2,0
LOC101927699,8,4,3,0,1,4,10
SHLD2P1,0,0,0,0,0,0,0
GLUD1P2,3,2,5,0,0,1,4
BMS1P1,31,36,23,5,20,40,52
FRMPD2B,0,0,0,0,0,0,0
PTPN20,0,0,0,0,0,0,0
GDF10,0,0,2,0,0,1,4
GDF2,0,0,0,0,0,0,0
RBP3,0,0,0,0,0,0,0
ZNF488,1,2,1,0,0,1,3
LOC107001062,0,0,0,0,0,0,0
LOC105378292,0,0,0,0,0,0,0
ANXA8,19,11,1,1,21,140,31
FAM25C,0,0,0,0,0,0,0
FAM25G,0,0,0,0,0,0,0
BMS1P2-AGAP9,4,3,2,0,1,1,1
AGAP9,0,0,0,0,0,0,0
BMS1P2,30,13,45,3,14,28,59
CTSLP2,0,1,0,0,0,0,0
SHLD2P3,2,0,2,0,3,1,3
LOC102724593,9,4,1,1,2,1,3
LOC102724488,44,31,8,6,12,23,12
NPY4R2,0,0,0,0,0,0,0
AGAP12P,1,0,0,0,0,1,3
FRMPD2,0,0,0,0,0,0,0
MAPK8,123,99,70,10,89,142,208
ARHGAP22,11,30,3,1,117,9,46
ARHGAP22-IT1,0,0,0,0,0,0,0
WDFY4,0,0,0,0,0,0,0
LRRC18,0,0,0,0,0,0,0
MIR4294,0,0,0,0,0,0,0
VSTM4,19,45,11,4,1,10,10
FAM170B-AS1,0,0,0,0,0,0,0
FAM170B,0,0,0,0,0,0,0
TMEM273,0,0,0,0,0,0,0
C10orf71-AS1,0,0,0,0,0,0,0
C10orf71,0,0,0,0,0,0,0
DRGX,0,5,0,0,0,0,1
ERCC6,691,341,150,53,236,96,239
PGBD3,0,0,0,0,0,0,0
CHAT,0,0,0,0,0,0,0
SLC18A3,1,1,0,191,0,0,0
C10orf53,0,0,0,0,0,0,0
OGDHL,14,2,1,3,3,5,4
PARG,243,132,57,15,75,115,152
TIMM23B,48,69,39,9,18,51,54
TIMM23B-AGAP6,0,0,0,0,0,0,0
SNORA74C-2,0,0,0,0,0,0,0
AGAP6,0,0,0,0,0,0,0
FAM21EP,17,15,7,1,12,9,25
WASHC2A,324,236,107,36,126,131,251
ASAH2,3,0,2,1,5,5,0
SGMS1,204,174,45,12,104,147,121
SGMS1-AS1,9,3,4,0,3,3,1
ASAH2B,35,34,26,2,12,36,54
A1CF,0,0,0,0,0,0,0
PRKG1,65,54,110,3,29,50,170
LOC102724719,1,0,3,0,0,1,4
MIR605,0,0,0,0,0,0,0
CSTF2T,127,100,63,9,63,61,117
PRKG1-AS1,2,0,0,0,1,2,5
DKK1,3396,689,86,294,370,2065,5274
LNCAROD,1,0,0,0,1,0,1
LOC105378305,0,1,0,0,0,10,4
MBL2,0,0,0,0,0,0,0
PCDH15,2,0,0,0,0,0,0
LOC105378311,0,0,0,0,0,0,0
MIR548F1,0,0,0,0,0,0,0
MTRNR2L5,0,0,0,0,0,0,0
ZWINT,53,47,16,2,25,17,52
MIR3924,0,0,0,0,0,0,0
IPMK,10,17,20,1,5,21,35
CISD1,508,573,343,59,262,502,577
LOC112268068,0,0,0,0,0,0,0
UBE2D1,198,161,122,16,100,160,350
TFAM,233,158,93,21,63,137,167
BICC1,174,259,380,35,146,123,456
FAM133CP,22,26,88,13,12,15,62
LINC00844,0,0,2,0,0,0,2
CCEPR,2,0,0,2,0,0,0
PHYHIPL,18,0,0,23,0,0,0
FAM13C,2,0,5,0,0,5,4
SLC16A9,5,10,10,2,0,6,4
MRLN,0,0,0,0,0,0,0
CCDC6,556,360,212,30,192,308,461
LINC01553,0,0,0,0,0,0,0
ANK3,1053,53,45,17,17,56,91
CDK1,10,7,9,1,3,4,8
RHOBTB1,123,68,85,12,73,142,80
LOC107984236,1,1,3,0,1,5,0
LINC00845,0,0,0,0,0,0,0
TMEM26,2,1,3,0,0,0,3
TMEM26-AS1,0,0,0,0,0,0,1
CABCOCO1,7,3,0,0,5,1,1
ARID5B,2445,1588,815,227,350,592,763
RTKN2,37,27,15,4,9,13,41
LOC283045,0,0,0,0,0,0,0
ZNF365,15,21,13,3,20,4,58
ADO,219,133,81,15,146,115,345
EGR2,27,75,42,1,106,86,435
NRBF2,816,706,320,51,335,372,556
JMJD1C,666,556,437,63,275,252,435
MIR1296,0,0,0,0,0,0,0
LOC105378330,0,0,0,0,0,0,0
JMJD1C-AS1,3,7,2,2,3,5,6
REEP3,765,828,391,82,485,557,846
ANXA2P3,0,0,0,0,0,0,0
LINC02671,0,0,0,0,0,0,0
LINC01515,0,1,0,0,0,0,0
CTNNA3,2,1,0,0,0,1,1
LOC101928961,0,0,0,0,0,0,0
LRRTM3,0,3,0,0,0,0,2
MIR7151,0,0,0,0,0,0,0
DNAJC12,45,41,31,1,4,5,82
SIRT1,123,79,61,20,50,65,105
HERC4,271,223,168,30,209,256,429
POU5F1P5,2,0,2,0,4,2,0
MYPN,0,5,0,0,5,0,6
ATOH7,1,0,2,1,1,0,1
PBLD,64,57,32,3,27,59,58
HNRNPH3,821,611,404,67,324,506,634
RUFY2,275,175,71,30,93,109,156
DNA2,28,38,9,5,43,36,27
SLC25A16,84,87,55,9,48,88,126
TET1,118,65,66,12,15,16,55
CCAR1,1090,751,367,68,394,442,596
SNORD98,0,0,0,0,0,0,0
STOX1,0,0,0,0,0,1,0
DDX50,409,314,157,27,158,145,147
DDX21,1110,816,369,109,485,491,913
