H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
LHX4-AS1,135,125,118,6,56,46,85
ACBD6,7219,5372,3632,297,1057,2396,2271
MIR3121,0,0,0,0,0,0,0
OVAAL,0,0,0,0,1,1,0
XPR1,690,667,498,28,419,450,601
KIAA1614,217,187,130,1,102,17,64
KIAA1614-AS1,31,16,21,2,7,9,13
STX6,2132,1171,973,73,394,519,439
MR1,346,285,25,3,126,17,7
IER5,2797,2278,3683,106,554,563,1448
LINC01732,3,6,0,0,2,8,2
LINC01699,0,0,0,0,0,0,0
CACNA1E,0,0,0,0,0,0,0
ZNF648,0,0,0,0,0,0,0
LINC01344,0,0,0,0,0,0,0
GLUL,1106,1199,2489,115,975,1676,1285
TEDDM1,0,0,1,0,0,0,0
LINC00272,0,0,0,0,0,0,0
RGSL1,0,0,0,0,0,0,0
RNASEL,182,159,11,6,27,66,80
RGS16,31,37,3,14,0,3,2
LINC01686,19,22,19,1,2,2,3
RGS8,0,0,1,0,0,1,0
LINC01688,0,0,0,0,0,0,0
NPL,83,112,99,5,45,99,36
LOC647070,15,25,24,4,12,14,12
DHX9,2689,2365,2310,160,763,1603,1539
SHCBP1L,0,0,0,0,0,0,0
LAMC1,5413,5122,6076,141,2956,6149,4457
LAMC1-AS1,0,0,0,0,0,0,0
LAMC2,226,505,132,2,516,941,202
NMNAT2,9,22,30,0,125,160,20
SMG7-AS1,4,2,3,0,1,9,3
SMG7,1040,812,769,48,330,752,640
NCF2,758,660,65,16,145,7,102
ARPC5,24409,21082,14028,1455,7141,10163,11327
RGL1,1098,555,383,17,199,414,398
APOBEC4,0,0,0,0,0,0,0
COLGALT2,112,55,50,8,118,12,33
TSEN15,2716,2322,1873,194,591,1070,1160
C1orf21,396,276,396,26,66,912,422
EDEM3,1411,1130,1229,27,672,1431,1508
NIBAN1,6944,4345,1769,288,1038,473,646
LINC01633,0,0,1,0,0,1,0
RNF2,945,617,793,44,214,541,836
TRMT1L,924,646,654,26,283,437,526
SWT1,139,134,164,10,35,107,95
IVNS1ABP,1305,1120,1989,65,3252,4267,2917
GS1-279B7.1,0,0,0,0,0,0,0
LINC01350,0,0,0,0,0,0,0
HMCN1,5632,1216,3498,142,1029,632,1170
PRG4,0,0,5,0,0,3,6
TPR,7777,5632,4260,323,1623,2224,2021
ODR4,1867,1414,1085,65,489,988,672
PDC-AS1,1,1,1,0,0,2,2
PDC,0,0,0,0,0,1,1
PTGS2,55,73,76,1,30,560,1099
PACERR,5,6,15,0,5,1,25
PLA2G4A,47,37,8,1,4,110,126
LINC01036,0,0,0,0,0,0,0
LINC01037,0,1,0,0,0,1,0
BRINP3,6,16,7,0,1,1,4
LINC01351,1,0,0,0,0,3,1
LINC01720,0,0,0,0,0,0,0
LINC01680,0,0,0,0,0,0,0
RGS18,4,1,0,0,0,104,8
RGS21,0,0,0,0,0,0,0
RGS1,0,1,0,0,0,3,2
RGS13,1,0,0,1,1,23,1
MIR4426,0,0,0,0,0,0,0
RGS2,120,200,215,16,319,1777,761
LINC01032,0,1,3,0,1,3,3
UCHL5,1667,1330,1201,110,354,871,746
SCARNA18B,0,2,2,0,0,0,0
RO60,4999,3470,2972,247,1050,1929,1875
GLRX2,4267,4575,3309,322,1015,3430,3475
CDC73,4024,2536,1734,181,700,1432,1400
MIR1278,0,0,0,0,0,0,0
B3GALT2,178,65,645,0,23,0,2
LINC01031,1,0,1,0,1,1,4
LINC01724,0,0,0,0,0,0,0
KCNT2,609,853,684,31,45,13,147
MIR4735,0,0,0,0,0,0,0
CFH,4908,5993,10254,75,470,1868,1916
CFHR3,0,1,0,0,0,1,6
CFHR1,12,27,85,0,4,14,393
CFHR4,0,0,0,0,0,0,0
CFHR2,0,0,0,0,0,0,0
CFHR5,0,0,0,0,0,0,0
F13B,0,0,0,0,0,0,0
ASPM,56,63,456,0,2,13,108
ZBTB41,938,624,766,31,221,550,824
CRB1,22,6,8,0,5,4,3
DENND1B,443,316,310,10,215,367,470
C1orf53,1809,2300,1035,76,484,1147,1446
LHX9,1,11,0,0,4,0,14
NEK7,1860,1475,1693,195,908,2193,2105
ATP6V1G3,0,0,1,0,0,1,2
PTPRC,3,0,0,17,0,1,1
MIR181A1HG,57,18,11,1,11,17,13
MIR181B1,0,0,0,0,0,0,0
MIR181A1,0,0,0,0,0,0,0
LINC01222,0,0,0,0,0,0,0
LINC01221,0,0,0,0,0,0,0
LINC02789,0,0,0,0,0,0,0
NR5A2,2,1,0,1,2,2,0
LINC00862,310,172,17,8,246,38,55
ZNF281,2810,1585,1913,81,952,1917,1733
KIF14,16,20,101,2,0,7,8
DDX59,778,540,437,31,147,335,292
DDX59-AS1,18,20,27,2,8,29,2
CAMSAP2,2678,2015,1639,102,912,1491,1425
GPR25,0,0,0,0,0,0,0
INAVA,479,230,25,5,156,91,408
MROH3P,2,0,0,0,1,0,9
KIF21B,22,6,24,0,12,9,9
CACNA1S,0,0,0,0,0,0,0
ASCL5,6,10,0,1,3,4,3
TMEM9,2987,2445,1959,187,925,1944,1784
IGFN1,0,1,2,0,0,0,0
PKP1,0,0,0,0,2,0,0
TNNT2,794,679,11,0,560,70,136
LAD1,0,0,0,0,1,0,0
TNNI1,157,35,2,0,9,0,10
PHLDA3,16824,10621,11520,845,3142,7262,7470
CSRP1,7261,5230,63,394,2765,1792,4530
LOC107985246,106,79,0,3,22,3,17
RPS10P7,19,17,7,0,23,3,7
NAV1,6511,4054,4263,216,1739,2853,2523
IPO9-AS1,54,45,63,2,9,41,29
MIR5191,0,0,0,0,0,0,0
MIR1231,0,0,0,0,0,0,0
IPO9,2671,2275,1813,87,760,1038,883
MIR6739,0,0,0,0,0,0,0
SHISA4,3149,2417,2284,455,818,1713,1359
LMOD1,3494,900,314,48,309,172,91
TIMM17A,5042,4225,3597,301,1588,4441,2859
SNORA70H,0,0,0,0,0,0,0
RNPEP,3330,2798,2677,192,1032,2495,1375
ELF3-AS1,0,0,0,0,0,2,0
MIR6740,0,0,0,0,0,0,0
ELF3,1,3,3,0,0,14,1
GPR37L1,1,0,2,0,0,3,0
ARL8A,4342,2869,2060,228,1002,2620,1352
PTPN7,1,0,0,0,0,0,0
PTPRVP,3,0,4,1,1,6,0
LGR6,0,0,2,0,0,2,0
UBE2T,515,422,774,6,20,235,494
PPP1R12B,261,208,194,16,85,120,119
SYT2,0,1,1,0,0,0,0
KDM5B,7102,4112,3504,254,1157,3019,2617
PCAT6,167,174,372,20,44,317,274
MGAT4EP,0,1,0,0,1,0,0
LOC148709,5,2,0,1,0,4,1
RABIF,2269,1852,1066,128,484,1198,1112
KLHL12,760,657,633,30,266,450,444
ADIPOR1,5681,4256,2981,410,1696,4359,2344
CYB5R1,4629,3046,1722,375,1456,5008,2377
MGAT4FP,1,0,0,0,0,1,0
TMEM183A,2595,1887,1562,129,613,1484,998
PPFIA4,21,21,14,0,6,19,14
MYOG,0,0,0,0,0,0,0
MYOPARR,5,2,3,0,1,1,8
ADORA1,45,24,85,2,14,77,42
MYBPH,0,0,1,0,0,0,3
CHI3L1,0,1,644,0,61,200,5428
CHIT1,0,0,0,0,0,0,0
LINC01353,0,0,1,0,0,1,0
LINC01136,1,1,1,0,0,1,0
BTG2,1894,855,656,95,225,681,655
FMOD,0,0,0,0,0,1487,106
PRELP,318,7,2,0,5,46,4
OPTC,0,0,0,0,0,1,0
ATP2B4,3757,2532,1187,214,1042,3392,959
SNORA77,0,0,0,0,0,0,0
LINC00260,59,74,54,0,23,104,22
LAX1,4,0,3,0,0,3,2
ZC3H11A,3508,2696,2908,123,1098,2329,2695
ZBED6,232,200,211,15,60,152,196
SNRPE,8401,8190,7994,455,1711,6544,5694
LINC00303,0,0,0,0,0,0,0
SOX13,61,47,98,11,22,42,95
ETNK2,614,571,455,40,185,124,207
ERLNC1,0,0,0,0,0,0,0
REN,0,1,0,0,0,0,0
KISS1,699,1365,18,5,31,1,2
GOLT1A,2,7,3,0,1,4,2
PLEKHA6,1,16,45,3,247,107,417
LINC00628,0,0,0,0,0,0,1
PPP1R15B,1723,1104,1162,63,414,752,977
PIK3C2B,283,77,63,6,20,153,59
MDM4,740,745,1582,88,193,1284,1249
LRRN2,0,4,13,0,1,84,4
NFASC,2,18,45,2,19,68,62
CNTN2,0,0,0,0,0,0,0
TMEM81,70,73,68,3,36,70,51
RBBP5,737,738,789,37,266,594,652
DSTYK,1374,1032,835,48,430,676,567
TMCC2,274,116,37,10,116,105,58
NUAK2,147,119,48,7,19,158,90
KLHDC8A,1,1,0,1,0,0,0
LEMD1-AS1,1,0,1,0,0,1,2
LEMD1,0,1,0,0,0,31,7
BLACAT1,0,0,1,0,0,8,1
MIR135B,0,0,0,0,0,0,0
LEMD1-DT,0,0,1,0,0,0,1
CDK18,31,44,47,5,2,90,74
MFSD4A-AS1,0,0,0,0,0,0,0
MFSD4A,32,23,23,1,5,3,7
ELK4,695,734,941,48,314,516,570
SLC45A3,95,46,54,6,20,56,62
NUCKS1,15546,12232,11711,654,3362,6370,9716
RAB29,1678,2074,1590,61,881,871,1863
SLC41A1,634,599,575,32,328,433,412
PM20D1,0,0,0,0,0,0,0
LOC284581,154,175,6,6,5,4,152
SLC26A9,0,0,0,0,0,0,0
SLC26A9-AS1,5,2,0,0,0,0,4
LOC103021295,1,1,0,0,0,0,0
RAB7B,88,73,12,3,9,101,11
CTSE,0,0,0,0,0,0,0
RHEX,2,13,0,0,0,0,0
AVPR1B,0,0,0,0,0,0,0
FAM72A,2,3,2,0,0,2,1
SRGAP2,680,695,802,27,249,482,324
IKBKE,180,106,229,21,92,136,129
MIR6769B,0,0,0,0,0,0,0
RASSF5,17,7,20,5,15,100,7
EIF2D,2054,1751,1736,113,536,911,637
DYRK3,514,303,400,35,280,581,558
MAPKAPK2,2805,2170,1993,215,1135,1800,1621
IL10,0,0,0,0,0,6,0
IL19,0,0,0,0,0,1,1
IL20,0,0,0,0,0,1,0
IL24,0,1,0,1,11,3,0
FCMR,0,1,6,2,3,3,3
PIGR,0,0,0,0,0,0,0
FCAMR,0,0,0,0,0,0,0
C1orf116,3,1,1,0,1,3,2
YOD1,266,171,178,9,99,224,298
PFKFB2,274,208,214,11,140,213,325
C4BPB,85,4,1,2,5,74,67
C4BPA,3,0,1,0,0,0,0
CD55,3551,1971,1077,358,1006,1874,1905
CR2,0,0,0,1,0,0,0
CR1,0,0,0,0,0,1,0
CR1L,0,1,0,0,0,1,6
CD46,3337,3717,2819,226,2106,2993,3208
MIR29B2CHG,29,8,18,1,14,5,25
MIR29C,0,0,0,0,0,0,0
MIR29B2,0,0,0,0,0,0,0
LOC148696,0,0,0,0,0,0,0
CD34,9,5,15,2,10,1,4
PLXNA2,1102,1602,395,170,453,260,418
LINC01717,0,0,0,0,0,0,0
LINC01774,0,0,0,0,0,0,1
LINC01696,0,0,0,0,0,0,0
LINC01698,1,4,1,0,0,3,0
MIR205HG,0,1,0,0,0,0,0
MIR205,0,0,0,0,0,0,0
CAMK1G,0,0,1,0,0,0,1
LAMB3,14,52,52,2,49,7,27
MIR4260,0,0,0,0,0,0,0
HSD11B1-AS1,1,0,5,0,0,0,2
G0S2,22,143,2046,93,35,75,247
HSD11B1,0,1,30,0,19,293,117
TRAF3IP3,0,0,2,0,0,0,0
C1orf74,232,138,127,8,41,84,103
IRF6,56,11,4,1,4,0,5
UTP25,1088,805,866,50,292,531,615
SYT14,313,465,1162,35,146,16,348
SERTAD4-AS1,5144,7447,6185,119,1459,193,2598
SERTAD4,1041,2039,2387,26,329,12,442
HHAT,286,335,261,7,149,93,155
KCNH1,119,218,117,2,35,15,146
KCNH1-IT1,9,31,20,2,1,3,31
RCOR3,1549,1280,1304,53,401,855,1093
TRAF5,1911,1160,573,60,409,452,459
LINC00467,334,316,229,9,137,175,217
RD3,0,0,0,0,0,0,0
SLC30A1,915,1124,1739,50,457,962,1723
LINC01693,3,8,16,0,0,0,0
NEK2,16,19,79,1,0,4,0
LOC91548,0,1,2,0,0,0,0
LPGAT1,3404,2682,2295,135,1269,1345,1127
LPGAT1-AS1,0,0,0,0,0,0,0
INTS7,456,497,437,10,146,197,179
DTL,17,14,113,0,0,8,9
RPL21P28,32,62,150,1,8,24,62
MIR3122,0,0,0,0,0,0,0
LINC02608,0,2,4,0,0,1,0
PPP2R5A,664,518,797,37,158,275,233
SNORA16B,0,0,0,0,0,0,0
PACC1,650,499,429,50,90,408,237
NENF,8719,11535,9240,804,3547,4837,6339
LINC01740,0,1,0,0,0,0,1
ATF3,1028,715,351,140,145,344,154
FAM71A,0,0,0,0,0,0,0
BATF3,57,62,34,9,8,78,34
NSL1,2814,1925,1715,143,465,1064,996
TATDN3,1048,956,878,33,251,626,459
SPATA45,12,15,11,1,4,8,7
FLVCR1-DT,348,312,65,9,105,140,38
FLVCR1,197,171,244,12,97,95,204
VASH2,22,15,39,0,0,7,18
ANGEL2,682,523,615,25,182,363,422
RPS6KC1,731,688,536,33,233,485,461
PROX1-AS1,0,1,1,0,0,0,0
LINC00538,0,0,0,0,0,0,0
PROX1,11,37,13,1,13,16,24
SMYD2,2576,2103,1367,116,623,1063,678
PTPN14,5309,3732,2781,113,1352,1400,2054
CENPF,260,247,1127,5,37,28,21
KCNK2,0,0,929,0,1,0,3
KCTD3,744,685,959,21,370,334,677
USH2A,0,0,0,0,4,0,1
LOC102723833,0,0,0,0,0,0,0
ESRRG,0,2,0,0,0,3,0
GPATCH2,1674,1277,600,69,365,805,701
SPATA17,15,15,17,0,2,34,7
SPATA17-AS1,0,0,0,0,0,0,0
LINC00210,0,0,0,0,0,0,0
LINC01653,0,0,0,0,0,0,0
RRP15,2231,1775,1272,103,568,805,1323
TGFB2-AS1,36,38,25,14,8,7,26
TGFB2,9467,5930,1202,164,3158,720,1382
MIR548F3,0,0,0,0,0,0,0
TGFB2-OT1,0,0,0,0,0,0,0
C1orf143,47,37,4,3,13,32,5
LINC01710,0,0,0,0,0,0,0
LYPLAL1-DT,32,22,21,1,12,23,29
LYPLAL1,3034,3040,1990,149,776,2068,1985
LYPLAL1-AS1,1,0,0,0,0,2,0
ZC3H11B,14,13,4,1,4,2,4
SLC30A10,0,1,0,0,0,0,0
EPRS1,12596,8869,6461,371,3392,3372,2657
BPNT1,943,610,482,49,199,362,304
IARS2,3492,2664,2078,151,1262,1555,1525
MIR215,0,0,0,0,0,0,0
MIR194-1,0,0,0,0,0,0,0
RAB3GAP2,2429,1708,1256,81,695,1160,1087
MIR664A,0,0,0,0,0,0,0
SNORA36B,0,0,2,0,0,1,0
AURKAP1,23,20,14,1,3,17,6
MARK1,206,93,14,13,7,69,23
C1orf115,32,57,29,8,6,6,9
MTARC2,360,275,198,25,65,60,51
MTARC1,141,116,14,7,108,42,38
RNU6ATAC35P,0,0,0,0,0,1,0
LINC01352,0,0,0,0,0,1,3
HLX-AS1,25,12,8,1,3,6,2
HLX,225,247,38,4,182,179,1402
C1orf140,1,3,0,0,0,1,1
DUSP10,181,321,348,12,195,955,1511
LINC01655,0,0,0,0,0,0,1
LINC02257,0,0,0,0,2,1,3
LINC02474,0,0,0,0,0,0,0
HHIPL2,0,0,0,0,2,1,3
TAF1A,183,121,153,16,46,135,131
TAF1A-AS1,96,61,64,2,16,65,36
MIA3,4726,2548,1382,134,758,1606,1161
AIDA,2901,2735,2442,168,1095,1682,1879
BROX,2291,2267,1899,152,774,1445,1719
FAM177B,0,1,0,0,0,2,0
DISP1,126,115,144,7,50,310,123
TLR5,1,4,3,0,6,1,10
SUSD4,3,2,1,1,3,2,4
CCDC185,0,0,0,0,0,0,0
CAPN8,3,0,2,0,0,0,0
CAPN2,11511,12934,5354,706,4955,8225,6183
TP53BP2,1628,959,704,63,209,597,430
GTF2IP20,102,100,190,10,54,95,76
LOC100287497,204,216,340,8,48,228,347
FBXO28,841,735,688,32,269,580,617
DEGS1,8943,7972,5411,354,2128,5502,3588
LOC101927143,0,0,1,0,0,0,0
LOC101927164,14,11,34,2,4,9,18
NVL,921,672,465,34,226,422,325
MIR320B2,0,0,0,0,0,0,0
CNIH4,6349,7113,6009,472,1678,6443,5806
WDR26,2105,1702,1785,96,928,1870,2055
MIR4742,0,0,0,0,0,0,0
CNIH3,102,86,115,16,29,75,50
DNAH14,663,602,422,40,168,335,343
LBR,411,337,657,23,104,206,467
ENAH,18999,10695,9306,678,4550,4680,5418
SRP9,19474,14208,14414,1118,2881,11402,10201
EPHX1,1243,1108,862,127,226,1983,1063
TMEM63A,295,259,230,17,60,212,183
LEFTY1,2,0,8,1,0,2,3
PYCR2,2195,1552,1324,166,583,1479,1085
MIR6741,0,0,0,0,0,0,0
LEFTY2,0,0,0,0,0,0,0
SDE2,952,616,500,35,214,504,458
H3-3A,191,31,112,3,23,42,19
H3P6,2189,1374,1380,105,384,775,533
LINC01703,39,80,25,2,35,15,15
ACBD3,7729,5569,3280,378,2349,2916,3463
ACBD3-AS1,0,0,0,0,0,0,0
MIXL1,4,4,2,0,0,0,3
LIN9,139,78,104,17,25,57,137
PARP1,2113,1866,1740,110,832,1001,935
STUM,0,0,2,0,0,0,0
ITPKB,227,163,105,7,39,68,61
ITPKB-IT1,1,0,0,0,0,0,2
PSEN2,587,696,351,49,271,508,263
COQ8A,264,235,342,19,50,182,140
CDC42BPA,5994,4501,3922,157,1802,3666,2928
ZNF678,214,138,137,9,37,77,81
ZNF847P,0,0,0,0,0,0,0
SNAP47,2542,1685,1175,108,618,1015,759
JMJD4,777,494,787,49,232,656,616
PRSS38,0,0,0,0,0,0,0
WNT9A,20,17,20,4,17,3,4
MIR5008,0,0,0,0,0,0,0
LOC107985355,0,0,0,0,0,0,0
WNT3A,0,0,0,0,0,0,1
LINC02809,0,1,1,0,2,1,1
ARF1,25312,17563,14330,1663,6068,14711,8573
MIR3620,0,0,0,0,0,0,0
C1orf35,2800,2352,1472,208,469,1446,1300
MRPL55,8191,6476,5598,378,1986,7158,5396
GUK1,39494,33934,27301,2673,12382,19673,17464
GJC2,71,57,58,6,24,56,40
IBA57-DT,0,0,2,0,1,2,1
IBA57,147,151,207,9,45,83,97
OBSCN-AS1,75,64,24,2,6,172,134
OBSCN,230,181,107,13,43,438,468
TRIM11,711,456,417,69,137,334,323
MIR6742,0,0,0,0,0,0,0
TRIM17,8,5,0,2,0,7,3
H3-4,0,0,0,0,0,0,0
H2AW,10,3,18,1,9,8,1
H2BU1,2,2,1,0,0,0,1
MIR4666A,0,0,0,0,0,0,0
RNF187,10298,9280,5151,717,2451,4072,3970
BTNL10,0,0,0,0,0,0,0
RNA5S1,0,0,0,0,0,0,0
RNA5S10,0,0,0,0,0,0,0
RNA5S11,0,0,0,0,0,0,0
RNA5S12,0,0,0,0,0,0,0
RNA5S13,0,0,0,0,0,0,0
RNA5S14,0,0,0,0,0,0,0
RNA5S15,0,0,0,0,0,0,0
RNA5S16,0,0,0,0,0,0,0
RNA5S17,0,0,0,0,0,0,0
RNA5S2,0,0,0,0,0,0,0
RNA5S3,0,0,0,0,0,0,0
RNA5S4,0,0,0,0,0,0,0
RNA5S5,0,0,0,0,0,0,0
RNA5S6,0,0,0,0,0,0,0
RNA5S7,0,0,0,0,0,0,0
RNA5S8,0,0,0,0,0,0,0
RNA5S9,0,0,0,0,0,0,0
RHOU,157,193,273,10,74,1196,105
DUSP5P1,33,55,90,0,28,30,7
MIR4454,0,0,0,0,0,0,0
LOC105373159,54,45,44,6,9,30,7
RAB4A,6205,4154,4318,209,1543,2626,2199
CCSAP,906,417,184,36,178,183,278
ACTA1,13,5,1,0,4,4,2
NUP133,953,733,699,23,281,474,479
LOC101927478,0,2,1,0,0,0,1
ABCB10,747,678,390,10,159,166,226
TAF5L,366,269,277,15,93,148,172
URB2,255,205,249,9,71,139,166
LINC01682,0,0,0,0,0,0,0
LINC01736,0,2,3,0,0,0,0
GALNT2,5421,3741,3909,162,1511,4204,3044
PGBD5,24,21,11,0,7,13,73
LINC01737,0,0,0,0,0,0,0
COG2,1371,987,667,40,320,484,626
AGT,473,182,86,2,4,0,1
CAPN9,0,0,3,0,0,2,2
C1orf198,10744,3144,3028,241,2546,1093,1148
LOC101927604,135,31,34,6,17,8,10
TTC13,631,443,257,31,245,318,213
ARV1,1640,1374,1369,77,307,1226,1024
FAM89A,5676,1603,1940,125,724,2891,577
MIR1182,0,0,0,0,0,0,0
TRIM67,8,0,6,0,2,3,2
LOC149373,0,0,0,0,0,0,0
C1orf131,1569,1191,1030,46,300,737,876
GNPAT,1730,1483,1456,58,662,917,698
EXOC8,325,307,247,17,127,219,303
SPRTN,1004,632,522,46,202,401,391
EGLN1,1732,1144,1158,74,384,811,762
SNRPD2P2,0,0,0,0,0,1,0
TSNAX-DISC1,17,9,7,0,2,12,13
TSNAX,2901,2400,2193,130,728,1564,1919
LINC00582,0,0,0,0,0,0,0
DISC1,21,12,12,3,8,8,25
DISC2,0,0,3,0,0,0,0
DISC1-IT1,2,1,2,0,1,0,1
SIPA1L2,260,116,60,6,51,1169,409
LINC01745,0,0,0,0,0,0,0
LINC01744,0,0,0,0,0,0,0
MAP10,201,99,27,2,50,102,109
NTPCR,3130,2785,1991,120,720,2061,1291
PCNX2,383,479,496,13,145,291,296
MAP3K21,19,15,2,4,2,7,8
KCNK1,57,123,309,1,15,184,316
MIR4427,0,0,0,0,0,0,0
SLC35F3,30,14,1,6,33,0,3
MIR4671,0,0,0,0,0,0,0
COA6-AS1,179,248,169,5,27,86,95
COA6,3820,4382,4290,221,924,2031,2210
TARBP1,224,259,300,8,159,189,202
LINC01354,3,2,12,0,0,2,0
IRF2BP2,2632,1861,4155,113,1007,1578,1794
LINC00184,0,0,2,0,0,1,6
LOC101927787,0,0,0,0,0,0,0
LINC01132,0,0,0,0,1,0,0
PP2672,0,0,0,0,0,0,0
LOC101927851,29,11,12,0,5,8,6
LINC01348,0,0,0,0,0,1,1
TOMM20,11235,12380,11739,894,3096,9010,7186
SNORA14B,1,1,0,0,0,1,2
RBM34,3276,2113,1363,111,666,1659,1099
ARID4B,5899,3335,2679,266,954,2363,1493
MIR4753,0,0,0,0,0,0,0
GGPS1,3508,2108,1952,82,554,2006,1518
TBCE,1002,718,547,62,258,696,309
B3GALNT2,1401,1126,965,55,450,775,655
GNG4,14,8,2,4,1,678,37
LYST,784,743,589,26,208,335,446
MIR1537,0,0,0,0,0,0,0
NID1,2752,2859,2794,66,711,511,1743
GPR137B,1445,1277,1323,79,625,1224,1264
ERO1B,110,92,85,5,27,41,58
EDARADD,15,19,26,0,1,3,5
LGALS8,1993,1254,46,93,500,218,562
LGALS8-AS1,5,15,0,0,2,7,9
HEATR1,996,960,993,29,336,583,614
ACTN2,1,3,4,2,0,1,7
MTR,1164,1067,1112,39,406,522,508
MT1HL1,1,1,0,0,0,0,0
RYR2,0,0,0,1,0,0,0
MIR4428,0,0,0,0,0,0,0
LOC100130331,0,0,0,0,0,0,0
ZP4,0,0,0,0,0,0,0
LINC01139,2,4,1453,11,117,4,127
CHRM3,3,1,1,6,1,2,20
CHRM3-AS2,0,0,0,0,0,0,0
CHRM3-AS1,0,0,0,0,0,0,0
RPS7P5,0,1,0,0,0,0,0
FMN2,456,231,146,41,183,101,211
GREM2,3,5,6,2,12,426,36
RGS7,92,55,10,4,14,7,44
MIR3123,0,0,0,0,0,0,0
FH,3298,2108,1772,138,601,1071,842
KMO,7,9,4,0,0,4,5
OPN3,4330,1911,1975,190,1523,4908,1585
CHML,567,436,421,28,231,1014,316
WDR64,8,2,1,0,1,2,2
EXO1,8,14,33,0,0,6,4
BECN2,0,0,0,0,0,0,0
MAP1LC3C,0,0,1,0,0,0,1
PLD5,1,2,0,0,0,893,31
LINC01347,10,1,7,2,0,2,2
CEP170,4910,2873,2986,313,812,1573,1535
SDCCAG8,1565,1098,1171,109,376,606,619
MIR4677,0,0,0,0,0,0,0
AKT3,2413,1454,1647,93,822,664,796
LINC02774,5,0,0,0,1,0,0
ZBTB18,513,173,166,9,105,243,232
C1orf100,0,0,0,0,0,1,0
ADSS2,3880,2389,2072,150,774,1885,1972
CATSPERE,47,32,20,2,17,27,28
DESI2,6028,5686,3363,267,1418,1688,1700
COX20,11840,8231,4578,490,2267,3588,4271
HNRNPU,7966,6128,7670,402,2028,4155,4573
SNORA100,0,0,0,0,0,0,0
LOC101928068,33,40,65,0,3,4,52
EFCAB2,638,575,354,71,159,769,340
KIF26B,1329,2675,3617,5,498,1139,1875
KIF26B-AS1,0,0,1,0,0,1,0
SMYD3,2074,2891,7057,65,2141,8450,5731
LINC01743,0,0,0,0,0,0,0
TFB2M,925,659,960,42,143,863,950
CNST,1587,790,1592,55,384,442,508
SCCPDH,4115,3797,2680,218,559,1595,1418
LINC01341,1,1,4,0,1,1,0
AHCTF1,1209,1053,949,59,193,816,503
ZNF695,16,15,24,2,1,3,0
ZNF670-ZNF695,0,2,0,0,0,0,1
ZNF670,144,115,182,8,8,71,118
ZNF669,374,197,223,21,20,105,93
FLJ39095,7,2,11,0,0,4,3
C1orf229,20,12,15,2,4,6,7
ZNF124,243,182,306,21,32,233,248
MIR3916,0,0,0,0,0,0,0
VN1R5,0,0,0,0,0,0,0
ZNF496,620,462,649,12,108,267,275
NLRP3,23,17,10,1,4,16,65
OR2B11,0,0,0,0,0,0,0
OR2W5,0,0,0,0,0,0,0
GCSAML,1,0,0,0,0,0,0
GCSAML-AS1,0,0,0,0,0,0,0
OR2C3,0,0,0,0,0,0,0
OR2G2,0,0,0,0,0,0,0
OR2G3,0,0,0,0,0,0,0
OR13G1,0,0,0,0,0,0,0
OR6F1,0,0,0,0,0,0,0
OR14A2,0,0,0,0,0,0,0
OR14K1,0,0,0,0,0,0,0
OR1C1,0,0,0,0,0,0,0
OR14A16,0,0,0,0,0,0,0
OR11L1,0,0,0,0,0,0,0
TRIM58,431,343,34,26,21,104,9
OR2W3,0,0,0,1,0,0,0
OR2T8,0,0,0,0,0,0,0
OR2AJ1,0,0,0,0,0,0,0
OR2L13,4,2,0,0,0,0,0
OR2L8,1,0,0,0,0,0,0
OR2AK2,1,0,0,0,0,0,0
OR2L1P,0,0,0,0,0,0,0
OR2L5,0,1,0,0,0,0,0
OR2L2,1,0,0,0,0,0,0
OR2L3,0,0,0,0,0,0,0
OR2M1P,0,0,0,0,0,0,0
OR2M5,0,0,0,0,0,0,0
OR2M2,0,0,0,0,0,0,0
OR2M3,0,0,0,0,0,0,0
OR2M4,0,0,0,0,0,0,0
OR2T33,0,0,0,0,0,0,0
OR2T12,0,0,0,0,0,0,0
OR2M7,0,0,0,0,0,0,0
OR14C36,0,0,0,0,0,0,0
OR2T4,0,0,0,0,0,0,0
OR2T6,0,0,0,0,0,0,0
OR2T1,0,0,0,0,0,0,0
OR2T7,0,0,0,0,0,0,0
OR2T2,0,0,0,0,0,0,0
OR2T3,0,0,0,0,0,0,0
OR2T5,0,0,0,0,0,0,0
OR2G6,0,0,0,0,0,0,0
OR2T29,0,0,0,0,0,0,0
OR2T34,0,0,0,0,0,0,0
OR2T10,0,1,0,0,0,0,0
OR2T11,0,0,0,0,0,0,0
OR2T35,0,0,0,0,0,0,0
OR2T27,0,0,0,0,0,0,0
OR14I1,0,0,0,0,0,0,0
LYPD9P,0,0,0,0,0,0,0
LYPD8,0,0,0,0,0,0,0
SH3BP5L,975,725,505,33,288,484,562
MIR3124,0,0,0,0,0,0,0
ZNF672,527,351,338,28,89,332,218
ZNF692,464,343,307,30,83,354,287
PGBD2,268,181,269,17,25,160,152
LINC02564,0,0,0,0,0,0,0
LOC102723376,0,0,0,0,0,0,0
TUBB8,1,0,0,0,0,0,0
ZMYND11,2203,1482,1997,119,505,768,1507
DIP2C,1445,1091,982,57,413,602,804
LOC101930421,1,4,3,0,0,3,4
MIR5699,0,0,0,0,0,0,0
PRR26,1,0,1,0,0,0,0
