H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
SLC18A3,0,0,0,0,0,0,0
C10orf53,0,0,0,0,0,0,0
OGDHL,0,5,0,2,4,2,1
PARG,3,33,4,3,40,7,15
TIMM23B,2,11,2,0,8,1,4
TIMM23B-AGAP6,0,0,0,0,0,0,0
SNORA74C-2,0,0,0,0,0,0,0
AGAP6,0,0,0,0,0,0,0
FAM21EP,1,3,0,0,2,0,1
WASHC2A,2,33,1,1,27,3,3
ASAH2,0,2,0,0,1,0,0
SGMS1,4,9,0,0,21,4,8
SGMS1-AS1,0,1,0,0,0,0,0
ASAH2B,0,10,0,0,9,1,3
A1CF,0,0,0,0,0,0,0
PRKG1,1,13,0,0,14,2,1
LOC102724719,0,3,0,0,0,0,0
MIR605,0,0,0,0,0,0,0
CSTF2T,7,33,1,2,28,5,7
PRKG1-AS1,0,0,0,0,0,0,0
DKK1,0,0,0,0,0,0,12
LNCAROD,0,0,0,0,0,0,0
LOC105378305,0,0,0,0,0,0,0
MBL2,0,0,0,0,0,0,0
PCDH15,0,2,0,0,4,0,1
LOC105378311,0,0,0,0,0,0,0
MIR548F1,0,0,0,0,0,0,0
MTRNR2L5,0,0,0,0,0,0,0
ZWINT,26,104,11,9,112,12,58
MIR3924,0,0,0,0,0,0,0
IPMK,1,6,0,1,6,1,3
CISD1,18,150,15,5,220,15,51
LOC112268068,0,0,0,0,0,0,0
UBE2D1,14,70,8,11,102,18,56
TFAM,40,161,14,15,145,19,50
BICC1,0,0,0,0,0,0,0
FAM133CP,0,1,0,0,0,0,0
LINC00844,0,0,0,0,0,0,0
CCEPR,0,1,1,0,0,0,0
PHYHIPL,0,2,1,0,1,0,1
FAM13C,1,2,0,1,0,0,2
SLC16A9,3,13,1,2,17,1,0
MRLN,0,0,0,0,0,0,0
CCDC6,18,81,14,3,86,20,16
LINC01553,0,0,0,0,0,0,0
ANK3,8,46,1,9,34,7,19
CDK1,18,105,3,12,93,23,49
RHOBTB1,1,2,0,0,15,0,3
LOC107984236,0,0,0,0,1,0,1
LINC00845,0,0,0,0,0,0,0
TMEM26,0,4,0,0,1,1,0
TMEM26-AS1,0,0,0,0,0,0,0
CABCOCO1,0,0,0,0,0,0,0
ARID5B,0,3,0,0,7,0,3
RTKN2,10,63,3,3,32,5,8
LOC283045,0,0,0,0,0,0,0
ZNF365,0,1,0,0,0,0,0
ADO,10,40,3,0,41,8,7
EGR2,0,0,0,0,0,0,0
NRBF2,18,81,6,7,101,13,32
JMJD1C,38,182,19,10,156,19,61
MIR1296,0,0,0,0,0,0,0
LOC105378330,0,0,0,0,0,0,0
JMJD1C-AS1,1,4,0,0,2,0,0
REEP3,11,83,6,9,90,6,42
ANXA2P3,0,0,0,0,0,0,0
LINC02671,0,0,0,0,0,0,0
LINC01515,0,0,0,0,0,0,0
CTNNA3,0,4,0,0,1,0,1
LOC101928961,0,0,0,0,0,0,0
LRRTM3,0,0,0,0,0,0,0
MIR7151,0,0,0,0,0,0,0
DNAJC12,1,2,0,0,1,0,0
SIRT1,5,55,2,1,34,7,9
HERC4,5,24,3,8,44,3,15
POU5F1P5,0,0,0,0,1,0,0
MYPN,0,0,0,0,0,0,0
ATOH7,0,4,0,0,2,0,0
PBLD,1,4,0,0,1,0,0
HNRNPH3,64,294,29,23,381,31,63
RUFY2,0,11,0,0,14,0,4
DNA2,0,11,5,1,8,2,11
SLC25A16,1,12,1,0,13,1,11
TET1,29,308,16,19,136,16,79
CCAR1,31,112,13,10,222,17,66
SNORD98,0,0,0,0,0,0,0
STOX1,0,3,1,0,1,0,1
DDX50,4,69,3,2,44,6,11
DDX21,80,435,40,35,383,86,198
KIFBP,12,22,4,2,42,6,6
SRGN,0,0,0,0,1,0,0
VPS26A,5,43,2,2,48,5,13
SUPV3L1,1,9,5,1,21,1,5
LOC101928994,0,0,0,0,0,0,0
HKDC1,0,0,0,1,1,0,0
HK1,17,154,6,13,76,19,34
TACR2,0,0,0,0,0,0,0
TSPAN15,2,11,3,0,8,1,1
NEUROG3,0,0,0,0,1,0,0
FAM241B,10,49,4,7,59,10,11
COL13A1,2,1,0,1,0,0,2
MACROH2A2,10,32,6,1,49,5,14
AIFM2,1,10,1,0,22,0,9
TYSND1,3,54,7,1,16,7,7
SAR1A,24,95,14,7,69,16,69
PPA1,52,484,36,25,246,67,146
NPFFR1,0,0,0,0,0,0,0
LRRC20,1,27,2,1,9,7,1
EIF4EBP2,16,196,19,19,124,35,68
NODAL,3,20,3,2,40,4,250
PALD1,4,35,4,4,13,8,11
PRF1,0,0,0,0,0,0,0
ADAMTS14,0,3,0,0,0,0,2
TBATA,0,0,0,0,0,0,0
SGPL1,4,28,7,2,71,4,10
PCBD1,51,296,15,24,150,28,66
LINC02622,0,0,0,0,0,0,0
UNC5B,11,75,7,8,43,17,18
UNC5B-AS1,2,20,0,1,24,2,3
SLC29A3,3,13,3,1,7,3,3
CDH23,0,3,0,0,2,0,0
CDH23-AS1,0,0,0,0,0,0,0
C10orf105,0,0,0,0,0,1,0
VSIR,0,0,0,0,0,0,0
MIR7152,0,0,0,0,0,0,0
PSAP,18,177,9,13,119,18,53
CHST3,1,6,1,0,6,1,0
SPOCK2,0,3,0,0,12,0,1
ASCC1,1,40,2,0,26,3,2
ANAPC16,51,586,23,17,520,45,147
DDIT4,2,114,2,1,415,9,40
DNAJB12,10,27,5,2,27,3,7
MICU1,6,49,2,3,30,5,11
MCU,3,42,2,2,38,6,14
MIR4676,0,0,0,0,0,0,0
OIT3,0,0,0,0,0,0,0
PLA2G12B,0,0,0,0,0,0,0
P4HA1,6,72,2,1,25,4,14
NUDT13,0,4,1,0,3,0,0
SNORA11F,0,0,0,0,0,0,0
ECD,2,23,1,1,11,3,7
FAM149B1,0,9,3,0,12,1,5
DNAJC9,18,68,10,4,81,9,22
DNAJC9-AS1,1,13,1,1,5,0,3
MRPS16,54,481,25,19,347,45,101
CFAP70,0,1,0,0,0,0,0
ANXA7,4,52,4,4,75,10,29
MSS51,0,3,0,0,2,0,0
PPP3CB,3,32,2,4,25,9,6
PPP3CB-AS1,0,0,0,0,2,0,0
USP54,4,13,1,2,29,1,13
MYOZ1,1,5,0,1,10,0,1
SYNPO2L,0,0,0,0,0,0,0
AGAP5,0,0,0,0,0,0,0
BMS1P4-AGAP5,0,1,0,0,1,0,0
BMS1P4,0,2,1,0,1,0,0
GLUD1P3,0,2,0,1,2,0,0
SEC24C,7,21,2,1,19,6,9
FUT11,0,3,0,0,2,0,0
CHCHD1,60,499,40,39,292,30,96
ZSWIM8,2,15,1,0,28,2,2
ZSWIM8-AS1,0,5,0,0,2,0,0
NDST2,0,13,2,0,12,2,5
CAMK2G,5,40,2,1,19,4,6
C10orf55,0,0,0,0,0,0,0
PLAU,2,23,1,0,160,2,18
VCL,81,367,19,67,807,88,225
AP3M1,2,42,2,1,20,2,11
ADK,8,49,3,2,39,5,17
LOC102723439,0,0,0,0,0,0,0
KAT6B,10,57,2,3,61,1,14
LOC101929165,4,10,0,1,4,1,4
SNORD172,0,0,0,0,0,0,0
DUPD1,0,0,0,0,0,0,0
DUSP13,0,4,0,0,2,0,1
SAMD8,2,25,4,0,11,2,12
VDAC2,91,526,33,33,592,57,257
COMTD1,20,156,11,5,81,15,40
ZNF503,0,0,0,0,0,0,1
ZNF503-AS1,0,0,0,0,0,0,0
ZNF503-AS2,0,0,0,0,0,0,1
LOC101929234,0,0,0,0,0,0,0
LRMDA,0,3,0,0,0,0,1
MIR606,0,0,0,0,0,0,0
LOC105378367,0,0,0,0,0,0,0
KCNMA1,0,15,3,1,50,2,1
KCNMA1-AS1,0,0,0,0,0,0,0
KCNMA1-AS2,0,0,0,0,0,0,0
KCNMA1-AS3,0,0,0,0,0,0,0
DLG5,10,49,3,4,53,9,20
DLG5-AS1,0,13,0,1,11,0,1
POLR3A,10,54,5,5,77,11,13
RPS24,1052,11793,626,588,7960,1014,3791
LINC00856,0,0,0,0,0,0,0
LINC00595,0,0,0,0,0,0,0
ZMIZ1-AS1,0,0,0,0,0,0,0
ZMIZ1,6,16,3,3,25,4,18
PPIF,9,67,12,6,81,19,25
ZCCHC24,0,12,0,1,1,3,4
LOC729815,0,0,0,0,0,0,0
EIF5AL1,5,7,1,1,10,1,4
SFTPA2,0,0,0,0,0,0,0
SFTPA1,0,0,0,0,0,0,0
LINC02679,0,0,0,0,0,0,0
BEND3P3,0,0,0,0,0,0,0
NUTM2B-AS1,16,85,10,4,97,16,21
NUTM2B,0,0,0,0,0,0,0
LOC642361,1,24,0,0,13,2,4
NUTM2E,0,0,0,0,0,0,0
BMS1P21,0,1,0,0,0,0,0
MBL1P,0,2,0,0,4,0,1
SFTPD,0,1,0,0,1,0,0
TMEM254-AS1,2,7,0,0,14,0,3
TMEM254,5,41,4,3,35,3,10
PLAC9,6,60,8,5,16,6,18
ANXA11,10,75,7,14,54,16,39
LINC00857,0,0,0,0,4,0,2
LOC100130698,0,0,0,0,0,0,0
MAT1A,1,2,0,0,1,0,0
DYDC1,0,0,0,0,0,0,0
DYDC2,1,5,0,0,2,0,0
PRXL2A,48,231,16,23,130,22,78
TSPAN14,13,65,10,13,48,15,15
LOC101929574,0,0,0,0,0,0,0
SH2D4B,0,0,0,0,0,0,0
LINC02655,0,0,0,0,0,0,0
NRG3,0,1,1,0,0,1,1
NRG3-AS1,0,0,0,0,0,0,0
LINC02650,0,0,0,0,0,0,0
GHITM,31,128,15,6,369,25,97
CERNA2,0,0,0,0,0,0,0
C10orf99,0,0,0,0,0,0,0
CDHR1,2,3,0,0,0,1,3
LRIT2,0,0,0,0,0,0,0
LRIT1,0,0,0,0,0,0,0
RGR,0,0,0,0,0,0,0
LINC00858,0,4,0,0,0,0,0
CCSER2,8,25,5,1,27,2,8
LINC01519,0,0,0,0,0,0,0
LINC02647,0,0,0,0,0,0,0
LOC101929662,0,0,0,0,0,0,0
LINC01520,0,0,0,0,0,0,0
GRID1-AS1,0,0,0,0,0,0,0
GRID1,0,0,0,0,0,1,0
MIR346,0,0,0,0,0,0,0
WAPL,12,73,5,3,57,6,27
OPN4,0,0,0,0,0,0,0
LDB3,0,1,0,1,0,0,0
BMPR1A,7,56,3,6,40,7,30
MMRN2,0,0,0,0,0,1,0
SNCG,2,28,0,4,54,3,16
ADIRF,0,0,0,0,3,0,0
AGAP11,0,0,0,0,1,0,0
FAM25A,0,0,0,0,0,0,0
GLUD1,5,47,4,7,73,14,38
SHLD2,3,18,5,0,12,2,16
NUTM2A,0,0,0,0,1,0,0
NUTM2A-AS1,2,18,3,2,27,5,8
LINC00863,2,9,3,2,19,4,8
NUTM2D,0,0,0,0,0,1,0
FAM245A,0,0,0,0,0,0,0
MIR4678,0,0,0,0,0,0,0
MINPP1,3,10,3,0,12,3,4
PAPSS2,2,21,0,2,15,2,7
ATAD1,1,28,2,1,29,12,18
CFL1P1,0,3,0,0,0,0,0
KLLN,0,2,0,0,0,0,0
PTEN,2,29,6,2,23,5,23
RNLS,3,7,1,2,5,2,1
LIPJ,0,0,0,0,0,0,0
LIPF,0,0,0,0,0,0,0
LIPK,0,0,0,0,0,0,0
LIPN,0,0,0,0,0,0,0
LIPM,0,0,0,0,0,0,0
ANKRD22,0,0,0,0,0,0,0
STAMBPL1,3,12,0,0,9,0,1
ACTA2-AS1,0,0,0,0,0,0,0
ACTA2,0,8,0,0,2,0,1
FAS,0,10,0,1,4,1,4
FAS-AS1,0,0,0,0,0,0,0
MIR4679-2,0,0,0,0,0,0,0
MIR4679-1,0,0,0,0,0,0,0
CH25H,0,0,0,0,22,2,0
LIPA,3,44,0,2,11,6,1
IFIT2,0,0,0,0,0,0,0
IFIT3,1,0,0,1,0,0,2
IFIT1B,0,0,0,0,0,0,0
IFIT1,0,4,0,1,0,0,1
IFIT5,0,6,0,0,4,0,1
SLC16A12,0,9,3,2,1,1,0
SLC16A12-AS1,0,0,0,0,0,0,0
PANK1,8,33,5,8,22,12,7
MIR107,0,0,0,0,0,0,0
FLJ37201,0,5,0,0,3,0,0
KIF20B,24,120,7,13,77,15,32
LINC00865,0,0,0,0,1,0,0
LINC01374,0,0,0,0,0,0,0
LINC01375,0,0,0,0,0,0,0
LINC02653,0,0,0,0,1,0,0
HTR7,9,24,1,1,9,0,0
RPP30,17,81,11,4,129,10,32
ANKRD1,0,0,0,0,3,0,7
XLOC-008559,0,0,0,0,0,0,0
LOC105378430,0,0,0,0,0,0,0
LINC00502,0,0,0,0,0,0,0
NUDT9P1,0,0,0,0,0,0,0
PCGF5,9,36,5,8,56,10,18
HECTD2-AS1,0,0,0,0,0,0,0
HECTD2,3,12,2,1,11,3,2
PPP1R3C,0,1,0,0,1,0,0
TNKS2-AS1,0,2,0,0,1,0,1
TNKS2,10,75,5,11,73,20,18
FGFBP3,75,342,37,23,51,50,54
BTAF1,7,26,2,1,18,2,9
CPEB3,0,1,1,0,1,0,0
MARCHF5,2,35,2,2,28,6,9
MARK2P9,0,0,0,0,0,0,0
IDE,6,23,4,3,33,9,14
KIF11,11,67,9,2,51,13,15
HHEX,0,0,0,0,1,0,0
EXOC6,1,6,0,0,12,0,1
CYP26C1,0,0,0,0,0,0,0
CYP26A1,5,31,2,3,17,0,24
MYOF,0,1,0,0,23,0,8
CEP55,7,26,3,1,26,5,10
FFAR4,0,0,0,1,0,0,0
RBP4,0,0,0,0,2,0,1
PDE6C,0,0,0,0,0,0,0
FRA10AC1,7,31,4,3,45,10,8
LGI1,0,0,0,0,0,0,1
SLC35G1,2,13,5,4,9,1,6
PIPSL,0,1,0,0,0,0,0
PLCE1,2,8,1,1,10,0,4
PLCE1-AS2,0,0,0,0,0,0,0
PLCE1-AS1,0,0,0,0,0,0,0
NOC3L,14,40,8,1,44,4,13
TBC1D12,0,4,2,0,5,1,3
HELLS,18,154,13,12,52,10,35
CYP2C18,0,1,0,0,1,0,0
CYP2C19,0,0,0,0,1,0,0
CYP2C9,0,1,0,0,0,0,0
CYP2C8,0,2,0,0,1,0,0
ACSM6,0,0,0,0,0,0,0
PDLIM1,29,349,18,20,273,32,367
SORBS1,0,34,0,1,16,5,6
ALDH18A1,10,64,5,5,47,7,9
TCTN3,3,46,2,4,27,6,14
ENTPD1,0,6,0,0,2,0,0
ENTPD1-AS1,0,0,0,0,1,0,1
CC2D2B,0,2,0,0,0,0,3
CCNJ,0,13,1,1,20,4,10
MIR3157,0,0,0,0,0,0,0
ZNF518A,7,60,3,3,56,8,22
BLNK,0,0,0,0,0,0,0
DNTT,0,1,0,0,0,0,0
OPALIN,0,0,0,0,0,0,0
TLL2,0,3,2,1,8,0,1
TM9SF3,18,143,14,6,90,20,51
PIK3AP1,0,8,0,0,2,0,1
RPL13AP5,4,26,0,0,15,4,10
MIR607,0,0,0,0,0,0,0
LOC102723665,1,6,0,0,7,1,3
LCOR,7,57,2,5,64,8,11
SLIT1,0,1,0,0,0,0,1
SLIT1-AS1,0,0,0,0,0,0,0
ARHGAP19-SLIT1,0,0,0,0,0,0,0
ARHGAP19,1,27,3,3,12,4,9
FRAT1,0,8,1,0,7,2,2
FRAT2,16,109,17,11,220,19,70
RRP12,5,12,2,3,41,3,4
LOC644215,0,20,0,0,5,0,0
PGAM1,106,1190,43,54,489,111,265
EXOSC1,10,103,9,8,165,10,22
ZDHHC16,7,71,10,9,107,11,22
MMS19,7,78,5,6,65,5,20
UBTD1,5,52,3,0,33,11,9
ANKRD2,0,0,0,0,0,0,2
HOGA1,0,0,0,0,0,0,0
C10orf62,0,0,0,0,0,0,0
MORN4,0,17,0,0,21,5,5
PI4K2A,5,17,3,3,21,4,5
AVPI1,2,14,2,0,15,5,4
MARVELD1,8,57,4,4,53,16,20
ZFYVE27,2,19,2,1,16,4,9
SFRP5,0,2,0,0,0,1,1
LINC00866,0,0,0,0,0,0,0
GOLGA7B,0,0,0,0,1,0,0
CRTAC1,0,1,0,0,2,0,0
MIR3085,0,0,0,0,0,0,0
R3HCC1L,2,23,3,0,22,3,5
LOXL4,0,1,0,0,0,0,0
PYROXD2,0,3,0,0,1,2,1
MIR1287,0,0,0,0,0,0,0
HPS1,3,39,4,2,49,6,6
MIR4685,0,0,0,0,0,0,0
LOC101927278,0,4,1,0,5,0,0
HPSE2,0,0,0,0,0,0,0
MIR6507,0,0,0,0,0,0,0
CNNM1,0,4,0,0,3,0,1
GOT1,7,35,3,4,68,2,20
LINC01475,0,0,0,0,0,0,0
NKX2-3,0,0,0,0,0,0,0
SLC25A28,1,12,2,0,16,2,3
ENTPD7,5,11,1,2,7,3,0
COX15,3,31,2,2,24,5,5
CUTC,8,72,3,1,44,11,12
ABCC2,0,1,0,1,2,1,1
DNMBP,1,21,0,3,44,4,11
DNMBP-AS1,0,0,0,0,0,0,0
CPN1,0,0,0,0,2,0,0
ERLIN1,3,19,3,2,13,3,6
CHUK,1,19,0,1,16,4,8
CWF19L1,2,11,1,1,19,3,4
SNORA12,0,0,0,0,0,0,0
BLOC1S2,25,308,23,13,295,36,129
PKD2L1,0,0,0,0,7,0,0
SCD,109,599,45,46,237,70,234
OLMALINC,9,34,4,4,21,9,15
WNT8B,0,0,0,0,0,0,0
SEC31B,1,2,0,0,0,0,2
NDUFB8,66,523,37,33,474,34,127
HIF1AN,9,52,5,0,58,6,17
PAX2,0,0,0,0,0,0,0
SLF2,3,23,2,2,19,5,7
SEMA4G,0,6,1,0,1,0,1
MIR608,0,0,0,0,0,0,0
MRPL43,24,387,37,13,194,35,94
TWNK,7,16,3,1,23,4,11
LZTS2,13,64,3,6,49,8,14
PDZD7,0,3,0,0,1,0,0
SFXN3,0,4,0,0,6,1,0
KAZALD1,0,1,0,0,0,0,0
TLX1NB,0,0,0,0,0,0,0
TLX1,0,0,1,0,2,0,0
LINC01514,0,0,0,0,0,0,0
LBX1,0,0,0,0,0,0,0
LBX1-AS1,0,0,0,0,0,0,0
LINC02681,0,0,0,0,0,0,0
BTRC,2,19,1,2,18,2,6
POLL,1,36,2,3,26,6,8
DPCD,4,64,1,1,33,7,15
MIR3158-1,0,0,0,0,0,0,0
MIR3158-2,0,0,0,0,0,0,0
FBXW4,6,52,5,2,74,13,10
FGF8,1,1,2,0,3,1,35
NPM3,48,242,24,27,163,61,103
OGA,11,129,7,9,96,14,38
KCNIP2-AS1,0,2,0,0,0,0,0
KCNIP2,0,4,1,1,0,1,0
ARMH3,2,10,1,3,14,1,5
HPS6,1,10,0,0,7,0,0
LDB1,8,23,2,4,34,5,13
PPRC1,8,54,4,4,60,10,21
NOLC1,23,108,16,16,88,22,45
ELOVL3,0,0,0,0,0,0,0
PITX3,0,0,0,0,0,0,0
GBF1,2,32,1,4,27,4,9
NFKB2,3,9,0,0,14,0,0
PSD,0,4,0,0,3,1,1
FBXL15,10,106,1,2,60,12,14
CUEDC2,14,107,7,5,75,18,19
MIR146B,0,0,0,0,0,0,0
RPARP-AS1,11,66,2,4,31,6,2
C10orf95,0,3,1,1,2,2,0
MFSD13A,0,10,0,0,13,4,0
ACTR1A,9,72,6,1,34,7,15
SUFU,0,2,0,0,1,1,0
TRIM8,0,23,2,2,28,5,16
ARL3,21,108,9,5,96,13,19
SFXN2,3,10,2,0,5,1,3
WBP1L,2,16,1,1,13,6,7
CYP17A1,0,0,0,0,0,0,0
BORCS7-ASMT,0,0,0,0,0,0,0
BORCS7,3,46,4,1,29,3,13
AS3MT,0,0,0,0,0,0,0
LOC107984265,0,0,0,0,0,0,0
CNNM2,1,40,2,2,12,2,2
NT5C2,6,75,2,3,29,3,14
RPEL1,0,0,0,0,0,0,0
INA,5,58,3,1,58,4,23
PCGF6,10,28,2,2,33,7,9
TAF5,3,18,3,0,12,4,3
ATP5MD,109,942,58,83,986,97,240
MIR1307,0,0,0,0,0,0,0
PDCD11,14,78,3,8,78,10,13
CALHM2,0,0,0,0,1,0,0
CALHM1,0,1,0,0,0,0,0
CALHM3,0,0,0,0,0,0,0
NEURL1-AS1,0,0,0,0,0,0,0
NEURL1,0,4,0,0,8,0,1
SH3PXD2A,0,23,3,2,7,2,2
SH3PXD2A-AS1,0,0,0,0,0,0,0
STN1,6,35,2,2,29,3,6
SLK,7,42,8,0,28,5,17
COL17A1,1,2,0,2,3,0,0
MIR936,0,0,0,0,0,0,0
SFR1,2,21,0,0,9,4,4
CFAP43,0,0,0,0,0,0,0
MIR609,0,0,0,0,0,0,0
GSTO1,11,99,17,3,126,9,194
MIR4482,0,0,0,0,0,0,0
GSTO2,2,18,1,0,29,1,1
ITPRIP,1,8,3,0,2,1,4
ITPRIP-AS1,0,0,0,0,0,0,0
CFAP58-DT,0,1,0,0,2,0,1
CFAP58,0,3,0,0,3,0,0
LINC02620,0,0,0,0,0,0,0
SORCS3,0,0,0,0,0,0,0
SORCS3-AS1,0,0,0,0,0,0,0
LINC02627,0,0,0,0,0,0,0
LINC02624,0,0,0,0,0,0,0
SORCS1,0,3,0,0,19,0,0
LINC01435,0,0,0,0,0,0,0
XPNPEP1,5,41,4,4,26,3,8
ADD3-AS1,0,2,0,0,0,0,0
ADD3,17,129,5,6,65,16,30
LOC105378479,0,0,0,0,0,0,0
MXI1,1,24,4,0,16,0,7
SMNDC1,14,54,4,4,49,7,24
DUSP5,1,16,6,4,17,17,29
SMC3,48,202,21,9,140,25,45
RBM20,1,2,0,0,5,0,0
PDCD4-AS1,0,7,0,0,4,1,0
PDCD4,0,13,1,1,10,4,3
MIR4680,0,0,0,0,0,0,0
BBIP1,6,87,3,3,83,10,24
SHOC2,5,31,5,6,36,5,8
RPL13AP6,0,6,0,1,2,0,0
MIR548E,0,0,0,0,0,0,0
ADRA2A,0,9,0,0,23,0,0
HEAT2,0,0,0,0,0,0,0
GPAM,1,10,2,0,27,2,5
TECTB,0,0,0,0,0,0,0
MIR6715B,0,0,0,0,0,0,0
MIR6715A,0,0,0,0,0,0,0
GUCY2GP,0,0,0,0,0,0,0
ACSL5,0,0,0,0,0,0,0
ZDHHC6,10,33,4,1,58,9,9
VTI1A,2,15,3,2,18,1,5
MIR4295,0,0,0,0,0,0,0
LOC103344931,0,1,0,0,1,0,0
TCF7L2,17,91,6,10,119,17,27
SNORA87,0,0,0,0,0,0,0
HABP2,0,0,0,0,0,0,0
NRAP,0,0,0,0,1,0,0
CASP7,0,6,0,0,4,1,1
PLEKHS1,0,0,0,0,0,0,0
MIR4483,0,0,0,0,0,0,0
DCLRE1A,2,9,0,0,8,0,1
NHLRC2,3,29,1,2,22,7,9
ADRB1,0,0,0,0,1,0,1
CCDC186,0,38,3,3,31,2,7
MIR2110,0,0,0,0,0,0,0
TDRD1,0,0,0,0,0,0,0
VWA2,0,4,0,0,1,0,0
AFAP1L2,0,1,0,0,1,2,1
ABLIM1,10,53,1,4,52,13,25
LOC101927692,0,0,0,0,0,0,0
FAM160B1,1,13,0,2,4,0,5
TRUB1,3,24,2,0,14,1,7
LINC02626,0,0,0,0,0,0,0
ATRNL1,2,10,3,1,17,3,5
GFRA1,1,3,0,0,32,0,5
SNORD158,0,0,0,0,0,0,0
CCDC172,0,8,1,1,10,2,1
PNLIPRP3,0,0,0,0,0,0,0
PNLIP,0,0,0,0,0,0,0
PNLIPRP1,0,0,0,0,0,0,0
PNLIPRP2,0,0,0,0,1,0,0
C10orf82,2,12,2,3,26,3,7
HSPA12A,1,2,1,0,2,0,3
MIR9851,0,0,0,0,0,0,0
ENO4,0,1,0,0,0,0,0
SHTN1,3,16,1,2,44,6,9
VAX1,0,0,0,0,0,0,0
MIR3663HG,0,0,0,0,0,0,0
MIR3663,0,0,0,0,0,0,0
KCNK18,0,0,0,0,0,0,0
SLC18A2,1,5,1,0,1,1,2
PDZD8,5,39,2,5,30,4,7
EMX2OS,0,0,0,0,0,0,0
EMX2,0,0,0,0,0,0,0
RAB11FIP2,2,34,2,2,29,3,6
CASC2,0,0,0,0,1,0,0
FAM204A,20,80,9,7,124,11,26
LINC00867,0,0,0,0,1,0,0
PRLHR,0,0,0,0,0,0,0
CACUL1,28,95,12,12,106,19,35
NANOS1,1,26,0,3,15,2,18
EIF3A,129,718,40,38,415,94,160
SNORA19,0,0,0,0,0,0,0
DENND10,13,155,8,9,102,16,23
SFXN4,8,35,4,1,38,4,12
PRDX3,53,287,31,22,202,48,122
GRK5,0,1,0,1,0,0,0
MIR4681,0,0,0,0,0,0,0
RGS10,2,63,2,5,69,8,24
TIAL1,26,112,17,3,103,15,49
BAG3,2,11,1,2,14,3,13
INPP5F,3,19,6,1,50,7,35
MCMBP,4,39,5,4,23,10,20
SEC23IP,7,45,0,7,32,7,15
MIR4682,0,0,0,0,0,0,0
RPL21,585,4760,153,373,3498,492,1377
PLPP4,0,0,0,0,1,0,0
LINC01561,0,0,0,0,0,0,0
WDR11-AS1,0,4,0,0,0,0,0
WDR11,4,28,2,3,31,2,9
FGFR2,4,51,6,4,30,6,16
ATE1,5,24,3,0,27,9,13
ATE1-AS1,0,0,0,0,2,0,0
NSMCE4A,12,83,11,7,67,10,23
TACC2,5,18,4,2,27,4,14
BTBD16,0,0,0,0,0,0,0
PLEKHA1,8,67,5,2,40,9,19
MIR3941,0,0,0,0,0,0,0
ARMS2,0,0,0,0,0,0,0
HTRA1,2,18,2,3,9,6,4
DMBT1,0,0,0,0,0,0,0
LOC112577516,0,0,0,0,0,0,0
C10orf120,0,0,0,0,0,0,0
DMBT1P1,0,0,0,0,0,0,0
FAM24B-CUZD1,0,0,0,0,0,0,0
CUZD1,0,0,0,0,0,0,0
FAM24B,1,1,0,0,1,0,0
LOC399815,0,0,0,0,0,0,1
FAM24A,0,0,0,0,0,0,0
C10orf88,1,9,0,1,7,0,0
PSTK,4,12,1,0,27,0,6
IKZF5,2,10,0,2,12,1,7
ACADSB,1,15,0,1,3,0,3
HMX3,1,1,0,0,0,0,0
HMX2,1,10,0,2,3,3,0
BUB3,20,197,14,6,160,24,44
GPR26,0,1,0,1,0,0,0
CPXM2,0,2,1,0,10,0,5
CHST15,1,6,1,1,5,2,8
OAT,12,64,2,17,75,23,70
NKX1-2,5,25,8,8,27,12,40
LHPP,2,29,2,0,6,5,6
FAM53B,1,17,0,0,3,3,1
FAM53B-AS1,0,0,0,0,0,0,0
EEF1AKMT2,6,32,4,3,46,5,22
ABRAXAS2,2,32,1,2,26,3,9
ZRANB1,8,44,4,1,25,1,12
CTBP2,49,244,31,35,309,39,103
MIR4296,0,0,0,0,0,0,0
TEX36-AS1,0,0,0,0,0,0,0
TEX36,0,0,0,0,0,0,0
LOC283038,0,0,0,0,0,0,0
EDRF1-DT,0,5,1,0,7,0,1
EDRF1,4,13,1,2,25,2,11
EDRF1-AS1,0,0,0,0,0,0,0
MMP21,0,0,0,0,0,0,0
UROS,13,151,15,11,110,31,30
MIR4484,0,0,0,0,0,0,0
BCCIP,18,84,10,6,60,16,34
DHX32,1,19,2,0,13,0,5
FANK1,0,3,0,0,0,0,0
FANK1-AS1,0,0,0,0,0,0,0
ADAM12,0,0,0,0,6,0,0
LINC00601,0,0,0,0,0,0,0
C10orf90,0,0,0,0,0,0,0
LOC728158,0,0,0,0,0,0,0
DOCK1,6,44,2,3,15,7,9
INSYN2A,0,0,0,0,0,0,0
NPS,0,0,0,0,0,0,0
FOXI2,0,1,0,0,0,0,2
CLRN3,0,0,0,0,0,0,0
PTPRE,0,5,0,0,1,0,1
AS-PTPRE,0,0,0,0,0,0,0
MKI67,45,216,6,5,75,17,33
LINC01163,0,0,0,0,0,0,0
LINC02667,0,0,0,0,0,0,0
MGMT,7,67,0,2,43,12,23
EBF3,0,0,0,0,0,0,0
MIR4297,0,0,0,0,0,0,0
C10orf143,1,10,2,0,5,0,2
CTAGE7P,0,0,0,0,0,0,0
GLRX3,28,123,15,6,270,19,80
MIR378C,0,0,0,0,0,0,0
TCERG1L,0,3,0,2,0,2,4
