H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
LOC101928030,0,0,0,0,0,0,0
LOC728715,1,0,1,0,0,0,0
DDX12P,6,10,4,0,1,0,4
OVOS,0,0,2,0,0,0,0
KLRB1,0,0,0,0,0,0,0
LOC374443,147,151,775,9,33,208,996
LOC105369728,0,0,2,0,0,1,1
CLEC2D,114,150,737,13,68,191,577
CLECL1,0,0,0,0,0,0,0
CD69,0,0,0,0,0,0,0
KLRF1,0,0,0,0,0,1,11
CLEC2B,4,57,86,7,29,5799,180
KLRF2,0,0,0,0,0,0,0
CLEC2A,1,0,0,0,0,233,0
LINC02470,0,0,0,0,0,0,0
CLEC12A-AS1,0,0,0,0,0,0,0
CLEC12A,0,0,0,0,0,12,3
CLEC1B,8,6,0,0,17,186,9
CLEC12B,0,0,0,0,0,0,3
LOC102724020,0,0,0,0,0,0,0
CLEC9A,0,0,0,0,0,0,0
CLEC1A,0,0,1,0,0,0,0
CLEC7A,0,0,0,0,0,2,6
OLR1,78,23,13,15,30,1615,238
TMEM52B,1,1,0,0,1,68,4
GABARAPL1,1849,1388,2862,359,481,5282,2836
KLRD1,5,23,685,1,3,27,39
LINC02617,0,6,76,0,1,15,1
LOC101928100,10,18,31,4,0,44,74
KLRC4-KLRK1,0,0,0,0,0,0,0
KLRK1,0,0,0,0,0,0,0
KLRC4,0,0,10,0,0,0,0
KLRC3,0,3,426,0,0,0,2
KLRC2,1,4,35,0,0,0,1
KLRC1,0,0,1,0,0,0,0
EIF2S3B,8,5,13,0,1,7,0
LINC02446,0,0,0,0,0,0,0
KLRA1P,1,2,3,0,1,7,7
MAGOHB,2508,2369,2588,210,469,1617,2009
STYK1,7,13,5,1,1,2,6
YBX3,9931,8201,20137,873,2012,5315,7543
LINC02366,0,0,0,0,0,0,0
TAS2R7,0,0,0,0,0,0,0
TAS2R8,0,1,1,1,0,1,0
TAS2R9,0,0,0,0,0,0,0
TAS2R10,1,0,4,0,2,1,2
PRH1-PRR4,5,1,6,0,0,2,1
PRR4,2,1,1,0,0,2,0
PRH1,53,40,80,3,6,50,91
TAS2R13,1,0,1,0,0,0,2
PRH2,4,1,1,0,0,0,0
PRH1-TAS2R14,67,48,101,11,8,55,100
TAS2R14,6,2,8,0,1,2,4
TAS2R50,1,1,2,0,0,0,0
TAS2R20,230,243,420,32,37,195,236
TAS2R19,2,1,4,0,1,1,1
TAS2R31,5,10,17,0,2,7,16
TAS2R46,0,3,3,0,0,0,1
TAS2R43,0,0,3,0,0,0,0
TAS2R30,8,1,11,0,2,3,2
SMIM10L1,4783,3538,2972,477,821,2325,2289
TAS2R42,0,0,1,0,0,0,0
PRB3,0,0,1,0,0,0,0
PRB4,0,0,0,0,0,0,0
PRB1,0,0,0,0,0,0,0
PRB2,0,0,0,0,0,0,0
LOC440084,0,0,0,0,0,0,0
LINC01252,24,20,160,3,25,39,111
ETV6,1273,581,877,68,326,947,951
BCL2L14,0,0,0,0,0,0,0
LRP6,764,460,594,80,246,391,488
MANSC1,416,313,262,43,59,66,104
LOH12CR2,161,130,186,10,20,40,49
BORCS5,338,289,484,55,66,216,311
DUSP16,278,148,176,25,33,39,70
CREBL2,526,455,860,64,169,346,734
GPR19,0,0,0,0,5,0,0
CDKN1B,821,361,528,106,76,171,399
APOLD1,23,21,17,2,10,24,35
MIR613,0,0,0,0,0,0,0
DDX47,1105,1002,1428,175,221,939,1200
RPL13AP20,19,14,11,17,7,21,37
GPRC5A,56,34,38,92,12,1056,961
MIR614,0,0,0,0,0,0,0
GPRC5D-AS1,0,0,0,0,0,149,3
GPRC5D,1,0,0,0,0,0,0
HEBP1,5424,4421,5071,489,929,3295,4410
HTR7P1,37,51,76,8,17,30,73
FAM234B,46,39,78,3,11,52,46
GSG1,10,22,3,6,1,2,11
EMP1,94,287,2385,40,249,49,2418
LINC01559,0,0,0,0,0,0,0
GRIN2B,0,0,4,0,1,9,3
ATF7IP,1003,628,1362,106,172,433,784
PLBD1,121,183,2,1,10,11,14
PLBD1-AS1,2,3,0,0,0,0,0
GUCY2C,1,1,0,0,0,0,0
H4-16,16,2,6,0,2,0,2
H2AJ,6587,3911,11924,53,1112,1723,4208
WBP11,2182,1361,1701,160,341,749,1183
C12orf60,46,44,64,2,12,53,69
SMCO3,41,3,7,15,2,65,301
ART4,45,1,4,7,1,6,5
MGP,5266,163,22621,275,194,3537,6353
ERP27,22,0,3,1,1,9,0
ARHGDIB,758,421,1812,186,121,94,191
PDE6H,1,0,1,0,0,0,1
LINC01489,0,0,2,0,0,1,0
RERG,1,41,1001,6,0,3,9
RERG-AS1,0,0,0,0,0,0,0
PTPRO,135,74,15,5,45,3,53
EPS8,4068,2062,3448,171,669,845,4756
STRAP,10655,7482,11532,1149,1968,7388,9932
DERA,1104,1147,2111,130,197,639,1198
SLC15A5,0,1,0,0,0,0,0
MGST1,4497,11506,14766,951,1286,6443,15649
LMO3,419,95,2,27,1,30,37
SKP1P2,2,2,5,0,1,1,1
LINC02378,0,0,0,0,0,0,0
MIR3974,0,0,0,0,0,0,0
RERGL,0,0,2,0,0,1,4
PIK3C2G,0,0,0,0,0,0,0
PLCZ1,0,0,0,0,0,0,0
CAPZA3,0,0,0,0,0,0,0
PLEKHA5,1107,726,1284,126,106,439,369
AEBP2,538,360,633,42,92,242,575
LINC02398,0,0,0,0,0,0,0
LINC02468,0,0,0,0,0,0,0
PDE3A,116,13,92,5,18,17,34
SLCO1C1,0,0,0,0,0,0,0
SLCO1B3,0,0,0,0,0,0,0
SLCO1B3-SLCO1B7,0,0,0,0,0,0,0
SLCO1B7,0,0,0,0,0,0,0
SLCO1B1,0,0,0,0,0,0,0
SLCO1A2,0,1,0,0,0,2,4
IAPP,1,0,1,0,0,0,1
PYROXD1,841,756,646,93,258,597,707
RECQL,1971,1665,2372,142,514,956,1951
GOLT1B,2523,1770,2138,297,654,2660,3392
SPX,81,159,36,26,5,5,155
GYS2,0,0,0,0,1,1,1
LDHB,21825,15857,21327,1611,2545,12497,16219
KCNJ8,17,30,114,4,3,11,2
ABCC9,10,4,3,0,0,2,3
CMAS,1711,1467,1570,187,372,817,1105
ST8SIA1,1,29,901,1,4,5,34
C2CD5,167,213,593,18,59,149,424
LOC105369691,1,0,0,0,1,0,1
ETNK1,853,563,1080,108,188,718,1500
LOC101928441,0,0,3,0,0,0,0
SOX5,39,48,46,3,12,291,185
MIR920,0,0,0,0,0,0,0
SOX5-AS1,0,0,0,0,0,0,0
LINC00477,0,0,0,0,0,0,0
BCAT1,6966,7682,11507,292,3248,4916,10232
C12orf77,0,0,0,0,0,0,0
LOC645177,0,0,0,0,0,0,0
LRMP,1,0,0,0,1,2,0
CASC1,2,2,1,0,0,1,2
ETFRF1,1916,1353,1586,114,248,1325,1224
KRAS,2125,1510,2505,279,341,919,1420
LMNTD1,0,0,0,0,0,1,11
MIR4302,0,0,0,0,0,0,0
RASSF8-AS1,335,376,612,31,121,490,1216
RASSF8,1321,1122,1402,154,420,1259,2267
BHLHE41,180,72,163,41,45,320,421
SSPN,2150,1466,2912,63,449,912,1703
ITPR2,1070,472,1022,77,194,1553,1151
INTS13,639,463,764,47,145,438,485
FGFR1OP2,1583,1411,2354,199,293,1059,1389
TM7SF3,6106,4114,3023,355,1116,3122,2368
MED21,1968,1298,1657,215,279,967,1640
C12orf71,1,1,0,0,0,0,0
STK38L,3263,809,1050,315,471,1001,1886
ARNTL2,168,104,100,19,59,120,67
ARNTL2-AS1,0,0,0,0,0,0,0
SMCO2,3,1,26,1,0,3,2
PPFIBP1,1726,1549,3564,288,417,1341,1310
REP15,18,32,86,6,4,24,34
MRPS35,2727,1828,2207,339,422,1656,1518
MANSC4,0,0,4,1,0,27,29
KLHL42,1237,918,1727,138,322,760,1304
PTHLH,81,37,141,4,220,566,416
LOC729291,27,21,48,4,3,28,31
CCDC91,1851,1371,1049,181,345,639,882
FAR2,613,236,55,20,21,5,22
LOC100506606,3,6,8,0,0,1,6
ERGIC2,4865,3771,5271,447,706,3694,4563
OVCH1-AS1,0,0,0,0,0,0,0
OVCH1,0,5,3,0,1,0,11
TMTC1,127,788,827,19,131,210,1741
IPO8,554,439,731,26,132,340,537
CAPRIN2,538,492,478,98,128,348,519
LOC645485,3,4,2,0,0,2,3
LINC00941,93,78,132,25,21,116,156
TSPAN11,102,55,252,13,20,72,134
DDX11-AS1,20,27,29,2,6,15,15
DDX11,247,193,294,3,43,15,168
OVOS2,14,2,5,0,3,0,0
SINHCAF,1403,909,1202,288,198,780,922
FLJ13224,4,3,6,1,0,5,3
LINC02387,0,0,0,0,0,0,3
DENND5B,757,392,572,63,153,649,434
DENND5B-AS1,0,0,0,0,0,0,0
ETFBKMT,149,130,191,12,17,50,103
AMN1,585,307,397,56,78,366,455
H3-5,8,9,17,2,5,1,7
LINC02422,0,1,0,0,0,0,0
RESF1,453,261,447,62,85,307,432
BICD1,1108,505,679,107,215,371,795
FGD4,1215,489,94,144,535,120,137
DNM1L,1632,1202,1463,143,436,963,1157
YARS2,1557,1164,1335,205,252,600,721
PKP2,1467,1029,706,84,844,2624,1723
SYT10,0,0,0,0,0,8,0
ALG10,41,38,83,3,8,29,74
ALG10B,94,68,173,6,14,56,175
CPNE8,604,508,266,88,42,52,53
KIF21A,248,216,147,87,65,265,288
ABCD2,0,1,4,0,1,2,34
C12orf40,0,0,0,0,0,0,0
SLC2A13,133,120,124,8,36,178,248
LINC02471,0,0,0,0,0,0,0
LRRK2,1,11,4,0,0,2,0
MUC19,0,2,2,2,0,3,2
CNTN1,3,4,2,0,1,14,3
PDZRN4,8,0,0,0,0,24,1
LINC02400,0,0,0,0,0,0,0
GXYLT1,487,542,853,87,129,428,591
YAF2,1652,840,1216,176,294,540,994
ZCRB1,5363,5597,5943,341,992,2086,3501
MIR7851,1,0,3,0,0,0,0
PPHLN1,2601,1943,2344,242,376,1214,1785
PRICKLE1,370,1192,2484,17,163,433,847
LINC02402,0,0,0,0,0,0,0
LINC02451,0,0,0,0,0,0,0
LINC02450,0,0,0,0,0,0,0
LINC02461,0,0,0,0,0,2,1
ADAMTS20,0,1,0,0,0,0,0
PUS7L,674,535,377,0,19,855,1493
IRAK4,273,208,238,0,11,322,353
TWF1,2838,2144,2582,231,584,1548,2476
TMEM117,353,191,252,8,80,144,458
NELL2,0,0,0,0,0,0,1
DBX2,0,0,0,0,0,0,0
RACGAP1P,0,0,0,0,0,0,0
PLEKHA8P1,37,37,19,5,10,29,31
ANO6,1691,1111,1213,118,487,732,1159
LINC00938,297,216,416,39,46,183,215
ARID2,523,286,554,43,84,410,469
SCAF11,5271,3057,3706,438,989,1561,2346
SLC38A1,5243,4959,7949,747,1775,1993,6193
SLC38A2,6161,5608,14340,600,2060,5964,14182
LOC100288798,157,123,252,13,43,124,253
SLC38A4,77,89,104,0,11,53,116
AMIGO2,8304,5584,1421,1170,3437,5350,5351
PCED1B,214,128,102,14,76,168,165
MIR4698,0,0,0,0,0,0,0
PCED1B-AS1,1,0,2,1,0,0,0
LOC105369747,10,9,5,0,2,14,13
MIR4494,0,0,0,0,0,0,0
LINC02156,2,8,5,0,1,1,3
RPAP3,1279,875,763,111,225,656,966
ENDOU,0,0,0,0,1,0,0
RAPGEF3,9,11,37,3,8,43,92
SLC48A1,369,398,578,62,150,398,1010
HDAC7,1969,1178,2366,212,465,1139,2116
VDR,20,103,1178,2,71,405,766
TMEM106C,3426,2694,2911,253,719,1672,1585
COL2A1,0,0,1,2,1,0,1
SENP1,407,296,480,37,77,202,348
PFKM,866,547,721,91,145,539,648
MIR6505,0,0,0,0,0,0,0
ASB8,1718,1205,1425,159,293,603,585
CCDC184,3,4,21,37,1,153,5
OR10AD1,0,0,0,0,0,0,0
H1-7,0,0,0,0,0,0,0
ZNF641,270,171,241,40,33,200,136
ANP32D,2,0,0,0,0,0,0
C12orf54,2,0,0,0,0,37,3
OR8S1,0,0,0,0,0,1,0
LALBA,0,0,0,0,0,0,0
KANSL2,588,345,426,60,111,388,432
SNORA2C,0,0,0,0,0,0,0
MIR1291,0,0,0,0,0,0,0
SNORA2A,1,0,1,0,0,0,0
SNORA2B,1,1,1,0,0,1,0
CCNT1,612,469,669,79,161,519,807
TEX49,0,0,0,0,0,0,0
ADCY6,889,670,748,117,212,459,654
MIR4701,0,0,0,0,0,0,0
ADCY6-DT,3,5,19,1,1,4,5
CACNB3,417,209,360,46,67,163,255
DDX23,1233,972,1040,101,304,652,731
RND1,9,1,0,0,1,0,1
CCDC65,10,10,8,0,1,7,4
FKBP11,1717,2174,94,18,530,2833,4981
ARF3,2095,1739,2863,189,549,1744,2368
WNT10B,2,2,4,1,2,1,2
WNT1,0,0,0,0,0,0,1
DDN,3,3,3,0,1,6,3
DDN-AS1,42,12,20,9,14,25,16
PRKAG1,1934,1097,1725,96,340,993,1316
KMT2D,512,309,364,56,142,330,420
RHEBL1,43,20,18,9,15,19,25
DHH,1,0,0,0,0,2,1
LMBR1L,434,241,643,66,108,452,478
TUBA1B,25613,14908,18780,2046,4367,6324,11927
TUBA1A,32899,15195,26325,3853,5189,8508,13614
TUBA1C,10724,6730,8619,1448,2271,4943,6500
LOC101927267,0,0,0,0,0,0,0
PRPH,5,2,7,0,3,2,6
TROAP,3,3,101,2,3,2,2
C1QL4,1,4,4,1,1,1,0
DNAJC22,30,17,55,0,7,7,22
SPATS2,1966,1594,2811,412,470,744,1347
LOC100335030,32,19,96,6,10,15,54
KCNH3,1,0,1,2,0,0,3
MCRS1,2124,1343,1872,159,330,885,1162
FAM186B,1,2,1,0,2,0,1
PRPF40B,235,194,223,18,74,154,266
FMNL3,316,191,603,28,92,31,184
TMBIM6,16858,16802,20017,2139,4844,18002,15115
NCKAP5L,1064,816,927,112,242,647,798
BCDIN3D-AS1,8,11,41,1,6,9,13
BCDIN3D,468,348,571,60,69,294,383
FAIM2,4,13,17,0,2,5,227
LINC02396,0,0,0,0,0,0,2
LINC02395,0,0,0,0,0,0,0
AQP2,0,0,0,0,0,0,0
LOC101927318,0,0,0,0,0,0,4
AQP5,11,3,1,3,0,7,78
AQP6,0,0,0,0,0,1,2
RACGAP1,142,110,153,11,28,58,129
ASIC1,30,55,148,4,8,127,221
SMARCD1,1261,795,1172,120,198,517,958
GPD1,0,1,3,2,0,0,3
COX14,5985,4977,5203,608,1335,3922,5071
CERS5,1573,1139,1575,176,291,971,1011
LIMA1,6984,4306,6829,642,988,2320,4618
MIR1293,0,0,0,0,0,0,0
FAM186A,0,1,0,0,0,0,0
LARP4,1506,1125,1369,267,378,1162,1651
SNORD133,2,0,1,0,1,2,1
DIP2B,503,439,439,64,129,299,496
ATF1,726,559,1035,72,165,502,809
TMPRSS12,0,0,0,0,0,1,0
METTL7A,3,16,91,1,41,412,230
HIGD1C,0,0,0,0,0,0,0
SLC11A2,406,389,627,42,103,880,840
LETMD1,640,513,1514,48,80,501,486
CSRNP2,520,327,418,53,125,348,589
TFCP2,516,445,518,42,154,342,404
POU6F1,112,114,250,5,21,61,64
DAZAP2,1246,1104,1883,141,529,1300,2344
SMAGP,875,1020,2233,100,173,179,718
BIN2,0,0,0,0,0,0,0
CELA1,0,0,0,0,0,0,0
GALNT6,489,504,554,27,388,628,579
SLC4A8,32,49,76,4,36,189,107
SCN8A,224,345,454,33,120,191,409
FIGNL2,1,1,7,0,1,1,2
FIGNL2-DT,0,0,0,0,0,0,0
ANKRD33,0,0,3,0,0,0,1
ACVRL1,46,52,10,3,9,6,54
ACVR1B,293,203,371,56,110,411,494
GRASP-AS1,0,0,1,0,0,1,0
GRASP,286,265,805,42,49,113,299
NR4A1,83,55,107,14,40,85,40
ATG101,4840,3927,4330,562,1334,2828,4162
SMIM41,0,0,0,0,0,0,0
OR7E47P,0,1,0,0,1,0,1
KRT80,241,138,93,23,35,16,21
C12orf80,2,0,0,0,0,0,0
LINC00592,15,10,13,1,1,0,8
KRT7,35100,15148,231,4856,2374,26,630
KRT7-AS,1,0,0,0,0,0,1
KRT87P,1,0,0,0,0,0,0
KRT86,24,10,7,1,4,1,1
KRT81,68,146,752,0,12,2,384
KRT83,0,0,0,0,0,7,2
KRT85,0,0,0,0,0,0,0
KRT84,0,0,0,0,0,0,0
KRT82,0,0,0,0,0,0,0
KRT75,0,0,0,0,0,0,0
KRT6B,0,0,0,0,0,0,0
KRT6C,0,0,0,0,0,0,0
KRT6A,0,0,0,0,5,0,5
KRT5,0,1,0,0,0,1,6
KRT71,0,0,0,0,0,0,0
KRT74,0,0,0,0,0,0,0
KRT72,0,0,0,0,0,0,0
KRT73,0,0,0,0,0,0,0
KRT73-AS1,0,0,0,0,0,0,0
KRT2,0,0,0,0,0,0,0
KRT1,0,0,0,0,0,0,0
KRT77,0,0,0,0,0,0,0
KRT76,0,0,0,0,0,0,0
KRT3,0,0,0,0,1,0,0
KRT4,0,0,3,0,2,0,0
KRT79,15,10,4,1,10,5,30
KRT78,1,0,0,0,0,0,0
KRT8,5504,1290,2017,529,1925,12996,18245
MIR9898,0,0,0,0,0,0,0
KRT18,21558,6207,5490,3026,8351,25019,64445
EIF4B,4725,3980,9157,409,1024,2606,4397
LOC283335,106,60,152,6,17,44,91
TNS2,708,582,1381,25,154,147,335
MIR6757,0,0,0,0,0,0,0
SPRYD3,709,443,456,61,231,363,511
IGFBP6,1906,3806,9780,202,1070,8287,16673
SOAT2,0,0,1,0,0,1,3
CSAD,774,683,736,60,109,472,491
ZNF740,160,128,253,17,47,129,173
ITGB7,1,0,4,0,0,5,5
RARG,269,272,691,25,52,311,272
MFSD5,563,584,672,70,204,364,647
ESPL1,10,18,14,5,7,8,6
PFDN5,28556,25615,45995,2816,4980,21350,33872
C12orf10,2243,1703,2810,244,413,1264,1578
AAAS,762,535,797,60,142,481,704
SP7,0,0,1,0,0,0,0
SP1,727,649,1152,60,181,467,738
AMHR2,0,1,0,1,1,1,0
PRR13,3142,2438,3306,325,522,3339,3207
PCBP2,6023,5836,13997,512,1714,5194,9448
PCBP2-OT1,4,5,12,0,1,1,8
MAP3K12,298,252,469,32,57,241,400
TARBP2,732,481,598,55,111,302,373
ATF7-NPFF,4,2,4,1,2,2,2
NPFF,15,12,23,1,11,10,6
ATF7,1259,1034,1505,100,301,810,821
LOC100652999,4,0,3,1,0,0,0
ATP5MC2,14532,14039,27072,1470,2945,13037,17757
CALCOCO1,1039,972,1758,88,401,757,1567
CISTR,0,0,0,0,0,0,0
HOXC13-AS,0,0,0,1,0,21,0
HOXC13,0,0,0,0,0,33,3
HOXC12,0,0,0,0,0,0,0
HOTAIR,0,0,0,0,0,20,7
HOXC11,0,0,0,0,2,23,3
HOXC-AS3,0,0,0,0,0,5,1
HOXC10,0,0,0,0,0,77,21
MIR196A2,0,0,0,0,0,0,0
HOXC-AS2,0,0,1,0,0,1,1
HOXC-AS1,0,0,0,0,1,34,1
HOXC9,1,1,10,0,10,575,25
HOXC8,4,3,15,0,8,2475,67
HOXC4,1,0,3,0,0,159,5
HOXC5,0,0,1,0,6,126,3
HOXC6,4,5,5,0,19,1324,28
MIR615,0,0,0,0,0,0,0
FLJ12825,0,0,1,0,2,2,0
LOC100240735,0,0,1,0,0,13,3
LOC100240734,0,0,0,0,0,14,0
LINC02381,0,0,1,0,1,308,4
SMUG1,1071,843,1046,75,155,816,869
CBX5,2859,2014,2683,218,485,926,1270
MIR3198-2,0,0,0,0,0,0,0
SCAT2,5,2,0,2,0,3,0
HNRNPA1,7294,6110,20799,804,1353,6617,7552
NFE2,0,1,9,2,1,3,0
COPZ1,4971,4298,7128,438,1012,3941,4127
MIR148B,0,0,0,0,0,0,0
LOC102724050,0,1,3,0,1,2,2
GPR84,0,0,2,0,0,0,0
ZNF385A,159,91,132,21,35,153,127
ITGA5,2381,2602,4745,286,1765,2249,3583
GTSF1,0,0,0,0,0,0,0
NCKAP1L,0,0,0,1,0,0,0
PDE1B,2,1,0,0,0,0,0
PPP1R1A,3,0,0,4,1,1,0
GLYCAM1,0,0,0,0,0,0,0
LACRT,0,0,0,0,0,0,0
DCD,0,0,0,0,0,0,0
MUCL1,0,1,0,0,0,0,0
TESPA1,0,0,0,0,0,0,0
NEUROD4,0,0,0,0,0,0,0
OR9K2,0,0,0,0,0,0,0
OR10A7,0,0,0,0,0,0,0
OR6C74,0,0,0,0,0,0,0
OR6C6,0,0,0,0,0,0,0
OR6C1,0,0,0,0,0,0,0
OR6C3,0,0,0,0,0,0,0
OR6C75,0,0,0,0,0,0,0
OR6C65,0,0,0,0,0,0,0
OR6C76,0,0,0,0,0,0,0
OR6C2,0,0,0,0,0,0,0
OR6C70,0,0,0,0,0,0,0
OR6C68,0,0,0,0,0,0,0
OR6C4,0,0,0,0,0,0,0
OR2AP1,0,0,0,0,0,0,0
OR10P1,0,0,0,0,0,0,0
METTL7B,1,4,5,0,0,0,2
ITGA7,55,33,69,31,13,8,46
BLOC1S1,5928,6495,9035,516,1102,4348,8193
BLOC1S1-RDH5,0,0,0,0,0,0,0
RDH5,1,0,3,0,0,1,0
CD63,74457,71976,111186,10678,20892,65303,105350
GDF11,525,361,1058,58,103,288,544
SARNP,4284,3621,4401,625,828,2582,3497
ORMDL2,2110,2105,2138,319,527,1652,2012
DNAJC14,421,379,540,41,135,321,307
TMEM198B,298,349,1010,36,94,248,467
MMP19,79,62,234,4,54,47,122
PYM1,957,768,1019,102,207,588,651
DGKA,1437,764,704,78,302,258,636
PMEL,8,4,11,2,4,13,11
CDK2,185,111,140,9,32,89,114
RAB5B,1005,815,968,113,263,589,1082
SUOX,174,123,153,11,46,129,155
IKZF4,135,112,216,14,33,70,157
LOC105369781,1,0,5,0,1,0,0
RPS26,35015,21006,62629,3542,6309,16923,47754
ERBB3,47,16,17,10,4,10,7
PA2G4,5160,3383,4531,610,902,2201,2936
RPL41,154203,108398,241818,10700,24262,106321,183307
ZC3H10,219,160,235,24,48,80,126
ESYT1,2437,1775,1297,191,725,601,1103
MYL6B,6398,5942,8774,631,709,4681,5631
MYL6,157521,117804,114255,12192,31223,94045,111704
SMARCC2,1319,929,1814,138,240,725,958
RNF41,2360,1672,2138,208,309,1250,1902
NABP2,1800,1291,1837,152,234,837,963
SLC39A5,2,0,0,0,0,0,0
ANKRD52,760,427,312,77,161,355,517
COQ10A,327,266,327,42,75,259,218
CS,863,692,1145,98,240,493,695
CNPY2,11334,9164,11833,1147,2659,15238,16501
PAN2,106,113,172,8,28,48,128
IL23A,6,4,8,0,1,3,8
STAT2,1618,2529,3417,124,678,2615,4684
APOF,0,0,0,0,0,0,0
TIMELESS,200,190,135,11,41,83,95
MIP,3,3,3,1,0,6,4
SPRYD4,803,764,1391,54,104,499,657
GLS2,2,1,3,1,0,2,2
SNORA105C,0,0,1,1,0,1,1
RBMS2,2131,1351,1861,131,763,682,1160
BAZ2A,1139,729,1093,126,228,605,872
ATP5F1B,9646,7368,10311,1147,2449,6041,6761
SNORD59B,0,0,0,0,0,0,0
SNORD59A,0,0,0,0,0,0,0
PTGES3,9230,7050,10057,1361,1699,6067,9585
NACA,41785,44437,92288,6160,8299,33466,53175
PRIM1,113,94,86,1,22,45,54
HSD17B6,42,71,22,4,28,1229,796
SDR9C7,1,0,0,0,0,1,0
RDH16,4,1,10,1,1,7,9
GPR182,0,0,0,0,0,0,0
ZBTB39,134,72,116,19,26,43,72
TAC3,0,1,2,0,0,26,4
MYO1A,0,0,0,0,0,0,0
NEMP1,125,83,145,16,34,48,124
NAB2,643,477,664,61,201,248,730
STAT6,771,693,430,63,245,343,294
LRP1,11326,7555,12854,535,3124,6837,12834
LRP1-AS,1,0,2,0,0,0,1
MIR1228,0,0,0,0,0,0,0
NXPH4,540,346,372,45,51,167,112
SHMT2,3683,3039,5931,306,833,1822,3408
NDUFA4L2,418,433,410,13,67,116,355
STAC3,25,16,31,0,5,13,18
R3HDM2,1218,889,1410,106,196,690,1296
INHBC,0,1,2,0,0,1,0
INHBE,31,54,140,1,6,10,59
GLI1,79,82,129,3,7,11,46
ARHGAP9,40,40,57,3,5,7,31
MARS1,2822,2179,2359,175,685,890,1639
MIR6758,0,0,0,0,0,0,0
DDIT3,10219,8858,6442,1574,1273,3846,10295
MIR616,0,0,0,0,0,0,0
MBD6,647,509,630,59,151,359,500
DCTN2,5701,4213,6685,545,914,2382,3429
KIF5A,55,64,75,10,15,47,35
PIP4K2C,681,519,440,73,206,425,470
DTX3,787,522,638,35,202,413,667
ARHGEF25,219,175,471,11,87,185,246
LOC101927583,0,0,0,0,0,0,0
SLC26A10,21,12,24,5,2,37,43
B4GALNT1,132,108,214,18,73,49,28
OS9,5390,3277,5073,386,1104,2925,3396
AGAP2,0,1,12,0,0,1,4
AGAP2-AS1,209,234,857,40,54,244,195
TSPAN31,1228,1047,1826,87,48,452,987
CDK4,5745,4574,6535,775,751,3741,4998
MIR6759,0,0,0,0,0,0,0
MARCHF9,917,356,413,123,41,122,164
CYP27B1,15,18,24,2,13,25,39
METTL1,467,311,457,44,100,308,410
EEF1AKMT3,133,88,196,9,41,151,174
TSFM,2282,1770,2131,190,379,1098,1515
AVIL,69,168,547,11,46,169,189
CTDSP2,1159,1310,4096,129,418,1015,1274
MIR26A2,0,0,0,0,0,0,0
LOC283387,2,1,5,0,0,0,1
GIHCG,1029,1052,1695,143,231,763,1173
ATP23,194,201,319,19,37,91,131
LINC02403,0,0,0,0,0,0,0
LINC02388,5,1,3,0,0,3,1
LOC100506869,14,4,1,0,4,0,8
LRIG3,501,438,1373,4,184,99,520
SLC16A7,476,352,340,11,62,260,386
TAFA2,2,6,11,1,1,21,16
USP15,1802,1203,999,192,316,1527,988
MIR6125,0,0,0,0,0,0,0
MON2,798,544,984,55,234,620,933
LINC01465,39,18,23,2,4,32,25
MIRLET7I,0,0,0,0,0,0,0
PPM1H,485,288,95,19,168,39,160
AVPR1A,0,1,3,0,0,2,2
DPY19L2,48,44,23,3,46,11,38
RXYLT1,953,641,1142,69,208,533,1008
RXYLT1-AS1,0,0,0,0,0,0,0
MIR10527,0,0,0,0,0,0,0
SRGAP1,730,732,1634,72,183,870,877
C12orf66,57,71,128,10,26,95,100
C12orf56,1,0,0,0,1,0,15
XPOT,2882,3245,4383,181,982,1598,3936
TBK1,833,499,779,95,180,449,636
RASSF3,416,242,598,36,90,245,937
MIR548C,0,0,0,0,0,0,0
MIR548Z,0,0,0,0,0,0,0
GNS,2248,1947,2748,233,789,2505,2780
TBC1D30,27,15,14,1,1,7,1
LINC02389,0,0,1,0,0,0,0
LINC02231,0,0,0,0,0,0,0
WIF1,0,0,0,0,0,0,0
LEMD3,532,395,463,53,164,402,757
MSRB3,5306,4160,4331,333,1343,1966,2736
LOC100507065,0,0,1,0,0,1,2
LOC105369187,0,0,0,0,0,0,0
LINC02454,21,30,19,6,14,9,23
RPSAP52,59,40,77,15,28,59,74
HMGA2,872,681,2390,323,470,825,2228
HMGA2-AS1,22,15,19,4,3,3,12
MIR6074,0,0,0,0,0,0,0
LINC02425,0,0,0,0,0,0,0
LLPH,2882,2156,2857,307,529,1570,2188
LLPH-DT,0,1,0,0,1,1,0
TMBIM4,6511,5522,4689,555,1080,3446,5434
IRAK3,109,58,6,4,16,25,24
MIR6502,0,0,0,0,0,0,0
HELB,12,18,47,5,9,29,8
GRIP1,14,14,5,7,5,66,70
LOC102724421,0,0,0,0,0,0,0
CAND1,2356,1809,2593,180,586,1815,3034
LINC02420,0,0,0,0,0,0,0
LINC02408,0,0,1,0,0,0,4
DYRK2,503,286,730,80,205,836,699
LINC02421,1,0,0,0,1,0,0
LINC01479,0,0,0,0,0,0,0
IFNG-AS1,0,0,0,0,0,0,0
IFNG,0,0,0,0,0,0,0
IL26,0,0,16,0,0,0,0
IL22,0,1,0,0,0,0,0
MDM1,233,171,323,30,47,147,227
LINC02384,0,0,3,0,0,1,2
