H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
PSMB11,0,0,0,0,0,0,0
CDH24,64,88,31,64,15,86,13
ACIN1,895,993,545,1124,381,1012,194
C14orf119,1040,1477,717,1514,565,1968,368
LMLN2,0,0,0,0,0,0,1
CEBPE,0,0,1,2,0,3,0
SLC7A8,421,412,488,1039,118,1010,161
RNF212B,2,7,3,5,3,15,0
HOMEZ,42,32,16,40,21,51,5
PPP1R3E,9,15,5,10,5,20,1
BCL2L2,24,50,13,35,19,54,7
BCL2L2-PABPN1,0,0,0,0,0,0,0
PABPN1,133,254,99,159,95,194,25
SLC22A17,152,200,78,177,45,204,19
EFS,147,122,66,154,28,231,17
IL25,0,1,0,0,0,0,0
CMTM5,6,0,0,1,1,5,0
MYH6,2,2,0,1,0,1,0
MIR208A,0,0,0,0,0,0,0
MYH7,0,1,0,0,0,0,0
MHRT,0,0,0,0,0,0,0
MIR208B,0,0,0,0,0,0,0
NGDN,371,351,233,395,250,633,131
THTPA,205,250,112,275,67,298,23
ZFHX2,254,131,62,297,78,239,27
AP1G2,92,107,43,132,64,90,54
LOC102724814,0,12,0,6,1,3,0
JPH4,214,263,125,252,49,469,8
DHRS2,6,3,13,4,43,4,3
DHRS4-AS1,88,161,53,85,72,188,23
DHRS4,60,62,20,62,36,40,8
DHRS4L2,0,0,0,0,1,0,0
DHRS4L1,1,0,0,1,0,0,0
CARMIL3,8,5,3,11,5,24,0
CPNE6,0,0,0,0,0,0,0
NRL,23,19,9,19,15,22,6
PCK2,337,372,125,276,615,453,240
DCAF11,304,429,160,298,154,449,70
FITM1,3,4,0,2,1,1,0
PSME1,471,1030,261,584,268,1152,152
EMC9,1245,1337,440,1044,513,1149,258
PSME2,1541,1816,715,1575,617,2009,376
MIR7703,0,0,0,0,0,0,0
RNF31,96,85,47,129,55,178,24
IRF9,28,65,4,26,22,67,10
REC8,175,137,28,118,49,177,37
IPO4,471,391,163,532,158,368,96
TM9SF1,254,315,130,250,136,342,124
TSSK4,0,1,0,0,0,0,0
CHMP4A,824,884,338,762,625,712,251
MDP1,79,83,22,44,37,57,20
NEDD8-MDP1,4,11,3,11,6,4,0
NEDD8,5299,6395,2059,4942,2137,6198,1441
GMPR2,661,867,432,747,378,816,147
TINF2,196,288,116,219,101,302,36
TGM1,0,5,2,0,4,1,1
RABGGTA,79,134,42,78,32,116,39
DHRS1,52,70,25,44,28,52,15
NOP9,73,70,36,89,26,80,13
CIDEB,0,0,0,0,11,0,4
LTB4R2,1,0,2,4,2,1,0
LTB4R,41,42,25,29,21,31,13
ADCY4,1,1,0,1,0,0,0
RIPK3,0,1,0,0,0,2,0
NFATC4,133,388,29,134,46,171,11
NYNRIN,38,43,17,45,7,57,3
CBLN3,0,4,1,2,2,3,1
KHNYN,37,65,22,36,40,63,10
SDR39U1,442,538,254,395,211,684,81
LOC101927045,1,4,7,1,2,3,1
CMA1,0,0,0,0,0,0,0
CTSG,1,0,0,0,0,1,0
GZMH,0,0,0,0,0,0,0
GZMB,0,0,0,0,0,0,0
STXBP6,141,163,109,425,79,409,57
NOVA1,422,536,172,457,150,463,42
LINC02588,0,0,0,0,1,3,0
LINC02294,0,0,0,0,0,0,0
LINC02293,0,0,0,1,0,0,0
MIR4307HG,0,0,0,0,0,0,0
MIR4307,0,0,0,0,0,0,0
LOC728755,6,5,3,1,2,3,3
LINC00645,0,0,0,0,0,0,1
MIR3171,0,0,0,0,0,0,0
FOXG1-AS1,0,0,0,0,0,0,0
FOXG1,0,0,0,0,1,0,0
LINC01551,0,1,1,0,0,0,0
LINC02282,0,0,0,0,1,2,0
PRKD1,14,11,10,35,7,31,4
G2E3-AS1,0,0,0,0,0,0,0
G2E3,629,860,306,685,264,1074,148
SCFD1,495,569,227,428,327,546,163
COCH,75,78,52,300,33,197,64
LOC100506071,0,0,0,1,0,2,0
STRN3,327,326,174,347,142,499,133
MIR624,0,0,0,0,0,0,0
AP4S1,117,84,47,110,109,90,27
HECTD1,648,524,329,675,303,647,165
HEATR5A,153,172,58,171,73,241,53
LOC101927124,0,0,2,1,0,1,1
DTD2,55,63,38,83,28,107,9
GPR33,0,0,0,0,0,0,0
NUBPL,92,112,60,93,49,151,29
LINC02313,0,0,0,0,0,0,0
ARHGAP5-AS1,27,49,16,20,10,28,4
ARHGAP5,276,289,83,270,136,405,71
AKAP6,1,2,0,4,2,3,3
NPAS3,9,7,33,14,23,37,7
SNORA89,0,0,0,0,0,0,0
EGLN3,304,283,92,307,99,252,51
SPTSSA,817,1051,290,775,487,1419,297
EAPP,528,594,283,590,369,651,153
SNX6,1214,1428,508,1248,786,1331,308
CFL2,212,241,168,195,121,396,75
BAZ1A,375,275,204,514,204,700,149
LOC112268124,11,18,8,22,7,39,6
SRP54-AS1,7,18,9,26,3,21,2
IGBP1P1,0,0,0,0,0,0,0
SRP54,500,570,310,566,304,687,171
FAM177A1,379,477,121,451,246,424,97
LOC101927178,0,3,1,0,1,0,0
PPP2R3C,407,513,142,432,149,591,130
PRORP,352,337,197,390,157,466,92
PSMA6,3176,3519,1622,2962,1695,3603,1244
NFKBIA,346,441,166,273,160,453,131
INSM2,0,0,0,0,0,0,0
RALGAPA1,76,91,37,124,45,150,15
SNORA101B,0,0,0,0,0,0,0
BRMS1L,140,169,61,157,60,160,36
LINC00609,0,0,0,0,0,0,0
PTCSC3,0,0,0,0,0,0,0
MBIP,312,300,186,306,183,415,86
SFTA3,0,0,0,0,0,0,0
NKX2-1,0,0,0,0,0,0,0
NKX2-1-AS1,0,0,0,0,0,0,0
NKX2-8,0,0,0,0,0,0,0
PAX9,0,0,0,1,0,0,0
SLC25A21,166,186,114,261,103,234,30
MIR4503,0,0,0,0,0,0,0
SLC25A21-AS1,17,57,6,12,18,31,7
MIPOL1,103,133,75,148,59,160,12
FOXA1,0,0,1,0,2,1,0
TTC6,0,1,0,0,0,0,0
LINC00517,0,1,0,0,0,1,0
SSTR1,0,1,0,4,2,7,0
CLEC14A,4,4,2,2,6,0,1
LINC00639,1,1,1,0,1,0,0
LOC105370457,0,0,0,0,0,0,0
SEC23A,131,170,61,151,64,292,40
SEC23A-AS1,0,1,0,0,0,0,0
GEMIN2,373,514,274,424,283,785,226
TRAPPC6B,89,118,53,102,137,184,30
PNN,2985,3129,1511,3285,1636,3017,653
MIA2,179,141,146,201,191,182,53
LOC100288846,3,6,3,2,5,6,0
FBXO33,70,61,33,104,38,147,22
LINC02315,83,151,16,42,31,47,13
LRFN5,4,30,17,8,6,11,55
FSCB,0,0,0,0,0,0,0
LOC105370473,0,0,0,0,0,0,0
LINC02302,1,1,0,1,0,1,0
C14orf28,53,122,10,26,16,75,8
LOC101927418,0,0,0,0,0,0,0
KLHL28,53,63,16,64,27,96,21
TOGARAM1,84,85,51,93,44,106,16
PRPF39,76,81,74,97,62,70,20
SNORD127,0,0,0,0,0,0,0
FKBP3,3466,3437,1318,3727,1186,3379,679
FANCM,82,81,34,75,30,106,29
MIS18BP1,1319,1423,710,1456,501,1337,303
LINC02303,0,4,0,0,0,0,0
LINC00871,0,1,1,0,0,1,1
RPL10L,0,0,1,0,0,0,0
MDGA2,2,6,1,3,3,4,1
MIR548Y,0,0,0,0,0,0,0
LINC00648,1,3,0,3,3,3,0
RPS29,14664,19517,4800,20566,6982,14625,2613
RN7SL1,143,114,18,206,87,98,8
LRR1,629,669,359,888,300,1217,189
RPL36AL,8713,9078,2827,10192,3212,8147,2255
MGAT2,186,158,141,239,75,269,65
DNAAF2,470,534,425,621,320,1140,179
POLE2,146,115,46,155,46,203,43
KLHDC1,0,1,0,0,0,0,0
KLHDC2,576,658,332,572,424,823,213
NEMF,454,316,171,408,235,509,121
RN7SL3,0,1,0,1,3,0,0
RN7SL2,28,72,5,29,42,10,4
ARF6,492,556,221,547,306,847,225
MIR6076,0,0,0,0,0,0,0
LINC01588,0,0,0,0,0,0,3
LINC01599,0,0,0,0,0,0,0
VCPKMT,106,140,75,99,80,164,32
SOS2,38,51,31,52,16,67,12
L2HGDH,101,150,61,131,38,168,36
MIR4504,0,0,0,0,0,0,0
DMAC2L,254,368,168,287,143,302,85
CDKL1,7,11,9,15,9,15,5
MAP4K5,151,167,90,192,80,220,42
ATL1,55,77,54,86,111,103,11
SAV1,390,612,195,507,263,1020,112
NIN,86,116,69,114,35,86,45
LOC105370489,0,0,0,0,0,0,0
ABHD12B,7,198,4,15,20,14,182
PYGL,129,238,59,165,91,232,79
TRIM9,14,26,5,24,3,56,5
TMX1,647,580,574,1015,490,1307,290
LINC00519,0,0,0,0,1,0,0
LINC00640,1,4,0,1,1,1,0
LINC02310,0,0,0,0,0,0,0
FRMD6-AS2,0,0,0,0,0,0,0
FRMD6,24,27,12,54,28,76,25
FRMD6-AS1,27,71,10,34,19,65,9
GNG2,67,82,22,129,39,112,11
LOC102723604,0,0,0,0,0,0,0
RTRAF,6783,7814,3418,6669,3191,7726,1931
NID2,12,24,9,8,3,21,5
PTGDR,2,2,1,1,1,7,0
PTGER2,1,4,6,11,0,18,1
TXNDC16,85,136,67,97,31,84,14
GPR137C,13,24,8,30,9,29,2
ERO1A,188,354,100,213,118,404,98
PSMC6,1589,1358,729,1454,775,1982,606
STYX,207,234,97,292,97,316,54
GNPNAT1,607,755,302,743,326,1099,200
FERMT2,1001,667,293,1018,595,850,273
DDHD1,100,135,46,175,48,221,31
LOC101927620,0,2,0,0,0,2,0
MIR5580,0,0,0,0,0,0,0
BMP4,68,63,20,69,21,55,236
CDKN3,1135,2105,504,972,550,1690,476
CNIH1,761,974,601,944,434,1580,325
GMFB,446,508,190,543,371,760,178
CGRRF1,224,305,133,282,160,366,66
SAMD4A,54,24,8,75,29,72,24
GCH1,38,31,24,53,16,87,16
MIR4308,0,0,0,0,0,0,0
WDHD1,341,336,150,319,192,441,116
SOCS4,145,169,79,159,113,160,41
MAPK1IP1L,742,670,480,800,358,1159,268
LGALS3,183,140,77,528,414,211,129
DLGAP5,1511,2341,801,1609,524,1923,408
FBXO34,74,89,35,112,39,120,33
ATG14,86,87,33,106,53,79,20
TBPL2,0,0,0,0,0,0,0
KTN1-AS1,31,51,20,33,17,47,5
KTN1,1741,1720,784,2268,784,1741,377
RPL13AP3,0,1,0,1,1,1,1
LINC00520,0,0,0,0,0,0,0
PELI2,56,55,26,80,23,110,1
LOC101927690,0,0,0,0,0,0,0
TMEM260,74,92,45,62,41,81,17
OTX2,397,375,98,275,91,165,23
OTX2-AS1,0,1,0,1,0,0,0
EXOC5,263,328,142,335,173,501,95
AP5M1,169,214,97,168,105,322,58
NAA30,159,149,67,151,83,197,42
CCDC198,0,0,0,0,0,0,0
SLC35F4,0,0,0,1,0,2,0
ARMH4,117,97,51,198,19,124,23
ACTR10,503,544,262,437,258,615,203
PSMA3,4251,4422,2136,4035,2163,5978,1575
PSMA3-AS1,211,224,120,271,120,343,47
LINC00216,0,0,0,0,0,0,0
ARID4A,184,169,74,164,65,160,46
TOMM20L,1,1,1,0,0,0,0
TIMM9,791,887,423,850,447,878,198
KIAA0586,236,340,131,234,90,360,50
DACT1,33,16,8,117,25,70,53
LINC01500,0,0,0,0,0,0,0
DAAM1,320,250,180,420,163,343,108
GPR135,9,19,8,10,7,17,0
L3HYPDH,74,54,47,105,53,76,31
JKAMP,366,464,323,416,207,726,170
CCDC175,1,2,0,1,0,1,0
RTN1,20,40,20,39,6,49,3
MIR5586,0,0,0,0,0,0,0
LRRC9,5,16,2,5,2,7,1
PCNX4,244,223,85,228,139,294,60
DHRS7,337,424,232,350,188,513,128
PPM1A,165,217,78,251,90,488,66
LINC02322,0,1,0,2,0,1,0
C14orf39,7,6,2,5,14,10,0
SIX6,0,0,25,5,0,2,0
SALRNA1,0,0,0,0,0,0,0
SIX1,1,1,3,3,3,4,0
MIR9718,0,0,0,0,0,0,0
SIX4,67,83,29,145,56,238,15
MNAT1,465,510,214,589,342,662,125
TRMT5,247,250,127,286,157,308,63
SLC38A6,57,38,47,53,38,102,15
TMEM30B,48,83,26,60,27,131,13
PRKCH,22,28,6,19,5,59,1
LINC01303,0,0,0,0,0,0,0
FLJ22447,0,0,0,0,0,1,0
HIF1A-AS1,1,0,3,4,2,0,0
HIF1A,801,716,327,879,407,1211,217
HIF1A-AS3,1,4,0,0,1,0,0
HIF1A-AS2,0,3,0,3,0,0,0
SNAPC1,351,412,118,259,164,406,74
SYT16,4,11,1,12,5,27,0
LINC00643,0,0,0,0,0,0,1
LINC00644,0,0,0,0,0,0,0
KCNH5,2,0,2,1,1,9,0
RHOJ,0,0,0,1,0,0,0
GPHB5,0,0,0,0,0,0,0
PPP2R5E,642,705,309,728,350,968,206
LOC112268140,5,8,0,3,3,2,0
WDR89,181,221,111,205,79,295,48
SGPP1,17,42,12,22,11,71,9
SYNE2,387,591,469,485,142,580,147
MIR548H1,0,0,0,0,0,0,0
ESR2,5,16,5,19,3,8,2
TEX21P,0,0,0,0,0,1,2
MTHFD1,718,616,323,764,195,832,181
ZBTB25,70,122,28,81,37,123,18
AKAP5,21,24,6,30,7,26,5
ZBTB1,189,149,100,200,114,199,75
LOC102723809,0,0,0,0,0,0,0
HSPA2,210,359,53,212,109,421,81
PPP1R36,5,2,0,2,11,6,3
PLEKHG3,198,149,50,204,118,157,38
SPTB,8,6,0,6,3,5,3
MIR7855,0,0,0,0,0,0,0
CHURC1,1079,1748,323,822,631,1189,381
CHURC1-FNTB,1,0,0,0,0,0,0
GPX2,6,3,3,11,5,5,2
RAB15,92,62,78,236,78,218,36
FNTB,0,0,0,1,0,0,0
MAX,249,167,125,278,141,293,51
MIR4706,0,0,0,0,0,0,0
LOC100506321,0,0,0,0,0,0,0
LINC02324,0,0,0,0,0,0,0
MIR4708,0,0,0,0,0,0,0
FUT8,120,134,107,161,39,186,22
FUT8-AS1,13,18,10,9,2,19,1
MIR625,0,0,0,0,0,0,0
CCDC196,0,0,0,0,0,0,0
GPHN,72,60,50,90,22,88,9
FAM71D,0,0,0,0,0,0,0
MPP5,100,107,39,113,51,150,35
ATP6V1D,1113,1079,474,1148,775,1279,229
EIF2S1,1586,1334,868,1645,988,1474,482
PLEK2,3,8,3,12,9,8,0
MIR5694,0,0,0,0,0,0,0
TMEM229B,2,3,1,3,0,6,0
PLEKHH1,31,76,14,45,26,71,12
PIGH,113,120,53,108,72,117,44
ARG2,549,669,246,530,408,670,197
VTI1B,877,1115,496,886,505,1020,331
RDH11,1210,1113,728,1518,500,1548,284
RDH12,26,31,17,36,35,47,9
ZFYVE26,43,49,13,51,23,43,15
RAD51B,37,52,17,49,17,65,10
LOC100996664,0,0,0,0,0,0,0
ZFP36L1,875,1044,293,1116,453,1828,209
ACTN1,1767,1075,540,1664,961,1549,691
ACTN1-AS1,0,0,0,1,0,0,0
DCAF5,97,123,54,128,62,157,19
EXD2,77,126,37,120,64,149,23
GALNT16,23,6,17,15,2,19,1
ERH,4988,6924,3523,6530,2996,10303,2136
SLC39A9,84,128,42,103,49,150,25
PLEKHD1,4,4,4,8,0,6,0
CCDC177,15,20,2,31,2,17,0
SUSD6,8,25,8,7,4,24,3
LOC100289511,0,1,0,0,0,0,0
SRSF5,1639,2764,899,1789,745,1707,583
SLC10A1,0,0,0,1,0,0,0
LOC100506358,0,0,0,0,0,0,0
SMOC1,14,9,1,8,0,7,0
SNORD169,0,0,0,0,0,0,0
SLC8A3,0,3,0,1,0,0,1
LOC646548,0,0,0,0,0,0,0
ADAM21P1,0,0,0,0,0,0,0
COX16,231,349,96,277,92,249,48
SYNJ2BP-COX16,0,1,0,1,0,1,0
SYNJ2BP,352,403,176,358,241,546,80
ADAM21,0,0,0,0,0,0,0
ADAM20P1,3,2,2,2,5,6,0
ADAM20,1,0,0,1,0,2,0
MED6,476,519,291,481,269,614,160
LOC101928075,0,3,0,1,0,1,0
TTC9,150,236,97,293,91,459,36
LINC01269,0,0,0,0,0,0,0
MAP3K9,55,122,25,108,22,163,15
PCNX1,120,151,64,170,56,194,21
SIPA1L1,287,336,133,351,142,417,93
SNORD56B,0,0,0,0,0,0,0
LOC145474,24,22,7,37,14,40,5
RGS6,5,2,3,5,6,8,6
MIR7843,0,0,0,0,0,0,0
DPF3,0,1,1,0,0,1,0
DCAF4,58,27,23,57,43,64,19
ZFYVE1,27,44,21,34,25,39,6
RBM25,2206,1458,977,2220,1107,1549,495
PSEN1,72,97,68,98,47,142,37
PAPLN,6,18,8,46,2,22,1
LOC101928123,0,2,0,0,0,0,2
NUMB,109,118,54,136,71,177,41
LOC101928143,0,0,0,0,0,0,0
HEATR4,1,0,0,0,0,0,0
RIOX1,146,137,91,167,79,280,44
ACOT1,0,1,0,0,0,0,0
ACOT2,2,6,3,9,10,13,0
ACOT4,14,18,11,26,17,24,5
ACOT6,2,4,0,0,0,2,0
DNAL1,130,201,52,155,67,164,33
PNMA1,280,308,211,232,155,270,66
ELMSAN1,28,47,26,35,14,80,17
MIR4505,0,0,0,0,0,0,0
LOC100506476,1,5,0,7,2,2,0
LINC02274,0,0,0,0,0,0,0
PTGR2,182,234,100,112,79,399,42
ZNF410,72,72,32,88,58,100,20
FAM161B,2,5,5,3,2,2,1
COQ6,51,40,23,39,21,58,12
ENTPD5,30,52,8,23,12,40,10
BBOF1,3,10,1,2,8,4,2
ALDH6A1,100,175,55,123,65,226,34
LIN52,96,135,59,113,59,193,43
VSX2,0,2,0,0,0,1,0
ABCD4,206,338,165,291,170,353,93
VRTN,927,841,394,1039,422,1129,344
SYNDIG1L,2,24,3,7,0,26,0
NPC2,1798,2272,829,2078,682,2971,438
MIR4709,0,0,0,0,0,0,0
ISCA2,1169,1691,641,1338,600,1938,278
LTBP2,5,1,0,2,0,1,0
AREL1,34,63,25,58,31,88,10
FCF1,114,166,41,100,69,111,21
YLPM1,488,466,155,547,152,500,91
PROX2,0,1,0,0,0,0,0
DLST,170,173,169,182,137,253,68
RPS6KL1,39,52,22,24,29,30,6
PGF,40,89,8,33,11,67,9
EIF2B2,422,390,199,342,215,387,110
MLH3,148,187,48,114,44,199,30
ACYP1,174,545,66,235,145,504,46
ZC2HC1C,8,7,10,11,12,8,5
NEK9,46,63,21,50,36,102,10
TMED10,1138,1179,691,1354,484,1725,424
FOS,35,42,29,53,38,64,47
LINC01220,0,0,0,0,0,0,0
JDP2,154,90,53,150,152,193,114
BATF,0,0,0,0,0,0,0
LOC102724153,0,0,0,0,0,0,0
FLVCR2,20,42,13,43,15,57,6
ERG28,3336,1718,1470,2034,487,2014,695
TTLL5,71,67,34,81,28,88,16
TGFB3,0,3,0,0,0,2,1
IFT43,226,346,113,213,169,271,87
GPATCH2L,452,444,204,471,225,589,96
ESRRB,0,2,1,0,0,0,0
VASH1,13,21,2,11,1,28,1
VASH1-AS1,16,27,15,25,11,53,10
ANGEL1,29,42,22,53,12,81,11
LRRC74A,0,0,0,0,0,0,0
LINC01629,0,0,0,0,0,0,0
IRF2BPL,211,270,178,312,150,641,82
LINC02288,0,2,0,0,0,0,0
LINC02289,0,0,0,1,0,0,0
CIPC,65,80,25,130,27,136,16
ZDHHC22,39,62,51,137,27,194,4
TMEM63C,6,5,0,6,2,10,0
NGB,1,6,0,3,3,2,0
MIR1260A,0,0,0,0,0,0,0
POMT2,108,84,51,109,42,96,25
GSTZ1,615,794,262,421,338,592,149
TMED8,89,136,23,130,59,188,21
SAMD15,17,6,11,11,9,7,1
NOXRED1,0,2,1,0,0,1,0
VIPAS39,65,88,36,73,46,114,16
AHSA1,1016,819,599,968,373,1143,298
ISM2,0,2,0,1,0,3,0
SPTLC2,268,253,179,363,110,339,78
ALKBH1,87,57,50,97,52,147,32
SLIRP,4983,5233,1510,8078,1770,4688,974
SNW1,1033,1016,422,1063,570,1076,232
C14orf178,0,0,0,0,0,0,0
ADCK1,49,57,22,74,17,76,11
NRXN3,4,11,18,26,1,31,8
LOC105370586,1,0,0,1,0,1,0
DIO2,1,0,1,2,2,2,1
DIO2-AS1,0,0,0,0,0,0,0
CEP128,78,83,57,84,52,75,16
TSHR,0,1,0,0,0,0,0
GTF2A1,219,320,169,249,130,348,55
SNORA79,0,0,0,0,0,0,0
LOC101928504,19,36,3,14,6,32,1
STON2,111,82,98,170,40,172,25
LINC02308,2,3,1,0,0,0,0
SEL1L,106,124,82,125,62,175,31
LINC01467,0,1,0,0,1,0,3
LINC02311,0,0,0,0,0,0,0
LINC02301,0,0,0,0,0,0,0
SNORD3P3,0,0,0,0,0,0,0
LINC02329,0,2,0,0,0,0,0
LINC00911,0,0,0,0,0,0,0
FLRT2,14,29,11,22,3,57,18
LINC02328,1,3,3,1,1,1,1
LINC01148,0,0,0,0,0,0,0
LINC02330,0,0,0,0,0,0,0
GALC,21,50,15,33,18,51,9
GPR65,0,0,0,0,0,0,0
LINC01147,0,0,0,0,0,0,0
LINC01146,0,0,0,0,0,0,0
KCNK10,9,6,9,5,13,16,2
SPATA7,44,83,30,71,27,104,11
PTPN21,70,51,14,77,25,61,16
ZC3H14,643,549,276,645,329,691,139
EML5,2,10,2,5,1,7,1
TTC8,62,66,30,69,60,100,19
FOXN3,537,845,416,863,253,1201,230
FOXN3-AS1,37,57,15,39,37,36,8
FOXN3-AS2,0,0,0,1,0,0,0
EFCAB11,138,233,70,180,124,227,43
TDP1,292,289,162,286,126,427,41
KCNK13,0,2,2,4,3,0,1
PSMC1,1725,1419,886,1634,1028,1375,474
NRDE2,70,67,37,91,35,86,12
CALM1,8772,7046,3433,8581,3116,5509,1884
LINC02317,0,0,0,0,0,0,0
LINC00642,0,0,0,0,0,0,0
LOC105370619,0,0,0,0,0,0,0
TTC7B,53,63,26,49,27,82,9
LOC101928909,0,0,0,0,0,0,0
LOC105370622,0,0,0,0,0,0,0
RPS6KA5,23,42,13,31,8,69,11
DGLUCY,89,93,52,69,20,89,13
SNORA11B,0,0,0,0,0,0,0
GPR68,3,3,0,2,0,1,0
CCDC88C,114,144,75,204,48,191,48
PPP4R3A,371,446,176,436,225,649,125
CATSPERB,0,0,0,0,1,0,0
TC2N,51,63,28,75,32,137,34
FBLN5,4,13,4,15,9,20,9
TRIP11,392,400,245,456,196,325,84
ATXN3,300,375,182,262,164,411,110
NDUFB1,1174,1685,380,1430,436,1373,220
CPSF2,467,549,191,559,242,727,110
SLC24A4,2,0,1,1,0,5,0
RIN3,7,6,0,5,4,16,4
LGMN,282,414,202,323,137,483,118
GOLGA5,134,153,62,131,88,169,36
LINC02287,0,0,0,0,0,0,0
CHGA,134,234,72,231,36,449,4
ITPK1,422,354,283,545,105,593,46
ITPK1-AS1,3,2,2,10,1,5,0
MOAP1,134,153,80,132,52,218,28
TMEM251,386,600,267,508,261,903,156
GON7,192,213,141,238,147,305,79
UBR7,147,154,105,137,62,159,38
BTBD7,263,317,119,300,115,308,67
UNC79,6,14,12,29,5,17,7
COX8C,0,0,0,0,0,0,0
PRIMA1,15,10,6,23,4,10,4
FAM181A-AS1,0,0,0,0,0,0,0
FAM181A,0,0,0,0,0,0,0
ASB2,32,31,6,23,31,9,1
MIR4506,0,0,0,0,0,0,0
CCDC197,0,0,0,0,0,0,0
OTUB2,21,34,4,28,7,52,4
DDX24,1372,1082,466,1520,567,1242,280
IFI27L1,352,635,88,193,74,271,100
IFI27,6,8,2,3,4,7,2
IFI27L2,220,473,46,374,136,271,48
PPP4R4,62,41,4,46,13,69,6
SERPINA10,1,1,0,0,0,1,0
SERPINA6,0,0,0,0,0,0,0
SERPINA2,0,0,0,0,0,0,0
SERPINA1,0,0,0,0,0,0,0
SERPINA11,1,0,0,9,0,3,0
SERPINA9,0,0,0,0,0,0,0
SERPINA12,0,0,0,0,0,0,0
SERPINA4,0,0,0,0,0,0,0
SERPINA5,21,14,2,11,1,8,2
SERPINA3,0,0,0,0,0,0,0
SERPINA13P,0,0,0,0,0,0,0
GSC,0,2,5,0,1,0,5
GSC-DT,0,0,0,0,0,0,0
DICER1,435,474,181,461,215,639,107
MIR3173,0,0,0,0,0,0,0
DICER1-AS1,10,43,5,8,11,42,4
CLMN,17,21,8,10,3,44,1
LINC02292,0,0,0,0,0,0,0
SYNE3,1,0,0,0,0,0,1
SNHG10,97,162,82,115,55,151,23
SCARNA13,0,0,0,0,0,0,0
GLRX5,2965,3609,1917,3386,1092,4762,787
LINC02318,1,0,0,0,0,0,0
TCL6,0,0,0,0,0,0,0
TCL1B,34,54,13,32,3,110,7
TCL1A,1,1,0,0,0,1,0
LOC107984703,0,3,0,0,0,2,0
TUNAR,205,378,59,151,69,318,66
C14orf132,101,153,42,107,19,145,17
BDKRB2,0,0,1,2,2,3,1
BDKRB1,1,0,0,0,0,1,3
ATG2B,29,55,23,33,18,52,9
GSKIP,354,394,185,320,218,614,144
AK7,8,13,5,6,4,14,2
LOC730202,23,61,10,13,3,46,4
PAPOLA,1138,1618,561,1274,452,2248,267
LINC02299,0,1,0,0,0,0,0
VRK1,600,666,307,649,267,1183,235
LINC00618,1,0,1,0,0,1,0
LINC02304,0,0,0,0,0,0,0
LINC02325,0,0,2,0,0,1,0
LINC02291,0,0,0,0,0,0,0
LINC02312,0,0,0,0,0,0,0
LINC01550,0,1,0,2,1,0,0
C14orf177,0,0,0,0,0,0,0
BCL11B,40,58,33,65,24,96,19
SETD3,251,288,161,357,155,516,106
CCNK,301,314,114,400,166,468,95
CCDC85C,91,79,53,107,26,136,40
HHIPL1,26,19,11,50,39,15,12
CYP46A1,2,1,0,4,2,7,3
EML1,62,56,37,97,35,92,37
EVL,368,409,238,420,89,619,85
MIR151B,0,0,0,0,0,0,0
MIR342,0,0,0,0,0,0,0
DEGS2,1,19,2,1,13,5,2
YY1,1609,1436,612,1760,783,2146,429
MIR6764,0,0,0,0,0,0,0
SLC25A29,323,437,251,449,152,550,133
MIR345,0,0,0,0,0,0,0
SLC25A47,0,0,0,0,0,0,0
WARS1,535,400,160,485,836,514,294
WDR25,115,134,60,96,87,109,37
BEGAIN,9,13,4,3,1,9,0
LINC00523,0,0,0,0,0,0,0
DLK1,17,16,8,12,10,14,4
MIR2392,0,0,0,0,0,0,0
MEG3,0,0,0,1,0,0,1
MIR770,0,0,0,0,0,0,0
MIR493,0,0,0,0,0,0,0
MIR337,0,0,0,0,0,0,0
MIR665,0,0,0,0,0,0,0
RTL1,0,0,0,0,0,0,0
MIR431,0,0,0,0,0,0,0
MIR433,0,0,0,0,0,0,0
MIR127,0,0,0,0,0,0,0
MIR432,0,0,0,0,0,0,0
MIR136,0,0,0,0,0,0,0
MEG8,0,0,0,0,0,0,0
SNORD112,0,0,0,0,0,0,0
MIR370,0,0,0,0,0,0,0
SNORD113-1,0,0,0,0,0,0,0
SNORD113-2,0,0,0,0,0,0,0
SNORD113-3,0,0,0,0,0,0,0
SNORD113-4,0,0,0,0,0,0,0
SNORD113-5,0,0,0,0,0,0,0
SNORD113-6,0,0,0,0,0,0,0
SNORD113-7,0,0,0,0,0,0,0
SNORD113-8,0,0,0,0,0,0,0
SNORD113-9,0,0,0,0,0,0,0
SNORD114-1,0,0,0,0,0,0,0
SNORD114-2,0,0,0,0,0,0,0
SNORD114-3,0,0,0,0,0,0,0
SNORD114-4,0,0,0,0,0,0,0
SNORD114-5,0,0,0,0,0,0,0
SNORD114-6,0,0,0,0,0,0,0
SNORD114-7,0,0,0,0,0,0,0
SNORD114-8,0,0,0,0,0,0,0
SNORD114-9,0,0,0,0,0,0,0
SNORD114-10,0,0,0,0,0,0,0
SNORD114-11,0,0,0,0,0,0,0
SNORD114-12,0,0,0,0,0,0,0
SNORD114-13,0,0,0,0,0,0,0
SNORD114-14,0,0,0,0,0,0,0
SNORD114-15,0,0,0,0,0,0,0
SNORD114-16,0,0,0,0,0,0,0
SNORD114-17,0,0,0,0,0,0,0
SNORD114-18,0,0,0,0,0,0,0
SNORD114-19,0,0,0,0,0,0,0
