H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
MARK2P9,0,0,0,0,0,0,0
IDE,795,794,778,749,490,490,643
KIF11,342,896,1929,79,283,173,68
HHEX,973,127,124,295,158,8,75
EXOC6,799,397,191,669,162,97,156
CYP26C1,0,1,0,0,0,0,1
CYP26A1,0,1,17,0,0,4,1
MYOF,8045,13038,8418,4898,6475,2398,8595
CEP55,390,1078,3018,108,455,190,56
FFAR4,0,0,0,0,0,0,0
RBP4,35,38,4,148,46,133,19
PDE6C,0,0,0,0,0,0,0
FRA10AC1,1969,2685,3101,1377,751,1623,2811
LGI1,0,4,10,6,1,11,0
SLC35G1,188,217,325,210,121,163,169
PIPSL,68,52,55,49,15,24,18
PLCE1,111,192,536,201,65,117,181
PLCE1-AS2,0,0,0,0,1,1,0
PLCE1-AS1,292,88,14,516,87,9,25
NOC3L,2216,1818,2632,1329,784,778,1113
TBC1D12,558,542,519,517,274,247,390
HELLS,649,747,1709,201,227,167,113
CYP2C18,0,0,0,1,0,0,0
CYP2C19,0,0,0,0,0,0,0
CYP2C9,0,0,0,1,0,0,0
CYP2C8,1,0,0,1,1,4,1
ACSM6,0,0,0,0,0,0,0
PDLIM1,13613,10444,10487,5718,3589,7624,11834
SORBS1,27,16,13,5,13,41,548
ALDH18A1,1464,2442,2682,1118,847,1800,2225
TCTN3,1292,1713,1874,1671,1005,1026,1215
ENTPD1,36,39,13,9,8,3,2
ENTPD1-AS1,13,8,15,15,9,4,2
CC2D2B,7,19,16,11,9,12,5
CCNJ,149,145,135,145,71,57,137
MIR3157,0,0,0,0,0,0,0
ZNF518A,389,496,754,397,158,480,540
BLNK,0,0,0,0,0,0,0
DNTT,0,0,0,0,0,0,0
OPALIN,0,0,0,0,0,0,0
TLL2,23,98,13,82,70,29,208
TM9SF3,6380,6673,7428,4648,3352,3645,8883
PIK3AP1,3,3,1,6,21,1,6
RPL13AP5,656,956,1096,448,198,366,437
MIR607,0,0,0,0,0,0,0
LOC102723665,88,147,110,160,111,128,98
LCOR,1724,1385,1628,1479,765,873,1770
SLIT1,0,0,1,0,0,0,0
SLIT1-AS1,0,0,0,0,0,0,0
ARHGAP19-SLIT1,0,0,0,0,0,1,1
ARHGAP19,87,97,212,46,50,42,87
FRAT1,37,77,91,31,15,60,26
FRAT2,255,407,443,140,119,169,149
RRP12,620,726,732,356,399,255,670
LOC644215,44,124,82,51,23,32,53
PGAM1,13446,13510,24611,9111,6493,12223,24830
EXOSC1,3773,5217,4317,3160,1689,3511,2978
ZDHHC16,1877,2811,3424,1629,1182,1363,1816
MMS19,759,1316,1633,742,436,608,1221
UBTD1,1848,1978,2178,1681,1129,1580,2361
ANKRD2,0,5,1,7,2,5,4
HOGA1,1,1,6,0,1,4,2
C10orf62,0,0,0,0,0,0,0
MORN4,149,171,178,302,165,192,254
PI4K2A,657,709,723,752,364,515,903
AVPI1,568,479,921,425,462,478,1699
MARVELD1,3115,4810,5275,3205,2470,2415,5793
ZFYVE27,669,564,579,922,360,388,878
SFRP5,1,0,0,0,0,0,2
LINC00866,0,0,0,1,0,0,0
GOLGA7B,10,1,1,3,12,1,6
CRTAC1,2,1,0,2,4,2,0
MIR3085,0,0,0,0,0,0,0
R3HCC1L,445,403,488,355,170,186,464
LOXL4,103,217,60,34,22,89,525
PYROXD2,11,30,109,103,49,367,313
MIR1287,0,0,0,0,0,0,0
HPS1,512,994,1080,847,434,573,1217
MIR4685,0,0,0,0,0,0,0
LOC101927278,5,13,20,9,1,11,24
HPSE2,0,0,0,0,0,166,0
MIR6507,0,0,0,0,0,0,0
CNNM1,37,34,44,25,70,19,7
GOT1,2344,2052,2688,1274,720,1398,1713
LINC01475,0,0,0,0,0,1,0
NKX2-3,33,0,0,0,0,11,0
SLC25A28,801,665,960,606,402,455,843
ENTPD7,538,509,582,312,234,459,940
COX15,609,823,1164,645,227,546,681
CUTC,1056,1352,1708,916,544,718,994
ABCC2,5,12,27,1,11,9,6
DNMBP,1161,590,732,296,726,395,1412
DNMBP-AS1,0,2,3,1,0,1,1
CPN1,0,0,0,0,0,0,0
ERLIN1,822,823,1827,384,390,446,930
CHUK,461,527,553,440,309,306,511
CWF19L1,292,386,538,207,107,197,236
SNORA12,1,3,5,7,0,0,0
BLOC1S2,6370,6013,4571,6183,2804,6817,7201
PKD2L1,0,0,0,0,0,0,0
SCD,386,1453,1431,265,363,1488,2856
OLMALINC,10,28,31,23,12,20,25
WNT8B,0,0,0,0,0,0,0
SEC31B,52,81,146,78,26,64,214
NDUFB8,21059,28248,26410,14880,9072,15903,22228
HIF1AN,995,1279,1425,1023,593,758,1508
PAX2,8,175,0,0,8,0,0
SLF2,681,614,851,525,402,481,671
SEMA4G,57,136,106,104,31,61,131
MIR608,0,0,0,0,0,0,0
MRPL43,7568,10432,12114,7384,4005,7146,7740
TWNK,204,206,313,202,85,119,187
LZTS2,1438,1566,2238,1824,891,814,2099
PDZD7,23,35,39,47,14,10,34
SFXN3,1779,1671,1180,1343,826,429,1878
KAZALD1,261,373,345,376,168,285,70
TLX1NB,0,0,0,0,0,0,0
TLX1,0,0,0,2,0,0,0
LINC01514,0,0,0,0,0,0,0
LBX1,0,0,0,0,0,0,0
LBX1-AS1,1,0,0,1,0,2,0
LINC02681,1,0,0,0,0,0,0
BTRC,724,806,721,737,394,350,717
POLL,399,582,776,418,201,418,660
DPCD,2214,3067,3344,2271,1325,2396,3315
MIR3158-1,0,0,0,0,0,0,0
MIR3158-2,0,0,0,0,0,0,0
FBXW4,373,608,574,332,324,419,546
FGF8,0,1,1,1,1,0,4
NPM3,3161,3551,3445,2237,1142,1740,1699
OGA,2283,2639,3139,1972,796,1313,4228
KCNIP2-AS1,2,3,3,6,3,8,4
KCNIP2,7,13,14,4,3,7,22
ARMH3,285,352,447,212,158,178,394
HPS6,857,1161,1284,760,359,377,940
LDB1,596,784,750,906,359,553,1072
PPRC1,985,1539,1565,614,431,569,851
NOLC1,2086,2178,3356,1158,642,1159,1243
ELOVL3,12,16,16,11,8,3,8
PITX3,6,5,22,3,0,0,4
GBF1,1183,1753,1884,961,715,850,1494
NFKB2,691,779,638,477,240,311,686
PSD,30,121,21,119,54,347,162
FBXL15,2424,2667,2335,2416,1175,2025,2775
CUEDC2,4806,7038,8486,4521,2368,4754,5158
MIR146B,0,0,0,0,0,0,0
RPARP-AS1,57,135,130,74,35,99,144
C10orf95,9,11,10,17,2,18,14
MFSD13A,80,157,199,20,40,59,58
ACTR1A,4486,5254,6852,3632,2130,2924,5405
SUFU,269,365,506,326,182,303,471
TRIM8,1744,1476,1820,1392,1107,1456,2164
ARL3,5944,11772,10364,5522,3886,8357,7261
SFXN2,62,199,231,38,25,133,35
WBP1L,840,1441,1057,1153,567,687,1787
CYP17A1,0,2,0,0,0,1,0
BORCS7-ASMT,2,2,2,4,2,1,1
BORCS7,3041,3721,3008,3214,1248,2796,2866
AS3MT,1,2,0,1,0,0,0
LOC107984265,1,1,0,2,0,1,0
CNNM2,338,480,102,479,429,169,233
NT5C2,946,1184,1267,1325,535,532,1177
RPEL1,8,6,5,5,0,6,5
INA,1413,391,237,1463,748,224,349
PCGF6,591,513,753,342,236,346,410
TAF5,223,245,368,178,126,140,81
ATP5MD,36058,34013,24946,21419,12520,15618,27818
MIR1307,0,1,0,0,0,0,0
PDCD11,1777,1659,2143,1058,580,706,943
CALHM2,3,6,13,0,388,52,63
CALHM1,0,1,0,0,0,0,0
CALHM3,0,0,0,0,0,0,0
NEURL1-AS1,0,0,0,0,0,0,0
NEURL1,0,1,4,1,2,5,6
SH3PXD2A,760,893,845,310,141,240,2246
SH3PXD2A-AS1,0,0,0,0,0,2,2
STN1,1177,1563,1910,1052,722,949,1785
SLK,2082,2256,3056,1293,863,692,1731
COL17A1,3,33,137,1,10,2,30
MIR936,0,0,0,0,0,0,0
SFR1,241,369,539,107,139,227,486
CFAP43,0,1,4,2,0,0,3
MIR609,0,0,0,0,0,0,0
GSTO1,31942,23274,24504,12142,8014,17840,29240
MIR4482,0,0,0,0,0,0,0
GSTO2,20,43,22,29,11,11,45
ITPRIP,589,499,808,281,166,171,1298
ITPRIP-AS1,0,0,0,0,0,0,1
CFAP58-DT,0,0,0,0,0,0,1
CFAP58,36,452,79,52,8,1,184
LINC02620,0,0,0,0,0,0,0
SORCS3,0,0,0,0,0,0,0
SORCS3-AS1,0,0,0,0,0,0,0
LINC02627,0,0,0,0,0,0,0
LINC02624,0,0,0,0,0,1,0
SORCS1,0,3,12,0,4,1,57
LINC01435,0,1,8,0,0,0,2
XPNPEP1,1637,2195,2556,1599,596,964,2005
ADD3-AS1,24,68,8,34,55,11,48
ADD3,1958,4092,3031,2795,1828,757,3451
LOC105378479,0,0,0,0,0,0,0
MXI1,636,797,1202,1058,323,722,2916
SMNDC1,2072,1787,1951,1438,714,1007,1515
DUSP5,1044,416,671,255,243,41,1045
SMC3,4669,6028,8119,3628,1870,1809,2309
RBM20,49,16,17,128,70,4,2
PDCD4-AS1,55,129,172,67,43,267,119
PDCD4,1002,2461,1505,1540,597,2028,2277
MIR4680,0,0,0,0,0,0,0
BBIP1,2119,2663,3164,2592,1531,1905,2980
SHOC2,2924,2389,1694,2777,1943,870,1946
RPL13AP6,59,110,57,266,37,28,26
MIR548E,0,0,0,0,0,0,0
ADRA2A,0,4,0,1,3,29,2
HEAT2,0,0,0,0,0,0,0
GPAM,344,325,587,285,152,254,349
TECTB,0,0,0,0,0,0,0
MIR6715B,0,0,0,0,0,0,0
MIR6715A,0,0,0,0,0,0,0
GUCY2GP,0,0,1,0,0,0,0
ACSL5,2,6,29,1,1,0,14
ZDHHC6,1284,1604,1824,857,557,738,944
VTI1A,539,793,889,424,314,301,589
MIR4295,0,0,0,0,0,0,0
LOC103344931,100,112,120,132,67,77,197
TCF7L2,1546,2302,2724,1745,546,1227,1567
SNORA87,0,0,1,0,0,1,1
HABP2,0,0,0,0,0,0,0
NRAP,0,0,0,0,0,0,0
CASP7,577,1210,1108,220,221,298,440
PLEKHS1,1,0,0,0,0,1,0
MIR4483,0,0,0,0,0,0,0
DCLRE1A,141,121,183,101,60,63,124
NHLRC2,832,781,986,513,338,275,759
ADRB1,4,0,1,7,1,1,0
CCDC186,2059,2861,1928,2193,890,1399,2313
MIR2110,0,0,0,0,0,0,0
TDRD1,0,0,0,0,0,0,0
VWA2,1,0,0,0,0,0,0
AFAP1L2,4,29,15,11,7,208,26
ABLIM1,246,335,668,371,38,144,1144
LOC101927692,0,0,0,1,0,1,3
FAM160B1,1234,1256,1130,947,615,538,1212
TRUB1,473,601,621,445,324,421,563
LINC02626,0,0,1,0,0,0,0
ATRNL1,123,135,70,221,52,447,67
GFRA1,872,822,605,464,11,132,358
SNORD158,0,0,0,0,0,0,0
CCDC172,0,0,0,0,0,0,0
PNLIPRP3,0,0,0,1,0,1,1
PNLIP,0,0,0,4,0,0,0
PNLIPRP1,0,0,0,0,0,0,0
PNLIPRP2,0,0,0,0,0,0,0
C10orf82,0,0,9,0,0,0,1
HSPA12A,31,34,118,39,34,61,160
MIR9851,0,0,0,0,0,0,0
ENO4,5,26,9,14,4,11,17
SHTN1,573,945,549,624,96,188,457
VAX1,2,1,3,3,0,1,0
MIR3663HG,0,0,0,0,0,0,0
MIR3663,0,0,0,0,0,0,0
KCNK18,0,0,0,0,0,0,0
SLC18A2,0,1,0,0,2,1,1
PDZD8,1454,1277,1663,1001,848,885,1218
EMX2OS,2,1,8,0,0,9,0
EMX2,0,0,9,1,0,6,0
RAB11FIP2,792,778,963,664,478,568,830
CASC2,7,19,27,11,3,36,5
FAM204A,4201,4919,4870,3361,2182,2556,3594
LINC00867,2,4,1,1,0,2,1
PRLHR,0,1,0,0,0,1,0
CACUL1,2439,2563,3172,2336,1163,1676,2839
NANOS1,231,214,156,470,69,127,168
EIF3A,14218,19299,20642,11718,5628,7125,10810
SNORA19,0,1,0,1,1,2,0
DENND10,1754,2297,2088,2859,1093,2278,2180
SFXN4,1316,1297,1173,1045,423,1128,845
PRDX3,7035,9607,10408,7042,3932,8102,7928
GRK5,330,404,414,239,218,283,316
MIR4681,0,0,0,0,0,0,0
RGS10,14167,13266,11515,4947,2734,4103,6475
TIAL1,4949,5367,6190,3421,2222,3728,3707
BAG3,3216,3056,3912,2424,2089,1606,3905
INPP5F,598,482,743,392,628,717,2181
MCMBP,963,1092,1879,562,444,501,1099
SEC23IP,1040,1614,1886,838,540,955,1533
MIR4682,0,0,0,0,0,0,0
RPL21,70785,133349,138057,48261,26666,57695,71014
PLPP4,313,246,3025,191,1384,1912,2950
LINC01561,5,2,43,1,48,23,100
WDR11-AS1,2,3,6,3,3,8,3
WDR11,778,1243,1409,740,477,769,1434
FGFR2,3,15,49,1,24,344,9
ATE1,842,773,833,514,336,521,597
ATE1-AS1,35,36,38,37,49,2,41
NSMCE4A,1612,1711,2707,878,481,691,938
TACC2,616,723,1004,392,308,220,396
BTBD16,0,3,6,1,1,1,0
PLEKHA1,2574,1997,1900,2381,1018,930,1844
MIR3941,2,0,0,0,0,0,0
ARMS2,3,0,2,6,2,4,4
HTRA1,5710,4234,8498,6921,6955,8910,10070
DMBT1,0,0,0,0,0,0,0
LOC112577516,0,0,0,0,0,0,0
C10orf120,0,0,0,0,0,0,0
DMBT1P1,0,1,0,0,0,0,0
FAM24B-CUZD1,0,0,0,0,0,0,0
CUZD1,0,0,0,0,0,0,0
FAM24B,15,19,88,7,107,0,11
LOC399815,0,0,0,0,0,0,0
FAM24A,0,0,0,0,0,0,0
C10orf88,668,665,525,503,332,268,532
PSTK,748,961,655,853,204,375,601
IKZF5,184,336,278,123,107,145,270
ACADSB,155,336,375,160,149,183,200
HMX3,1,0,1,0,0,0,0
HMX2,0,1,0,0,0,0,0
BUB3,6379,6652,11476,4993,2427,2819,4789
GPR26,0,0,0,0,0,0,0
CPXM2,1,3,20,3,8,0,0
CHST15,99,231,4,62,23,16,70
OAT,2618,5424,4969,2327,1793,3195,4726
NKX1-2,0,0,0,0,0,0,0
LHPP,416,734,801,156,184,601,742
FAM53B,190,171,228,139,89,90,136
FAM53B-AS1,1,12,5,3,2,4,1
EEF1AKMT2,1070,1560,2610,822,567,1421,1340
ABRAXAS2,1253,1449,1313,1271,539,813,1082
ZRANB1,1073,1438,1267,1189,595,568,1717
CTBP2,4115,5028,6688,3242,1683,1931,3671
MIR4296,0,0,0,0,0,0,0
TEX36-AS1,0,0,0,0,0,0,0
TEX36,0,1,1,0,0,0,0
LOC283038,0,1,0,0,0,0,0
EDRF1-DT,23,90,87,47,40,100,56
EDRF1,522,470,649,409,192,399,391
EDRF1-AS1,1,0,1,0,1,0,0
MMP21,0,0,2,0,0,0,0
UROS,5712,9058,9481,6416,3105,5703,7263
MIR4484,0,0,0,0,0,0,0
BCCIP,1479,2183,3081,1000,643,1210,1374
DHX32,803,911,1368,1080,419,817,1534
FANK1,98,166,228,304,109,327,409
FANK1-AS1,0,0,0,0,0,0,0
ADAM12,819,1121,6649,723,1851,3234,13468
LINC00601,1,1,44,1,1,13,14
C10orf90,0,2,477,0,0,16,3
LOC728158,4,3,81,14,12,40,67
DOCK1,1411,1587,1582,975,594,748,1331
INSYN2A,0,9,9,5,3,8,1
NPS,0,0,0,0,0,0,0
FOXI2,0,0,0,0,0,0,0
CLRN3,0,0,0,0,0,3,0
PTPRE,195,106,231,263,6,122,58
AS-PTPRE,0,0,0,0,0,0,0
MKI67,1164,3135,9020,211,1061,523,114
LINC01163,0,0,0,0,0,0,0
LINC02667,0,0,0,0,0,0,0
MGMT,1322,1881,2047,2185,601,3162,1681
EBF3,17,5,53,2,66,1,125
MIR4297,0,0,0,0,0,0,0
C10orf143,91,101,107,117,81,177,124
CTAGE7P,0,0,1,1,0,1,0
GLRX3,10301,9913,11498,6518,3859,5979,8710
MIR378C,0,0,0,0,0,0,0
TCERG1L,0,0,0,0,0,3,1
TCERG1L-AS1,0,0,0,0,2,1,2
LINC01164,0,0,0,0,0,152,0
PPP2R2D,1514,1424,2105,1208,627,622,1301
BNIP3,8750,5480,28484,6439,3401,4961,61754
JAKMIP3,1,0,1,3,2,7,6
DPYSL4,1605,1114,647,1839,365,666,2587
STK32C,951,1824,1608,947,432,724,1397
LRRC27,285,417,329,382,262,327,321
PWWP2B,232,308,412,259,231,216,522
C10orf91,0,2,2,0,0,0,1
LOC107984282,5,17,24,30,3,9,2
INPP5A,1024,871,1280,783,590,292,994
NKX6-2,2,2,0,2,2,0,1
CFAP46,20,27,50,26,3,24,20
LINC01166,0,0,0,0,0,0,0
LINC01167,0,0,0,0,0,0,0
LINC01168,0,0,0,0,0,0,0
ADGRA1-AS1,0,0,0,0,0,0,0
ADGRA1,0,0,0,0,0,0,0
KNDC1,36,16,82,145,52,135,58
UTF1,0,0,1,1,13,0,1
VENTX,0,0,0,0,1,0,1
MIR202HG,0,0,0,0,0,0,0
MIR202,0,0,0,0,0,0,0
ADAM8,19,33,39,16,22,22,53
TUBGCP2,2529,3143,3790,1980,1160,1629,2065
ZNF511,3638,4581,5779,2818,1570,2052,2557
CALY,363,252,4,117,105,68,197
PRAP1,0,1,0,0,0,0,1
FUOM,4167,4718,4429,2381,885,2541,3316
ECHS1,9764,13802,13467,10236,4839,8196,10335
MIR3944,0,0,0,0,0,0,0
PAOX,118,132,132,94,60,116,174
MTG1,3559,3626,3554,2099,700,1560,1799
SPRN,113,118,31,89,38,10,357
SCART1,11,11,13,6,6,9,7
CYP2E1,9,17,14,10,9,17,31
SYCE1,0,0,0,0,0,0,0
SPRNP1,0,0,0,0,0,0,1
FRG2B,0,0,0,0,0,0,0
LINC01001,1,5,3,5,1,7,1
SCGB1C1,0,0,0,0,0,0,0
ODF3,0,0,0,0,0,0,0
BET1L,1226,2160,1884,939,673,1434,1603
RIC8A,4826,5522,6213,3349,2224,1871,3757
MIR6743,0,0,0,0,0,0,0
SIRT3,309,499,756,301,192,338,496
PSMD13,9276,11898,12370,8278,4272,5162,6679
NLRP6,0,0,0,0,0,0,0
PGGHG,198,415,577,151,45,226,476
IFITM5,0,0,0,0,0,0,0
IFITM2,3784,6867,8467,2134,576,2696,2286
IFITM1,552,932,7813,379,614,9896,417
IFITM3,2172,4153,30235,1051,3703,12365,12999
B4GALNT4,396,874,1873,705,240,666,1468
PKP3,41,74,195,35,17,85,112
SIGIRR,3074,3728,2823,2352,1033,1841,4735
ANO9,0,0,0,7,0,0,0
PTDSS2,960,1338,2263,1268,560,1047,1720
RNH1,15864,18724,18135,10914,6790,10999,14470
HRAS,11146,11210,12855,9683,5785,6644,9930
LRRC56,8,34,22,30,5,24,43
LMNTD2,49,64,62,103,19,51,160
LMNTD2-AS1,6,8,3,28,0,1,7
RASSF7,2819,2189,1814,2495,726,1000,2719
MIR210HG,361,726,2372,494,170,243,5120
MIR210,0,0,0,0,0,0,0
LOC143666,42,79,157,90,37,85,197
PHRF1,937,1048,1486,836,378,414,910
IRF7,336,490,342,635,332,234,395
CDHR5,0,0,0,0,0,0,0
SCT,2,7,1,13,29,0,5
DRD4,17,21,33,27,15,29,64
DEAF1,2578,2489,2163,2607,1211,1325,1979
TMEM80,1180,1053,1613,697,477,1228,878
EPS8L2,737,1604,188,1091,540,413,1759
TALDO1,15733,19895,19008,12376,8545,11489,13750
GATD1,866,1452,1960,834,388,694,1320
LOC171391,472,618,569,448,245,475,492
CEND1,23,148,4,243,64,32,54
SLC25A22,913,699,899,516,503,482,497
PANO1,296,225,199,305,159,303,204
PIDD1,226,263,414,236,86,306,402
RPLP2,107994,124467,103399,70882,32422,72197,90811
SNORA52,0,0,0,0,0,0,0
PNPLA2,1500,1832,1641,1783,539,998,2137
CRACR2B,80,183,727,238,327,73,1607
CD151,27367,24447,31928,35636,19123,21116,39936
POLR2L,38511,31387,26026,13455,11612,15349,27978
TSPAN4,9318,8725,13902,5596,4476,11611,10852
CHID1,5438,6232,5686,5946,2673,7766,6986
AP2A2,2129,2803,3072,1693,985,1147,2716
MUC6,0,0,0,0,0,0,0
LINC02688,0,1,0,0,0,1,3
MUC2,0,0,0,0,0,0,0
MUC5AC,0,0,0,0,0,0,0
MUC5B,0,0,0,0,0,0,0
MUC5B-AS1,0,0,0,0,0,0,0
MIR6744,0,0,0,0,0,0,0
TOLLIP,2071,2403,2138,2021,1182,1339,2652
TOLLIP-AS1,53,75,78,98,47,183,85
BRSK2,119,57,30,307,46,84,47
MOB2,2317,2064,1766,2429,990,1252,2284
DUSP8,771,742,467,736,271,219,747
KRTAP5-AS1,7,7,3,195,5,0,36
KRTAP5-1,0,0,0,2,0,0,0
KRTAP5-2,0,0,0,2,0,0,0
KRTAP5-3,0,0,0,0,0,0,0
KRTAP5-4,0,0,0,0,0,0,0
KRTAP5-5,0,0,0,0,0,0,0
FAM99B,0,0,0,0,0,0,0
FAM99A,0,0,0,0,0,0,0
KRTAP5-6,0,0,0,0,0,0,0
IFITM10,146,166,671,246,135,191,442
CTSD,7868,7487,11981,12421,4776,9957,11666
SYT8,3,2,8,6,2,0,0
TNNI2,0,5,4,0,0,0,0
LSP1,0,38,44,2,0,1,11
MIR4298,0,0,0,0,0,0,0
MIR7847,0,0,0,0,0,0,0
LINC01150,0,0,0,0,0,0,0
TNNT3,1,0,1,0,0,0,0
MRPL23,6623,10751,17468,4441,3391,8046,8042
SNORD131,0,0,0,0,0,0,0
MRPL23-AS1,0,0,0,0,0,0,0
LINC01219,0,0,0,0,0,0,0
HOTS,1,1,0,0,3,4,1
H19,79,153,3,37,185,593,2
MIR675,0,0,0,0,0,0,0
IGF2,18,6,41,186,27,19,1
INS-IGF2,0,0,0,0,0,0,0
MIR483,0,0,0,0,0,0,0
IGF2-AS,0,0,1,4,4,1,0
INS,0,0,0,0,0,0,0
TH,1,0,0,0,0,0,0
MIR4686,0,0,0,0,0,0,0
ASCL2,1,0,1,1,0,8,0
C11orf21,0,0,0,0,0,0,0
TSPAN32,0,0,1,0,0,0,2
CD81-AS1,8,6,15,13,2,2,5
CD81,51618,56601,52944,38930,27540,38692,59228
TSSC4,5729,6544,6452,5278,2991,3766,4345
TRPM5,0,0,0,0,0,0,0
KCNQ1,0,0,3,20,2,6,1
KCNQ1OT1,3995,16060,4310,1716,1345,4038,2742
KCNQ1-AS1,0,0,0,0,0,11,4
KCNQ1DN,0,1,0,0,0,0,0
CDKN1C,51,62,512,1073,173,2519,552
SLC22A18AS,5,31,14,20,6,18,15
SLC22A18,362,776,363,634,218,978,1033
PHLDA2,32552,27362,12618,15957,15435,6004,17835
NAP1L4,5321,6649,8387,5844,2732,2952,4982
SNORA54,0,0,0,0,0,0,0
CARS1,3552,4245,2796,2762,1166,2638,5049
CARS-AS1,1,1,0,0,0,0,0
OSBPL5,376,371,602,222,214,207,479
MRGPRG,0,0,0,0,0,0,0
MRGPRG-AS1,0,0,0,0,0,0,0
MRGPRE,0,1,0,0,0,0,0
ZNF195,897,660,778,1080,227,469,545
TSSC2,1,1,12,1,1,13,3
OR7E12P,1,1,0,1,0,0,0
LOC101927708,0,0,0,0,0,0,0
TRPC2,0,0,0,0,0,0,2
ART5,12,22,7,7,7,11,23
ART1,0,0,0,0,0,0,0
CHRNA10,30,23,37,18,13,12,40
NUP98,935,894,1261,547,385,465,604
PGAP2,653,845,861,754,423,435,647
RHOG,5560,4378,5438,2637,1829,2651,4346
STIM1,534,398,516,464,253,198,663
MIR4687,0,0,0,0,0,0,0
RRM1,1389,2099,4600,579,731,713,739
LINC02749,4,10,5,3,2,7,10
OR52B4,0,0,0,0,0,0,0
TRIM21,221,224,272,122,40,85,163
OR52K2,0,1,0,0,0,0,0
OR52K1,0,0,0,0,0,0,0
OR52M1,0,0,0,0,0,0,0
OR52I2,0,0,0,0,0,0,0
OR52I1,0,0,0,0,0,0,0
TRIM68,110,161,122,81,51,74,158
OR51D1,0,0,0,0,0,0,0
OR51E1,0,0,0,0,0,0,0
OR51E2,0,0,0,0,3,9,7
OR51F1,0,0,0,0,0,0,0
OR52R1,0,0,0,0,0,0,0
OR51F2,0,0,0,0,0,0,0
OR51S1,0,0,0,0,0,0,0
OR51H1,0,0,0,0,0,0,0
OR51T1,0,0,0,0,0,0,0
OR51A7,0,0,0,0,0,0,0
OR51G2,0,0,0,0,0,0,0
OR51G1,0,0,0,0,0,0,0
OR51A4,0,0,0,0,0,0,0
OR51A2,0,0,0,0,0,0,0
MMP26,0,0,0,1,0,0,0
OR51L1,0,0,0,0,0,0,0
OR52J3,0,0,0,0,0,0,0
OR52E2,0,0,0,0,0,0,0
OR52E1,0,0,0,0,1,0,0
OR52A5,0,0,0,0,0,0,0
OR52A1,0,0,0,0,0,0,0
OR52Z1,0,0,0,0,0,0,0
OR51V1,0,0,0,0,0,0,0
HBB,0,0,0,1,0,1,0
HBD,1,0,0,3,2,6,1
HBBP1,0,0,0,0,0,0,1
BGLT3,0,0,0,0,0,0,0
HBG1,0,0,0,0,0,0,0
HBG2,0,0,0,4,0,0,2
HBE1,1,2,1,8,0,3,6
OR51B4,0,0,0,0,0,0,0
OR51B2,0,0,0,0,0,0,0
OR51B5,0,1,0,4,0,1,10
OR51B6,0,0,0,0,0,0,0
OR51M1,0,0,0,0,0,0,0
OR51J1,0,0,0,0,0,0,0
OR51Q1,0,0,0,0,0,0,0
OR51I1,1,0,0,0,0,1,0
OR51I2,0,0,0,0,0,0,0
OR52D1,0,0,0,0,0,0,0
UBQLN3,0,0,0,0,0,0,0
UBQLNL,15,6,6,8,4,8,13
OLFM5P,0,0,0,0,0,1,0
OR52H1,1,0,0,0,0,0,0
OR52B6,0,0,0,0,0,0,0
TRIM6,55,182,138,44,70,122,233
TRIM6-TRIM34,0,0,0,0,1,0,0
TRIM34,3,0,2,1,2,0,1
TRIM5,1703,1833,1301,2530,818,859,1031
TRIM22,1941,2202,803,1056,744,720,2579
OR56B1,0,1,1,0,0,0,1
OR52N4,0,1,0,0,0,0,0
OR52N5,0,0,0,0,0,0,0
OR52N1,0,0,0,0,0,0,0
OR52N2,0,0,0,3,0,0,0
OR52E6,0,0,0,0,0,0,0
OR52E8,0,0,0,0,0,0,0
OR52E4,0,0,0,1,0,0,0
OR52E5,0,0,0,0,0,0,0
OR56A3,0,0,0,0,0,0,0
OR56A5,0,0,0,0,0,0,0
OR52L1,0,0,0,0,0,0,0
OR56A4,0,0,0,0,0,0,0
OR56A1,0,0,0,0,0,0,0
OR56B4,0,0,0,0,0,0,0
OR52B2,0,0,0,0,0,0,0
OR52W1,0,0,0,0,0,0,0
C11orf42,0,0,0,0,0,0,0
FAM160A2,269,343,412,253,127,210,429
CNGA4,0,0,0,0,0,0,0
CCKBR,0,0,0,0,0,0,0
CAVIN3,13136,21248,217,3251,7368,14042,11419
SMPD1,2344,2883,2331,2572,1573,2246,4394
APBB1,310,530,895,367,214,280,878
HPX,17,28,14,12,10,14,49
TRIM3,436,548,640,274,185,224,387
ARFIP2,2887,5355,4211,3069,1628,2603,3376
TIMM10B,1905,2237,1930,1486,1022,1530,1738
DNHD1,35,50,47,31,22,37,66
RRP8,1343,1204,1243,844,446,634,703
ILK,9695,12623,10387,5612,4003,4218,9165
TAF10,8797,10868,10639,8513,2911,12188,9325
TPP1,985,1249,1483,1026,414,1144,1531
DCHS1,107,141,428,277,20,134,133
MRPL17,9064,9131,12466,7411,4726,7774,12973
GVINP1,7,14,25,1,1,8,26
OR2AG2,0,0,0,0,0,0,0
OR2AG1,0,0,0,0,0,0,0
OR6A2,0,1,1,0,0,0,1
OR10A5,0,0,0,0,0,0,0
OR10A2,0,0,0,0,0,0,0
OR10A4,0,0,1,0,0,0,0
OR2D2,0,0,0,0,0,0,0
OR2D3,0,0,0,0,0,0,0
ZNF215,69,79,116,39,22,35,153
ZNF214,20,31,37,17,8,27,27
