H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
LINC02709,53,13,9,20,7,16,23
SBF2-AS1,66,55,37,77,123,55,160
SBF2,470,502,413,463,217,775,209
LOC101928008,0,0,0,0,1,0,1
ADM,7287,1837,2895,3125,6237,1318,3468
CAND1.11,2,8,2,12,13,2,3
AMPD3,62,60,34,61,37,33,25
MTRNR2L8,768,485,405,537,426,67,165
MIR4485,0,0,0,0,0,0,0
RNF141,1578,1261,1461,872,719,1173,942
MRVI1-AS1,3,6,1,0,2,2,1
LYVE1,0,0,5,2,0,0,0
MRVI1,48,89,79,63,43,74,35
CTR9,1609,1177,1395,1250,1014,1127,980
EIF4G2,16909,9460,15677,13702,10172,13961,11211
SNORD97,1,0,2,1,1,0,0
LOC101928053,3,2,3,4,4,5,4
ZBED5,1304,910,673,950,543,1020,482
ZBED5-AS1,131,148,235,90,72,154,63
GALNT18,80,152,131,174,35,242,57
CSNK2A3,34,16,25,28,15,12,7
MIR4299,0,0,0,0,0,0,0
MIR8070,0,0,0,0,0,0,0
USP47,1101,779,1359,1066,754,1130,636
DKK3,648,390,472,476,235,360,278
LINC02547,0,0,0,2,0,0,0
MICAL2,40,33,19,126,65,36,54
MIR6124,0,0,0,0,0,0,0
MICALCL,5,5,2,7,7,10,5
PARVA,859,458,708,483,564,393,1254
TEAD1,1712,936,1394,1653,792,1795,1106
LINC00958,14,16,14,6,1,16,10
RASSF10,51,16,29,67,16,32,18
ARNTL,112,106,185,247,194,195,157
BTBD10,878,677,898,669,871,801,882
PTH,0,0,0,0,0,0,0
FAR1,1164,982,871,1024,583,1087,914
LINC02548,0,1,0,0,0,1,0
LINC02545,0,0,0,0,0,0,0
LINC02683,0,0,3,3,3,2,3
SPON1,97,64,133,171,209,136,323
RRAS2,6273,5138,5942,5284,5304,6650,4555
COPB1,2102,1846,2234,1518,1301,1764,2026
PSMA1,11962,9776,14507,8464,8388,10695,11547
PDE3B,355,184,350,318,166,301,207
CYP2R1,381,439,274,204,281,314,295
CALCA,69,44,18,90,1480,43,165
CALCB,267,289,211,217,2152,308,158
INSC,13,18,4,7,18,33,0
LOC102724957,2,1,1,5,0,31,1
SOX6,2,3,68,2,8,5,8
MIR6073,0,0,0,0,0,0,0
C11orf58,15358,11393,19589,12136,11407,12876,11989
PLEKHA7,123,121,193,246,208,156,62
SNORD147,0,0,0,0,0,0,0
OR7E14P,117,87,84,216,121,92,37
RPS13,179521,173122,142052,152346,112340,135416,119366
SNORD14A,0,0,0,1,0,1,0
SNORD14B,0,0,0,0,0,0,0
PIK3C2A,3163,2308,1899,2807,1316,3192,1711
NUCB2,1752,1222,1803,1239,590,781,804
NCR3LG1,34,30,24,12,28,12,7
KCNJ11,81,68,51,47,27,63,12
ABCC8,20,22,20,14,12,2,0
USH1C,8,26,5,15,6,30,4
OTOG,3,3,4,8,0,5,0
LINC02729,0,0,0,0,0,0,0
MYOD1,0,1,0,0,10,1,0
KCNC1,7,2,66,8,6,2,0
SERGEF,1139,994,1127,807,322,894,509
TPH1,17,23,30,11,20,14,27
SAAL1,1522,1297,2335,1133,1148,1066,1015
SAA3P,0,0,0,0,0,0,0
MRGPRX3,0,0,0,0,0,0,0
MRGPRX4,0,0,0,0,0,0,0
SLC25A51P4,0,1,0,0,0,0,0
SAA2-SAA4,0,0,0,0,0,0,0
SAA4,0,0,0,0,0,0,0
SAA2,0,0,0,0,0,2,1
SAA1,7,33,0,2,17,3,3
HPS5,568,472,497,472,411,428,316
GTF2H1,936,557,983,748,867,561,546
MIR3159,0,0,0,0,0,0,0
LDHA,33333,46626,34769,18579,11148,17537,21717
LDHC,57,71,2,1,59,0,1
LDHAL6A,1,0,3,2,1,1,1
TSG101,3344,2961,4060,2201,3042,2438,2508
UEVLD,138,152,99,110,122,230,119
SPTY2D1OS,9,19,7,14,3,4,6
SPTY2D1,633,472,456,486,545,444,316
TMEM86A,22,32,18,18,28,29,21
IGSF22,10,5,0,7,6,4,2
PTPN5,23,33,52,29,12,76,5
MRGPRX1,0,0,0,0,0,0,0
MRGPRX2,0,0,0,0,0,0,0
ZDHHC13,326,436,608,427,277,679,319
CSRP3,0,0,1,0,1,0,0
E2F8,564,284,792,423,173,316,222
NAV2,1111,674,801,1395,373,1213,1124
NAV2-AS5,0,0,0,0,0,0,0
NAV2-AS4,0,0,0,0,0,0,0
MIR4486,0,0,0,0,0,0,0
LOC100126784,13,17,15,24,11,8,2
MIR4694,0,0,0,0,0,0,0
NAV2-AS2,4,2,2,2,2,1,4
DBX1,0,0,1,0,0,0,0
HTATIP2,2876,2195,2234,2609,3427,2310,1905
PRMT3,581,514,1072,536,374,964,589
SLC6A5,0,0,1,0,0,2,0
NELL1,0,4,16,6,3,7,1
ANO5,115,101,139,150,66,216,40
SLC17A6,8,0,14,18,12,27,2
LINC01495,0,0,0,0,1,0,0
FANCF,1191,1026,1850,1135,845,1206,812
GAS2,4,3,14,6,2,15,3
SVIP,877,785,874,947,530,997,617
CCDC179,0,0,0,0,0,0,0
MIR8054,0,0,0,0,0,0,0
LUZP2,183,165,81,142,52,62,26
ANO3,2,1,25,3,0,3,0
ANO3-AS1,0,0,1,0,1,0,0
MUC15,0,0,1,0,2,0,0
SLC5A12,38,94,28,37,13,47,14
FIBIN,11,15,25,10,97,14,12
BBOX1,0,0,1,1,0,0,0
BBOX1-AS1,48,52,48,50,15,26,11
CCDC34,2743,2525,2398,2330,1278,2775,1537
LGR4,801,723,710,1342,544,1357,498
LGR4-AS1,1,2,1,5,2,5,1
LIN7C,1046,790,985,1002,630,1286,843
BDNF-AS,39,66,62,47,57,58,49
MIR8087,0,0,0,0,0,0,0
LINC00678,7425,11686,8930,10969,6863,15170,5490
BDNF,404,391,393,376,345,439,427
KIF18A,566,553,706,527,341,543,275
MIR610,0,0,0,0,0,0,0
METTL15,458,475,493,449,325,565,258
MIR8068,0,0,0,0,0,0,0
LINC02546,0,1,0,1,0,0,0
LINC01616,0,0,0,0,0,0,0
KCNA4,0,0,1,1,2,1,0
FSHB,0,0,0,0,0,0,0
ARL14EP,1812,1085,1425,1352,1134,1086,754
MPPED2,95,61,176,212,276,141,57
DCDC1,8,7,9,5,3,4,1
DNAJC24,373,339,273,333,252,282,192
IMMP1L,1145,864,1201,1208,778,1117,695
ELP4,486,461,645,486,325,586,292
PAX6,22,1,41,7,69,2,1
PAX6-AS1,0,0,0,0,0,0,0
PAUPAR,0,0,0,0,0,0,0
LOC100506675,0,0,0,0,0,0,0
RCN1,5896,3857,7999,4726,5608,5231,6487
SNORA88,0,0,0,0,0,0,0
WT1,1,0,0,5,11,2,3
WT1-AS,0,0,0,0,0,0,0
EIF3M,11438,9314,12406,8193,7061,10648,10380
CCDC73,1,2,0,0,1,1,0
PRRG4,172,240,149,161,254,204,124
QSER1,3401,2403,3181,3139,1418,3082,1205
DEPDC7,71,88,100,56,47,102,56
TCP11L1,223,161,182,144,154,148,97
LINC00294,197,209,110,149,97,272,99
CSTF3,1659,2136,2061,1561,976,2215,1300
CSTF3-DT,2,24,3,9,6,7,2
HIPK3,225,207,221,174,186,218,154
KIAA1549L,20,19,25,31,13,47,11
C11orf91,2,10,7,1,4,4,1
CD59,3458,3295,3294,2029,1965,2278,1646
FBXO3,489,453,607,429,341,640,403
FBXO3-DT,0,2,1,0,0,0,0
LMO2,105,108,135,106,122,226,27
CAPRIN1,4783,3593,4642,4710,2614,5322,2436
NAT10,1341,843,937,978,406,720,445
ABTB2,264,127,205,295,139,262,70
CAT,231,223,99,124,177,337,111
ELF5,0,0,0,0,0,0,0
EHF,2,1,2,1,3,0,0
APIP,2190,2265,2090,1325,1860,2526,2400
PDHX,1055,856,1286,817,758,1027,761
MIR1343,0,0,0,0,0,0,0
LOC100507144,0,0,0,0,1,0,0
CD44,227,89,106,174,455,115,548
SNORD164,0,0,0,0,0,0,0
SLC1A2,26,6,16,7,35,13,38
PAMR1,47,31,84,20,23,29,46
FJX1,2065,642,2823,2008,2040,1126,1367
TRIM44,3099,1633,2434,2554,2554,1953,1538
LDLRAD3,367,221,412,469,272,469,257
MIR3973,0,0,0,1,0,0,0
LOC101928510,4,7,14,9,14,7,7
COMMD9,2120,1368,3142,1578,1429,1221,1325
PRR5L,66,73,50,60,39,69,50
TRAF6,183,142,220,169,176,146,163
RAG1,3,10,3,0,1,3,4
RAG2,1,1,0,0,0,0,0
C11orf74,1630,2026,1768,1327,974,1376,1465
LINC02760,0,0,0,0,0,0,0
LINC02759,0,0,0,0,0,0,0
LINC01493,0,0,0,0,0,0,0
LRRC4C,4,2,17,33,16,38,4
LINC01499,0,0,0,0,0,0,0
LINC02745,0,0,0,0,0,0,0
LINC02740,0,0,0,0,0,0,0
HNRNPKP3,1,0,1,0,0,0,0
API5,2195,1634,2532,1796,968,2246,1185
TTC17,829,897,770,1041,604,1136,538
MIR670,0,0,0,0,0,0,0
MIR670HG,2,6,3,5,2,6,0
MIR129-2,0,0,0,0,0,0,0
HSD17B12,4006,3090,6835,3693,2352,3117,2608
ALKBH3,831,569,910,455,1269,346,515
SEC14L1P1,66,69,61,72,83,51,38
ALKBH3-AS1,1,1,1,0,1,0,0
C11orf96,66,63,69,55,1342,74,80
ACCSL,0,0,0,0,0,0,0
ACCS,26,36,40,56,20,78,46
EXT2,586,483,866,596,302,662,557
ALX4,0,0,0,0,0,0,0
CD82,84,130,154,70,33,174,70
TSPAN18,227,135,839,136,114,164,641
TP53I11,766,439,635,1198,447,800,733
LINC02685,0,0,0,0,0,0,0
PRDM11,86,71,64,77,45,70,39
SYT13,120,129,101,102,38,194,30
LINC02696,20,54,65,42,23,33,17
LINC02687,1,3,0,0,2,0,0
CHST1,22,16,41,40,70,65,34
MIR7154,0,0,0,0,0,0,0
LOC100507384,0,0,0,0,0,0,0
LINC02716,0,0,1,0,0,0,0
SLC35C1,295,160,209,250,136,218,123
CRY2,220,135,132,142,88,125,81
MAPK8IP1,880,546,718,794,507,523,255
C11orf94,0,0,0,0,0,0,0
PEX16,1207,1226,1130,913,734,1055,704
LARGE2,1652,1080,722,1758,563,1766,668
PHF21A,398,419,315,632,304,724,186
LOC101928894,1,1,1,2,2,1,1
CREB3L1,360,349,148,346,340,298,163
DGKZ,1516,1242,1288,1283,626,1317,741
MIR4688,0,0,0,0,0,0,0
MDK,29347,22716,58658,20306,26596,25644,16229
CHRM4,3,5,9,2,8,7,2
AMBRA1,310,176,258,261,165,241,136
MIR3160-1,0,0,0,0,0,0,0
MIR3160-2,0,0,0,0,0,0,0
HARBI1,176,131,204,96,124,110,69
ATG13,883,730,764,763,625,724,493
ARHGAP1,1009,692,716,944,562,713,481
ZNF408,532,379,618,385,639,311,363
F2,1,3,2,0,2,1,1
CKAP5,2549,2317,2273,1901,1077,2721,1728
MIR5582,0,0,0,0,0,0,0
SNORD67,0,0,0,0,0,1,0
LRP4-AS1,37,140,42,32,18,64,10
LRP4,89,84,196,221,32,186,208
C11orf49,519,497,935,457,192,535,400
ARFGAP2,1176,978,1926,788,985,814,733
PACSIN3,2364,1905,1531,1350,920,1282,2156
MIR6745,0,0,0,0,0,0,0
DDB2,1503,2616,1231,728,477,1094,1727
ACP2,820,390,983,613,513,557,348
NR1H3,379,266,276,316,131,293,164
MADD,393,461,255,376,226,476,135
MADD-AS1,0,0,0,0,0,0,0
MYBPC3,1,2,0,0,2,0,0
SPI1,2,9,4,5,5,6,2
MIR4487,0,0,0,0,0,0,0
SLC39A13,502,612,610,448,281,690,217
PSMC3,10801,7032,11369,6020,6243,4920,6915
RAPSN,7,9,6,2,10,2,12
CELF1,4824,4240,3310,5077,2900,5650,2673
PTPMT1,9039,8843,5034,5308,4538,4177,4235
KBTBD4,423,337,694,412,243,479,266
NDUFS3,8932,6085,10556,5400,4018,5573,4628
FAM180B,2,0,2,1,0,0,0
C1QTNF4,602,1075,592,507,187,797,153
MTCH2,9285,8010,9073,5979,4673,7971,6300
AGBL2,7,6,6,11,2,11,2
FNBP4,1924,1796,2506,1464,1536,1399,1049
NUP160,1485,1225,1590,1411,762,2097,1355
PTPRJ,296,230,290,433,132,351,215
MIR3161,0,0,0,0,0,0,0
OR4B1,0,0,0,0,0,0,0
OR4X2,0,0,0,0,0,0,0
OR4X1,0,0,0,0,0,0,0
OR4S1,0,0,0,0,0,0,0
OR4C3,0,0,0,0,0,0,0
OR4C5,0,0,0,0,0,0,0
OR4A47,0,0,0,0,0,0,0
TRIM49B,0,0,0,0,0,0,0
TRIM64C,0,0,1,0,0,0,0
FOLH1,0,0,0,0,0,8,0
LOC440040,0,0,5,1,12,1,0
OR4C13,0,0,0,0,0,0,0
OR4C12,0,0,0,0,0,0,0
OR4C45,0,0,0,0,0,0,0
LOC441601,0,1,0,0,1,0,0
LOC646813,1,0,0,0,0,0,0
OR4C46,0,0,0,0,0,0,0
OR4A5,0,0,0,0,0,0,0
TRIM48,0,0,0,0,0,0,0
TRIM51HP,0,0,0,0,0,0,0
OR4A16,0,0,0,0,0,0,0
OR4A15,0,0,0,0,0,0,0
OR4C15,0,0,0,0,0,0,0
OR4C16,0,0,0,0,0,0,0
OR4C11,0,0,0,0,0,0,0
OR4P4,0,0,0,0,0,0,0
OR4S2,0,0,0,0,0,0,0
OR4C6,0,0,0,0,0,0,0
OR5D13,0,0,0,0,0,0,0
OR5D14,0,0,0,0,0,0,0
OR5L1,0,0,0,0,0,0,0
OR5D18,0,0,0,0,0,0,0
OR5L2,0,0,0,0,0,0,0
OR5D16,0,0,0,0,0,0,0
TRIM51,0,0,4,0,0,0,0
OR5W2,0,0,0,0,0,0,0
OR5I1,0,0,0,0,0,0,0
OR10AG1,0,0,0,1,0,0,0
OR7E5P,1,4,1,2,0,2,2
OR5F1,0,0,0,0,0,0,0
OR5AS1,0,0,0,0,0,0,0
OR8I2,0,0,0,0,0,0,0
OR8H2,0,0,0,0,0,0,0
OR8H3,0,0,0,0,0,0,0
OR8J3,0,0,0,0,0,0,0
OR8K5,0,0,0,0,0,0,0
OR5J2,0,0,0,0,0,0,0
OR5T2,0,0,0,0,0,0,0
OR5T3,0,0,0,0,0,0,0
OR5T1,0,0,0,0,0,0,0
OR8H1,0,0,0,0,0,0,0
OR8K3,0,0,0,0,0,0,0
OR8K1,0,0,0,0,0,0,0
OR8J1,0,0,0,0,0,0,0
OR8U8,0,0,0,0,0,0,0
OR8U1,0,0,0,0,0,0,0
OR5AL1,0,0,0,0,0,0,0
OR5R1,0,0,0,0,0,0,0
OR5M9,0,0,0,0,0,0,0
OR5M3,0,0,0,0,0,0,0
OR5M8,0,0,0,0,0,0,0
OR5M11,0,0,0,0,0,0,0
OR5M10,0,0,0,0,0,0,0
OR5M1,0,0,0,0,0,0,0
OR5AP2,0,0,0,0,0,0,0
OR5AR1,0,0,0,0,0,0,0
OR9G1,0,0,0,0,0,0,0
OR9G9,0,0,0,0,0,0,0
OR9G4,0,0,0,0,0,0,0
MIR6128,0,0,0,0,0,0,0
LINC02735,0,0,0,0,0,0,0
OR5AK2,0,0,0,0,0,0,0
OR5AK4P,0,0,0,0,0,0,0
LRRC55,10,7,22,46,6,58,3
APLNR,2,1,8,0,0,7,337
TNKS1BP1,1034,818,797,1111,652,1059,755
SSRP1,9985,5416,7383,7144,4110,6280,4019
P2RX3,1,1,6,1,0,0,3
PRG3,0,0,0,0,1,0,0
PRG2,11,15,5,6,15,6,2
SLC43A3,656,395,659,615,412,532,281
RTN4RL2,183,197,297,252,166,572,66
SLC43A1,338,275,273,262,467,424,324
TIMM10,5755,4529,5107,4685,4884,5836,4251
SMTNL1,15,19,5,11,3,21,4
UBE2L6,1727,1773,2764,1539,1081,1946,689
SERPING1,1070,969,1196,1025,330,937,372
MIR130A,0,0,0,0,0,0,0
YPEL4,1,1,1,2,9,2,2
CLP1,842,653,1245,690,518,665,628
ZDHHC5,754,690,779,723,493,665,616
MED19,1791,1234,1913,1274,1465,1199,1460
TMX2,3739,2672,4695,2746,2091,2886,2873
TMX2-CTNND1,0,0,0,0,0,0,0
SELENOH,40004,36321,33779,29607,17474,28347,19838
BTBD18,2,1,1,3,0,0,0
CTNND1,127,153,57,122,132,66,80
OR9Q1,0,0,0,0,0,0,0
OR6Q1,0,0,0,0,0,0,0
OR9I1,0,0,0,0,0,0,0
OR9Q2,0,0,0,0,0,0,0
OR1S2,0,0,0,0,0,0,0
OR1S1,0,0,0,0,0,0,0
OR10Q1,0,0,0,0,0,0,0
OR10W1,0,0,0,0,0,0,0
OR5B17,0,0,0,0,0,0,0
OR5B3,0,0,0,0,0,0,0
OR5B2,0,0,0,0,0,0,0
OR5B12,0,0,0,0,0,0,0
OR5B21,0,0,0,0,0,0,0
LPXN,10,38,28,21,54,32,30
ZFP91,544,591,427,588,389,627,343
ZFP91-CNTF,0,0,0,0,0,0,0
CNTF,0,0,0,0,0,0,0
GLYAT,0,0,0,0,0,0,1
GLYATL2,11,12,20,17,5,16,0
GLYATL1,94,125,92,99,23,160,23
LOC283194,1,6,4,2,1,4,0
GLYATL1B,0,1,0,0,0,0,0
FAM111B,1014,587,1117,760,200,512,404
FAM111A-DT,129,248,85,163,87,320,35
FAM111A,850,655,652,878,445,672,262
DTX4,316,227,287,373,212,297,147
MPEG1,0,0,0,0,0,0,0
OR5AN1,0,0,0,0,0,0,0
OR5A2,0,0,0,0,0,0,0
OR5A1,0,0,0,0,0,0,0
OR4D6,0,0,0,0,0,0,0
OR4D10,0,0,0,0,0,0,0
OR4D11,0,0,0,0,0,0,0
OR4D9,0,0,0,0,0,0,0
OSBP,1264,929,1349,940,726,951,581
MIR3162,0,0,0,0,0,0,0
PATL1,589,431,344,522,266,639,391
OR10V1,0,0,0,0,0,0,0
OR10V2P,0,0,0,0,0,0,0
STX3,1074,970,1024,1110,1674,1485,1038
MRPL16,5667,4636,7659,4035,2439,3752,3488
CBLIF,0,0,0,0,0,0,0
TCN1,0,0,1,1,5,0,0
OOSP1,0,0,0,0,0,0,0
OOSP4B,0,0,0,0,0,0,0
OOSP2,1,0,0,0,0,0,0
MS4A3,1,0,1,0,0,2,0
MS4A2,0,0,0,0,1,0,1
MS4A6A,1,0,0,1,0,0,0
MS4A4E,0,0,0,0,0,0,0
MIR6503,0,0,0,0,0,0,0
MS4A4A,0,0,0,0,1,0,3
MS4A6E,0,0,0,0,0,0,0
MS4A7,1,0,0,1,0,0,1
MS4A14,0,0,0,0,0,0,0
MS4A5,0,0,0,0,0,0,0
MS4A1,0,0,0,0,0,0,0
MS4A12,40,19,6,37,41,9,42
MS4A13,0,0,0,0,0,0,0
LINC00301,0,0,0,0,0,0,0
MS4A8,0,0,0,0,0,0,0
MS4A18,0,0,0,0,0,0,0
MS4A15,3,4,5,4,5,8,2
MS4A10,0,0,0,0,0,1,0
CCDC86,2803,1238,2829,1785,1150,1503,1318
PTGDR2,2,0,0,1,0,6,1
ZP1,0,0,0,0,1,1,1
PRPF19,2195,1116,2248,1620,978,1464,1520
TMEM109,1140,509,2341,766,465,577,765
TMEM132A,1309,874,1671,1250,459,938,713
SLC15A3,423,255,247,422,297,289,88
CD6,1,0,0,0,2,1,0
CD5,0,0,0,0,0,0,0
VPS37C,522,337,470,379,309,404,279
PGA3,0,0,0,0,0,0,0
PGA4,0,0,0,0,0,0,0
PGA5,9,9,8,18,5,10,4
VWCE,221,291,107,125,69,136,206
DDB1,2721,2559,2576,2376,1272,2931,2097
TKFC,613,597,360,418,296,426,505
CYB561A3,698,581,649,566,339,473,352
TMEM138,1297,804,1515,986,599,914,685
TMEM216,1465,1029,1564,860,806,1321,784
CPSF7,1179,953,1238,1143,815,1140,770
SDHAF2,2774,1803,3432,1960,1635,1821,1761
PPP1R32,2,11,10,4,0,8,3
MIR4488,0,0,0,0,0,0,0
LRRC10B,10,17,91,16,2,33,14
SYT7,103,143,71,153,39,269,39
LOC101927495,0,0,0,0,0,0,0
RPLP0P2,465,362,122,175,166,358,395
DAGLA,72,55,45,116,51,70,33
MYRF,24,37,17,41,8,46,27
MYRF-AS1,0,0,0,0,0,0,0
TMEM258,16814,16428,10341,17029,7793,9492,7202
MIR611,0,0,0,0,0,0,0
FEN1,5011,3370,7053,3728,2052,3707,3053
FADS1,10398,6185,7678,7988,2089,6899,4817
MIR1908,0,0,0,0,0,0,0
FADS2,4977,2447,3552,3771,925,2855,2533
FADS3,1111,1230,915,627,1313,720,1096
MIR6746,0,0,0,0,0,0,0
RAB3IL1,112,108,131,89,118,179,70
BEST1,79,28,22,26,82,26,34
FTH1,193460,129965,190022,134536,252138,150193,145621
INCENP,837,547,892,504,225,560,326
SCGB1D1,0,0,0,0,0,0,0
SCGB2A1,0,1,3,0,10,0,0
SCGB1D2,1,0,0,0,1,0,9
SCGB2A2,0,0,0,0,0,0,0
SCGB1D4,0,0,0,0,0,0,0
ASRGL1,2339,1653,3218,1018,994,1153,2404
SCGB1A1,0,0,0,0,0,0,0
AHNAK,1158,379,231,408,584,135,1643
EEF1G,81666,76541,71160,59255,39653,56370,49819
MIR3654,0,0,0,0,0,0,0
MIR6747,0,0,0,0,0,0,0
TUT1,452,344,453,334,297,444,268
MTA2,346,330,1359,290,172,342,237
EML3,317,226,164,168,70,298,128
ROM1,58,79,54,51,32,57,34
B3GAT3,2536,2558,2496,1621,782,2438,1408
GANAB,4316,3979,2637,4171,1873,4346,2669
INTS5,1103,609,1123,860,494,755,566
C11orf98,281,183,438,269,126,100,61
LBHD1,11,9,10,3,2,2,4
CSKMT,605,521,440,415,221,340,287
SNORA57,131,119,83,121,72,69,34
UQCC3,11961,5354,7912,6714,4358,6286,4969
UBXN1,9703,9854,9403,6213,6839,7117,5211
LRRN4CL,4,16,6,13,8,11,2
BSCL2,33,18,47,83,17,32,7
HNRNPUL2-BSCL2,0,0,0,0,0,0,0
GNG3,578,321,417,483,190,793,74
HNRNPUL2,1004,774,474,783,491,953,552
TTC9C,1311,1189,1297,1050,720,1139,525
ZBTB3,316,306,405,276,142,352,126
POLR2G,7488,3232,5282,4761,3328,3895,3466
TAF6L,623,410,815,311,333,475,476
TMEM179B,2736,2723,2616,1898,2491,2207,2606
MIR6748,0,0,0,0,0,0,0
TMEM223,4763,4070,4131,3630,2369,4088,2392
NXF1,739,423,398,527,406,384,332
MIR6514,0,0,0,0,0,0,0
STX5,1028,771,1002,682,709,589,808
LOC105369332,1,3,1,0,0,1,1
WDR74,4933,3144,4853,2879,3975,2891,3239
SNHG1,4509,5455,4594,4165,7385,5129,3456
SNORD22,0,1,0,0,0,0,0
SNORD31,0,0,0,0,0,0,0
SNORD30,0,0,0,0,0,0,0
SNORD29,0,0,0,0,0,0,0
SNORD28,0,0,0,1,0,1,0
SNORD27,0,0,0,0,0,0,0
SNORD26,0,0,0,0,0,0,0
SNORD25,0,0,0,0,0,0,0
SLC3A2,18916,8407,19617,13029,25090,8020,39263
CHRM1,0,0,0,0,0,0,0
SLC22A6,0,0,0,0,0,0,0
SLC22A8,0,0,0,0,0,0,0
SLC22A24,0,0,0,0,0,0,0
SLC22A25,0,0,0,0,0,0,0
SLC22A10,0,0,0,0,0,1,0
SLC22A9,1,7,1,1,1,2,5
PLAAT5,212,402,64,55,254,71,626
LGALS12,99,122,5,26,55,12,192
PLAAT4,105,174,119,58,101,84,99
PLAAT2,20,18,3,6,7,7,14
PLAAT3,19036,26078,6740,5962,16193,9432,22866
ATL3,650,666,426,443,379,481,498
RTN3,5259,5014,6298,4192,2806,5516,4377
C11orf95,617,499,516,596,298,705,309
SPINDOC,1481,1112,1519,919,796,1443,859
MARK2,1336,902,1311,1302,875,1229,781
RCOR2,2012,1299,2473,2098,1430,1860,1229
NAA40,651,447,819,632,419,591,480
COX8A,21512,23399,20451,19729,14071,20985,13250
OTUB1,4346,2918,3820,2785,1921,3285,2030
MACROD1,360,871,400,279,179,893,154
FLRT1,2,5,12,1,2,10,0
STIP1,8365,4892,8582,5518,3213,4866,4117
FERMT3,26,34,29,24,15,17,11
TRPT1,932,1308,1509,704,797,1319,879
NUDT22,3168,2942,2606,2288,1220,2692,1517
DNAJC4,1833,1857,1426,1237,893,1755,621
VEGFB,2992,3014,2109,1930,1011,2060,1159
FKBP2,40,16,30,80,7,19,9
LOC114841035,7,6,7,6,4,5,4
PPP1R14B,64290,47631,56477,53553,40539,45687,37355
PPP1R14B-AS1,165,195,95,162,177,106,125
PLCB3,1644,1208,1283,1727,325,1728,976
BAD,2506,1895,2310,1529,1203,1480,1166
GPR137,1579,1261,1203,1038,609,980,510
KCNK4,0,0,0,0,0,0,0
KCNK4-TEX40,0,0,0,0,0,0,0
CATSPERZ,1,0,0,0,0,0,0
ESRRA,1484,1196,1947,1259,884,1748,699
TRMT112,24976,21016,24027,19875,16180,18813,16132
PRDX5,28938,24798,25259,19352,21293,24167,17743
CCDC88B,107,145,67,91,71,145,41
MIR7155,0,0,0,0,0,0,0
RPS6KA4,384,252,262,282,194,236,250
MIR1237,0,0,0,0,0,0,0
LINC02724,0,0,0,1,1,0,0
SLC22A11,0,2,0,0,0,1,0
SLC22A12,0,0,0,0,0,0,0
NRXN2,92,79,112,94,35,143,6
RASGRP2,948,2192,816,1459,618,2079,144
PYGM,26,40,32,82,8,85,1
SF1,4630,2334,4399,3955,3170,3831,2914
MAP4K2,436,418,322,365,170,522,261
MEN1,1105,917,966,972,426,1028,522
CDC42BPG,215,322,93,213,113,253,208
EHD1,760,444,891,530,386,452,473
MIR10392,0,0,0,0,0,0,0
MIR194-2HG,11,13,6,12,4,11,12
MIR192,0,0,0,0,0,0,0
MIR194-2,0,0,0,0,0,0,0
ATG2A,298,226,186,270,141,263,150
MIR6750,0,0,0,0,0,0,0
MIR6749,0,0,0,0,0,0,0
PPP2R5B,123,157,117,114,111,141,71
GPHA2,113,117,61,85,25,103,44
MAJIN,1,2,0,0,0,1,0
BATF2,33,38,18,26,11,30,9
ARL2-SNX15,3,3,4,2,0,0,2
ARL2,16403,15795,12196,9965,5919,13841,8178
MIR6879,0,0,0,0,0,0,0
SNX15,2,2,2,1,1,0,0
SAC3D1,4615,3954,3758,3048,1835,2559,2169
NAALADL1,12,53,6,38,101,30,14
CDCA5,2761,1594,3631,2171,1708,1900,1132
ZFPL1,1154,990,1417,754,890,841,1175
TMEM262,0,1,0,0,0,0,0
VPS51,2609,2083,2206,1956,1261,2197,1458
TM7SF2,7673,3754,6762,3160,928,2601,3324
ZNHIT2,1218,932,1371,1043,1157,1271,781
FAU,96565,90231,65120,77395,61998,64039,58259
MRPL49,2463,2048,4116,1826,1876,1573,1558
SYVN1,407,346,358,425,216,389,219
MIR6751,0,0,0,0,0,0,0
SPDYC,3,3,4,2,1,3,1
LOC728975,162,288,214,131,98,213,159
CAPN1,2437,2034,3242,2563,1216,2459,2185
SLC22A20P,27,69,19,56,11,40,6
POLA2,1125,753,1550,898,359,829,630
CDC42EP2,1278,510,863,930,324,995,220
DPF2,1946,1659,1737,1864,1878,1916,1167
TIGD3,50,68,71,43,26,71,10
SLC25A45,4,16,2,1,4,11,6
FRMD8,224,205,284,227,194,249,192
NEAT1,1223,2580,220,1044,2505,948,3948
MIR612,0,0,0,0,0,0,0
LOC101927789,7,20,4,4,6,10,0
MALAT1,105451,116028,161191,94406,246281,63072,91676
TALAM1,144,101,176,96,281,63,106
MASCRNA,0,0,0,0,0,0,0
SCYL1,1540,1021,1309,952,706,1073,716
LTBP3,1059,923,641,972,922,1162,420
ZNRD2-AS1,17,45,25,15,10,31,12
ZNRD2,5856,4584,5686,3463,3394,4369,4606
FAM89B,1794,931,2428,1356,1121,927,1095
EHBP1L1,258,321,149,168,231,212,57
KCNK7,31,164,11,26,5,33,17
MAP3K11,740,543,619,731,337,834,282
PCNX3,467,380,556,640,361,607,423
MIR4690,0,0,0,0,0,0,0
SIPA1,1191,1302,649,1069,645,1435,644
