H1.1,H1.2,H2.1,H3.1,H4.1,H5.1,H6.1
DDX6,1034,836,1230,119,231,1031,1576
CXCR5,2,1,3,0,0,3,1
BCL9L,651,596,721,89,165,1157,1188
MIR4492,0,0,0,0,0,0,0
UPK2,13,12,31,4,2,28,49
FOXR1,1,0,1,0,0,2,0
CCDC84,234,227,239,32,71,214,214
RPL23AP64,1,0,0,0,0,0,0
RPS25,16991,19902,43023,2740,3384,27592,39111
TRAPPC4,1898,2114,3505,486,508,3194,2930
SLC37A4,57,82,160,10,12,94,169
HYOU1,1168,619,520,127,202,1121,806
VPS11,272,279,341,46,71,320,368
HMBS,283,287,516,54,83,388,395
H2AX,766,883,1287,155,173,981,1099
DPAGT1,450,482,742,59,114,717,897
C2CD2L,130,87,89,22,38,119,128
HINFP,171,159,195,25,33,174,172
ABCG4,8,2,0,0,0,1,9
NLRX1,228,206,177,7,51,193,224
PDZD3,0,0,0,0,0,0,0
CCDC153,20,33,20,1,2,14,30
SNORD150,0,0,0,0,0,0,0
CBL,419,299,387,42,75,268,483
MCAM,2488,1247,336,163,446,292,1352
MIR6756,0,0,0,0,0,0,0
RNF26,432,496,661,49,127,422,542
C1QTNF5,0,0,0,0,0,0,0
MFRP,0,0,0,0,0,0,0
USP2,7,6,3,2,4,123,367
USP2-AS1,4,3,2,1,2,7,6
THY1,1125,1954,11845,13,1437,13627,20166
NECTIN1,62,61,49,9,21,76,150
LOC102724301,0,0,0,0,0,0,0
TRIM29,0,0,0,0,0,0,7
LOC107984399,0,0,0,0,0,1,0
OAF,73,156,960,8,52,366,700
POU2F3,0,0,1,0,0,1,0
LOC649133,0,0,0,0,0,0,0
TLCD5,475,737,1110,70,94,860,1117
ARHGEF12,957,756,1093,114,191,677,1240
GRIK4,3,0,3,0,0,0,1
LOC105369532,0,0,0,0,0,0,0
LOC101929227,1,1,2,0,0,0,0
LOC101929208,0,0,0,0,0,0,0
TBCEL,186,155,213,13,58,213,295
TECTA,0,0,2,0,1,1,0
SC5D,2394,927,488,264,214,755,1124
SORL1,22,7,13,2,6,5,16
MIR100HG,1294,860,2431,193,235,1475,3018
MIR125B1,0,0,1,0,0,0,0
BLID,10,13,18,1,7,7,16
MIRLET7A2,0,0,0,0,0,0,0
MIR10526,0,0,0,0,0,0,0
MIR100,0,0,0,0,0,0,0
UBASH3B,99,202,222,41,68,893,1267
CRTAM,0,1,3,0,0,0,1
JHY,148,127,200,16,44,100,155
BSX,0,0,0,0,0,0,0
LOC341056,0,1,1,0,0,0,0
HSPA8,11259,8907,10799,1586,2394,9161,10224
SNORD14E,0,0,0,0,0,0,0
SNORD14D,0,0,0,0,0,0,0
SNORD14C,0,0,0,0,0,0,0
CLMP,74,265,2662,1,148,4240,2942
GRAMD1B,47,35,56,13,14,21,52
MIR4493,0,0,0,0,0,0,0
SCN3B,9,12,6,0,2,5,14
ZNF202,67,62,91,5,19,65,81
OR6X1,0,0,0,0,0,0,0
OR6M1,0,0,0,0,0,0,0
TMEM225,0,0,0,0,0,0,0
OR8D4,0,0,0,0,0,0,0
OR4D5,0,0,0,0,0,0,0
OR6T1,0,0,0,0,0,0,0
OR10S1,0,0,0,0,0,0,0
OR10G6,0,0,0,0,0,0,0
OR10G4,0,0,0,0,0,0,0
OR10G9,0,0,0,0,0,0,0
OR10G8,0,0,0,0,0,0,0
OR10G7,0,0,0,0,0,0,0
VWA5A,19,50,127,1,8,60,73
OR10D3,0,0,0,0,0,0,0
OR8G2P,0,0,0,0,0,0,0
OR8G1,0,0,0,0,0,0,0
OR8G5,0,0,0,0,0,0,0
OR8D1,0,0,0,0,0,0,0
OR8D2,0,0,0,0,0,0,0
OR8B2,0,0,0,0,0,0,0
OR8B3,0,0,0,0,0,0,0
OR8B4,0,0,0,0,0,0,0
OR8B8,0,0,0,0,0,0,0
OR8B12,0,0,0,0,0,0,0
OR8A1,0,0,0,0,0,0,0
PANX3,0,0,0,0,0,0,0
TBRG1,644,825,1019,99,111,630,846
SIAE,91,146,200,6,40,189,162
SPA17,140,208,347,11,54,155,225
NRGN,9,6,131,3,0,2,3
VSIG2,0,0,0,0,0,0,1
ESAM,15,4,12,3,6,10,12
LOC101929340,4,6,13,3,1,7,4
MSANTD2,198,136,227,30,29,169,225
LOC100507283,4,1,4,0,0,3,1
ROBO3,18,57,274,2,7,23,59
ROBO4,0,2,13,0,0,0,3
HEPACAM,1,1,1,0,0,0,0
HEPN1,0,0,2,0,0,0,0
CCDC15,18,15,48,3,9,9,15
SLC37A2,5,9,36,1,2,9,14
TMEM218,529,598,913,47,102,843,753
PKNOX2-AS1,0,0,0,0,0,0,0
PKNOX2,57,142,63,0,8,37,27
FEZ1,1096,879,1239,170,139,403,928
LOC403312,5,3,4,1,1,3,1
EI24,2961,3016,4797,459,717,3917,4986
STT3A-AS1,0,0,1,0,1,2,1
STT3A,741,737,996,94,165,1170,1473
CHEK1,353,344,436,42,53,140,217
ACRV1,0,0,0,0,1,0,0
PATE1,0,0,0,0,0,0,0
PATE2,0,0,0,0,0,0,0
PATE3,0,0,0,0,0,0,0
PATE4,0,0,0,0,0,0,0
HYLS1,54,90,70,6,13,94,109
PUS3,250,200,373,40,51,229,234
DDX25,0,1,0,0,0,1,0
VSIG10L2,0,0,0,0,0,0,0
CDON,24,36,37,3,13,66,58
RPUSD4,187,197,380,22,59,230,208
FAM118B,336,358,580,52,51,389,521
SRPRA,1728,1385,1370,228,410,2047,1648
FOXRED1,111,100,262,11,14,114,111
TIRAP,52,35,50,6,8,52,58
DCPS,311,431,545,43,68,409,512
GSEC,32,35,82,2,14,51,49
ST3GAL4,206,290,709,39,68,296,497
KIRREL3,10,14,50,0,1,1,17
LOC101929427,5,17,26,0,3,0,21
KIRREL3-AS2,0,0,0,0,0,0,0
MIR3167,0,0,0,0,0,0,0
KIRREL3-AS3,0,0,1,0,0,0,0
LOC101929473,0,0,0,0,0,0,0
LINC02712,0,0,0,0,0,0,3
LINC02098,0,0,0,0,0,0,0
ETS1,473,363,1090,47,103,260,959
MIR6090,0,0,0,0,0,0,0
ETS1-AS1,0,0,0,0,0,0,0
LOC101929538,0,0,0,0,0,0,0
FLI1,146,79,340,17,33,104,257
SENCR,64,20,228,19,11,21,207
KCNJ1,0,0,1,0,1,0,0
KCNJ5,0,1,17,1,0,0,4
C11orf45,2,6,29,0,2,5,17
TP53AIP1,0,0,1,0,0,0,1
ARHGAP32,44,57,236,6,22,105,146
LOC399975,6,9,22,2,2,13,16
BARX2,0,0,0,0,0,0,0
LINC01395,0,0,0,0,0,0,0
TMEM45B,0,0,1,0,0,0,0
NFRKB,176,120,176,20,40,114,169
PRDM10,57,37,52,8,17,51,81
LINC00167,3,1,2,0,1,2,3
APLP2,5586,3673,3730,839,1152,3889,3573
ST14,0,0,0,0,0,0,0
ZBTB44,250,277,601,36,67,529,727
ZBTB44-DT,0,0,0,0,1,3,2
ADAMTS8,0,0,1,0,1,0,0
ADAMTS15,39,2,8,9,0,3,4
MIR8052,0,0,0,0,0,0,0
C11orf44,0,0,2,0,1,0,2
LINC02551,7,4,5,6,2,2,1
LOC103611081,69,53,45,4,12,66,103
SNX19,504,513,624,27,124,574,702
NTM,3943,4800,2892,347,814,394,5593
LOC101929653,1,0,0,0,0,0,1
NTM-AS1,0,0,0,0,0,0,0
NTM-IT,0,1,0,0,1,0,1
OPCML,14,16,27,0,0,2,38
LINC02743,0,0,0,0,0,0,0
SPATA19,0,0,0,0,0,0,0
MIR4697HG,9,10,5,2,1,3,2
MIR4697,0,0,0,0,0,0,0
IGSF9B,6,3,3,0,0,1,0
LINC02731,7,0,3,1,1,2,4
JAM3,519,423,565,67,129,475,629
NCAPD3,221,206,277,36,38,196,183
SNORD153,0,0,0,0,0,0,0
VPS26B,686,616,855,97,179,1281,939
THYN1,1504,1565,1632,235,268,2223,2366
ACAD8,261,223,354,41,60,526,551
GLB1L3,0,0,0,0,1,1,2
GLB1L2,3,2,5,0,0,7,5
B3GAT1,6,1,2,27,0,20,0
LOC283177,0,0,0,0,0,1,0
LINC02714,0,0,0,0,0,0,0
LOC100507548,0,0,0,0,0,0,0
OR8U9,0,0,0,0,0,0,0
WASH8P,56,43,44,11,8,119,29
IQSEC3,0,1,3,0,0,36,3
LOC574538,0,0,0,0,0,0,0
SLC6A12,0,0,0,0,0,2,2
LOC101929384,0,0,0,0,0,3,0
SLC6A13,1,1,1,1,1,9,7
LOC102723544,1,0,0,0,0,0,0
KDM5A,1418,1066,1626,144,241,1126,1480
CCDC77,133,128,148,15,16,121,105
B4GALNT3,2,0,1,0,0,28,2
NINJ2,3,5,4,2,2,5,1
LOC105369595,0,0,0,0,0,0,0
NINJ2-AS1,41,40,2,0,7,28,26
WNK1,2203,2254,2510,201,1276,2393,2767
RAD52,50,62,78,8,8,61,72
ERC1,936,723,831,75,137,404,616
LINC00942,0,0,3,0,1,1,3
LOC107984507,5,4,7,1,7,1,4
FBXL14,11,13,17,2,0,10,6
WNT5B,602,1097,3017,41,616,358,2645
MIR3649,0,0,0,0,0,0,0
ADIPOR2,321,355,433,38,109,373,500
CACNA2D4,3,3,0,0,0,1,0
LRTM2,0,0,0,0,0,0,0
LINC00940,1,0,0,0,0,1,0
DCP1B,235,143,253,22,45,224,248
CACNA1C-IT2,0,0,0,0,0,1,0
CACNA1C,62,55,237,0,38,44,181
CACNA1C-AS4,0,0,0,0,0,0,0
CACNA1C-IT3,0,0,0,0,0,0,0
CACNA1C-AS2,4,2,2,1,0,5,5
CACNA1C-AS1,0,1,0,0,0,1,0
ITFG2-AS1,7,10,16,4,0,15,18
FKBP4,1017,750,932,298,200,894,1080
ITFG2,126,131,211,19,30,154,155
NRIP2,0,0,1,0,0,1,1
TEX52,0,0,0,0,0,0,0
FOXM1,11,10,237,1,3,4,8
RHNO1,315,351,558,28,72,374,518
TULP3,414,478,700,43,108,431,545
TEAD4,219,119,352,16,43,174,126
TSPAN9,413,412,552,115,222,989,909
LOC100128253,0,0,0,0,0,0,0
LINC02417,0,0,0,0,0,0,0
PRMT8,0,0,0,0,0,0,0
THCAT155,0,0,0,0,0,0,0
CRACR2A,0,2,0,0,1,1,0
PARP11,57,76,160,14,8,157,178
CCND2-AS1,275,261,382,16,38,117,140
CCND2,7260,6125,4379,521,907,10795,8857
TIGAR,2021,1805,1891,293,279,3177,3509
FGF23,1,3,0,0,0,4,6
FGF6,0,0,0,0,0,0,0
C12orf4,215,217,258,26,50,244,295
RAD51AP1,23,35,168,4,2,28,18
DYRK4,754,935,1236,109,184,823,1034
AKAP3,0,4,5,1,0,3,3
NDUFA9,1338,1497,1861,215,234,1545,1591
GAU1,0,0,0,0,0,0,0
GALNT8,0,0,1,0,0,0,0
KCNA6,4,3,2,0,0,1,4
KCNA1,4,5,11,0,0,0,1
KCNA5,5,0,0,0,0,0,0
LINC02443,0,0,0,0,0,0,0
NTF3,113,67,132,117,54,581,451
ANO2,0,1,0,0,0,1,9
VWF,1,0,3,0,1,3,1
SNORA120,0,0,0,0,0,0,0
CD9,1818,1558,1303,783,650,866,1292
PLEKHG6,0,0,0,1,0,1,0
TNFRSF1A,2301,2438,4723,268,537,5242,6065
SCNN1A,1,2,19,0,0,11,41
LTBR,3,170,5,0,1,552,696
CD27-AS1,269,363,29,34,39,250,122
CD27,1,7,0,1,1,3,0
TAPBPL,26,33,6,1,4,29,10
VAMP1,29,48,76,2,6,62,65
MRPL51,7341,9319,10156,1184,1482,10896,14162
NCAPD2,199,167,405,15,48,172,219
SCARNA10,1,1,0,0,0,1,0
GAPDH,51329,57174,100372,12373,13404,89713,155347
IFFO1,367,227,366,38,82,389,440
NOP2,318,267,338,66,80,449,348
CHD4,2114,1836,2717,273,398,1514,1834
SCARNA11,0,0,0,0,0,0,0
LPAR5,1,1,2,0,0,0,4
ACRBP,0,0,3,1,0,6,2
ING4,553,489,907,92,75,767,851
ZNF384,253,279,355,28,51,332,428
PIANP,32,52,253,11,0,44,139
COPS7A,1060,969,1415,112,218,1343,1712
MLF2,4833,4722,5213,769,916,6524,7907
PTMS,8151,9176,16686,1355,1867,5165,11229
LAG3,0,3,9,1,0,0,4
CD4,7,0,0,0,0,0,0
GPR162,8,14,30,6,1,12,13
P3H3,1016,917,2615,97,192,1859,1997
GNB3,47,33,86,7,18,60,88
CDCA3,21,22,254,2,5,32,28
USP5,796,691,643,95,181,649,731
TPI1,6280,7434,12804,1695,1513,10962,26917
SPSB2,408,472,614,43,31,264,432
LOC105369632,0,0,0,0,0,0,0
RPL13P5,60,66,38,5,8,40,43
DSTNP2,58,76,56,7,17,55,70
LRRC23,211,220,299,24,37,204,321
ENO2,36,61,254,43,16,74,1205
ATN1,1212,845,1411,116,244,1077,1244
C12orf57,5746,6315,9099,672,1285,8796,9572
RNU7-1,0,0,0,0,0,0,0
PTPN6,7,4,3,1,0,7,7
MIR200CHG,0,0,0,0,0,0,0
MIR200C,0,0,0,0,0,0,0
MIR141,0,0,0,0,0,0,0
PHB2,2071,2208,5622,415,383,3410,4027
SCARNA12,1,0,0,0,1,0,0
EMG1,716,805,1275,113,123,1132,1227
LPCAT3,109,145,271,14,26,310,267
C1S,146,179,1246,2,67,3963,650
C1R,40,78,1354,1,29,2029,273
C1RL,123,175,363,8,17,284,137
C1RL-AS1,23,20,12,4,1,30,13
RBP5,1,0,0,0,0,1,2
CLSTN3,146,111,63,7,23,195,154
PEX5,115,92,243,15,38,177,171
ACSM4,0,0,0,0,0,0,0
CD163L1,3,3,8,0,8,0,4
CD163,0,0,1,0,0,0,0
APOBEC1,0,0,0,0,0,0,0
GDF3,0,0,0,0,0,0,0
DPPA3,0,0,0,0,0,0,0
CLEC4C,0,0,0,0,0,0,0
NANOGNB,0,0,0,0,0,0,0
NANOG,2,3,8,0,1,5,9
SLC2A14,0,0,0,0,0,1,0
SLC2A3,377,269,635,38,158,397,951
FOXJ2,198,173,153,21,35,123,282
C3AR1,1,11,43,0,1,46,48
NECAP1,296,256,283,32,76,393,468
CLEC4A,10,12,28,0,6,25,20
POU5F1P3,0,0,0,0,0,0,0
ZNF705A,0,0,0,0,0,0,0
FAM66C,19,15,53,1,4,11,19
FAM90A1,1,3,1,0,0,3,0
FAM86FP,20,54,51,4,22,282,247
LINC02449,0,0,1,0,0,1,1
LINC00937,0,0,1,0,0,0,1
CLEC6A,0,0,0,0,0,0,0
CLEC4D,0,0,0,0,0,0,0
CLEC4E,1,9,0,0,0,0,0
AICDA,2,1,0,0,0,2,0
MFAP5,2404,2368,1841,419,1170,8528,3181
RIMKLB,177,149,274,48,18,209,249
A2ML1,0,0,0,0,0,0,0
PHC1,214,201,232,28,50,161,189
M6PR,1409,1482,1936,287,331,2304,2108
KLRG1,22,32,67,8,7,67,52
LINC00612,1,0,0,1,0,1,0
A2M-AS1,17,8,2,3,0,7,5
A2M,23,12,19,0,8,9,7
PZP,0,0,0,0,0,0,0
A2MP1,0,0,0,0,0,0,0
MIR1244-1,0,0,0,0,0,0,0
MIR1244-2,0,0,0,0,0,0,0
MIR1244-3,0,0,0,0,0,0,0
MIR1244-4,0,0,0,0,0,0,0
LINC00987,0,0,4,0,0,1,0
LOC642846,10,17,3,0,3,0,8
LINC02367,0,0,1,0,0,0,0
LOC101928030,0,0,0,0,0,0,0
LOC728715,2,0,0,0,0,0,0
DDX12P,2,5,8,0,0,0,4
OVOS,0,0,3,0,0,0,0
KLRB1,0,0,0,0,0,0,0
LOC374443,68,91,424,7,13,198,688
LOC105369728,0,0,1,0,0,1,0
CLEC2D,56,91,406,7,23,169,371
CLECL1,0,0,0,0,0,0,0
CD69,0,0,0,0,0,0,0
KLRF1,0,0,0,0,0,1,8
CLEC2B,2,39,61,3,15,5451,345
KLRF2,0,0,0,0,0,0,0
CLEC2A,0,0,0,0,0,206,3
LINC02470,0,0,0,0,0,0,0
CLEC12A-AS1,0,0,0,0,0,0,0
CLEC12A,0,0,0,0,0,12,0
CLEC1B,6,3,0,0,6,169,16
CLEC12B,0,0,0,0,0,0,2
LOC102724020,0,0,0,0,0,0,0
CLEC9A,0,0,0,0,0,0,0
CLEC1A,0,0,0,0,0,0,0
CLEC7A,0,0,0,0,0,2,6
OLR1,49,13,8,18,20,1362,213
TMEM52B,1,1,0,0,1,62,5
GABARAPL1,897,775,1604,261,206,5055,2469
KLRD1,2,8,375,3,0,25,34
LINC02617,0,4,38,0,1,16,0
LOC101928100,6,8,17,3,0,39,67
KLRC4-KLRK1,0,0,0,0,0,0,0
KLRK1,0,0,0,0,0,0,0
KLRC4,0,0,7,0,0,0,0
KLRC3,0,1,183,0,0,0,0
KLRC2,0,4,16,0,0,0,0
KLRC1,0,0,1,0,0,0,0
EIF2S3B,4,3,10,0,0,8,3
LINC02446,0,0,0,0,0,0,0
KLRA1P,0,3,3,0,0,6,2
MAGOHB,1047,1389,1648,142,213,1535,1746
STYK1,3,10,8,1,1,1,10
YBX3,4438,4781,11667,639,1042,5142,7496
LINC02366,0,0,0,0,0,0,0
TAS2R7,0,0,0,0,0,0,0
TAS2R8,0,0,0,0,0,1,0
TAS2R9,0,0,0,0,0,0,0
TAS2R10,1,0,0,0,2,1,4
PRH1-PRR4,1,0,3,0,0,2,1
PRR4,1,1,1,0,0,2,0
PRH1,15,22,38,1,2,43,70
TAS2R13,1,0,0,0,0,0,1
PRH2,2,0,1,0,0,0,0
PRH1-TAS2R14,29,29,52,6,3,52,79
TAS2R14,3,0,4,0,0,2,4
TAS2R50,1,1,1,0,0,0,0
TAS2R20,106,159,249,22,21,188,210
TAS2R19,0,0,2,0,1,1,0
TAS2R31,4,6,13,0,1,6,8
TAS2R46,0,1,2,0,0,0,0
TAS2R43,0,0,1,0,0,0,0
TAS2R30,4,1,7,0,0,3,2
SMIM10L1,2146,2103,1947,370,390,2256,2307
TAS2R42,0,0,0,0,0,0,0
PRB3,0,0,0,0,0,0,0
PRB4,0,0,0,0,0,0,0
PRB1,0,0,0,0,0,0,0
PRB2,0,0,0,0,0,0,0
LOC440084,0,0,0,0,0,0,0
LINC01252,10,8,80,3,6,38,86
ETV6,573,346,527,32,152,867,989
BCL2L14,0,0,0,1,0,0,0
LRP6,367,267,357,29,108,354,364
MANSC1,171,177,133,25,26,64,66
LOH12CR2,74,70,118,8,8,39,39
BORCS5,148,154,286,33,39,206,256
DUSP16,133,86,100,10,12,36,87
CREBL2,229,280,522,44,82,341,614
GPR19,1,0,0,0,0,0,0
CDKN1B,344,201,325,68,33,155,320
APOLD1,11,8,40,0,7,23,33
MIR613,0,0,0,0,0,0,0
DDX47,408,594,931,119,104,888,1099
RPL13AP20,5,10,12,7,2,23,48
GPRC5A,23,28,127,52,6,958,1235
MIR614,0,0,0,0,0,0,0
GPRC5D-AS1,0,0,0,0,0,148,7
GPRC5D,0,0,0,0,0,0,0
HEBP1,2282,2592,3048,320,438,3148,3683
HTR7P1,12,29,42,6,11,27,60
FAM234B,25,22,41,2,6,52,41
GSG1,6,27,2,3,1,2,7
EMP1,45,150,1405,22,96,46,1431
LINC01559,0,0,0,0,0,0,0
GRIN2B,0,0,1,0,0,8,3
ATF7IP,492,369,766,59,96,404,605
PLBD1,51,103,1,1,7,12,12
PLBD1-AS1,0,0,0,0,0,0,0
GUCY2C,0,1,0,1,0,0,0
H4-16,6,0,4,0,2,0,1
H2AJ,2894,2120,6534,58,503,1718,3714
WBP11,958,816,1094,108,143,723,991
C12orf60,21,30,41,2,3,51,47
SMCO3,6,4,4,15,2,64,213
ART4,6,1,2,5,1,5,4
MGP,1003,21,9661,114,130,4397,4382
ERP27,4,0,1,2,0,7,0
ARHGDIB,288,292,1357,159,83,98,290
PDE6H,0,0,0,0,0,0,0
LINC01489,0,0,2,0,0,1,0
RERG,0,22,446,6,0,3,9
RERG-AS1,0,0,0,0,0,0,0
PTPRO,74,30,8,5,12,2,45
EPS8,1815,1213,1848,116,265,783,3139
STRAP,4252,4313,7094,842,850,7126,9027
DERA,432,661,1356,91,86,598,1099
SLC15A5,0,0,0,0,0,0,0
MGST1,1902,5487,8406,745,612,6178,10360
LMO3,150,28,1,17,1,29,27
SKP1P2,2,2,4,1,0,1,1
LINC02378,0,0,0,0,0,0,0
MIR3974,0,0,0,0,0,0,0
RERGL,0,0,2,0,0,1,3
PIK3C2G,0,0,0,0,0,0,0
PLCZ1,0,0,0,0,0,0,0
CAPZA3,0,0,0,0,0,0,0
PLEKHA5,471,390,738,70,46,417,414
AEBP2,257,209,392,27,40,221,448
LINC02398,0,0,0,0,0,0,0
LINC02468,0,0,0,0,0,0,0
PDE3A,49,10,47,2,9,15,21
SLCO1C1,0,0,0,0,0,0,0
SLCO1B3,0,0,0,0,0,0,0
SLCO1B3-SLCO1B7,0,0,0,0,0,0,0
SLCO1B7,0,0,0,0,0,0,0
SLCO1B1,0,0,0,0,0,0,0
SLCO1A2,0,0,0,0,0,1,3
IAPP,1,0,0,0,0,0,1
PYROXD1,417,425,371,64,117,581,640
RECQL,894,980,1454,109,212,906,1561
GOLT1B,1071,1066,1312,186,310,2504,3049
SPX,43,87,23,13,2,4,163
GYS2,0,0,0,0,1,1,0
LDHB,9041,9451,13848,1082,1243,12096,12886
KCNJ8,9,29,92,3,1,10,10
ABCC9,2,5,7,0,0,2,7
CMAS,711,804,1014,125,155,771,1179
ST8SIA1,1,14,428,0,2,5,19
C2CD5,77,107,304,7,30,146,257
LOC105369691,1,0,0,0,0,0,0
ETNK1,381,329,596,56,83,645,1067
LOC101928441,0,0,1,0,0,0,0
SOX5,20,26,26,3,4,263,125
MIR920,0,0,0,0,0,0,0
SOX5-AS1,0,0,0,0,0,0,0
LINC00477,0,0,0,0,0,0,0
BCAT1,3733,4471,6619,222,1571,4741,9203
C12orf77,0,0,0,0,0,0,0
LOC645177,0,0,0,0,0,0,0
LRMP,0,0,0,0,1,2,0
CASC1,1,1,1,0,0,0,2
ETFRF1,790,787,887,78,126,1277,1125
KRAS,889,854,1525,172,147,862,1456
LMNTD1,0,0,0,0,0,0,8
MIR4302,0,0,0,0,0,0,0
RASSF8-AS1,145,192,399,22,55,452,863
RASSF8,609,575,846,106,179,1180,1637
BHLHE41,96,44,101,29,22,289,403
SSPN,926,891,1618,34,212,864,1305
ITPR2,473,245,590,44,97,1453,873
INTS13,282,266,500,31,66,422,589
FGFR1OP2,687,788,1397,126,143,994,1258
TM7SF3,2787,2357,1740,254,528,2975,2188
MED21,786,790,1055,154,148,934,1429
C12orf71,1,0,0,0,0,1,0
STK38L,1229,516,556,220,230,932,2101
ARNTL2,100,57,105,13,21,114,96
ARNTL2-AS1,0,0,0,0,0,0,0
SMCO2,2,1,9,1,0,2,4
PPFIBP1,794,905,2048,178,213,1244,1237
REP15,14,24,60,4,1,22,26
MRPS35,1137,1082,1449,229,176,1597,1373
MANSC4,0,0,1,0,0,24,16
KLHL42,613,542,1019,74,157,716,1112
PTHLH,27,29,119,4,71,552,561
LOC729291,11,13,33,1,3,25,28
CCDC91,756,791,609,117,151,609,818
FAR2,290,132,65,21,10,4,73
LOC100506606,1,5,3,0,0,1,3
ERGIC2,2007,2264,3196,291,323,3516,3884
OVCH1-AS1,0,0,0,0,0,0,0
OVCH1,0,3,1,0,1,0,5
TMTC1,82,386,420,14,64,186,1050
IPO8,241,266,407,15,66,311,449
CAPRIN2,269,264,302,57,49,321,405
LOC645485,1,1,0,0,0,2,3
LINC00941,46,42,84,18,16,112,133
TSPAN11,51,31,135,8,7,66,82
DDX11-AS1,9,15,23,2,3,13,11
DDX11,130,118,162,2,15,11,112
OVOS2,3,2,3,0,0,0,0
SINHCAF,618,529,784,196,94,740,858
FLJ13224,1,0,2,0,0,4,1
LINC02387,0,0,0,0,0,0,0
DENND5B,385,227,342,37,76,578,361
DENND5B-AS1,0,0,0,0,0,0,0
ETFBKMT,71,78,107,2,14,50,89
AMN1,226,176,232,40,37,342,376
H3-5,1,2,12,1,0,1,8
LINC02422,0,0,0,0,0,0,0
RESF1,196,153,267,39,25,276,292
BICD1,542,256,413,56,90,350,619
FGD4,539,251,48,93,213,114,79
DNM1L,774,707,923,88,183,911,1021
YARS2,612,641,850,113,121,581,605
PKP2,701,552,426,59,344,2493,1211
SYT10,0,0,0,0,0,11,0
ALG10,18,22,40,1,3,29,57
ALG10B,46,35,97,2,4,51,140
CPNE8,287,282,144,44,16,50,44
KIF21A,122,127,113,33,24,247,265
ABCD2,0,1,0,0,1,2,22
C12orf40,0,0,0,0,0,0,0
SLC2A13,73,60,72,4,18,168,204
LINC02471,0,0,0,0,0,0,0
LRRK2,0,4,3,0,0,2,0
MUC19,0,2,2,0,0,2,0
CNTN1,3,3,6,0,0,16,10
PDZRN4,4,0,0,0,0,24,4
LINC02400,0,0,0,0,0,0,0
GXYLT1,226,319,531,49,63,403,481
YAF2,734,485,744,113,129,500,897
ZCRB1,2332,3327,3700,248,479,1998,3747
MIR7851,0,0,2,0,0,0,0
PPHLN1,1120,1135,1496,155,167,1120,1678
PRICKLE1,183,825,1299,11,85,364,631
LINC02402,0,0,0,0,0,0,0
LINC02451,0,0,0,0,0,0,0
LINC02450,0,0,0,0,0,0,0
LINC02461,0,0,0,0,0,2,0
ADAMTS20,0,0,0,0,0,0,0
PUS7L,284,358,238,2,8,801,1229
IRAK4,110,118,132,2,2,311,335
TWF1,1344,1304,1664,168,271,1461,2358
TMEM117,190,119,161,5,44,129,306
NELL2,0,0,0,0,0,0,1
DBX2,0,0,0,0,0,0,0
RACGAP1P,0,0,0,0,0,0,0
PLEKHA8P1,11,22,10,3,6,27,33
ANO6,783,666,746,80,241,685,1108
LINC00938,133,116,211,16,14,177,197
ARID2,252,179,324,19,32,372,395
SCAF11,2494,1738,2255,278,417,1471,1997
SLC38A1,2544,2609,4440,446,732,1833,4426
SLC38A2,3129,2829,7715,347,815,5516,9741
LOC100288798,56,70,148,9,24,132,226
SLC38A4,47,43,45,0,5,48,76
AMIGO2,4725,3345,1243,733,1539,5101,5812
PCED1B,110,68,71,7,35,165,166
MIR4698,0,0,0,0,0,0,0
PCED1B-AS1,1,1,2,0,0,0,0
LOC105369747,2,7,4,1,1,12,19
MIR4494,0,0,0,0,0,0,0
LINC02156,0,3,4,0,0,1,6
RPAP3,551,475,467,90,91,633,764
ENDOU,0,0,0,0,1,0,1
RAPGEF3,4,9,18,0,3,40,56
SLC48A1,179,232,325,44,64,388,659
HDAC7,974,658,1432,121,207,1074,1565
VDR,11,66,713,2,43,383,509
TMEM106C,1517,1607,1965,206,406,1633,1373
COL2A1,1,0,3,2,1,0,0
SENP1,189,183,285,20,24,193,257
PFKM,404,351,446,49,66,511,528
MIR6505,0,0,0,0,0,0,0
ASB8,823,696,807,98,115,556,571
CCDC184,1,3,15,10,0,159,16
OR10AD1,0,0,0,0,0,0,0
H1-7,0,0,0,0,0,0,0
ZNF641,109,92,153,25,15,211,111
ANP32D,0,0,0,0,0,0,0
C12orf54,1,1,0,0,0,34,12
OR8S1,0,0,0,0,0,1,0
LALBA,0,0,0,0,0,0,0
KANSL2,297,210,248,36,45,374,339
SNORA2C,0,0,0,0,0,0,0
MIR1291,0,0,0,0,0,0,0
SNORA2A,1,0,0,0,0,0,0
SNORA2B,0,0,0,0,0,1,0
CCNT1,314,272,396,35,66,477,581
TEX49,0,0,0,0,0,0,0
ADCY6,402,377,459,57,100,428,594
MIR4701,0,0,0,0,0,0,0
ADCY6-DT,1,2,10,0,0,3,2
CACNB3,193,138,218,33,34,151,267
DDX23,549,585,697,56,132,618,679
RND1,2,0,0,0,0,0,1
CCDC65,4,8,8,0,0,9,2
FKBP11,793,1517,55,6,255,2700,3892
ARF3,957,1082,1886,164,291,1689,2535
WNT10B,2,2,4,1,1,1,3
WNT1,0,0,0,0,0,0,0
DDN,1,3,1,0,1,6,4
DDN-AS1,15,10,17,8,4,22,17
